Department,Entity,Payment date,Expense Type,Expense Area,Supplier,Transaction No,Amount
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Arts London,GPROSTD296993,"3,957,123.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Arts London,GPROSTD298676,"585,951.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Arts London,GPROSTD300437,"398,898.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni of Arts London,GPROSTD301841,"59,907.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Arts London,GPROSTD303465,"209,985.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Bedfordshire,GPROSTD297083,"2,330,007.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Bedfordshire,GPROSTD298793,"104,873.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Bedfordshire,GPROSTD300527,"360,355.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni of Bedfordshire,GPROSTD301859,"62,248.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Bedfordshire,GPROSTD303549,"40,341.00"
BIS,HEFCE,19/07/2012,SDF Recurrent,RIS policy team,Uni of Birmingham,GPROSTD164861,"50,145.00"
BIS,HEFCE,19/07/2012,SDF Recurrent,RIS policy team,Uni of Birmingham,GPROSTD266148,"133,548.00"
BIS,HEFCE,19/07/2012,SDF Recurrent,RIS policy team,Uni of Birmingham,GPROSTD286586,"28,618.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Birmingham,GPROSTD295958,"6,606,673.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Birmingham,GPROSTD298172,"3,948,660.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Birmingham,GPROSTD299402,"195,392.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni of Birmingham,GPROSTD301589,"31,030.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Birmingham,GPROSTD302901,"237,518.00"
BIS,HEFCE,19/07/2012,SDF Recurrent,RIS policy team,Uni of Birmingham,GPROSTD324831,"3,079,779.00"
BIS,HEFCE,19/07/2012,SDF Recurrent,RIS policy team,Uni of Bradford,GPROSTD287027,"106,229.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Bradford,GPROSTD296048,"2,421,621.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Bradford,GPROSTD298208,"598,102.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Bradford,GPROSTD299492,"332,100.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Bradford,GPROSTD302937,"90,314.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni of Bradford,GPROSTD308258,"51,033.00"
BIS,HEFCE,19/07/2012,SDF Capital LAT,RIS policy team,Uni of Bradford,GPROSTD309987,"195,208.00"
BIS,HEFCE,19/07/2012,JISC Capital,JISC NAH,Uni of Bradford,GPROSTD311738,"89,992.00"
BIS,HEFCE,19/07/2012,SDF Capital LAT,RIS policy team,Uni of Bradford,GPROSTD324772,"499,841.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Brighton,GPROSTD296066,"3,755,592.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Brighton,GPROSTD298217,"562,977.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Brighton,GPROSTD299510,"328,926.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni of Brighton,GPROSTD301607,"77,490.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Brighton,GPROSTD302949,"86,123.00"
BIS,HEFCE,19/07/2012,SDF Recurrent,RIS policy team,Uni of Bristol,GPROSTD186733,"28,563.00"
BIS,HEFCE,19/07/2012,SDF Recurrent,RIS policy team,Uni of Bristol,GPROSTD188527,"28,562.00"
BIS,HEFCE,19/07/2012,SDF Recurrent,RIS policy team,Uni of Bristol,GPROSTD259781,"28,618.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Bristol,GPROSTD296075,"5,624,466.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Bristol,GPROSTD298226,"4,526,899.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Bristol,GPROSTD299519,"100,825.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Bristol,GPROSTD302961,"237,518.00"
BIS,HEFCE,19/07/2012,JISC Capital,JISC NAH,Uni of Bristol,GPROSTD311776,"40,000.00"
BIS,HEFCE,19/07/2012,SDF Recurrent,RIS policy team,Uni of Bristol,GPROSTD312176,"104,473.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,Uni of Bristol,GPROSTD324841,"99,945.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,Uni of Bristol,GPROSTD324894,"64,438.00"
BIS,HEFCE,19/07/2012,SDF Recurrent,RIS policy team,Uni of Cambridge,GPROSTD232946,"28,562.00"
BIS,HEFCE,19/07/2012,SDF Recurrent,RIS policy team,Uni of Cambridge,GPROSTD259761,"28,618.00"
BIS,HEFCE,19/07/2012,SDF Recurrent,RIS policy team,Uni of Cambridge,GPROSTD285378,"28,618.00"
BIS,HEFCE,19/07/2012,"Museums, Gal & Coll",RIS policy team,Uni of Cambridge,GPROSTD295787,"163,000.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Cambridge,GPROSTD296120,"5,146,277.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Cambridge,GPROSTD298253,"10,932,862.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Cambridge,GPROSTD299564,"67,358.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Cambridge,GPROSTD302997,"237,518.00"
BIS,HEFCE,19/07/2012,JISC Capital,JISC NAH,Uni of Cambridge,GPROSTD311731,"43,678.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Central Lancs,GPROSTD296174,"5,539,691.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Central Lancs,GPROSTD298289,"327,008.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Central Lancs,GPROSTD299618,"758,843.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni of Central Lancs,GPROSTD301634,"54,712.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Central Lancs,GPROSTD303045,"188,491.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Central Lancs,GPROSTD305209,"130,342.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni of Central Lancs,GPROSTD308298,"56,057.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Chester,GPROSTD296201,"2,098,025.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Chester,GPROSTD298307,"66,513.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Chester,GPROSTD299645,"312,466.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Chester,GPROSTD303057,"36,443.00"
BIS,HEFCE,19/07/2012,SDF Recurrent,RIS policy team,Uni of Chichester,GPROSTD234039,"115,000.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Chichester,GPROSTD296228,"892,901.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Chichester,GPROSTD298316,"30,178.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Chichester,GPROSTD299672,"117,536.00"
BIS,HEFCE,19/07/2012,SDF Recurrent,RIS policy team,Uni of Chichester,GPROSTD304893,"64,782.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Cumbria,GPROSTD296372,"1,324,748.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Cumbria,GPROSTD299816,"198,280.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni of Cumbria,GPROSTD301679,"76,704.00"
BIS,HEFCE,19/07/2012,"Museums, Gal & Coll",RIS policy team,Uni of East Anglia,GPROSTD295739,"25,000.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of East Anglia,GPROSTD295822,"958,437.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of East Anglia,GPROSTD295832,"197,327.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of East Anglia,GPROSTD296453,"3,129,337.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of East Anglia,GPROSTD298406,"1,461,183.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of East Anglia,GPROSTD299897,"212,632.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of East Anglia,GPROSTD303153,"147,224.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of East London,GPROSTD296462,"3,117,570.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of East London,GPROSTD298415,"227,494.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of East London,GPROSTD299906,"481,914.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni of East London,GPROSTD301706,"82,808.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of East London,GPROSTD303165,"50,703.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,Uni of East London,GPROSTD324852,"40,000.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Gloucester,GPROSTD296579,"1,764,106.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Gloucester,GPROSTD298469,"88,356.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Gloucester,GPROSTD300023,"188,055.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni of Gloucester,GPROSTD301715,"34,717.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Gloucester,GPROSTD303225,"27,939.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Greenwich,GPROSTD296606,"4,441,516.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Greenwich,GPROSTD298487,"292,214.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Greenwich,GPROSTD300050,"704,601.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Greenwich,GPROSTD303249,"144,169.00"
BIS,HEFCE,19/07/2012,Inherited Staff,Finance,Uni of Greenwich,GPROSTD314011,"29,070.00"
BIS,HEFCE,19/07/2012,Inherited Staff,Finance,Uni of Greenwich,GPROSTD324903,"42,775.96"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Hertfordshire,GPROSTD296705,"4,015,910.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Hertfordshire,GPROSTD298514,"418,362.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Hertfordshire,GPROSTD300149,"479,550.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni of Hertfordshire,GPROSTD301724,"33,099.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Hertfordshire,GPROSTD303273,"237,518.00"
BIS,HEFCE,19/07/2012,JISC Capital,JISC NAH,Uni of Hertfordshire,GPROSTD310051,"33,831.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,Uni of Hertfordshire,GPROSTD310220,"40,000.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,Uni of Hertfordshire,GPROSTD324856,"40,000.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Huddersfield,GPROSTD296741,"3,839,616.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Huddersfield,GPROSTD298532,"215,959.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Huddersfield,GPROSTD300185,"631,533.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni of Huddersfield,GPROSTD301742,"45,254.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Huddersfield,GPROSTD303285,"77,718.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,Uni of Huddersfield,GPROSTD324844,"33,903.00"
BIS,HEFCE,19/07/2012,SDF Recurrent,RIS policy team,Uni of Leicester,GPROSTD263925,"28,618.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Leicester,GPROSTD296921,"3,221,852.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Leicester,GPROSTD298631,"1,911,534.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Leicester,GPROSTD300365,"164,419.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni of Leicester,GPROSTD301805,"64,183.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Leicester,GPROSTD303405,"159,926.00"
BIS,HEFCE,19/07/2012,SS UMF,Finance,Uni of Leicester,GPROSTD312826,"30,200.00"
BIS,HEFCE,19/07/2012,SS UMF,Finance,Uni of Leicester,GPROSTD324744,"54,411.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Lincoln,GPROSTD296939,"2,822,124.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Lincoln,GPROSTD298640,"166,517.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Lincoln,GPROSTD300383,"338,145.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni of Lincoln,GPROSTD301814,"77,649.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Lincoln,GPROSTD303417,"42,463.00"
BIS,HEFCE,19/07/2012,JISC Capital,JISC NAH,Uni of Lincoln,GPROSTD310007,"35,377.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,Uni of Lincoln,GPROSTD324862,"30,000.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Liverpool,GPROSTD296975,"6,086,469.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Liverpool,GPROSTD298667,"3,376,367.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Liverpool,GPROSTD300419,"174,900.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Liverpool,GPROSTD303453,"237,518.00"
BIS,HEFCE,19/07/2012,London Insts,Inst teams Lond East,Uni of London,GPROSTD295557,"813,762.00"
BIS,HEFCE,19/07/2012,HERA,E&P policy team,Uni of London,GPROSTD324766,"37,500.00"
BIS,HEFCE,19/07/2012,"Museums, Gal & Coll",RIS policy team,Uni of Manchester,GPROSTD295667,"172,500.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Manchester,GPROSTD297110,"8,399,498.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Manchester,GPROSTD298826,"7,685,917.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Manchester,GPROSTD300554,"231,526.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Manchester,GPROSTD303573,"237,518.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,Uni of Manchester,GPROSTD309010,"168,687.00"
BIS,HEFCE,19/07/2012,JISC Capital,JISC NAH,Uni of Manchester,GPROSTD311800,"37,476.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,Uni of Manchester,GPROSTD316379,"35,000.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,Uni of Manchester,GPROSTD324377,"58,250.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,Uni of Manchester,GPROSTD324840,"30,000.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Newcastle,GPROSTD297191,"5,470,107.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Newcastle,GPROSTD298853,"3,220,161.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Newcastle,GPROSTD300635,"138,847.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Newcastle,GPROSTD303597,"237,518.00"
BIS,HEFCE,19/07/2012,JISC Capital,JISC NAH,Uni of Newcastle,GPROSTD310038,"34,358.00"
BIS,HEFCE,19/07/2012,LGM Fund,LGM,Uni of Northampton,GPROSTD284043,"25,000.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Northampton,GPROSTD297254,"1,961,063.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Northampton,GPROSTD298862,"63,322.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Northampton,GPROSTD300698,"328,871.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Northampton,GPROSTD303609,"99,359.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Northumbria,GPROSTD297290,"4,727,729.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Northumbria,GPROSTD298880,"289,808.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Northumbria,GPROSTD300734,"484,966.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni of Northumbria,GPROSTD301913,"77,772.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Northumbria,GPROSTD303621,"104,250.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Northumbria,GPROSTD305399,"31,218.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni of Northumbria,GPROSTD308618,"26,644.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Nottingham,GPROSTD297335,"6,473,585.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Nottingham,GPROSTD298898,"4,641,274.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Nottingham,GPROSTD300779,"169,169.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Nottingham,GPROSTD303645,"237,518.00"
BIS,HEFCE,19/07/2012,SDF Recurrent,RIS policy team,Uni of Nottingham,GPROSTD309283,"25,000.00"
BIS,HEFCE,19/07/2012,JISC Capital,JISC NAH,Uni of Nottingham,GPROSTD310046,"31,250.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,Uni of Nottingham,GPROSTD316411,"37,000.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,Uni of Nottingham,GPROSTD324855,"45,000.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Plymouth,GPROSTD297407,"6,399,662.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Plymouth,GPROSTD298952,"679,778.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Plymouth,GPROSTD300851,"707,472.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni of Plymouth,GPROSTD301940,"122,090.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Plymouth,GPROSTD303705,"125,397.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Portsmouth,GPROSTD297425,"4,357,420.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Portsmouth,GPROSTD298961,"460,647.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Portsmouth,GPROSTD300869,"450,755.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni of Portsmouth,GPROSTD301949,"37,644.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Portsmouth,GPROSTD303717,"64,431.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Portsmouth,GPROSTD307399,"27,287.00"
BIS,HEFCE,19/07/2012,"Museums, Gal & Coll",RIS policy team,Uni of Reading,GPROSTD295703,"25,000.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Reading,GPROSTD297452,"2,487,565.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Reading,GPROSTD298979,"1,610,145.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Reading,GPROSTD300896,"105,655.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni of Reading,GPROSTD301958,"44,209.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Reading,GPROSTD303741,"180,944.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Salford,GPROSTD297578,"3,567,220.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Salford,GPROSTD299069,"667,706.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Salford,GPROSTD301022,"443,531.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni of Salford,GPROSTD301994,"29,659.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Salford,GPROSTD303813,"148,962.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Sheffield,GPROSTD297614,"5,592,167.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Sheffield,GPROSTD299087,"4,130,735.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Sheffield,GPROSTD301058,"185,992.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Sheffield,GPROSTD303837,"237,518.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,Uni of Sheffield,GPROSTD324849,"40,000.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,Uni of Sheffield,GPROSTD324854,"40,000.00"
BIS,HEFCE,19/07/2012,SDF Recurrent,RIS policy team,Uni of Southampton,GPROSTD259752,"29,405.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Southampton,GPROSTD297677,"4,690,159.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Southampton,GPROSTD299105,"4,061,616.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Southampton,GPROSTD301121,"161,731.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Southampton,GPROSTD303861,"237,518.00"
BIS,HEFCE,19/07/2012,SDF Capital LAT,RIS policy team,Uni of Southampton,GPROSTD311684,"250,000.00"
BIS,HEFCE,19/07/2012,SDF Capital LAT,RIS policy team,Uni of Southampton,GPROSTD311693,"250,000.00"
BIS,HEFCE,19/07/2012,JISC Capital,JISC NAH,Uni of Southampton,GPROSTD311795,"33,456.00"
BIS,HEFCE,19/07/2012,SS UMF,Finance,Uni of Southampton,GPROSTD312820,"30,000.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Sunderland,GPROSTD297821,"2,652,850.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Sunderland,GPROSTD299150,"203,247.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Sunderland,GPROSTD301265,"471,037.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Sunderland,GPROSTD303897,"86,164.00"
BIS,HEFCE,19/07/2012,JISC Capital,JISC NAH,Uni of Sunderland,GPROSTD309999,"39,271.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Teesside,GPROSTD297866,"3,928,238.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Teesside,GPROSTD299177,"114,655.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Teesside,GPROSTD301310,"892,990.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni of Teesside,GPROSTD302048,"50,564.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Teesside,GPROSTD303933,"106,146.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni of Teesside,GPROSTD308778,"44,162.00"
BIS,HEFCE,19/07/2012,SDF Recurrent,RIS policy team,Uni of Warwick,GPROSTD190765,"176,208.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Warwick,GPROSTD297947,"3,557,133.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Warwick,GPROSTD299204,"3,064,688.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Warwick,GPROSTD301391,"109,904.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Warwick,GPROSTD303969,"237,518.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,Uni of Warwick,GPROSTD324879,"29,978.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of West London,GPROSTD297884,"1,957,786.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of West London,GPROSTD299186,"56,180.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of West London,GPROSTD301328,"273,259.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of West London,GPROSTD303945,"51,397.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of West London,GPROSTD305569,"32,506.00"
BIS,HEFCE,19/07/2012,Basic Grant,RIS policy team,Uni of West London,GPROSTD318770,"500,000.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Westminster,GPROSTD297992,"4,216,024.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Westminster,GPROSTD299222,"399,643.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Westminster,GPROSTD301436,"453,083.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni of Westminster,GPROSTD302093,"48,223.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Westminster,GPROSTD303993,"104,200.00"
BIS,HEFCE,19/07/2012,Inherited Staff,Finance,Uni of Westminster,GPROSTD314024,"33,300.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Winchester,GPROSTD298037,"843,463.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Winchester,GPROSTD299231,"62,754.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Winchester,GPROSTD301481,"131,059.00"
BIS,HEFCE,19/07/2012,Basic Grant,RIS policy team,Uni of Wolverhampton,GPROSTD286619,"45,471.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Wolverhampton,GPROSTD298055,"3,747,296.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni of Wolverhampton,GPROSTD299240,"180,195.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Wolverhampton,GPROSTD301499,"794,491.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni of Wolverhampton,GPROSTD304005,"173,937.00"
