Department,Entity,Payment date,Expense Type,Expense Area,Supplier,TransactionNo,Amount
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Open University,GPROSTD357272,"7,417,841.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Open University,GPROSTD359027,"873,046.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Open University,GPROSTD362087,"71,250.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Open University,GPROSTD365416,"30,801.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Open University,GPROSTD372262,"987,945.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Oxford Brookes Univ,GPROSTD357299,"886,035.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Oxford Brookes Univ,GPROSTD359054,"309,279.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Oxford Brookes Univ,GPROSTD362114,"122,825.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,Oxford Brookes Univ,GPROSTD363005,"40,942.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Oxford Brookes Univ,GPROSTD372274,"172,664.00"
BIS,HEFCE,16/04/2015,Teaching 13-14,E&P policy team,Oxford Brookes Univ,GPROSTD374878,"32,202.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Plymouth Coll of Art,GPROSTD357371,"73,417.00"
BIS,HEFCE,16/04/2015,Quality Assurance,E&P policy team,QAA,GPROSTD364116,"513,309.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,"Queen Mary, UoL",GPROSTD357398,"2,941,309.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,"Queen Mary, UoL",GPROSTD359081,"2,909,691.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,"Queen Mary, UoL",GPROSTD362141,"213,750.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,"Queen Mary, UoL",GPROSTD363032,"71,250.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,"Queen Mary, UoL",GPROSTD372314,"150,058.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Ravensbourne,GPROSTD357407,"251,236.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,RCSSD,GPROSTD355796,"286,425.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,RCSSD,GPROSTD358478,"30,309.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Reaseheath College,GPROSTD357425,"35,423.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Roehampton Uni,GPROSTD357470,"486,150.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Roehampton Uni,GPROSTD359099,"223,550.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Roehampton Uni,GPROSTD362159,"34,590.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Roehampton Uni,GPROSTD372342,"79,274.00"
BIS,HEFCE,16/04/2015,Teaching 13-14,E&P policy team,Roehampton Uni,GPROSTD374938,"56,969.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Rose Bruford College,GPROSTD357479,"151,190.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Rotherham Coll A&T,GPROSTD357488,"35,396.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Royal Academy Music,GPROSTD357506,"291,422.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Royal Academy Music,GPROSTD359126,"39,506.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Royal Academy Music,GPROSTD372358,"63,243.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Royal Agricultural,GPROSTD357497,"275,303.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Royal College Music,GPROSTD357524,"319,156.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Royal College Music,GPROSTD359144,"37,794.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Royal College of Art,GPROSTD357515,"1,024,276.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Royal College of Art,GPROSTD359135,"224,348.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Royal Holloway,GPROSTD357533,"573,715.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Royal Holloway,GPROSTD359153,"1,237,818.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Royal Holloway,GPROSTD362177,"36,373.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Royal North Coll Mus,GPROSTD357542,"424,403.00"
BIS,HEFCE,16/04/2015,PSS,E&P policy team,Royal Veterinary,GPROSTD346830,"150,165.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Royal Veterinary,GPROSTD357551,"1,492,000.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Royal Veterinary,GPROSTD359171,"461,045.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Royal Veterinary,GPROSTD362195,"89,518.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,Royal Veterinary,GPROSTD363086,"29,839.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Sheffield College,GPROSTD357623,"40,905.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Sheffield Hallam Uni,GPROSTD357632,"1,478,859.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Sheffield Hallam Uni,GPROSTD359189,"351,861.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Sheffield Hallam Uni,GPROSTD362213,"90,775.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,Sheffield Hallam Uni,GPROSTD363104,"30,258.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Sheffield Hallam Uni,GPROSTD372414,"282,643.00"
BIS,HEFCE,16/04/2015,Teaching 13-14,E&P policy team,Sheffield Hallam Uni,GPROSTD375010,"110,978.00"
BIS,HEFCE,16/04/2015,PSS,E&P policy team,SOAS,GPROSTD346806,"139,882.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,SOAS,GPROSTD357281,"307,053.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,SOAS,GPROSTD359036,"566,985.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,SOAS,GPROSTD362096,"35,642.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Solihull College,GPROSTD357650,"61,974.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Somerset College,GPROSTD357659,"51,883.00"
BIS,HEFCE,16/04/2015,Catalyst Fund  (R),RIS policy team,Southampton Solent U,GPROSTD354489,"25,934.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Southampton Solent U,GPROSTD357704,"943,132.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Southampton Solent U,GPROSTD362231,"65,754.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,South Tyneside Coll,GPROSTD357740,"65,305.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Sparsholt College,GPROSTD357794,"60,236.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Staffordshire Uni,GPROSTD357803,"1,334,383.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Staffordshire Uni,GPROSTD359225,"50,419.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Staffordshire Uni,GPROSTD362249,"90,164.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,Staffordshire Uni,GPROSTD363140,"30,055.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,St George's Hos Med,GPROSTD357839,"1,413,126.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,St George's Hos Med,GPROSTD359234,"359,695.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,St George's Hos Med,GPROSTD362258,"70,110.00"
BIS,HEFCE,16/04/2015,Teaching 13-14,E&P policy team,St George's Hos Med,GPROSTD375098,"42,763.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Sth & City Coll Birm,GPROSTD357668,"28,238.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,St Helens Coll,GPROSTD357848,"91,195.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,St Mary's University,GPROSTD357857,"286,507.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Sunderland College,GPROSTD355886,"40,177.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Teesside University,GPROSTD357965,"1,045,345.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Teesside University,GPROSTD359288,"87,710.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Teesside University,GPROSTD362294,"95,524.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,Teesside University,GPROSTD363185,"31,841.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Teesside University,GPROSTD372554,"231,545.00"
BIS,HEFCE,16/04/2015,Teaching 13-14,E&P policy team,Teesside University,GPROSTD375150,"95,440.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,The City University,GPROSTD355904,"773,888.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,The City University,GPROSTD358505,"861,856.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,The City University,GPROSTD361646,"125,593.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,The City University,GPROSTD362537,"41,864.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,The City University,GPROSTD371666,"194,256.00"
BIS,HEFCE,16/04/2015,Teaching 13-14,E&P policy team,The City University,GPROSTD374306,"75,685.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Trafford College,GPROSTD357731,"26,523.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Trinity Laban Cons,GPROSTD358019,"603,801.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Trinity Laban Cons,GPROSTD362312,"29,215.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Tyne Met College,GPROSTD357164,"33,605.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni Coll Birmingham,GPROSTD355454,"370,249.00"
BIS,HEFCE,16/04/2015,Teaching 13-14,E&P policy team,Uni Coll Birmingham,GPROSTD374118,"68,899.00"
BIS,HEFCE,16/04/2015,SDF Recurrent,RIS policy team,Uni College London,GPROSTD285844,"30,214.00"
BIS,HEFCE,16/04/2015,SDF Recurrent,RIS policy team,Uni College London,GPROSTD309278,"30,214.00"
BIS,HEFCE,16/04/2015,Catalyst Fund  (R),RIS policy team,Uni College London,GPROSTD347093,"250,000.00"
BIS,HEFCE,16/04/2015,PSS,E&P policy team,Uni College London,GPROSTD347148,"359,100.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni College London,GPROSTD356885,"4,416,163.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni College London,GPROSTD358910,"10,535,181.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Uni College London,GPROSTD361988,"213,750.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,Uni College London,GPROSTD362879,"71,250.00"
BIS,HEFCE,16/04/2015,Teaching 13-14,E&P policy team,Uni College London,GPROSTD374714,"125,405.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni for Creative Art,GPROSTD356012,"355,834.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni for Creative Art,GPROSTD358541,"37,328.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Arts London,GPROSTD356822,"1,515,387.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni of Arts London,GPROSTD358856,"577,576.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Arts London,GPROSTD361943,"188,972.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,Uni of Arts London,GPROSTD362834,"62,991.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Arts London,GPROSTD372062,"338,328.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Bedfordshire,GPROSTD356912,"732,627.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni of Bedfordshire,GPROSTD358928,"97,072.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Bedfordshire,GPROSTD362006,"36,304.00"
BIS,HEFCE,16/04/2015,Teaching 13-14,E&P policy team,Uni of Bedfordshire,GPROSTD374726,"55,048.00"
BIS,HEFCE,16/04/2015,CO,E&P policy team,Uni of Bedfordshire,GPROSTD375336,"27,335.00"
BIS,HEFCE,16/04/2015,SDF Recurrent,RIS policy team,Uni of Birmingham,GPROSTD266159,"149,535.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Birmingham,GPROSTD355463,"3,359,142.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni of Birmingham,GPROSTD358352,"3,741,515.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Birmingham,GPROSTD361511,"213,750.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,Uni of Birmingham,GPROSTD362402,"71,250.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Birmingham,GPROSTD371474,"36,326.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Bradford,GPROSTD355589,"1,046,174.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni of Bradford,GPROSTD358388,"532,086.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Bradford,GPROSTD361538,"81,277.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,Uni of Bradford,GPROSTD362429,"27,093.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Bradford,GPROSTD371530,"65,785.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Brighton,GPROSTD355607,"1,970,658.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni of Brighton,GPROSTD358397,"520,901.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Brighton,GPROSTD361547,"77,504.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,Uni of Brighton,GPROSTD362438,"25,835.00"
BIS,HEFCE,16/04/2015,Teaching 13-14,E&P policy team,Uni of Brighton,GPROSTD374186,"55,987.00"
BIS,HEFCE,16/04/2015,Policy Ongoing Serv,Central,Uni of Bristol,GPROSTD347105,"98,099.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Bristol,GPROSTD355616,"3,297,134.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni of Bristol,GPROSTD358406,"4,374,210.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Bristol,GPROSTD361556,"213,750.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,Uni of Bristol,GPROSTD362447,"71,250.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Bristol,GPROSTD371542,"69,771.00"
BIS,HEFCE,16/04/2015,Teaching 13-14,E&P policy team,Uni of Bristol,GPROSTD374190,"31,546.00"
BIS,HEFCE,16/04/2015,SDF Recurrent,RIS policy team,Uni of Cambridge,GPROSTD309955,"30,214.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Cambridge,GPROSTD355715,"2,488,021.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni of Cambridge,GPROSTD358433,"11,193,561.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Cambridge,GPROSTD361583,"213,750.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,Uni of Cambridge,GPROSTD362474,"71,250.00"
BIS,HEFCE,16/04/2015,"Museums, Gal & Coll",RIS policy team,Uni of Cambridge,GPROSTD363942,"163,000.00"
BIS,HEFCE,16/04/2015,Teaching 13-14,E&P policy team,Uni of Cambridge,GPROSTD374226,"37,085.00"
BIS,HEFCE,16/04/2015,SDF Recurrent,RIS policy team,Uni of Central Lancs,GPROSTD342966,"25,000.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Central Lancs,GPROSTD355787,"2,023,819.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni of Central Lancs,GPROSTD358469,"303,624.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Central Lancs,GPROSTD361619,"169,629.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,Uni of Central Lancs,GPROSTD362510,"56,543.00"
BIS,HEFCE,16/04/2015,Catalyst Fund  (R),RIS policy team,Uni of Chester,GPROSTD343038,"70,791.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Chester,GPROSTD355814,"650,273.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni of Chester,GPROSTD358487,"60,305.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Chester,GPROSTD361628,"32,796.00"
BIS,HEFCE,16/04/2015,Catalyst Fund C (R),RIS policy team,Uni of Chester,GPROSTD367684,"605,409.00"
BIS,HEFCE,16/04/2015,Catalyst Fund C (T),RIS policy team,Uni of Chester,GPROSTD367685,"908,113.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Chester,GPROSTD371626,"32,682.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Chichester,GPROSTD355841,"239,403.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Cumbria,GPROSTD356030,"328,852.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Cumbria,GPROSTD371722,"35,701.00"
BIS,HEFCE,16/04/2015,Revolving Green Fund,RIS policy team,Uni of Cumbria,GPROSTD375354,"42,396.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of East Anglia,GPROSTD356111,"1,296,856.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni of East Anglia,GPROSTD358586,"1,409,850.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of East Anglia,GPROSTD361709,"132,492.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,Uni of East Anglia,GPROSTD362600,"44,164.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of East Anglia,GPROSTD363345,"321,328.00"
BIS,HEFCE,16/04/2015,"Museums, Gal & Coll",RIS policy team,Uni of East Anglia,GPROSTD363946,"25,000.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of East London,GPROSTD356120,"1,151,707.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni of East London,GPROSTD358595,"181,837.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of East London,GPROSTD361718,"45,629.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of East London,GPROSTD365292,"72,318.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of East London,GPROSTD371758,"484,331.00"
BIS,HEFCE,16/04/2015,Teaching 13-14,E&P policy team,Uni of East London,GPROSTD374402,"598,000.00"
BIS,HEFCE,16/04/2015,Catalyst Fund  (R),RIS policy team,Uni of Gloucester,GPROSTD347189,"250,000.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Gloucester,GPROSTD356264,"464,739.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni of Gloucester,GPROSTD358649,"59,179.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Gloucester,GPROSTD361763,"25,143.00"
BIS,HEFCE,16/04/2015,PSS,E&P policy team,Uni of Greenwich,GPROSTD346824,"93,913.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Greenwich,GPROSTD356300,"1,746,155.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni of Greenwich,GPROSTD358667,"249,260.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Greenwich,GPROSTD361781,"129,743.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,Uni of Greenwich,GPROSTD362672,"43,248.00"
BIS,HEFCE,16/04/2015,Basic Grant,RIS policy team,Uni of Greenwich,GPROSTD372759,"46,269.00"
BIS,HEFCE,16/04/2015,Teaching 13-14,E&P policy team,Uni of Greenwich,GPROSTD374474,"116,861.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Hertfordshire,GPROSTD356453,"1,350,314.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni of Hertfordshire,GPROSTD358694,"365,500.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Hertfordshire,GPROSTD361799,"213,750.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,Uni of Hertfordshire,GPROSTD362690,"71,250.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Huddersfield,GPROSTD356507,"1,777,511.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni of Huddersfield,GPROSTD358712,"181,009.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Huddersfield,GPROSTD361808,"69,942.00"
BIS,HEFCE,16/04/2015,PSS,E&P policy team,Uni of Lancaster,GPROSTD346800,"91,206.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Lancaster,GPROSTD356678,"655,043.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni of Lancaster,GPROSTD358775,"1,624,645.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Lancaster,GPROSTD361871,"165,946.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,Uni of Lancaster,GPROSTD362762,"55,315.00"
BIS,HEFCE,16/04/2015,Teaching 13-14,E&P policy team,Uni of Lancaster,GPROSTD374626,"90,043.00"
BIS,HEFCE,16/04/2015,Catalyst Fund  (R),RIS policy team,Uni of Lancaster,GPROSTD375295,"274,517.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Leicester,GPROSTD356750,"1,729,839.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni of Leicester,GPROSTD358802,"1,748,099.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Leicester,GPROSTD361898,"143,923.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,Uni of Leicester,GPROSTD362789,"47,974.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Lincoln,GPROSTD356768,"651,964.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni of Lincoln,GPROSTD358811,"150,388.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Lincoln,GPROSTD361907,"38,215.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Lincoln,GPROSTD372038,"100,240.00"
BIS,HEFCE,16/04/2015,Teaching 13-14,E&P policy team,Uni of Lincoln,GPROSTD374662,"60,948.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Liverpool,GPROSTD356804,"3,463,802.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni of Liverpool,GPROSTD358838,"2,773,629.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Liverpool,GPROSTD361934,"213,750.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,Uni of Liverpool,GPROSTD362825,"71,250.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Liverpool,GPROSTD372054,"234,985.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of London,GPROSTD356831,"908,459.00"
BIS,HEFCE,16/04/2015,SDF Recurrent,RIS policy team,Uni of Manchester,GPROSTD285854,"30,214.00"
BIS,HEFCE,16/04/2015,SDF Recurrent,RIS policy team,Uni of Manchester,GPROSTD342956,"25,000.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Manchester,GPROSTD356939,"4,008,917.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni of Manchester,GPROSTD358946,"7,471,989.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Manchester,GPROSTD362024,"213,750.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,Uni of Manchester,GPROSTD362915,"71,250.00"
BIS,HEFCE,16/04/2015,"Museums, Gal & Coll",RIS policy team,Uni of Manchester,GPROSTD363950,"172,500.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Manchester,GPROSTD372114,"579,301.00"
BIS,HEFCE,16/04/2015,Teaching 13-14,E&P policy team,Uni of Manchester,GPROSTD374738,"132,123.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Newcastle,GPROSTD357056,"2,902,225.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni of Newcastle,GPROSTD358973,"3,140,266.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Newcastle,GPROSTD362042,"213,750.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,Uni of Newcastle,GPROSTD362933,"71,250.00"
BIS,HEFCE,16/04/2015,Catalyst Fund  (R),RIS policy team,Uni of Newcastle,GPROSTD367679,"559,200.00"
BIS,HEFCE,16/04/2015,Teaching 14-15,E&P policy team,Uni of Northampton,GPROSTD357146,"594,860.00"
BIS,HEFCE,16/04/2015,Research 14-15,RIS policy team,Uni of Northampton,GPROSTD358982,"53,962.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Northampton,GPROSTD362051,"89,416.00"
BIS,HEFCE,16/04/2015,HEIF 2011-15,RIS policy team,Uni of Northampton,GPROSTD362942,"29,805.00"
BIS,HEFCE,16/04/2015,Catalyst Fund  (R),RIS policy team,Uni of Northumbria,GPROSTD354496,"83,024.00"
