Department,Entity,Payment date,Expense Type,Expense Area,Supplier,Transaction No,Amount
BIS,HEFCE,15/11/2012,Basic Grant,RIS policy team,Uni of Central Lancs,GPROSTD326961,"26,632.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Chester,GPROSTD317509,"99,263.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Chester,GPROSTD319291,"2,027,414.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Chester,GPROSTD321793,"61,804.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of Chester,GPROSTD322918,"36,425.00"
BIS,HEFCE,15/11/2012,Emp Engagement - Rec,E&P policy team,Uni of Chester,GPROSTD326301,"62,500.00"
BIS,HEFCE,15/11/2012,Basic Grant,RIS policy team,Uni of Chester,GPROSTD326970,"59,550.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Chichester,GPROSTD317600,"55,983.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Chichester,GPROSTD319318,"861,817.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Chichester,GPROSTD321802,"29,009.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Cumbria,GPROSTD317513,"103,269.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Cumbria,GPROSTD319507,"1,167,772.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of East Anglia,GPROSTD317517,"204,453.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of East Anglia,GPROSTD317890,"880,098.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of East Anglia,GPROSTD319588,"2,930,892.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of East Anglia,GPROSTD321892,"1,679,102.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of East Anglia,GPROSTD322701,"1,050,594.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of East Anglia,GPROSTD323026,"147,154.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of East London,GPROSTD317518,"151,947.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of East London,GPROSTD317891,"59,469.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of East London,GPROSTD319597,"3,425,683.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of East London,GPROSTD321901,"222,893.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of East London,GPROSTD323038,"50,679.00"
BIS,HEFCE,15/11/2012,Emp Engagement - Rec,E&P policy team,Uni of East London,GPROSTD326317,"62,500.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Gloucester,GPROSTD317524,"85,330.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of Gloucester,GPROSTD317897,"26,597.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Gloucester,GPROSTD319723,"1,452,862.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Gloucester,GPROSTD321955,"73,422.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of Gloucester,GPROSTD323098,"27,925.00"
BIS,HEFCE,15/11/2012,Emp Engagement - Rec,E&P policy team,Uni of Gloucester,GPROSTD326353,"62,500.00"
BIS,HEFCE,15/11/2012,Inherited Staff,Finance,Uni of Greenwich,GPROSTD314391,"29,070.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Greenwich,GPROSTD317526,"233,834.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of Greenwich,GPROSTD317899,"117,930.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Greenwich,GPROSTD319750,"4,393,817.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Greenwich,GPROSTD321973,"283,677.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of Greenwich,GPROSTD323122,"144,101.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Hertfordshire,GPROSTD317529,"196,542.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of Hertfordshire,GPROSTD317901,"204,155.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Hertfordshire,GPROSTD319894,"3,640,500.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Hertfordshire,GPROSTD322000,"464,367.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of Hertfordshire,GPROSTD323146,"237,405.00"
BIS,HEFCE,15/11/2012,Emp Engagement - Rec,E&P policy team,Uni of Hertfordshire,GPROSTD326361,"62,500.00"
BIS,HEFCE,15/11/2012,JISC,JISC NAH,Uni of Hertfordshire,GPROSTD327487,"40,000.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Huddersfield,GPROSTD317530,"196,014.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of Huddersfield,GPROSTD317902,"77,059.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Huddersfield,GPROSTD319939,"3,988,024.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Huddersfield,GPROSTD322018,"218,345.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of Huddersfield,GPROSTD323158,"77,682.00"
BIS,HEFCE,15/11/2012,Revolving Green Fund,RIS policy team,Uni of Leicester,GPROSTD314790,"245,714.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Leicester,GPROSTD317542,"162,605.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of Leicester,GPROSTD317912,"1,171,062.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Leicester,GPROSTD320146,"3,226,045.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Leicester,GPROSTD322108,"2,102,861.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of Leicester,GPROSTD323278,"159,850.00"
BIS,HEFCE,15/11/2012,SS UMF,Finance,Uni of Leicester,GPROSTD324746,"54,411.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Lincoln,GPROSTD317543,"123,792.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of Lincoln,GPROSTD317913,"44,584.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Lincoln,GPROSTD320164,"2,500,998.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Lincoln,GPROSTD322117,"176,698.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of Lincoln,GPROSTD323290,"42,444.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Liverpool,GPROSTD317544,"252,164.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of Liverpool,GPROSTD317915,"2,047,493.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Liverpool,GPROSTD320200,"6,015,244.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Liverpool,GPROSTD322144,"3,937,071.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of Liverpool,GPROSTD323326,"237,405.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of London,GPROSTD317963,"58,842.00"
BIS,HEFCE,15/11/2012,London Insts,Inst teams Lond East,Uni of London,GPROSTD324676,"813,762.00"
BIS,HEFCE,15/11/2012,London Insts,Inst teams Lond East,Uni of London,GPROSTD326526,"32,250.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of London,GPROSTD327448,"26,479.00"
BIS,HEFCE,15/11/2012,SDF Recurrent,RIS policy team,Uni of Manchester,GPROSTD234993,"29,405.00"
BIS,HEFCE,15/11/2012,SDF Recurrent,RIS policy team,Uni of Manchester,GPROSTD286596,"28,618.00"
BIS,HEFCE,15/11/2012,SDF Recurrent,RIS policy team,Uni of Manchester,GPROSTD286742,"28,618.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Manchester,GPROSTD317553,"399,295.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of Manchester,GPROSTD317922,"4,904,713.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Manchester,GPROSTD320335,"7,877,228.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Manchester,GPROSTD322252,"9,052,039.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of Manchester,GPROSTD323446,"237,405.00"
BIS,HEFCE,15/11/2012,"Museums, Gal & Coll",RIS policy team,Uni of Manchester,GPROSTD324034,"172,431.00"
BIS,HEFCE,15/11/2012,JISC,JISC NAH,Uni of Manchester,GPROSTD327455,"501,068.00"
BIS,HEFCE,15/11/2012,JISC,JISC NAH,Uni of Manchester,GPROSTD327475,"52,528.00"
BIS,HEFCE,15/11/2012,SDF Recurrent,RIS policy team,Uni of Newcastle,GPROSTD225521,"29,405.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Newcastle,GPROSTD317556,"253,600.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of Newcastle,GPROSTD317925,"1,922,665.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Newcastle,GPROSTD320452,"5,216,535.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Newcastle,GPROSTD322279,"3,742,789.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of Newcastle,GPROSTD323470,"237,405.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Northampton,GPROSTD317558,"108,300.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of Northampton,GPROSTD317926,"27,672.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Northampton,GPROSTD320515,"1,753,658.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Northampton,GPROSTD322288,"64,880.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of Northampton,GPROSTD323482,"99,312.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Northumbria,GPROSTD317559,"232,261.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of Northumbria,GPROSTD317927,"103,265.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Northumbria,GPROSTD320551,"4,329,500.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Northumbria,GPROSTD322306,"305,937.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of Northumbria,GPROSTD323494,"104,201.00"
BIS,HEFCE,15/11/2012,Emp Engagement - Rec,E&P policy team,Uni of Northumbria,GPROSTD326337,"125,000.00"
BIS,HEFCE,15/11/2012,Basic Grant,RIS policy team,Uni of Northumbria,GPROSTD327231,"44,168.00"
BIS,HEFCE,15/11/2012,SDF Recurrent,RIS policy team,Uni of Nottingham,GPROSTD305069,"28,618.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Nottingham,GPROSTD317561,"307,542.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of Nottingham,GPROSTD317928,"2,563,141.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Nottingham,GPROSTD320614,"5,775,429.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Nottingham,GPROSTD322324,"5,342,060.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of Nottingham,GPROSTD323518,"237,405.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Plymouth,GPROSTD317567,"314,562.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of Plymouth,GPROSTD317934,"314,547.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Plymouth,GPROSTD320722,"5,971,872.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Plymouth,GPROSTD322369,"727,779.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of Plymouth,GPROSTD323578,"125,338.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Portsmouth,GPROSTD317569,"236,741.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of Portsmouth,GPROSTD317935,"157,001.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Portsmouth,GPROSTD320740,"4,116,363.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Portsmouth,GPROSTD322378,"517,537.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of Portsmouth,GPROSTD323590,"64,401.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Reading,GPROSTD317608,"75,209.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of Reading,GPROSTD317967,"894,942.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Reading,GPROSTD320776,"2,219,874.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Reading,GPROSTD322396,"1,825,776.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of Reading,GPROSTD323614,"180,858.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Salford,GPROSTD317581,"189,297.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of Salford,GPROSTD317944,"286,333.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Salford,GPROSTD320920,"3,445,957.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Salford,GPROSTD322486,"746,190.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of Salford,GPROSTD323686,"148,891.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Sheffield,GPROSTD317582,"269,693.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of Sheffield,GPROSTD317945,"2,565,623.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Sheffield,GPROSTD320965,"5,247,174.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Sheffield,GPROSTD322504,"4,769,943.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of Sheffield,GPROSTD323710,"237,405.00"
BIS,HEFCE,15/11/2012,SDF Recurrent,RIS policy team,Uni of Southampton,GPROSTD310294,"28,618.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Southampton,GPROSTD317584,"230,816.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of Southampton,GPROSTD317947,"2,359,550.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Southampton,GPROSTD321037,"4,586,341.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Southampton,GPROSTD322522,"4,813,150.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of Southampton,GPROSTD323734,"237,405.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Sunderland,GPROSTD317586,"147,703.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of Sunderland,GPROSTD317948,"74,961.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Sunderland,GPROSTD321244,"2,473,255.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Sunderland,GPROSTD322567,"212,977.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of Sunderland,GPROSTD323770,"86,123.00"
BIS,HEFCE,15/11/2012,SDF Recurrent,RIS policy team,Uni of Warwick,GPROSTD190769,"88,967.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Warwick,GPROSTD317591,"192,482.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of Warwick,GPROSTD317953,"1,816,513.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Warwick,GPROSTD321388,"3,326,447.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Warwick,GPROSTD322630,"3,635,518.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of Warwick,GPROSTD323842,"237,405.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of West London,GPROSTD317611,"49,585.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of West London,GPROSTD318675,"33,057.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of West London,GPROSTD321316,"1,620,807.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of West London,GPROSTD322603,"51,328.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of West London,GPROSTD323818,"51,373.00"
BIS,HEFCE,15/11/2012,Emp Engagement - Rec,E&P policy team,Uni of West London,GPROSTD326365,"37,500.00"
BIS,HEFCE,15/11/2012,Inherited Staff,Finance,Uni of Westminster,GPROSTD314404,"33,300.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Westminster,GPROSTD317593,"199,769.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of Westminster,GPROSTD317955,"160,180.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Westminster,GPROSTD321433,"3,726,172.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Westminster,GPROSTD322648,"433,973.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of Westminster,GPROSTD323866,"104,151.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Winchester,GPROSTD317594,"57,999.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Winchester,GPROSTD321496,"773,434.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Winchester,GPROSTD322657,"67,424.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Wolverhampton,GPROSTD317595,"203,229.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni of Wolverhampton,GPROSTD317957,"81,389.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Wolverhampton,GPROSTD321514,"3,389,359.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni of Wolverhampton,GPROSTD322666,"192,422.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni of Wolverhampton,GPROSTD323878,"173,854.00"
BIS,HEFCE,15/11/2012,SDF Recurrent,RIS policy team,Uni of Worcester,GPROSTD25605,"166,500.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni of Worcester,GPROSTD317596,"87,071.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni of Worcester,GPROSTD321541,"1,424,504.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,University of Bath,GPROSTD317490,"148,040.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,University of Bath,GPROSTD317867,"889,672.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,University of Bath,GPROSTD318904,"2,762,264.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,University of Bath,GPROSTD321640,"1,856,219.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,University of Bath,GPROSTD322738,"197,929.00"
BIS,HEFCE,15/11/2012,JISC,JISC NAH,University of Bath,GPROSTD327476,"61,440.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,University of Bolton,GPROSTD317498,"78,120.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,University of Bolton,GPROSTD317873,"44,321.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,University of Bolton,GPROSTD319039,"1,113,804.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,University of Bolton,GPROSTD321676,"74,111.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,University of Bolton,GPROSTD322774,"25,474.00"
BIS,HEFCE,15/11/2012,JISC,JISC NAH,University of Bolton,GPROSTD327493,"432,250.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,University of Derby,GPROSTD317515,"138,507.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,University of Derby,GPROSTD319534,"2,675,679.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,University of Derby,GPROSTD321874,"41,259.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,University of Derby,GPROSTD323002,"56,184.00"
BIS,HEFCE,15/11/2012,Emp Engagement - Rec,E&P policy team,University of Derby,GPROSTD326289,"246,000.00"
BIS,HEFCE,15/11/2012,Basic Grant,RIS policy team,University of Derby,GPROSTD327015,"32,801.00"
BIS,HEFCE,15/11/2012,Basic Grant,RIS policy team,University of Derby,GPROSTD327400,"405,517.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,University of Durham,GPROSTD317516,"175,638.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,University of Durham,GPROSTD317889,"1,282,955.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,University of Durham,GPROSTD319570,"3,070,924.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,University of Durham,GPROSTD321883,"2,715,177.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,University of Durham,GPROSTD323014,"237,405.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,University of Essex,GPROSTD317521,"116,282.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,University of Essex,GPROSTD317894,"486,765.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,University of Essex,GPROSTD319651,"2,172,381.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,University of Essex,GPROSTD321928,"979,010.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,University of Essex,GPROSTD323062,"61,729.00"
BIS,HEFCE,15/11/2012,Basic Grant,RIS policy team,University of Essex,GPROSTD327051,"78,829.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,University of Exeter,GPROSTD317522,"184,029.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,University of Exeter,GPROSTD317895,"845,013.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,University of Exeter,GPROSTD319669,"3,528,809.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,University of Exeter,GPROSTD321937,"2,071,797.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,University of Exeter,GPROSTD323074,"223,737.00"
BIS,HEFCE,15/11/2012,JISC,JISC NAH,University of Exeter,GPROSTD327488,"40,000.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,University of Hull,GPROSTD317531,"165,992.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,University of Hull,GPROSTD317903,"272,854.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,University of Hull,GPROSTD319966,"2,951,301.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,University of Hull,GPROSTD322027,"839,651.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,University of Hull,GPROSTD323170,"163,394.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,University of Kent,GPROSTD317534,"188,692.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,University of Kent,GPROSTD317906,"461,571.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,University of Kent,GPROSTD319993,"3,598,404.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,University of Kent,GPROSTD322054,"1,194,808.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,University of Kent,GPROSTD323206,"73,259.00"
BIS,HEFCE,15/11/2012,JISC,JISC NAH,University of Kent,GPROSTD327457,"131,435.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,University of Leeds,GPROSTD317538,"359,771.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,University of Leeds,GPROSTD317910,"2,716,813.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,University of Leeds,GPROSTD320110,"6,830,415.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,University of Leeds,GPROSTD322090,"5,205,457.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,University of Leeds,GPROSTD323254,"237,405.00"
BIS,HEFCE,15/11/2012,SDF Recurrent,RIS policy team,University of Oxford,GPROSTD310314,"29,405.00"
BIS,HEFCE,15/11/2012,SDF Recurrent,RIS policy team,University of Oxford,GPROSTD312859,"28,618.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,University of Oxford,GPROSTD317565,"212,635.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,University of Oxford,GPROSTD317932,"6,990,518.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,University of Oxford,GPROSTD320650,"4,661,652.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,University of Oxford,GPROSTD322351,"14,143,637.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,University of Oxford,GPROSTD323554,"237,405.00"
BIS,HEFCE,15/11/2012,"Museums, Gal & Coll",RIS policy team,University of Oxford,GPROSTD324070,"279,472.00"
BIS,HEFCE,15/11/2012,JISC,JISC NAH,University of Oxford,GPROSTD327477,"56,160.00"
BIS,HEFCE,15/11/2012,SS UMF,Finance,University of Oxford,GPROSTD327507,"70,557.00"
BIS,HEFCE,15/11/2012,SDF Recurrent,RIS policy team,University of Surrey,GPROSTD227234,"648,642.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,University of Surrey,GPROSTD317587,"113,645.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,University of Surrey,GPROSTD317949,"745,517.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,University of Surrey,GPROSTD321253,"1,825,417.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,University of Surrey,GPROSTD322576,"1,677,371.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,University of Surrey,GPROSTD323782,"237,405.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,University of Sussex,GPROSTD317588,"120,679.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,University of Sussex,GPROSTD317950,"858,485.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,University of Sussex,GPROSTD321262,"2,412,443.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,University of Sussex,GPROSTD322585,"1,669,735.00"
