Department,Entity,Payment date,Expense Type,Expense Area,Supplier,TransactionNo,Amount
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Moulton College,GPROSTD353205,"54,920.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,NCG,GPROSTD336505,"306,524.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,NCG,GPROSTD352058,"107,470.00"
BIS,HEFCE,17/04/2014,Policy Ongoing Serv,Central,NCUB,GPROSTD333831,"25,000.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Newcastle University,GPROSTD334444,"214,165.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Newcastle University,GPROSTD336541,"4,037,534.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Newcastle University,GPROSTD338422,"3,496,686.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Newcastle University,GPROSTD339412,"70,835.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,New College Durham,GPROSTD336496,"115,781.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,New College Notts,GPROSTD336514,"87,029.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,New College Notts,GPROSTD352059,"29,397.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Newham College,GPROSTD336523,"40,807.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Newman Uni,GPROSTD336532,"245,466.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Northbrook College,GPROSTD336568,"156,806.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Northbrook College,GPROSTD353215,"47,313.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,North East Surrey,GPROSTD336595,"70,044.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,North East Surrey,GPROSTD352067,"25,041.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,North East Worcs Col,GPROSTD336586,"34,097.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,North Lindsey Coll,GPROSTD336577,"125,664.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Northumbria Uni,GPROSTD334462,"94,001.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Northumbria Uni,GPROSTD336640,"2,540,660.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Northumbria Uni,GPROSTD338449,"307,318.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Northumbria Uni,GPROSTD339430,"31,091.00"
BIS,HEFCE,17/04/2014,Catalyst Fund  (R),RIS policy team,Northumbria Uni,GPROSTD347168,"97,400.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Northumbria Uni,GPROSTD353223,"328,200.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Norwich Uni Arts,GPROSTD336613,"308,580.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Nottingham Trent Uni,GPROSTD334471,"63,620.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Nottingham Trent Uni,GPROSTD336694,"2,920,480.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Nottingham Trent Uni,GPROSTD338458,"380,228.00"
BIS,HEFCE,17/04/2014,PSS,E&P policy team,Nottingham Trent Uni,GPROSTD346850,"242,833.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,Nottingham Trent Uni,GPROSTD352078,"74,370.00"
BIS,HEFCE,17/04/2014,Catalyst Fund,RIS policy team,NUS,GPROSTD333766,"211,250.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,N Warwick & Hinckley,GPROSTD336649,"33,960.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Oldham College,GPROSTD336721,"63,540.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Open University,GPROSTD334489,"71,388.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Open University,GPROSTD336730,"8,649,236.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Open University,GPROSTD338476,"971,776.00"
BIS,HEFCE,17/04/2014,Catalyst Fund  (R),RIS policy team,Open University,GPROSTD346619,"765,000.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,Open University,GPROSTD352081,"733,281.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Open University,GPROSTD353233,"1,532,363.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Oxford Brookes Univ,GPROSTD334516,"123,063.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Oxford Brookes Univ,GPROSTD336757,"1,507,470.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Oxford Brookes Univ,GPROSTD338503,"343,930.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Oxford Brookes Univ,GPROSTD339484,"40,703.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,Oxford Brookes Univ,GPROSTD352084,"48,128.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Oxford Brookes Univ,GPROSTD353236,"193,948.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Plymouth Coll of Art,GPROSTD336829,"167,467.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Plymouth University,GPROSTD334525,"113,068.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Plymouth University,GPROSTD336820,"3,157,439.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Plymouth University,GPROSTD338512,"653,016.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Plymouth University,GPROSTD339493,"37,397.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,Plymouth University,GPROSTD352089,"271,884.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Plymouth University,GPROSTD353242,"1,591,031.00"
BIS,HEFCE,17/04/2014,Quality Assurance,E&P policy team,QAA,GPROSTD343195,"400,664.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,"Queen Mary, UoL",GPROSTD334543,"214,165.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,"Queen Mary, UoL",GPROSTD336856,"3,251,834.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,"Queen Mary, UoL",GPROSTD338530,"3,244,879.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,"Queen Mary, UoL",GPROSTD339511,"70,835.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,"Queen Mary, UoL",GPROSTD353246,"1,431,446.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Ravensbourne,GPROSTD336865,"400,238.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,Ravensbourne,GPROSTD352094,"86,569.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,RCSSD,GPROSTD335308,"350,152.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,RCSSD,GPROSTD337927,"33,289.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Reaseheath College,GPROSTD336883,"36,699.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Reaseheath College,GPROSTD353249,"26,532.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Riverside College,GPROSTD335866,"62,612.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Roehampton Uni,GPROSTD334561,"34,657.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Roehampton Uni,GPROSTD336910,"919,781.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Roehampton Uni,GPROSTD338548,"236,462.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Rose Bruford College,GPROSTD336919,"205,705.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Rose Bruford College,GPROSTD353252,"49,248.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Rotherham Coll A&T,GPROSTD336928,"37,023.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Royal Academy Music,GPROSTD336946,"356,982.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Royal Academy Music,GPROSTD338575,"42,525.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Royal Agricultural,GPROSTD336937,"319,857.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Royal College Music,GPROSTD336964,"350,457.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Royal College Music,GPROSTD338593,"42,203.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Royal College of Art,GPROSTD336955,"1,072,741.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Royal College of Art,GPROSTD338584,"246,324.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Royal Holloway,GPROSTD334579,"36,444.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Royal Holloway,GPROSTD336973,"1,051,630.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Royal Holloway,GPROSTD338602,"1,351,387.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Royal North Coll Mus,GPROSTD336982,"469,626.00"
BIS,HEFCE,17/04/2014,Catalyst Fund C (R),RIS policy team,Royal North Coll Mus,GPROSTD347116,"200,000.00"
BIS,HEFCE,17/04/2014,Catalyst Fund C (T),RIS policy team,Royal North Coll Mus,GPROSTD347124,"300,000.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Royal Veterinary,GPROSTD334597,"89,692.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Royal Veterinary,GPROSTD336991,"1,697,193.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Royal Veterinary,GPROSTD338620,"523,448.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Royal Veterinary,GPROSTD339565,"29,666.00"
BIS,HEFCE,17/04/2014,PSS,E&P policy team,Royal Veterinary,GPROSTD346826,"150,167.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Ruskin College,GPROSTD337009,"26,554.00"
BIS,HEFCE,17/04/2014,International,LGM,Save the Children UK,GPROSTD354361,"40,500.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Sheffield Hallam Uni,GPROSTD334615,"90,951.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Sheffield Hallam Uni,GPROSTD337072,"2,967,005.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Sheffield Hallam Uni,GPROSTD338638,"391,172.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Sheffield Hallam Uni,GPROSTD339583,"30,082.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,Sheffield Hallam Uni,GPROSTD352115,"40,817.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,SOAS,GPROSTD334498,"35,711.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,SOAS,GPROSTD336739,"441,698.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,SOAS,GPROSTD338485,"615,819.00"
BIS,HEFCE,17/04/2014,PSS,E&P policy team,SOAS,GPROSTD346802,"139,882.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Solihull College,GPROSTD337090,"60,334.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Somerset College,GPROSTD337099,"43,259.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Somerset College,GPROSTD353272,"36,850.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Southampton Solent U,GPROSTD334633,"65,882.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Southampton Solent U,GPROSTD337144,"1,759,734.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,South Tyneside Coll,GPROSTD337180,"97,144.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Sparsholt College,GPROSTD337234,"124,052.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Staffordshire Uni,GPROSTD334651,"90,339.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Staffordshire Uni,GPROSTD337243,"2,235,819.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Staffordshire Uni,GPROSTD338674,"54,862.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Staffordshire Uni,GPROSTD339619,"29,880.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,Staffordshire Uni,GPROSTD352132,"51,915.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,St George's Uni,GPROSTD334660,"70,246.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,St George's Uni,GPROSTD337270,"1,685,940.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,St George's Uni,GPROSTD338683,"446,406.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,St Helens Coll,GPROSTD337279,"125,651.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,St Mary's University,GPROSTD337288,"455,864.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,St Mary's University,GPROSTD338692,"25,866.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Stockport College,GPROSTD337315,"124,221.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Sunderland College,GPROSTD335389,"47,174.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Teesside University,GPROSTD334696,"95,709.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Teesside University,GPROSTD337405,"1,860,841.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Teesside University,GPROSTD338737,"106,506.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Teesside University,GPROSTD339664,"31,656.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Teesside University,GPROSTD353304,"88,739.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Trafford College,GPROSTD337171,"27,346.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Trinity Laban Cons M,GPROSTD334714,"29,272.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Trinity Laban Cons M,GPROSTD337459,"666,578.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni Coll Birmingham,GPROSTD334975,"543,021.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni Coll Birmingham,GPROSTD353041,"89,832.00"
BIS,HEFCE,17/04/2014,SDF Recurrent,RIS policy team,Uni College London,GPROSTD285842,"29,405.00"
BIS,HEFCE,17/04/2014,SDF Recurrent,RIS policy team,Uni College London,GPROSTD309276,"29,405.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni College London,GPROSTD334390,"214,165.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni College London,GPROSTD336370,"5,131,958.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni College London,GPROSTD338359,"11,587,412.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni College London,GPROSTD339358,"70,835.00"
BIS,HEFCE,17/04/2014,Catalyst Fund  (R),RIS policy team,Uni College London,GPROSTD347089,"250,000.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni for Creative Art,GPROSTD335515,"887,450.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni for Creative Art,GPROSTD337990,"38,224.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Arts London,GPROSTD334345,"189,339.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Arts London,GPROSTD336307,"2,421,038.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Arts London,GPROSTD338296,"626,154.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni of Arts London,GPROSTD339313,"62,624.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,Uni of Arts London,GPROSTD352036,"495,186.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Arts London,GPROSTD353187,"145,390.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Bedfordshire,GPROSTD334408,"36,375.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Bedfordshire,GPROSTD336397,"1,392,125.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Bedfordshire,GPROSTD338377,"102,001.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,Uni of Bedfordshire,GPROSTD352046,"83,209.00"
BIS,HEFCE,17/04/2014,SDF Recurrent,RIS policy team,Uni of Birmingham,GPROSTD266155,"144,303.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Birmingham,GPROSTD333913,"214,165.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Birmingham,GPROSTD334984,"4,536,535.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Birmingham,GPROSTD337801,"4,186,505.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni of Birmingham,GPROSTD338881,"70,835.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Birmingham,GPROSTD353042,"145,579.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Bradford,GPROSTD333940,"81,435.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Bradford,GPROSTD335110,"1,587,347.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Bradford,GPROSTD337837,"599,716.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni of Bradford,GPROSTD338908,"26,935.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Bradford,GPROSTD353056,"194,830.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Brighton,GPROSTD333949,"77,655.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Brighton,GPROSTD335128,"2,325,021.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Brighton,GPROSTD337846,"575,402.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni of Brighton,GPROSTD338917,"25,684.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Bristol,GPROSTD333958,"214,165.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Bristol,GPROSTD335137,"4,224,324.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Bristol,GPROSTD337855,"4,868,756.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni of Bristol,GPROSTD338926,"70,835.00"
BIS,HEFCE,17/04/2014,Policy Ongoing Serv,Central,Uni of Bristol,GPROSTD347101,"95,373.00"
BIS,HEFCE,17/04/2014,SDF Recurrent,RIS policy team,Uni of Cambridge,GPROSTD309953,"29,405.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Cambridge,GPROSTD333985,"214,165.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Cambridge,GPROSTD335227,"3,589,787.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Cambridge,GPROSTD337882,"12,251,007.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni of Cambridge,GPROSTD338953,"70,835.00"
BIS,HEFCE,17/04/2014,"Museums, Gal & Coll",RIS policy team,Uni of Cambridge,GPROSTD340244,"163,000.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Central Lancs,GPROSTD334021,"169,958.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Central Lancs,GPROSTD335299,"3,154,862.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Central Lancs,GPROSTD337918,"327,650.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni of Central Lancs,GPROSTD338989,"56,214.00"
BIS,HEFCE,17/04/2014,SDF Recurrent,RIS policy team,Uni of Central Lancs,GPROSTD342964,"25,000.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,Uni of Central Lancs,GPROSTD351940,"605,473.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Chester,GPROSTD334030,"32,859.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Chester,GPROSTD335326,"1,205,124.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Chester,GPROSTD337936,"63,465.00"
BIS,HEFCE,17/04/2014,Catalyst Fund  (R),RIS policy team,Uni of Chester,GPROSTD343026,"56,107.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Chichester,GPROSTD335353,"522,570.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Chichester,GPROSTD337945,"25,375.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Cumbria,GPROSTD335533,"688,673.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Cumbria,GPROSTD353102,"65,415.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of East Anglia,GPROSTD334111,"132,749.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of East Anglia,GPROSTD335614,"1,837,084.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of East Anglia,GPROSTD338035,"1,610,943.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni of East Anglia,GPROSTD339079,"43,907.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of East Anglia,GPROSTD339736,"571,836.00"
BIS,HEFCE,17/04/2014,"Museums, Gal & Coll",RIS policy team,Uni of East Anglia,GPROSTD340248,"25,000.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,Uni of East Anglia,GPROSTD351974,"43,860.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,Uni of East Anglia,GPROSTD351975,"145,863.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of East Anglia,GPROSTD353112,"343,592.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of East London,GPROSTD334120,"45,718.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of East London,GPROSTD335623,"2,198,857.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of East London,GPROSTD338044,"194,265.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,Uni of East London,GPROSTD351976,"428,830.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Gloucester,GPROSTD334165,"25,192.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Gloucester,GPROSTD335767,"991,379.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Gloucester,GPROSTD338098,"67,793.00"
BIS,HEFCE,17/04/2014,Catalyst Fund  (R),RIS policy team,Uni of Gloucester,GPROSTD347185,"333,333.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Greenwich,GPROSTD334183,"129,994.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Greenwich,GPROSTD335803,"2,390,881.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Greenwich,GPROSTD338116,"261,204.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni of Greenwich,GPROSTD339151,"42,996.00"
BIS,HEFCE,17/04/2014,PSS,E&P policy team,Uni of Greenwich,GPROSTD346820,"93,916.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,Uni of Greenwich,GPROSTD351991,"165,871.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Greenwich,GPROSTD353132,"186,870.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Hertfordshire,GPROSTD334201,"214,165.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Hertfordshire,GPROSTD335956,"2,238,783.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Hertfordshire,GPROSTD338143,"412,705.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni of Hertfordshire,GPROSTD339169,"70,835.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Huddersfield,GPROSTD334210,"70,077.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Huddersfield,GPROSTD336010,"2,098,420.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Huddersfield,GPROSTD338161,"190,286.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,Uni of Huddersfield,GPROSTD352009,"46,618.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Huddersfield,GPROSTD353154,"679,946.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Leicester,GPROSTD334300,"144,202.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Leicester,GPROSTD336235,"2,410,269.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Leicester,GPROSTD338251,"1,948,225.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni of Leicester,GPROSTD339268,"47,695.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Lincoln,GPROSTD334309,"38,289.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Lincoln,GPROSTD336253,"1,534,051.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Lincoln,GPROSTD338260,"164,466.00"
BIS,HEFCE,17/04/2014,Catalyst Fund C (R),RIS policy team,Uni of Lincoln,GPROSTD346886,"155,200.00"
BIS,HEFCE,17/04/2014,Catalyst Fund C (T),RIS policy team,Uni of Lincoln,GPROSTD346899,"232,800.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Lincoln,GPROSTD353181,"41,061.00"
