Department,Entity,Payment date,Expense Type,Expense Area,Supplier,TransactionNo,Amount
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of East London,GPROSTD371759,"484,330.00"
BIS,HEFCE,14/05/2015,Teaching 13-14,E&P policy team,Uni of East London,GPROSTD374403,"598,000.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",Uni of East London,GPROSTD375489,"300,000.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Gloucester,GPROSTD356265,"464,739.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Gloucester,GPROSTD358650,"59,179.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Gloucester,GPROSTD361764,"25,143.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",Uni of Gloucester,GPROSTD375492,"77,074.75"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Greenwich,GPROSTD356301,"1,746,155.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Greenwich,GPROSTD358668,"249,260.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Greenwich,GPROSTD361782,"129,742.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,Uni of Greenwich,GPROSTD362673,"43,247.00"
BIS,HEFCE,14/05/2015,Inherited Staff,Finance,Uni of Greenwich,GPROSTD367357,"89,193.00"
BIS,HEFCE,14/05/2015,Basic Grant,RIS policy team,Uni of Greenwich,GPROSTD372764,"46,269.00"
BIS,HEFCE,14/05/2015,Teaching 13-14,E&P policy team,Uni of Greenwich,GPROSTD374475,"116,861.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Hertfordshire,GPROSTD356454,"1,350,314.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Hertfordshire,GPROSTD358695,"365,499.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Hertfordshire,GPROSTD361800,"213,750.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,Uni of Hertfordshire,GPROSTD362691,"71,250.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Huddersfield,GPROSTD356508,"1,777,511.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Huddersfield,GPROSTD358713,"181,009.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Huddersfield,GPROSTD361809,"69,941.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Lancaster,GPROSTD356679,"655,043.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Lancaster,GPROSTD358776,"1,624,645.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Lancaster,GPROSTD361872,"165,945.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,Uni of Lancaster,GPROSTD362763,"55,315.00"
BIS,HEFCE,14/05/2015,Teaching 13-14,E&P policy team,Uni of Lancaster,GPROSTD374627,"90,043.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",Uni of Lancaster,GPROSTD375500,"1,078,758.25"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Leicester,GPROSTD356751,"1,729,839.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Leicester,GPROSTD358803,"1,748,099.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Leicester,GPROSTD361899,"143,923.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,Uni of Leicester,GPROSTD362790,"47,974.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Lincoln,GPROSTD356769,"651,964.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Lincoln,GPROSTD358812,"150,388.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Lincoln,GPROSTD361908,"38,215.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Lincoln,GPROSTD372039,"100,240.00"
BIS,HEFCE,14/05/2015,Teaching 13-14,E&P policy team,Uni of Lincoln,GPROSTD374663,"60,947.00"
BIS,HEFCE,14/05/2015,Revolving Green Fund,RIS policy team,Uni of Lincoln,GPROSTD375430,"297,583.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",Uni of Lincoln,GPROSTD375501,"1,250,000.00"
BIS,HEFCE,14/05/2015,SDF Recurrent,RIS policy team,Uni of Liverpool,GPROSTD327535,"30,214.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Liverpool,GPROSTD356805,"3,463,802.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Liverpool,GPROSTD358839,"2,773,629.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Liverpool,GPROSTD361935,"213,750.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,Uni of Liverpool,GPROSTD362826,"71,250.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Liverpool,GPROSTD372055,"234,985.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of London,GPROSTD356832,"908,459.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Manchester,GPROSTD356940,"4,008,917.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Manchester,GPROSTD358947,"7,471,989.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Manchester,GPROSTD362025,"213,750.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,Uni of Manchester,GPROSTD362916,"71,250.00"
BIS,HEFCE,14/05/2015,"Museums, Gal & Coll",RIS policy team,Uni of Manchester,GPROSTD363968,"172,500.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Manchester,GPROSTD372115,"579,301.00"
BIS,HEFCE,14/05/2015,Teaching 13-14,E&P policy team,Uni of Manchester,GPROSTD374739,"132,123.00"
BIS,HEFCE,14/05/2015,UKRPIF,Finance,Uni of Manchester,GPROSTD375323,"3,750,000.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",Uni of Manchester,GPROSTD375504,"1,249,750.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Newcastle,GPROSTD357057,"2,902,225.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Newcastle,GPROSTD358974,"3,140,266.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Newcastle,GPROSTD362043,"213,750.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,Uni of Newcastle,GPROSTD362934,"71,250.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Northampton,GPROSTD357147,"594,860.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Northampton,GPROSTD358983,"53,962.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Northampton,GPROSTD362052,"89,416.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,Uni of Northampton,GPROSTD362943,"29,805.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",Uni of Northampton,GPROSTD375508,"149,425.25"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Northumbria,GPROSTD357183,"1,392,683.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Northumbria,GPROSTD359001,"282,916.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Northumbria,GPROSTD362061,"93,818.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,Uni of Northumbria,GPROSTD362952,"31,273.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Northumbria,GPROSTD372223,"218,161.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",Uni of Northumbria,GPROSTD375509,"843,000.00"
BIS,HEFCE,14/05/2015,SDF Recurrent,RIS policy team,Uni of Nottingham,GPROSTD305074,"30,214.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Nottingham,GPROSTD357246,"3,420,124.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Nottingham,GPROSTD359019,"4,416,179.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Nottingham,GPROSTD362079,"213,750.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,Uni of Nottingham,GPROSTD362970,"71,250.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Nottingham,GPROSTD372251,"106,116.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",Uni of Nottingham,GPROSTD375511,"1,000,000.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Plymouth,GPROSTD357363,"2,890,408.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Plymouth,GPROSTD359064,"575,902.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Plymouth,GPROSTD362124,"112,849.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,Uni of Plymouth,GPROSTD363015,"37,616.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",Uni of Plymouth,GPROSTD375515,"303,093.75"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Portsmouth,GPROSTD357381,"1,554,810.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Portsmouth,GPROSTD359073,"429,053.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Portsmouth,GPROSTD362133,"57,983.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Portsmouth,GPROSTD372307,"85,783.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",Uni of Portsmouth,GPROSTD375516,"1,250,000.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Reading,GPROSTD357417,"707,286.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Reading,GPROSTD359091,"1,528,882.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Reading,GPROSTD362151,"162,837.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,Uni of Reading,GPROSTD363042,"54,279.00"
BIS,HEFCE,14/05/2015,"Museums, Gal & Coll",RIS policy team,Uni of Reading,GPROSTD363972,"25,000.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Reading,GPROSTD372323,"46,017.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Salford,GPROSTD357588,"1,561,190.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Salford,GPROSTD359181,"609,441.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Salford,GPROSTD362205,"134,055.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,Uni of Salford,GPROSTD363096,"44,685.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",Uni of Salford,GPROSTD375519,"625,000.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Sheffield,GPROSTD357642,"2,769,078.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Sheffield,GPROSTD359199,"4,073,022.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Sheffield,GPROSTD362223,"213,750.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,Uni of Sheffield,GPROSTD363114,"71,250.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Sheffield,GPROSTD372419,"377,950.00"
BIS,HEFCE,14/05/2015,Teaching 13-14,E&P policy team,Uni of Sheffield,GPROSTD375015,"153,611.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",Uni of Sheffield,GPROSTD375521,"1,218,797.50"
BIS,HEFCE,14/05/2015,SDF Recurrent,RIS policy team,Uni of Southampton,GPROSTD310299,"30,214.00"
BIS,HEFCE,14/05/2015,SIVS,E&P policy team,Uni of Southampton,GPROSTD341536,"258,386.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Southampton,GPROSTD357714,"2,128,148.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Southampton,GPROSTD359217,"3,998,949.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Southampton,GPROSTD362241,"213,750.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,Uni of Southampton,GPROSTD363132,"71,250.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",Uni of Southampton,GPROSTD375524,"1,250,000.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Sunderland,GPROSTD357912,"675,687.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Sunderland,GPROSTD359262,"174,438.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Sunderland,GPROSTD362268,"77,542.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,Uni of Sunderland,GPROSTD363159,"25,847.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Sunderland,GPROSTD372531,"193,053.00"
BIS,HEFCE,14/05/2015,Teaching 13-14,E&P policy team,Uni of Sunderland,GPROSTD375127,"32,691.00"
BIS,HEFCE,14/05/2015,Revolving Green Fund,RIS policy team,Uni of Sunderland,GPROSTD375462,"35,704.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",Uni of Sunderland,GPROSTD375528,"662,500.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Warwick,GPROSTD358074,"1,533,688.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Warwick,GPROSTD359325,"3,043,323.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Warwick,GPROSTD362322,"213,750.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,Uni of Warwick,GPROSTD363213,"71,250.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Warwick,GPROSTD372603,"86,253.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of West London,GPROSTD357984,"545,155.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of West London,GPROSTD359298,"42,542.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of West London,GPROSTD362304,"46,255.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of West London,GPROSTD372563,"93,245.00"
BIS,HEFCE,14/05/2015,Teaching 13-14,E&P policy team,Uni of West London,GPROSTD375159,"68,254.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",Uni of West London,GPROSTD375531,"86,320.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Westminster,GPROSTD358119,"1,518,083.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Westminster,GPROSTD359343,"365,859.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Westminster,GPROSTD362340,"93,774.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,Uni of Westminster,GPROSTD363231,"31,258.00"
BIS,HEFCE,14/05/2015,Inherited Staff,Finance,Uni of Westminster,GPROSTD367370,"98,287.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Westminster,GPROSTD372627,"202,867.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Winchester,GPROSTD358200,"188,718.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Winchester,GPROSTD359352,"56,978.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Wolverhampton,GPROSTD358218,"1,205,741.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni of Wolverhampton,GPROSTD359361,"162,040.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni of Wolverhampton,GPROSTD362349,"156,531.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,Uni of Wolverhampton,GPROSTD363240,"52,177.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Wolverhampton,GPROSTD372671,"147,026.00"
BIS,HEFCE,14/05/2015,Teaching 13-14,E&P policy team,Uni of Wolverhampton,GPROSTD375251,"65,454.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni of Worcester,GPROSTD358245,"466,135.00"
BIS,HEFCE,14/05/2015,Teaching 13-14,E&P policy team,Uni of Worcester,GPROSTD375259,"73,210.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",Uni of Worcester,GPROSTD375748,"50,000.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Bath,GPROSTD355383,"1,335,157.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,University of Bath,GPROSTD358335,"1,522,812.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,University of Bath,GPROSTD361494,"178,207.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,University of Bath,GPROSTD362385,"59,402.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Bath,GPROSTD371443,"47,549.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",University of Bath,GPROSTD375469,"1,250,000.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Bolton,GPROSTD355536,"495,958.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,University of Bolton,GPROSTD358371,"51,263.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",University of Bolton,GPROSTD375475,"1,250,000.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Derby,GPROSTD356058,"1,078,548.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,University of Derby,GPROSTD358569,"35,427.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,University of Derby,GPROSTD361692,"50,585.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Derby,GPROSTD371731,"40,816.00"
BIS,HEFCE,14/05/2015,Teaching 13-14,E&P policy team,University of Derby,GPROSTD374375,"36,785.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",University of Derby,GPROSTD375487,"1,250,000.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Durham,GPROSTD356094,"882,860.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,University of Durham,GPROSTD358578,"2,247,012.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,University of Durham,GPROSTD361701,"213,750.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,University of Durham,GPROSTD362592,"71,250.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Durham,GPROSTD371747,"385,517.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Essex,GPROSTD356184,"781,955.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,University of Essex,GPROSTD358623,"818,193.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,University of Essex,GPROSTD361737,"55,579.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",University of Essex,GPROSTD375490,"1,250,000.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Exeter,GPROSTD356211,"1,340,083.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,University of Exeter,GPROSTD358632,"1,715,239.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,University of Exeter,GPROSTD361746,"201,444.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,University of Exeter,GPROSTD362637,"67,148.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Exeter,GPROSTD371795,"47,926.00"
BIS,HEFCE,14/05/2015,Teaching 13-14,E&P policy team,University of Exeter,GPROSTD374435,"102,992.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",University of Exeter,GPROSTD375491,"1,250,000.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Hull,GPROSTD356535,"1,202,221.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,University of Hull,GPROSTD358722,"696,450.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,University of Hull,GPROSTD361818,"147,113.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,University of Hull,GPROSTD362709,"49,038.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Hull,GPROSTD371935,"227,907.00"
BIS,HEFCE,14/05/2015,Teaching 13-14,E&P policy team,University of Hull,GPROSTD374575,"173,442.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Keele,GPROSTD356562,"878,425.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,University of Keele,GPROSTD358740,"566,359.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,University of Keele,GPROSTD361836,"56,052.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Keele,GPROSTD371947,"214,233.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",University of Keele,GPROSTD375496,"937,500.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Kent,GPROSTD356571,"1,299,919.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,University of Kent,GPROSTD358749,"987,297.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,University of Kent,GPROSTD361845,"65,959.00"
BIS,HEFCE,14/05/2015,HEAT,E&P policy team,University of Kent,GPROSTD363296,"153,215.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Kent,GPROSTD371951,"133,935.00"
BIS,HEFCE,14/05/2015,Teaching 13-14,E&P policy team,University of Kent,GPROSTD374587,"28,892.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",University of Kent,GPROSTD375497,"1,250,000.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Leeds,GPROSTD356715,"3,288,606.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,University of Leeds,GPROSTD358785,"4,323,245.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,University of Leeds,GPROSTD361881,"213,750.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,University of Leeds,GPROSTD362772,"71,250.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Leeds,GPROSTD372015,"501,974.00"
BIS,HEFCE,14/05/2015,Teaching 13-14,E&P policy team,University of Leeds,GPROSTD374639,"88,312.00"
BIS,HEFCE,14/05/2015,Revolving Green Fund,RIS policy team,University of Leeds,GPROSTD375442,"187,000.00"
BIS,HEFCE,14/05/2015,Catalyst Fund  (R),RIS policy team,University of Leeds,GPROSTD375887,"62,922.00"
BIS,HEFCE,14/05/2015,SDF Recurrent,RIS policy team,University of Oxford,GPROSTD310319,"31,045.00"
BIS,HEFCE,14/05/2015,SDF Recurrent,RIS policy team,University of Oxford,GPROSTD312864,"30,214.00"
BIS,HEFCE,14/05/2015,SDF Recurrent,RIS policy team,University of Oxford,GPROSTD327526,"31,045.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Oxford,GPROSTD357291,"2,277,749.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,University of Oxford,GPROSTD359046,"12,300,312.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,University of Oxford,GPROSTD362106,"213,750.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,University of Oxford,GPROSTD362997,"71,250.00"
BIS,HEFCE,14/05/2015,"Museums, Gal & Coll",RIS policy team,University of Oxford,GPROSTD363971,"279,583.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Oxford,GPROSTD372271,"272,821.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",University of Oxford,GPROSTD375513,"1,250,000.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Surrey,GPROSTD357921,"864,602.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,University of Surrey,GPROSTD359271,"1,340,962.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,University of Surrey,GPROSTD362277,"213,750.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,University of Surrey,GPROSTD363168,"71,250.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Surrey,GPROSTD372535,"79,062.00"
BIS,HEFCE,14/05/2015,Teaching 13-14,E&P policy team,University of Surrey,GPROSTD375131,"89,582.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",University of Surrey,GPROSTD375529,"1,250,000.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Sussex,GPROSTD357930,"778,852.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,University of Sussex,GPROSTD359280,"1,347,946.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,University of Sussex,GPROSTD362286,"139,473.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,University of Sussex,GPROSTD363177,"46,491.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of Sussex,GPROSTD372539,"253,164.00"
BIS,HEFCE,14/05/2015,Teaching 13-14,E&P policy team,University of Sussex,GPROSTD375135,"37,737.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",University of Sussex,GPROSTD375530,"1,225,000.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of York,GPROSTD358272,"1,002,368.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,University of York,GPROSTD359379,"2,168,841.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,University of York,GPROSTD362358,"213,750.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,University of York,GPROSTD363249,"71,250.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,University of York,GPROSTD372687,"62,151.00"
BIS,HEFCE,14/05/2015,Teaching 13-14,E&P policy team,University of York,GPROSTD375267,"73,545.00"
