Department,Entity,Payment date,Expense Type,Expense Area,Supplier,Transaction No,Amount
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Goldsmiths College,GPROSTD316301,"44,838.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Guildhall Sch M & D,GPROSTD314947,"78,929.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Harper Adams Uni Col,GPROSTD314948,"516,743.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Harper Adams Uni Col,GPROSTD316197,"59,346.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Heythrop College,GPROSTD314950,"41,899.00"
BIS,HEFCE,30/03/2012,JISC,JISC NAH,Hull College,GPROSTD316388,"32,000.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Imperial College,GPROSTD314953,"1,925,748.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Imperial College,GPROSTD315080,"929,470.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Imperial College,GPROSTD316201,"255,165.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Imperial College,GPROSTD316307,"1,166,640.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Inst Cancer Research,GPROSTD315049,"156,767.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Inst Cancer Research,GPROSTD316283,"164,153.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Inst of Education,GPROSTD314940,"143,782.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Inst of Education,GPROSTD315067,"80,746.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Inst of Education,GPROSTD316189,"43,744.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Inst of Education,GPROSTD316296,"93,754.00"
BIS,HEFCE,30/03/2012,JISC,JISC NAH,Inst of Education,GPROSTD316370,"28,341.00"
BIS,HEFCE,30/03/2012,Quality Assurance,E&P policy team,Ipsos UK Ltd,PIG6317,"36,000.00"
BIS,HEFCE,30/03/2012,Quality Assurance,E&P policy team,Ipsos UK Ltd,PIG6318,"660,000.00"
BIS,HEFCE,30/03/2012,JISC,JISC NAH,JISC Advance,GPROSTD316401,"25,000.00"
BIS,HEFCE,30/03/2012,JISC,JISC NAH,JISC Advance,GPROSTD316404,"25,000.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Keele University,GPROSTD314954,"725,381.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Keele University,GPROSTD315081,"62,943.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Keele University,GPROSTD316202,"120,076.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Keele University,GPROSTD316308,"52,821.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,King's College,GPROSTD314956,"2,429,554.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,King's College,GPROSTD315083,"553,566.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,King's College,GPROSTD316204,"299,827.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,King's College,GPROSTD316310,"555,850.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Kingston University,GPROSTD314957,"2,021,878.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Kingston University,GPROSTD315084,"32,519.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Kingston University,GPROSTD316205,"291,651.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Lancaster University,GPROSTD314958,"856,678.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Lancaster University,GPROSTD315085,"171,579.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Lancaster University,GPROSTD316206,"127,436.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Lancaster University,GPROSTD316312,"153,838.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Leeds College of Art,GPROSTD314961,"135,390.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Leeds College of Art,GPROSTD316209,"30,414.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Leeds Met University,GPROSTD314960,"1,666,342.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Leeds Met University,GPROSTD316208,"266,675.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Leeds Trinity Uni Co,GPROSTD314962,"178,433.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Leeds Trinity Uni Co,GPROSTD316210,"38,270.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Liverpool Hope Uni,GPROSTD314966,"461,018.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Liverpool Hope Uni,GPROSTD316214,"89,841.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Liverpool Inst PA,GPROSTD314968,"99,559.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Liverpool John Moore,GPROSTD314967,"1,877,463.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Liverpool John Moore,GPROSTD315093,"39,209.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Liverpool John Moore,GPROSTD316215,"281,950.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Liverpool John Moore,GPROSTD316317,"47,217.00"
BIS,HEFCE,30/03/2012,SS UMF,Finance,Liverpool John Moore,PIG6316,"30,000.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,London Bus School,GPROSTD315096,"33,884.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,London Met Uni,GPROSTD314974,"895,235.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,London Met Uni,GPROSTD315099,"30,892.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,London Met Uni,GPROSTD316219,"198,128.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,London Sch Economics,GPROSTD314972,"295,397.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,London Sch Economics,GPROSTD315097,"162,319.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,London Sch Economics,GPROSTD316218,"55,274.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,London Sch Economics,GPROSTD316321,"105,316.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,London Sch Hygiene,GPROSTD314973,"120,410.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,London Sch Hygiene,GPROSTD315098,"170,977.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,London South Bank,GPROSTD314975,"1,207,112.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,London South Bank,GPROSTD316220,"192,422.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Loughborough Uni,GPROSTD314976,"1,357,310.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Loughborough Uni,GPROSTD315101,"206,362.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Loughborough Uni,GPROSTD316221,"209,727.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Loughborough Uni,GPROSTD316324,"186,718.00"
BIS,HEFCE,30/03/2012,JISC,JISC NAH,Loughborough Uni,GPROSTD316375,"27,000.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Manchester Met,GPROSTD314978,"2,346,362.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Manchester Met,GPROSTD315103,"55,189.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Manchester Met,GPROSTD316223,"385,881.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Manchester Met,GPROSTD316326,"32,873.00"
BIS,HEFCE,30/03/2012,JISC,JISC NAH,Manchester Met,GPROSTD316385,"32,600.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Middlesex University,GPROSTD314979,"1,330,646.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Middlesex University,GPROSTD315104,"27,948.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Middlesex University,GPROSTD316224,"205,204.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Newman Uni College,GPROSTD314981,"161,178.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Newman Uni College,GPROSTD316226,"40,726.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Norwich Uni Col Arts,GPROSTD314984,"179,709.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Nottingham Trent Uni,GPROSTD314986,"1,908,141.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Nottingham Trent Uni,GPROSTD315111,"39,380.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Nottingham Trent Uni,GPROSTD316231,"297,686.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Nottingham Trent Uni,GPROSTD316332,"27,210.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Open University,GPROSTD314987,"5,076,913.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Open University,GPROSTD315112,"97,311.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Open University,GPROSTD316232,"715,857.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Open University,GPROSTD316333,"88,107.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Oxford Brookes Univ,GPROSTD314990,"1,119,912.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Oxford Brookes Univ,GPROSTD315115,"37,686.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Oxford Brookes Univ,GPROSTD316235,"169,441.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Oxford Brookes Univ,GPROSTD316336,"29,481.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,"Queen Mary, UoL",GPROSTD314995,"1,969,345.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,"Queen Mary, UoL",GPROSTD315120,"302,361.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,"Queen Mary, UoL",GPROSTD316239,"241,623.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,"Queen Mary, UoL",GPROSTD316339,"297,008.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Ravensbourne College,GPROSTD314996,"187,602.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Ravensbourne College,GPROSTD316240,"30,576.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Roehampton Uni,GPROSTD314998,"595,868.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Roehampton Uni,GPROSTD316241,"109,652.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Rose Bruford College,GPROSTD314999,"125,487.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Royal Academy Music,GPROSTD315000,"126,919.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Royal Agricultural,GPROSTD315001,"142,596.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Royal College Music,GPROSTD315003,"139,886.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Royal College of Art,GPROSTD315002,"278,989.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Royal College of Art,GPROSTD316244,"35,353.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Royal Holloway,GPROSTD315004,"734,957.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Royal Holloway,GPROSTD315128,"130,270.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Royal Holloway,GPROSTD316246,"104,479.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Royal Holloway,GPROSTD316344,"90,353.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Royal North Coll Mus,GPROSTD315005,"194,195.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Royal Veterinary,GPROSTD315006,"697,997.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Royal Veterinary,GPROSTD315130,"50,767.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Royal Veterinary,GPROSTD316247,"67,874.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Royal Veterinary,GPROSTD316345,"45,056.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,School of Pharmacy,GPROSTD314991,"140,284.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,School of Pharmacy,GPROSTD315116,"35,163.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Sheffield Hallam Uni,GPROSTD315011,"1,924,041.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Sheffield Hallam Uni,GPROSTD315135,"43,848.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Sheffield Hallam Uni,GPROSTD316252,"315,349.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Sheffield Hallam Uni,GPROSTD316349,"48,087.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,SOAS,GPROSTD314988,"222,060.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,SOAS,GPROSTD315113,"61,989.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,SOAS,GPROSTD316233,"34,376.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,SOAS,GPROSTD316334,"26,410.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Southampton Solent U,GPROSTD315013,"1,049,310.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Southampton Solent U,GPROSTD316254,"157,310.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Staffordshire Uni,GPROSTD315014,"1,422,525.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,St George's Med Sch,GPROSTD315007,"689,993.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,St George's Med Sch,GPROSTD315131,"59,184.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,St George's Med Sch,GPROSTD316248,"75,731.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,St George's Med Sch,GPROSTD316346,"60,393.00"
BIS,HEFCE,30/03/2012,Voluntary Giving,Finance,St George's Med Sch,GPROSTD316427,"882,382.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,St Mary's Uni Colleg,GPROSTD315008,"234,741.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,St Mary's Uni Colleg,GPROSTD316249,"57,646.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Trinity Laban Cons M,GPROSTD315019,"274,602.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,UC Plymouth Mark/Joh,GPROSTD314993,"135,053.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,UC Plymouth Mark/Joh,GPROSTD316237,"32,318.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni Coll Birmingham,GPROSTD314910,"320,541.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni Coll Birmingham,GPROSTD316165,"45,830.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni College Falmouth,GPROSTD314943,"448,164.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni College Falmouth,GPROSTD316192,"54,653.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni College London,GPROSTD315020,"2,280,001.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni College London,GPROSTD315143,"1,046,732.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni College London,GPROSTD316259,"313,951.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Uni College London,GPROSTD316355,"1,154,308.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni for Creative Art,GPROSTD314931,"670,186.00"
BIS,HEFCE,30/03/2012,JISC,JISC NAH,Uni for Creative Art,GPROSTD316413,"32,000.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Arts London,GPROSTD314969,"1,549,323.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of Arts London,GPROSTD315094,"60,945.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Arts London,GPROSTD316217,"183,809.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Bedfordshire,GPROSTD314906,"861,605.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Bedfordshire,GPROSTD316161,"149,187.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Birmingham,GPROSTD314908,"2,620,019.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of Birmingham,GPROSTD315037,"409,354.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Birmingham,GPROSTD316163,"355,948.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Uni of Birmingham,GPROSTD316274,"466,481.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Bradford,GPROSTD314915,"895,857.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of Bradford,GPROSTD315043,"62,005.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Brighton,GPROSTD314916,"1,470,111.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of Brighton,GPROSTD315044,"58,363.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Brighton,GPROSTD316170,"234,105.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Uni of Brighton,GPROSTD316278,"34,487.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Bristol,GPROSTD314917,"2,229,981.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of Bristol,GPROSTD315045,"470,004.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Bristol,GPROSTD316171,"289,886.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Uni of Bristol,GPROSTD316279,"495,403.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Cambridge,GPROSTD314920,"2,041,246.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of Cambridge,GPROSTD315048,"1,133,400.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Cambridge,GPROSTD316174,"252,690.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Uni of Cambridge,GPROSTD316282,"1,275,480.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Central Lancs,GPROSTD314923,"2,070,331.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of Central Lancs,GPROSTD315051,"33,901.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Central Lancs,GPROSTD316176,"304,467.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Uni of Central Lancs,GPROSTD316285,"26,029.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Chester,GPROSTD314925,"784,941.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Chester,GPROSTD316178,"113,161.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Chichester,GPROSTD314926,"345,783.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Cumbria,GPROSTD314932,"519,685.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Cumbria,GPROSTD316182,"117,727.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of East Anglia,GPROSTD314937,"1,618,318.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of East Anglia,GPROSTD315064,"151,480.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of East Anglia,GPROSTD316186,"233,077.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Uni of East Anglia,GPROSTD316293,"169,201.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of East London,GPROSTD314938,"1,215,355.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of East London,GPROSTD316187,"173,220.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Gloucester,GPROSTD314944,"681,770.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Gloucester,GPROSTD316193,"97,277.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Greenwich,GPROSTD314946,"1,656,808.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of Greenwich,GPROSTD315073,"30,294.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Greenwich,GPROSTD316195,"266,572.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Hertfordshire,GPROSTD314949,"1,552,532.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of Hertfordshire,GPROSTD315076,"43,519.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Hertfordshire,GPROSTD316198,"224,059.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Uni of Hertfordshire,GPROSTD316304,"39,249.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Huddersfield,GPROSTD314951,"1,518,479.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Huddersfield,GPROSTD316199,"223,457.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Leicester,GPROSTD314963,"1,260,166.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of Leicester,GPROSTD315089,"198,167.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Leicester,GPROSTD316211,"185,371.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Uni of Leicester,GPROSTD316315,"225,140.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Lincoln,GPROSTD314964,"1,032,527.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Lincoln,GPROSTD316212,"141,124.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Uni of Liverpool,GPROSTD314894,"1,138,490.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Liverpool,GPROSTD314965,"2,368,917.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of Liverpool,GPROSTD315091,"350,025.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Liverpool,GPROSTD316213,"287,469.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Uni of Liverpool,GPROSTD316318,"393,636.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Manchester,GPROSTD314977,"3,334,379.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of Manchester,GPROSTD315102,"794,007.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Manchester,GPROSTD316222,"455,198.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Uni of Manchester,GPROSTD316325,"942,943.00"
BIS,HEFCE,30/03/2012,JISC,JISC NAH,Uni of Manchester,GPROSTD316378,"32,000.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Newcastle,GPROSTD314980,"2,172,361.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of Newcastle,GPROSTD315105,"330,663.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Newcastle,GPROSTD316225,"289,105.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Uni of Newcastle,GPROSTD316328,"369,637.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Northampton,GPROSTD314982,"762,590.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Northampton,GPROSTD316227,"123,463.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Northumbria,GPROSTD314983,"1,747,333.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of Northumbria,GPROSTD315108,"30,044.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Northumbria,GPROSTD316228,"264,778.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Nottingham,GPROSTD314985,"2,570,557.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of Nottingham,GPROSTD315110,"481,157.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Nottingham,GPROSTD316230,"350,600.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Uni of Nottingham,GPROSTD316331,"492,770.00"
BIS,HEFCE,30/03/2012,JISC,JISC NAH,Uni of Nottingham,GPROSTD316410,"32,600.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Plymouth,GPROSTD314992,"2,394,649.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of Plymouth,GPROSTD315117,"70,472.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Plymouth,GPROSTD316236,"358,602.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Uni of Plymouth,GPROSTD316337,"60,472.00"
BIS,HEFCE,30/03/2012,Voluntary Giving,Finance,Uni of Plymouth,GPROSTD316426,"1,150,000.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Portsmouth,GPROSTD314994,"1,729,806.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of Portsmouth,GPROSTD315119,"47,755.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Portsmouth,GPROSTD316238,"269,886.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Uni of Portsmouth,GPROSTD316338,"30,184.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Reading,GPROSTD314997,"972,021.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of Reading,GPROSTD315121,"166,922.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Salford,GPROSTD315009,"1,392,609.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of Salford,GPROSTD315133,"69,221.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Salford,GPROSTD316250,"215,800.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Uni of Salford,GPROSTD316347,"55,048.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Sheffield,GPROSTD315010,"2,178,461.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of Sheffield,GPROSTD315134,"425,681.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Sheffield,GPROSTD316251,"307,452.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Uni of Sheffield,GPROSTD316348,"493,247.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Southampton,GPROSTD315012,"1,850,348.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of Southampton,GPROSTD315136,"421,064.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Southampton,GPROSTD316253,"263,131.00"
