Department,Entity,Payment date,Expense Type,Expense Area,Supplier,TransactionNo,Amount
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,New College Durham,GPROSTD336498,"115,781.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,New College Notts,GPROSTD336516,"87,029.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,New College Notts,GPROSTD352621,"29,397.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Newham College,GPROSTD336525,"40,807.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Newman Uni,GPROSTD336534,"245,466.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Northbrook College,GPROSTD336570,"156,806.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Northbrook College,GPROSTD353857,"47,313.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,North East Surrey,GPROSTD336597,"70,043.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,North East Surrey,GPROSTD352629,"25,041.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,North East Worcs Col,GPROSTD336588,"34,097.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,North Lindsey Coll,GPROSTD336579,"125,664.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Northumbria Uni,GPROSTD334464,"94,000.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Northumbria Uni,GPROSTD336642,"2,540,659.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Northumbria Uni,GPROSTD338451,"307,317.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Northumbria Uni,GPROSTD339432,"31,091.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Northumbria Uni,GPROSTD353865,"328,200.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Norwich Uni Arts,GPROSTD336615,"308,580.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Nottingham Trent Uni,GPROSTD334473,"63,620.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Nottingham Trent Uni,GPROSTD336696,"2,920,480.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Nottingham Trent Uni,GPROSTD338460,"380,227.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,Nottingham Trent Uni,GPROSTD352640,"74,370.00"
BIS,HEFCE,19/06/2014,Catalyst Fund,RIS policy team,NUS,GPROSTD333768,"211,250.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,N Warwick & Hinckley,GPROSTD336651,"33,959.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Oldham College,GPROSTD336723,"63,540.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Open University,GPROSTD334491,"71,388.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Open University,GPROSTD336732,"8,649,235.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Open University,GPROSTD338478,"971,775.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,Open University,GPROSTD352643,"733,281.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Open University,GPROSTD353875,"1,532,363.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Oxford Brookes Univ,GPROSTD334518,"123,063.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Oxford Brookes Univ,GPROSTD336759,"1,507,470.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Oxford Brookes Univ,GPROSTD338505,"343,930.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Oxford Brookes Univ,GPROSTD339486,"40,703.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,Oxford Brookes Univ,GPROSTD352646,"48,128.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Oxford Brookes Univ,GPROSTD353878,"193,948.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Plymouth Coll of Art,GPROSTD336831,"167,467.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Plymouth University,GPROSTD334527,"113,068.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Plymouth University,GPROSTD336822,"3,157,438.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Plymouth University,GPROSTD338514,"653,015.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Plymouth University,GPROSTD339495,"37,397.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,Plymouth University,GPROSTD352651,"271,884.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Plymouth University,GPROSTD353884,"1,591,031.00"
BIS,HEFCE,19/06/2014,Quality Assurance,E&P policy team,QAA,GPROSTD343197,"495,446.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,"Queen Mary, UoL",GPROSTD334545,"214,164.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,"Queen Mary, UoL",GPROSTD336858,"3,251,834.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,"Queen Mary, UoL",GPROSTD338532,"3,244,879.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,"Queen Mary, UoL",GPROSTD339513,"70,835.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,"Queen Mary, UoL",GPROSTD353888,"1,431,446.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Ravensbourne,GPROSTD336867,"400,238.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,Ravensbourne,GPROSTD352656,"86,569.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,RCSSD,GPROSTD335310,"350,152.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,RCSSD,GPROSTD337929,"33,289.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Reaseheath College,GPROSTD336885,"36,699.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Reaseheath College,GPROSTD353891,"26,532.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Riverside College,GPROSTD335868,"62,611.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Roehampton Uni,GPROSTD334563,"34,657.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Roehampton Uni,GPROSTD336912,"919,781.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Roehampton Uni,GPROSTD338550,"236,462.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Rose Bruford College,GPROSTD336921,"205,705.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Rose Bruford College,GPROSTD353894,"49,248.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Rotherham Coll A&T,GPROSTD336930,"37,023.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Royal Academy Music,GPROSTD336948,"356,981.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Royal Academy Music,GPROSTD338577,"42,525.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Royal Agricultural,GPROSTD336939,"319,857.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Royal College Music,GPROSTD336966,"350,457.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Royal College Music,GPROSTD338595,"42,203.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Royal College of Art,GPROSTD336957,"1,072,741.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Royal College of Art,GPROSTD338586,"246,323.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Royal Holloway,GPROSTD334581,"36,444.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Royal Holloway,GPROSTD336975,"1,051,630.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Royal Holloway,GPROSTD338604,"1,351,386.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Royal North Coll Mus,GPROSTD336984,"469,625.00"
BIS,HEFCE,19/06/2014,Catalyst Fund C (R),RIS policy team,Royal North Coll Mus,GPROSTD347118,"100,000.00"
BIS,HEFCE,19/06/2014,Catalyst Fund C (T),RIS policy team,Royal North Coll Mus,GPROSTD347126,"150,000.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Royal Veterinary,GPROSTD334599,"89,691.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Royal Veterinary,GPROSTD336993,"1,697,193.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Royal Veterinary,GPROSTD338622,"523,448.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Royal Veterinary,GPROSTD339567,"29,665.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Ruskin College,GPROSTD337011,"26,554.00"
BIS,HEFCE,19/06/2014,Revolving Green Fund,RIS policy team,Salix Finance Ltd,PIG9946,"169,160.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Sheffield Hallam Uni,GPROSTD334617,"90,951.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Sheffield Hallam Uni,GPROSTD337074,"2,967,005.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Sheffield Hallam Uni,GPROSTD338640,"391,172.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Sheffield Hallam Uni,GPROSTD339585,"30,082.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,Sheffield Hallam Uni,GPROSTD352677,"40,817.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,SOAS,GPROSTD334500,"35,710.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,SOAS,GPROSTD336741,"441,697.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,SOAS,GPROSTD338487,"615,819.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Solihull College,GPROSTD337092,"60,334.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Somerset College,GPROSTD337101,"43,259.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Somerset College,GPROSTD353914,"36,850.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Southampton Solent U,GPROSTD334635,"65,881.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Southampton Solent U,GPROSTD337146,"1,759,733.00"
BIS,HEFCE,19/06/2014,Catalyst Fund  (R),RIS policy team,Southampton Solent U,GPROSTD354479,"50,935.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,South Tyneside Coll,GPROSTD337182,"97,143.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Sparsholt College,GPROSTD337236,"124,052.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Staffordshire Uni,GPROSTD334653,"90,339.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Staffordshire Uni,GPROSTD337245,"2,235,819.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Staffordshire Uni,GPROSTD338676,"54,862.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Staffordshire Uni,GPROSTD339621,"29,879.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,Staffordshire Uni,GPROSTD352694,"51,915.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,St George's Uni,GPROSTD334662,"70,245.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,St George's Uni,GPROSTD337272,"1,685,940.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,St George's Uni,GPROSTD338685,"446,405.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,St Helens Coll,GPROSTD337281,"125,651.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,St Mary's University,GPROSTD337290,"455,864.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,St Mary's University,GPROSTD338694,"25,866.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Stockport College,GPROSTD337317,"124,220.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Sunderland College,GPROSTD335391,"47,173.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Teesside University,GPROSTD334698,"95,709.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Teesside University,GPROSTD337407,"1,860,841.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Teesside University,GPROSTD338739,"106,505.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Teesside University,GPROSTD339666,"31,656.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Teesside University,GPROSTD353946,"88,739.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Trafford College,GPROSTD337173,"27,345.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Trinity Laban Cons M,GPROSTD334716,"29,271.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Trinity Laban Cons M,GPROSTD337461,"666,577.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni Coll Birmingham,GPROSTD334977,"543,021.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni Coll Birmingham,GPROSTD353683,"89,832.00"
BIS,HEFCE,19/06/2014,SDF Recurrent,RIS policy team,Uni College London,GPROSTD310326,"30,214.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni College London,GPROSTD334392,"214,164.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni College London,GPROSTD336372,"5,131,957.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni College London,GPROSTD338361,"11,587,411.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni College London,GPROSTD339360,"70,835.00"
BIS,HEFCE,19/06/2014,Catalyst Fund  (R),RIS policy team,Uni College London,GPROSTD346920,"80,000.00"
BIS,HEFCE,19/06/2014,UKRPIF,Finance,Uni College London,GPROSTD347958,"1,772,978.00"
BIS,HEFCE,19/06/2014,UKRPIF,Finance,Uni College London,GPROSTD347962,"1,968,785.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni for Creative Art,GPROSTD335517,"887,450.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni for Creative Art,GPROSTD337992,"38,224.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Arts London,GPROSTD334347,"189,339.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Arts London,GPROSTD336309,"2,421,038.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Arts London,GPROSTD338298,"626,153.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni of Arts London,GPROSTD339315,"62,624.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,Uni of Arts London,GPROSTD352598,"495,186.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Arts London,GPROSTD353829,"145,390.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Bedfordshire,GPROSTD334410,"36,374.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Bedfordshire,GPROSTD336399,"1,392,124.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Bedfordshire,GPROSTD338379,"102,001.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,Uni of Bedfordshire,GPROSTD352608,"83,209.00"
BIS,HEFCE,19/06/2014,SDF Recurrent,RIS policy team,Uni of Birmingham,GPROSTD291169,"30,214.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Birmingham,GPROSTD333915,"214,164.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Birmingham,GPROSTD334986,"4,536,534.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Birmingham,GPROSTD337803,"4,186,505.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni of Birmingham,GPROSTD338883,"70,835.00"
BIS,HEFCE,19/06/2014,Revolving Green Fund,RIS policy team,Uni of Birmingham,GPROSTD343321,"500,000.00"
BIS,HEFCE,19/06/2014,UKRPIF,Finance,Uni of Birmingham,GPROSTD347966,"3,545,955.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Birmingham,GPROSTD353684,"145,579.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Bradford,GPROSTD333942,"81,435.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Bradford,GPROSTD335112,"1,587,347.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Bradford,GPROSTD337839,"599,715.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni of Bradford,GPROSTD338910,"26,935.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Bradford,GPROSTD353698,"194,830.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Brighton,GPROSTD333951,"77,654.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Brighton,GPROSTD335130,"2,325,021.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Brighton,GPROSTD337848,"575,402.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni of Brighton,GPROSTD338919,"25,684.00"
BIS,HEFCE,19/06/2014,Catalyst Fund  (R),RIS policy team,Uni of Brighton,GPROSTD346709,"271,187.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Bristol,GPROSTD333960,"214,164.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Bristol,GPROSTD335139,"4,224,324.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Bristol,GPROSTD337857,"4,868,756.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni of Bristol,GPROSTD338928,"70,835.00"
BIS,HEFCE,19/06/2014,SDF Recurrent,RIS policy team,Uni of Cambridge,GPROSTD265820,"30,214.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Cambridge,GPROSTD333987,"214,164.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Cambridge,GPROSTD335229,"3,589,786.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Cambridge,GPROSTD337884,"12,251,007.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni of Cambridge,GPROSTD338955,"70,835.00"
BIS,HEFCE,19/06/2014,"Museums, Gal & Coll",RIS policy team,Uni of Cambridge,GPROSTD340280,"163,000.00"
BIS,HEFCE,19/06/2014,UKRPIF,Finance,Uni of Cambridge,GPROSTD347970,"3,728,838.00"
BIS,HEFCE,19/06/2014,REF,REF,Uni of Cambridge,PIG9896,"25,802.97"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Central Lancs,GPROSTD334023,"169,958.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Central Lancs,GPROSTD335301,"3,154,862.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Central Lancs,GPROSTD337920,"327,649.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni of Central Lancs,GPROSTD338991,"56,213.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,Uni of Central Lancs,GPROSTD352502,"605,473.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Chester,GPROSTD334032,"32,859.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Chester,GPROSTD335328,"1,205,124.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Chester,GPROSTD337938,"63,465.00"
BIS,HEFCE,19/06/2014,Catalyst Fund  (R),RIS policy team,Uni of Chester,GPROSTD343028,"70,791.00"
BIS,HEFCE,19/06/2014,Catalyst Fund C (R),RIS policy team,Uni of Chester,GPROSTD346744,"217,120.00"
BIS,HEFCE,19/06/2014,Catalyst Fund C (T),RIS policy team,Uni of Chester,GPROSTD346748,"325,680.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Chichester,GPROSTD335355,"522,569.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Chichester,GPROSTD337947,"25,375.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Cumbria,GPROSTD335535,"688,673.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Cumbria,GPROSTD353744,"65,415.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of East Anglia,GPROSTD334113,"132,748.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of East Anglia,GPROSTD335616,"1,837,084.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of East Anglia,GPROSTD338037,"1,610,942.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni of East Anglia,GPROSTD339081,"43,907.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of East Anglia,GPROSTD339738,"571,835.00"
BIS,HEFCE,19/06/2014,"Museums, Gal & Coll",RIS policy team,Uni of East Anglia,GPROSTD340284,"25,000.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,Uni of East Anglia,GPROSTD352536,"43,860.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,Uni of East Anglia,GPROSTD352537,"145,863.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of East Anglia,GPROSTD353754,"343,592.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of East London,GPROSTD334122,"45,717.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of East London,GPROSTD335625,"2,198,857.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of East London,GPROSTD338046,"194,265.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,Uni of East London,GPROSTD352538,"428,830.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Gloucester,GPROSTD334167,"25,191.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Gloucester,GPROSTD335769,"991,379.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Gloucester,GPROSTD338100,"67,793.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Greenwich,GPROSTD334185,"129,994.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Greenwich,GPROSTD335805,"2,390,881.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Greenwich,GPROSTD338118,"261,203.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni of Greenwich,GPROSTD339153,"42,995.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,Uni of Greenwich,GPROSTD352553,"165,871.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Greenwich,GPROSTD353774,"186,870.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Hertfordshire,GPROSTD334203,"214,164.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Hertfordshire,GPROSTD335958,"2,238,783.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Hertfordshire,GPROSTD338145,"412,705.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni of Hertfordshire,GPROSTD339171,"70,835.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Huddersfield,GPROSTD334212,"70,077.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Huddersfield,GPROSTD336012,"2,098,419.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Huddersfield,GPROSTD338163,"190,286.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,Uni of Huddersfield,GPROSTD352571,"46,618.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Huddersfield,GPROSTD353796,"679,946.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Leicester,GPROSTD334302,"144,202.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Leicester,GPROSTD336237,"2,410,268.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Leicester,GPROSTD338253,"1,948,225.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni of Leicester,GPROSTD339270,"47,695.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Lincoln,GPROSTD334311,"38,288.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Lincoln,GPROSTD336255,"1,534,051.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Lincoln,GPROSTD338262,"164,466.00"
BIS,HEFCE,19/06/2014,Catalyst Fund C (R),RIS policy team,Uni of Lincoln,GPROSTD346888,"114,000.00"
BIS,HEFCE,19/06/2014,Catalyst Fund C (T),RIS policy team,Uni of Lincoln,GPROSTD346901,"171,000.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Lincoln,GPROSTD353823,"41,061.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Liverpool,GPROSTD334338,"214,164.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Liverpool,GPROSTD336291,"4,629,686.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Liverpool,GPROSTD338289,"3,641,431.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni of Liverpool,GPROSTD339306,"70,835.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of London,GPROSTD344803,"942,366.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Manchester,GPROSTD334428,"214,164.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Manchester,GPROSTD336426,"5,739,548.00"
