Department,Entity,Payment date,Expense Type,Expense Area,Supplier,TransactionNo,Amount
BIS,HEFCE,16/01/2014,HEIF 2011-15,RIS policy team,Uni of Leicester,GPROSTD339263,"47,695.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,Uni of Leicester,GPROSTD342298,"56,013.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Lincoln,GPROSTD334304,"38,289.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Uni of Lincoln,GPROSTD336248,"1,534,051.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,Uni of Lincoln,GPROSTD338255,"164,466.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,Uni of Lincoln,GPROSTD342300,"79,979.00"
BIS,HEFCE,16/01/2014,Catalyst Fund C (R),RIS policy team,Uni of Lincoln,GPROSTD346885,"36,000.00"
BIS,HEFCE,16/01/2014,Catalyst Fund C (T),RIS policy team,Uni of Lincoln,GPROSTD346898,"54,000.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Liverpool,GPROSTD334331,"214,165.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Uni of Liverpool,GPROSTD336284,"4,629,687.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,Uni of Liverpool,GPROSTD338282,"3,641,432.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15,RIS policy team,Uni of Liverpool,GPROSTD339299,"70,835.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,Uni of Liverpool,GPROSTD342304,"71,961.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Uni of London,GPROSTD344800,"1,470,931.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Manchester,GPROSTD334421,"214,165.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Uni of Manchester,GPROSTD336419,"5,739,548.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,Uni of Manchester,GPROSTD338390,"8,389,371.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15,RIS policy team,Uni of Manchester,GPROSTD339389,"70,835.00"
BIS,HEFCE,16/01/2014,"Museums, Gal & Coll",RIS policy team,Uni of Manchester,GPROSTD340197,"172,500.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,Uni of Manchester,GPROSTD342319,"114,051.00"
BIS,HEFCE,16/01/2014,UKRPIF,Finance,Uni of Manchester,GPROSTD343333,"2,080,000.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Northampton,GPROSTD334448,"89,589.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Uni of Northampton,GPROSTD336599,"1,077,857.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,Uni of Northampton,GPROSTD338426,"64,583.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15,RIS policy team,Uni of Northampton,GPROSTD339416,"29,632.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,Uni of Northampton,GPROSTD342339,"96,444.00"
BIS,HEFCE,16/01/2014,SDF Recurrent,RIS policy team,Uni of Nottingham,GPROSTD309286,"25,000.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Nottingham,GPROSTD334475,"214,165.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Uni of Nottingham,GPROSTD336698,"4,658,110.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,Uni of Nottingham,GPROSTD338462,"4,954,302.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15,RIS policy team,Uni of Nottingham,GPROSTD339443,"70,835.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,Uni of Nottingham,GPROSTD342350,"110,072.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Portsmouth,GPROSTD334529,"58,096.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Uni of Portsmouth,GPROSTD336833,"2,708,407.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,Uni of Portsmouth,GPROSTD338516,"478,395.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,Uni of Portsmouth,GPROSTD342364,"111,728.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Reading,GPROSTD334547,"163,153.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Uni of Reading,GPROSTD336869,"1,376,596.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,Uni of Reading,GPROSTD338534,"1,697,971.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15,RIS policy team,Uni of Reading,GPROSTD339515,"53,963.00"
BIS,HEFCE,16/01/2014,"Museums, Gal & Coll",RIS policy team,Uni of Reading,GPROSTD340201,"25,000.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,Uni of Reading,GPROSTD342368,"41,270.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Salford,GPROSTD334601,"134,315.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Uni of Salford,GPROSTD337022,"2,492,041.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,Uni of Salford,GPROSTD338624,"679,350.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15,RIS policy team,Uni of Salford,GPROSTD339569,"44,425.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,Uni of Salford,GPROSTD342385,"142,213.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Sheffield,GPROSTD334619,"214,165.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Uni of Sheffield,GPROSTD337076,"3,980,494.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,Uni of Sheffield,GPROSTD338642,"4,481,510.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15,RIS policy team,Uni of Sheffield,GPROSTD339587,"70,835.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,Uni of Sheffield,GPROSTD342390,"80,535.00"
BIS,HEFCE,16/01/2014,PSS,E&P policy team,Uni of Sheffield,GPROSTD346843,"498,947.00"
BIS,HEFCE,16/01/2014,PSS,E&P policy team,Uni of Sheffield,GPROSTD346847,"498,947.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Southampton,GPROSTD334637,"214,165.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Uni of Southampton,GPROSTD337148,"3,169,586.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,Uni of Southampton,GPROSTD338660,"4,471,672.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15,RIS policy team,Uni of Southampton,GPROSTD339605,"70,835.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,Uni of Southampton,GPROSTD342398,"75,393.00"
BIS,HEFCE,16/01/2014,Catalyst Fund  (R),RIS policy team,Uni of Southampton,GPROSTD343252,"182,500.00"
BIS,HEFCE,16/01/2014,UKRPIF,Finance,Uni of Southampton,GPROSTD346552,"527,037.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Sunderland,GPROSTD334664,"77,692.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Uni of Sunderland,GPROSTD337346,"1,202,614.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,Uni of Sunderland,GPROSTD338705,"198,181.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15,RIS policy team,Uni of Sunderland,GPROSTD339632,"25,697.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,Uni of Sunderland,GPROSTD342419,"108,314.00"
BIS,HEFCE,16/01/2014,SDF Recurrent,RIS policy team,Uni of Warwick,GPROSTD232274,"100,000.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Warwick,GPROSTD334718,"214,165.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Uni of Warwick,GPROSTD337499,"2,351,701.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,Uni of Warwick,GPROSTD338768,"3,380,552.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15,RIS policy team,Uni of Warwick,GPROSTD339686,"70,835.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,Uni of Warwick,GPROSTD342435,"51,398.00"
BIS,HEFCE,16/01/2014,Catalyst Fund  (R),RIS policy team,Uni of Warwick,GPROSTD343277,"64,000.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of West London,GPROSTD334700,"46,344.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Uni of West London,GPROSTD337418,"982,341.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,Uni of West London,GPROSTD338741,"47,978.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,Uni of West London,GPROSTD342427,"70,645.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Westminster,GPROSTD334736,"93,955.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Uni of Westminster,GPROSTD337553,"2,329,535.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,Uni of Westminster,GPROSTD338786,"405,864.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15,RIS policy team,Uni of Westminster,GPROSTD339704,"31,076.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,Uni of Westminster,GPROSTD342440,"106,663.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Uni of Winchester,GPROSTD337634,"455,555.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,Uni of Winchester,GPROSTD338795,"64,316.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,Uni of Winchester,GPROSTD342447,"39,077.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Wolverhampton,GPROSTD334745,"156,835.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Uni of Wolverhampton,GPROSTD337652,"2,102,681.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,Uni of Wolverhampton,GPROSTD338804,"178,327.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15,RIS policy team,Uni of Wolverhampton,GPROSTD339713,"51,873.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,Uni of Wolverhampton,GPROSTD342449,"189,004.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Uni of Worcester,GPROSTD337679,"800,935.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,Uni of Worcester,GPROSTD342452,"83,887.00"
BIS,HEFCE,16/01/2014,PSS,E&P policy team,Uni of Worcester,GPROSTD346861,"101,667.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Uni StMark & StJohn,GPROSTD337292,"224,645.00"
BIS,HEFCE,16/01/2014,International,LGM,Universities UK,GPROSTD343092,"187,500.00"
BIS,HEFCE,16/01/2014,International,LGM,Universities UK,GPROSTD343107,"37,500.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,University of Bath,GPROSTD333890,"178,553.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,University of Bath,GPROSTD334898,"1,816,627.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,University of Bath,GPROSTD337778,"1,704,991.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15,RIS policy team,University of Bath,GPROSTD338858,"59,057.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,University of Bath,GPROSTD342162,"39,069.00"
BIS,HEFCE,16/01/2014,PSS,E&P policy team,University of Bath,GPROSTD346793,"215,000.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,University of Bolton,GPROSTD335051,"843,403.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,University of Bolton,GPROSTD337814,"61,558.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,University of Bolton,GPROSTD342176,"77,891.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,University of Derby,GPROSTD334088,"50,684.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,University of Derby,GPROSTD335555,"1,775,652.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,University of Derby,GPROSTD338012,"38,464.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,University of Derby,GPROSTD342230,"129,074.00"
BIS,HEFCE,16/01/2014,Revolving Green Fund,RIS policy team,University of Derby,GPROSTD346699,"190,000.00"
BIS,HEFCE,16/01/2014,PSS,E&P policy team,University of Derby,GPROSTD346855,"99,822.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,University of Durham,GPROSTD334097,"214,165.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,University of Durham,GPROSTD335591,"1,869,043.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,University of Durham,GPROSTD338021,"2,518,166.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15,RIS policy team,University of Durham,GPROSTD339065,"70,835.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,University of Durham,GPROSTD342234,"49,154.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,University of Essex,GPROSTD334133,"55,686.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,University of Essex,GPROSTD335690,"1,409,500.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,University of Essex,GPROSTD338066,"908,680.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,University of Essex,GPROSTD342243,"84,669.00"
BIS,HEFCE,16/01/2014,PSS,E&P policy team,University of Essex,GPROSTD346925,"146,294.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,University of Exeter,GPROSTD334142,"201,835.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,University of Exeter,GPROSTD335708,"2,239,870.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,University of Exeter,GPROSTD338075,"1,920,009.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15,RIS policy team,University of Exeter,GPROSTD339110,"66,757.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,University of Exeter,GPROSTD342245,"53,149.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,University of Hull,GPROSTD334214,"147,398.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,University of Hull,GPROSTD336032,"1,829,023.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,University of Hull,GPROSTD338165,"770,610.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15,RIS policy team,University of Hull,GPROSTD339182,"48,752.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,University of Hull,GPROSTD342278,"119,060.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,University of Kent,GPROSTD334241,"66,087.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,University of Kent,GPROSTD336059,"2,204,120.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,University of Kent,GPROSTD338192,"1,103,649.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,University of Kent,GPROSTD342281,"88,567.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,University of Leeds,GPROSTD334277,"214,165.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,University of Leeds,GPROSTD336194,"4,783,520.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,University of Leeds,GPROSTD338228,"4,860,322.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15,RIS policy team,University of Leeds,GPROSTD339245,"70,835.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,University of Leeds,GPROSTD342294,"102,358.00"
BIS,HEFCE,16/01/2014,SDF Recurrent,RIS policy team,University of Oxford,GPROSTD265809,"29,405.00"
BIS,HEFCE,16/01/2014,SDF Recurrent,RIS policy team,University of Oxford,GPROSTD285813,"30,214.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,University of Oxford,GPROSTD334502,"214,165.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,University of Oxford,GPROSTD336743,"3,360,299.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,University of Oxford,GPROSTD338489,"13,382,848.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15,RIS policy team,University of Oxford,GPROSTD339470,"70,835.00"
BIS,HEFCE,16/01/2014,"Museums, Gal & Coll",RIS policy team,University of Oxford,GPROSTD340200,"279,583.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,University of Oxford,GPROSTD342354,"44,395.00"
BIS,HEFCE,16/01/2014,UKRPIF,Finance,University of Oxford,GPROSTD346775,"7,242,500.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,University of Surrey,GPROSTD334673,"214,165.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,University of Surrey,GPROSTD337355,"1,232,652.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,University of Surrey,GPROSTD338714,"1,522,317.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15,RIS policy team,University of Surrey,GPROSTD339641,"70,835.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,University of Surrey,GPROSTD342420,"42,009.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,University of Sussex,GPROSTD334682,"139,744.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,University of Sussex,GPROSTD337364,"1,518,630.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,University of Sussex,GPROSTD338723,"1,533,060.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15,RIS policy team,University of Sussex,GPROSTD339650,"46,220.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,University of Sussex,GPROSTD342421,"53,092.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,University of York,GPROSTD334754,"214,165.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,University of York,GPROSTD337715,"1,664,155.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,University of York,GPROSTD338822,"2,452,698.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15,RIS policy team,University of York,GPROSTD339722,"70,835.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,University of York,GPROSTD342455,"53,925.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15 (BIS),RIS policy team,Uni West of England,GPROSTD334727,"88,797.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Uni West of England,GPROSTD337526,"2,456,214.00"
BIS,HEFCE,16/01/2014,Research 13-14,RIS policy team,Uni West of England,GPROSTD338777,"446,549.00"
BIS,HEFCE,16/01/2014,HEIF 2011-15,RIS policy team,Uni West of England,GPROSTD339695,"29,370.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,Uni West of England,GPROSTD342437,"145,184.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Wakefield College,GPROSTD337481,"46,951.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Warwickshire College,GPROSTD337508,"147,846.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Westminster Kingsway,GPROSTD337544,"33,053.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,West Notts College,GPROSTD337562,"71,608.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,West Thames Col,GPROSTD337571,"29,132.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Wigan & Leigh Coll,GPROSTD337616,"79,679.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Wiltshire College,GPROSTD337625,"55,928.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Wirral Met College,GPROSTD337643,"52,333.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Worcester Coll Tech,GPROSTD337670,"118,361.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,Writtle College,GPROSTD337697,"218,217.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,York College,GPROSTD337733,"59,307.00"
BIS,HEFCE,16/01/2014,Teaching 13-14,E&P policy team,York St John Uni,GPROSTD337724,"446,122.00"
BIS,HEFCE,16/01/2014,Access to Learn Fund,E&P policy team,York St John Uni,GPROSTD342456,"27,816.00"
BIS,HEFCE,17/01/2014,PD - research,R&E programme,"City University, Lon",PIC621,"120,000.00"
BIS,HEFCE,31/01/2014,Costing & Pricing,Finance,KPMG Llp,PIG7405,"180,745.20"
BIS,HEFCE,31/01/2014,REF,REF,MITIE Property Serv,PIG7126,"37,753.84"
BIS,HEFCE,31/01/2014,Catalyst Fund  (R),RIS policy team,Uni College London,GPROSTD347088,"250,000.00"
BIS,HEFCE,31/01/2014,Policy Ongoing Serv,Central,Uni of Bristol,GPROSTD347100,"95,373.00"
BIS,HEFCE,31/01/2014,Promoting Efficiency,LGM,Universities UK,PIG7431,"61,489.00"
