Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
HMRC,HMRC,17/03/2015,Sys Software Maint,Information Management Services,ACCENTURE (UK) LTD,5100093282,"-213,353.30",Accenture Receipt moved to clearing a/c ,EC3M 3BD,,,,
HMRC,HMRC,17/03/2015,Data output prod,Information Management Services,CAPGEMINI,5100093297,"26,584,544.47",CapGemini February 2014 invoice charges for non P2P items mainly project development,TF3 3BD,,,,
HMRC,HMRC,17/03/2015,Data output prod,Information Management Services,FUJITSU SERVICES LTD,5100093303,"769,538.40",Fujitsu February 2014 invoice charges for non P2P items mainly project development,W1U 3BW,,,,
HMRC,HMRC,18/03/2015,Vehicle servicing ma,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100088339,"-53,349.62",Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,18/03/2015,Vehicle servicing ma,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100088339,"-14,534.04",Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,18/03/2015,Vehicle leasing,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100088339,-578.81,Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,18/03/2015,Fleet mgmt services,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100088339,-75.77,Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,18/03/2015,Fleet mgmt services,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100093384,"11,523.84",Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,18/03/2015,Vehicle leasing,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100093384,"24,536.72",Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,18/03/2015,Vehicle repairs,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100093384,"36,987.88",Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,18/03/2015,Vehicle servicing ma,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100093384,"64,616.51",Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,18/03/2015,Vehicle servicing ma,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100093384,"134,608.86",Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,18/03/2015,Vehicle leasing,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100093387,"64,478.75",Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,18/03/2015,Fleet mgmt services,PT Operations,INCHCAPE FLEET SOLUTIONS,5100093425,679,Vehicle fleet management charges,P06 4RP,,,,
HMRC,HMRC,18/03/2015,Vehicle servicing ma,PT Operations,INCHCAPE FLEET SOLUTIONS,5100093425,691.6,Vehicle fleet management charges,P06 4RP,,,,
HMRC,HMRC,18/03/2015,Vehicle repairs,PT Operations,INCHCAPE FLEET SOLUTIONS,5100093425,"1,536.75",Vehicle fleet management charges,P06 4RP,,,,
HMRC,HMRC,18/03/2015,Vehicle leasing,PT Operations,INCHCAPE FLEET SOLUTIONS,5100093425,"10,283.73",Vehicle fleet management charges,P06 4RP,,,,
HMRC,HMRC,18/03/2015,Vehicle servicing ma,PT Operations,INCHCAPE FLEET SOLUTIONS,5100093425,"13,763.11",Vehicle fleet management charges,P06 4RP,,,,
HMRC,HMRC,18/03/2015,Software licences,Information Management Services,COMPUTER ASSOCIATES UK LTD,5100093462,"427,558.97",Computer associates S02 Passthrough charge for 25CT Clarity,SL3 9LL,,,,
HMRC,HMRC,18/03/2015,Debt coll serv (DEL),Debt Management & Banking,APEX CREDIT MANAGEMENT LTD,5100093526,"41,352.52",Debt Collection Services,CV37 6NW,,,,
HMRC,HMRC,18/03/2015,Debt coll serv (DEL),Debt Management & Banking,TDX GROUP LTD,5100093553,"278,913.92",Debt Collection Services,NG1 5FS,,,,
HMRC,HMRC,18/03/2015,OGD costs,Estates & Support Services,CAPITA SYMONDS LTD,5100093554,"56,823.64",Costs relates to office space at Eastbrook Cambridge which HMRC occupy under a MOTO arrangement with Defra. These payments relate to charges for occupation.,WC2H 8AD,,,,
HMRC,HMRC,18/03/2015,OGD costs,Estates & Support Services,CAPITA SYMONDS LTD,5100093554,"322,000.63",Costs relates to office space at Eastbrook Cambridge which HMRC occupy under a MOTO arrangement with Defra. These payments relate to charges for occupation.,WC2H 8AD,,,,
HMRC,HMRC,18/03/2015,OGD costs,Estates & Support Services,CAPITA SYMONDS LTD,5100093555,"56,687.13",Costs relates to office space at Eastbrook Cambridge which HMRC occupy under a MOTO arrangement with Defra. These payments relate to charges for occupation.,WC2H 8AD,,,,
HMRC,HMRC,18/03/2015,OGD costs,Estates & Support Services,CAPITA SYMONDS LTD,5100093555,"321,227.06",Costs relates to office space at Eastbrook Cambridge which HMRC occupy under a MOTO arrangement with Defra. These payments relate to charges for occupation.,WC2H 8AD,,,,
HMRC,HMRC,18/03/2015,Debt coll serv (DEL),Debt Management & Banking,COMMERCIAL COLLECTION SERVICES,5100093689,"66,462.46",Debt Collection Services,CR7 6YY,,,,
HMRC,HMRC,18/03/2015,Debt coll serv (DEL),Debt Management & Banking,COMMERCIAL COLLECTION SERVICES,5100093691,"88,481.51",Debt Collection Services,CR7 6YY,,,,
HMRC,HMRC,18/03/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100093704,951.07,Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,18/03/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100093704,"40,187.91",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,18/03/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100093705,529.72,Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,18/03/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100093705,"56,149.51",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,18/03/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100093755,319.48,Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,18/03/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100093755,"33,865.41",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,18/03/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100093757,995.71,Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,18/03/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100093757,"1,896.98",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,18/03/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100093757,"200,085.66",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,18/03/2015,Network Voice Serv,Information Management Services,Vodafone Limited,5100094118,"149,449.85",Vodafone Feb-15 invoice charges for Communication Services,RG14 5FF,,,,
HMRC,HMRC,18/03/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100094148,299.08,Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,18/03/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100094148,"31,702.38",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,18/03/2015,Storage (non enfmnt),Benefits & Credits Delivery,IRON MOUNTAIN (UK) LTD,5100094167,"30,091.23",Secure storage of Tax Credit Claims/Papers,EH54 7DF,,,,
HMRC,HMRC,18/03/2015,Software coding,Information Management Services,ZUHLKE ENGINEERING LTD,5100094173,230.4,Digital development contractor costs ,EC2R 6AY,,,,
HMRC,HMRC,18/03/2015,Software coding,Information Management Services,ZUHLKE ENGINEERING LTD,5100094173,"14,962.50",Digital development contractor costs ,EC2R 6AY,,,,
HMRC,HMRC,18/03/2015,Software coding,Information Management Services,ZUHLKE ENGINEERING LTD,5100094173,"15,459.37",Digital development contractor costs ,EC2R 6AY,,,,
HMRC,HMRC,18/03/2015,Software coding,Information Management Services,ZUHLKE ENGINEERING LTD,5100094173,"17,021.25",Digital development contractor costs ,EC2R 6AY,,,,
HMRC,HMRC,18/03/2015,Software coding,Information Management Services,ZUHLKE ENGINEERING LTD,5100094173,"20,591.25",Digital development contractor costs ,EC2R 6AY,,,,
HMRC,HMRC,18/03/2015,Software coding,Information Management Services,ZUHLKE ENGINEERING LTD,5100094173,"20,844.00",Digital development contractor costs ,EC2R 6AY,,,,
HMRC,HMRC,18/03/2015,Software coding,Information Management Services,ZUHLKE ENGINEERING LTD,5100094173,"23,472.00",Digital development contractor costs ,EC2R 6AY,,,,
HMRC,HMRC,18/03/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100094174,262.14,Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,18/03/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100094174,"27,786.85",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,19/03/2015,Marketing Promotion,Corporate Communications,WCRS,5100091410,"-24,072.31",Tax Credits renewals research ,W1W 7RT,,,,
HMRC,HMRC,19/03/2015,Marketing Promotion,Corporate Communications,WCRS,5100091410,"-9,693.33",Marriage Allowance 2014 creative production ,W1W 7RT,,,,
HMRC,HMRC,19/03/2015,Min AW struc non-VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100093285,"52,908.98",Essential works carried out at Waterside House Sunderland,WD17 1HN,,,,
HMRC,HMRC,19/03/2015,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100093288,"118,834.56",Essential works carried out to facilitate the movement of staff from Southgate House  to Twyver House Gloucester.,WD17 1HN,,,,
HMRC,HMRC,19/03/2015,Grant in Aid Funding,PT Customer Product & Process,ROYAL ASSOCIATION FOR DEAF PEOPLE,5100093494,"30,000.00",Grant in aid,CO1 1RE,,,,
HMRC,HMRC,19/03/2015,Employee education,Criminal Investigations,UNIVERSITY OF PORTSMOUTH,5100093617,"36,680.00",Accreditation,PO1 2UP,,,,
HMRC,HMRC,19/03/2015,Radio Infrastructure,Criminal Investigations,OFCOM,5100094332,"43,725.00",Radio Licenses,SE1 9HA,,,,
HMRC,HMRC,19/03/2015,Grant in Aid Funding,PT Customer Product & Process,CHILD POVERTY ACTION GROUP,5100094430,"29,095.71",Grant in aid,N1 9PF,,,,
HMRC,HMRC,19/03/2015,OGD costs,Estates & Support Services,THE SCOTTISH GOVERNMENT,5100094443,"99,572.88",HMRC occupy space in Gartcosh which is leased from the Scottish Government. This payment is in respect of the occupation costs at this site including rent and service charge.,EH6 6QQ,,,,
HMRC,HMRC,19/03/2015,Landlord Charges,Estates & Support Services,DOWNING PROPERTY SERVICES LTD,5100094444,"17,447.19",Standard Landlord Service Charge payable to the Landlord,L7 7DN,,,,
HMRC,HMRC,19/03/2015,Landlord Charges,Estates & Support Services,DOWNING PROPERTY SERVICES LTD,5100094444,"37,418.21",Standard Landlord Service Charge payable to the Landlord,L7 7DN,,,,
HMRC,HMRC,19/03/2015,Rent,Estates & Support Services,WESTMORELAND INVESTMENTS LTD,5100094458,"5,976.00",Monthly rent payment payable to the Landlord,LE4 8BT,,,,
HMRC,HMRC,19/03/2015,Rent,Estates & Support Services,WESTMORELAND INVESTMENTS LTD,5100094458,"118,524.00",Monthly rent payment payable to the Landlord,LE4 8BT,,,,
HMRC,HMRC,19/03/2015,Rent,Estates & Support Services,KIER PROPERTY DEVELOPMENTS LTD,5100094460,"3,050.88",Rent payable to the landlord for Compass House Southampton,SG19 2BD,,,,
HMRC,HMRC,19/03/2015,Rent,Estates & Support Services,KIER PROPERTY DEVELOPMENTS LTD,5100094460,"105,909.12",Rent payable to the landlord for Compass House Southampton,SG19 2BD,,,,
HMRC,HMRC,19/03/2015,Rent,Estates & Support Services,BUY AS YOU VIEW LTD,5100094465,"38,425.80",Monthly rent payment payable to the Landlord,CF31 3RY,,,,
HMRC,HMRC,19/03/2015,Marketing Promotion,Corporate Communications,CARAT,5100094519,"17,812.38",Self Assessment 2014 digital display,NW1 3BF,,,,
HMRC,HMRC,19/03/2015,Marketing Promotion,Corporate Communications,CARAT,5100094519,"117,128.26",Self Assessment 2014 digital media,NW1 3BF,,,,
HMRC,HMRC,19/03/2015,Hardware maintenance,Information Management Services,GOVERNMENT COMMUNICATIONS BUREAU,5100094554,"102,750.00",Quarter 3 invoice for Government Communications ,SW1P 7XB,,,,
HMRC,HMRC,19/03/2015,Hardware maintenance,Information Management Services,GOVERNMENT COMMUNICATIONS BUREAU,5100094554,"102,750.00",Quarter 4 invoice for Government Communications ,SW1P 7XB,,,,
HMRC,HMRC,19/03/2015,IT consultancy,Digital,ORANGE BUS LTD,5100094559,"2,700.00",DDCN Orangebus Consultants Feb Invoice Scrum 17 - Tax Free Childcare,NE136DS,,,,
HMRC,HMRC,19/03/2015,IT consultancy,Digital,ORANGE BUS LTD,5100094559,"3,780.00",DDCN Orangebus Consultants Feb Invoice Scrum 17 - Tax Free Childcare,NE136DS,,,,
HMRC,HMRC,19/03/2015,IT consultancy,Digital,ORANGE BUS LTD,5100094559,"8,160.00",DDCN Orangebus Consultants Feb Invoice Scrum 17 - Tax Free Childcare,NE136DS,,,,
HMRC,HMRC,19/03/2015,IT consultancy,Digital,ORANGE BUS LTD,5100094559,"8,640.00",DDCN Orangebus Consultants Feb Invoice Scrum 17 - Tax Free Childcare,NE136DS,,,,
HMRC,HMRC,19/03/2015,IT consultancy,Digital,ORANGE BUS LTD,5100094559,"9,600.00",DDCN Orangebus Consultants Feb Invoice Scrum 15 - Annual Tax for Enveloped Dwellings,NE136DS,,,,
HMRC,HMRC,19/03/2015,IT consultancy,Digital,ORANGE BUS LTD,5100094559,"9,600.00",DDCN Orangebus Consultants Feb Invoice Scrum 17 - Tax Free Childcare,NE136DS,,,,
HMRC,HMRC,19/03/2015,IT consultancy,Digital,ORANGE BUS LTD,5100094559,"9,600.00",DDCN Orangebus Consultants Feb Invoice Scrum 17 - Tax Free Childcare,NE136DS,,,,
HMRC,HMRC,19/03/2015,IT consultancy,Digital,ORANGE BUS LTD,5100094559,"10,800.00",DDCN Orangebus Consultants Feb Invoice Scrum 7 - Trusted Helper,NE136DS,,,,
HMRC,HMRC,19/03/2015,Research (VAT rec),PT Customer Product & Process,IFF RESEARCH LTD,5100094608,"27,378.00",2014 Survey of Agents of High Net Worth Individuals ,N1 6DD,,,,
HMRC,HMRC,19/03/2015,Haulage Seized Goods,Criminal Investigations,TNT UK LTD,5100094665,"77,839.36",Courier Services,BL8 9AR,,,,
HMRC,HMRC,19/03/2015,Grant in Aid Funding,PT Customer Product & Process,ONE PARENT FAMILIES,5100094678,"33,529.00",Grant in aid,NW5 1TL,,,,
HMRC,HMRC,19/03/2015,Grant in Aid Funding,PT Customer Product & Process,ONE PARENT FAMILIES,5100094683,"47,309.00",Grant in aid,NW5 1TL,,,,
HMRC,HMRC,19/03/2015,Grant in Aid Funding,PT Customer Product & Process,ONE PARENT FAMILIES,5100094686,"29,891.00",Grant in aid,NW5 1TL,,,,
HMRC,HMRC,20/03/2015,Gas,Estates & Support Services,CORONA ENERGY,5100094781,"79,824.32",Utility payment,WD17 1JW,,,,
HMRC,HMRC,20/03/2015,Gov Bank Serv Charge,Finance & Internal Audit,RBS - NATWEST,5100094826,"195,407.58",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,EC2M 4RB,,,,
HMRC,HMRC,20/03/2015,Credt Crd Comm Chrge,Finance & Internal Audit,RBS - NATWEST,5100094826,"358,209.04",Government Banking Service: Credit Card Commission Charges,EC2M 4RB,,,,
HMRC,HMRC,20/03/2015,Vehicle insurance,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100094848,200,Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,20/03/2015,Automobiles or cars,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100094848,"29,039.20",Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,20/03/2015,Vehicle insurance,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100094849,200,Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,20/03/2015,Automobiles or cars,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100094849,"29,039.20",Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,20/03/2015,Vehicle insurance,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100094859,55,Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,20/03/2015,Automobiles or cars,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100094859,"25,252.20",Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,20/03/2015,Min AW non-struc VAT,Estates & Support Services,G4S INTEGRATED SERVICES (UK) LTD,5100094905,"134,883.36",Essential roof repairs made to Trinity Bridge House Manchester,S81 7QF,,,,
HMRC,HMRC,20/03/2015,OHS,HR,ATOS IT SERVICES UK LTD,5100094951,"3,203.27",Outsourced contract to deliver Occupational Health services,WV10 6UH,,,,
HMRC,HMRC,20/03/2015,OHS,HR,ATOS IT SERVICES UK LTD,5100094951,"87,985.92",Outsourced contract to deliver Occupational Health services,WV10 6UH,,,,
HMRC,HMRC,20/03/2015,Oth PFI unitary chrg,Estates & Support Services,BOOTLE PFI SOLUTIONS 1998 (2) LTD,5100094959,"969,695.84",Charges for accommodation provided under the Bootle Private Finance Initiative contract,SE1 9RA,,,,
HMRC,HMRC,20/03/2015,Diesel fuel,Criminal Investigations,ALLSTAR BUSINESS SOLUTIONS LTD,5100094962,"46,527.81",Vehicle Fleet Services,SN5 6PS,,,,
HMRC,HMRC,20/03/2015,Research (VAT rec),Knowledge Analysis & Intelligence,IPSOS MORI UK LTD,5100094963,"27,995.40",Research to test draft customer guidance,SE1 1PY,,,,
HMRC,HMRC,20/03/2015,Software coding,Information Management Services,ASE CONSULTING LTD,5100094980,"28,800.00",Charges for IT Specialists,FY85ER,,,,
HMRC,HMRC,20/03/2015,Gov Bank Serv Charge,Finance & Internal Audit,RBS - NATWEST,5100094992,"230,924.58",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,EC2M 4RB,,,,
HMRC,HMRC,20/03/2015,Cross Government Ser,HR,CABINET OFFICE,5100095007,"70,812.43",OD & D Shared Service costs  proportioned with VOA ,CF14 3UW,,,,
HMRC,HMRC,20/03/2015,Cross Government Ser,HR,CABINET OFFICE,5100095007,"501,434.34",CS HR Expert shared services,CF14 3UW,,,,
HMRC,HMRC,20/03/2015,Cross Government Ser,HR,CABINET OFFICE,5100095007,"529,027.67",This budget is for CSL Portal costs,CF14 3UW,,,,
HMRC,HMRC,20/03/2015,Cross Government Ser,HR,CABINET OFFICE,5100095007,"764,636.71",Provision of Employee Policies services.,CF14 3UW,,,,
HMRC,HMRC,20/03/2015,Government Gateway,Civil Service Resourcing,OFFICE FOR NATIONAL STATISTICS,5100095061,"30,336.00",ONS collect clean and submit raw data on members of fast stream on behalf of Cabinet Office,P015 5RR,,,,
HMRC,HMRC,20/03/2015,Business Rates,Estates & Support Services,LONDON BOROUGH OF CAMDEN,5100095069,"122,627.52",Business Rates,WC1H 8NH,,,,
HMRC,HMRC,20/03/2015,Business Rates,Estates & Support Services,LONDON BOROUGH OF CAMDEN,5100095069,"2,432,112.48",Business Rates,WC1H 8NH,,,,
HMRC,HMRC,20/03/2015,Business Rates,Estates & Support Services,NEWCASTLE CITY COUNCIL,5100095402,"541,506.27",Business Rates,NE99 1UP,,,,
HMRC,HMRC,20/03/2015,Business Rates,Estates & Support Services,NEWCASTLE CITY COUNCIL,5100095402,"3,298,963.73",Business Rates,NE99 1UP,,,,
HMRC,HMRC,20/03/2015,Business Rates,Estates & Support Services,NOTTINGHAM CITY COUNCIL,5100095473,"269,759.74",Business Rates,NG1 4XX,,,,
HMRC,HMRC,20/03/2015,Business Rates,Estates & Support Services,NOTTINGHAM CITY COUNCIL,5100095473,"804,980.26",Business Rates,NG1 4XX,,,,
HMRC,HMRC,20/03/2015,Business Rates,Estates & Support Services,SALFORD CITY COUNCIL,5100095575,"158,667.12",Business Rates,M27 2AW,,,,
HMRC,HMRC,20/03/2015,Business Rates,Estates & Support Services,SALFORD CITY COUNCIL,5100095575,"1,310,472.88",Business Rates,M27 2AW,,,,
HMRC,HMRC,20/03/2015,Business Rates,Estates & Support Services,CITY OF WESTMINSTER,5100095649,"321,230.34",Business Rates,SW1E 6QP,,,,
HMRC,HMRC,20/03/2015,Business Rates,Estates & Support Services,CITY OF WESTMINSTER,5100095649,"1,022,829.66",Business Rates,SW1E 6QP,,,,
HMRC,HMRC,23/03/2015,Grade 7 BP,Civil Service Resourcing,SKILLS FUNDING AGENCY,1900451543,"52,253.41",Oct- March salary costs for G7 on loan to CSR form Skills Fund Agency,CV1 2WT,,,,
HMRC,HMRC,23/03/2015,Legal Service Sol's,Solicitors Office,TSOL,5100095808,"33,877.68",Costs incurred by Treasury Solicitor's for HMRC Employment legal cases.,WC2B 4TS,,,,
HMRC,HMRC,23/03/2015,Legal Service Sol's,Solicitors Office,TSOL,5100095809,264.6,Costs incurred by Treasury Solicitor's for HMRC Employment legal cases.,WC2B 4TS,,,,
HMRC,HMRC,23/03/2015,Legal Service Sol's,Solicitors Office,TSOL,5100095809,"135,595.59",Costs incurred by Treasury Solicitor's for HMRC Employment legal cases.,WC2B 4TS,,,,
HMRC,HMRC,23/03/2015,Legal Service Sol's,Solicitors Office,TSOL,5100095810,"119,051.53",Costs incurred by Treasury Solicitor's for HMRC Employment legal cases.,WC2B 4TS,,,,
HMRC,HMRC,23/03/2015,Software licences,Information Management Services,COMPUTER ASSOCIATES UK LTD,5100095811,"12,160.80",Computer associates S02 Passthrough charge for 25CT Clarity,SL3 9LL,,,,
HMRC,HMRC,23/03/2015,Software licences,Information Management Services,COMPUTER ASSOCIATES UK LTD,5100095811,"27,311.40",Computer associates S02 Passthrough charge for 25CT Clarity,SL3 9LL,,,,
HMRC,HMRC,23/03/2015,Faciltiy Mngmt Cost,Estates & Support Services,G4S INTEGRATED SERVICES (UK) LTD,5100095819,"79,017.10",Charge for facilities management at Trinity Bridge under the G4S Facilities Management Contract. ,S81 7QF,,,,
HMRC,HMRC,23/03/2015,Research (VAT rec),Business Customer & Strategy,IPSOS MORI UK LTD,5100095820,"33,408.00",VAT accounting software usage research,SE1 1PY,,,,
HMRC,HMRC,23/03/2015,100 PS Service Charg,Estates & Support Services,EXCHEQUER PARTNERSHIP PLC,5100095838,"90,007.12",Monthly charge for fully serviced accommodation at 100 Parliament Street London,M41 7HG,,,,
HMRC,HMRC,23/03/2015,Software coding,Information Management Services,ASE CONSULTING LTD,5100095840,"28,800.00",Charges for IT Specialists,FY85ER,,,,
HMRC,HMRC,23/03/2015,Research (VAT rec),Central Customer and Strategy,JIGSAW RESEARCH LTD,5100095859,"48,000.00",Research to understand customer activity,W1W 8RN,,,,
HMRC,HMRC,23/03/2015,Forensic Services,Criminal Investigations,DELOITTE MCS LTD,5100095872,"47,419.56",Forensic Services,MK9 1FD,,,,
HMRC,HMRC,23/03/2015,Non-IMS IT for CSR,Civil Service Resourcing,ENGINE PARTNERS UK LLP,5100095914,"35,438.62",Work undertaken by Engine Partners for Discovery and Private Alpha Phases for the Civil Service Fast Stream Graduate and Early Talent Recruitment System during February 2015.,W1W 7RT,,,,
HMRC,HMRC,23/03/2015,Legal Service Sol's,Solicitors Office,OPUS 2 INTERNATIONAL LTD,5100095954,"43,440.60",Document Management Services,EC4A 1BR,,,,
HMRC,HMRC,23/03/2015,Legal Service Sol's,Solicitors Office,TSOL,5100095966,"29,925.40",Costs incurred by Treasury Solicitor's for HMRC Employment legal cases.,WC2B 4TS,,,,
HMRC,HMRC,23/03/2015,Legal Service Sol's,Solicitors Office,TSOL,5100095967,"131,685.24",Costs incurred by Treasury Solicitor's for HMRC Employment legal cases.,WC2B 4TS,,,,
HMRC,HMRC,23/03/2015,Nat Pst Del Ser(VAT),Finance & Internal Audit,G3 WORLDWIDE (UK) LTD,5100096057,"23,819.22",Payment for mail sorting and delivery services,UB2 5LF,,,,
HMRC,HMRC,23/03/2015,Nat Pst Del Ser(VAT),Finance & Internal Audit,G3 WORLDWIDE (UK) LTD,5100096057,"64,476.31",Payment for mail sorting and delivery services,UB2 5LF,,,,
HMRC,HMRC,23/03/2015,Software coding,Digital,EQUAL EXPERTS UK LTD,5100096074,"16,095.00",API Platform (3rd party software),WC1H 9BB,,,,
HMRC,HMRC,23/03/2015,Software coding,Digital,EQUAL EXPERTS UK LTD,5100096074,"39,585.00",DDC Ops (Tooling Team) Southbank Feb invoice,WC1H 9BB,,,,
HMRC,HMRC,23/03/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100096074,"45,720.00",Digital development contractor costs ,WC1H 9BB,,,,
HMRC,HMRC,23/03/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100096074,"60,465.00",Digital development contractor costs ,WC1H 9BB,,,,
HMRC,HMRC,23/03/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100096074,"75,825.00",Digital development contractor costs ,WC1H 9BB,,,,
HMRC,HMRC,23/03/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100096074,"97,252.50",Digital development contractor costs ,WC1H 9BB,,,,
HMRC,HMRC,23/03/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100096074,"112,695.00",Digital development contractor costs ,WC1H 9BB,,,,
HMRC,HMRC,23/03/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100096074,"130,147.50",Digital development contractor costs ,WC1H 9BB,,,,
HMRC,HMRC,23/03/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100096074,"140,265.00",Digital development contractor costs ,WC1H 9BB,,,,
HMRC,HMRC,23/03/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100096074,"331,935.00",Digital development contractor costs ,WC1H 9BB,,,,
HMRC,HMRC,23/03/2015,Cross Government Ser,Civil Service Resourcing,RESPONSIBLE LEADERSHIP,5100096202,"60,000.00",Contribution towards the cost of an emerging leader taking part in the Forward Fellowship paid to Boston Consultancy Group (Responsible Leadershuip Initiative),W1U 3PZ,,,,
HMRC,HMRC,24/03/2015,Training costs,HMRC,CAPITA BUSINESS SERVICES LTD,1900451657,"319,646.78",Employee Training,DL1 9HN,,,,
HMRC,HMRC,24/03/2015,Recruitment services,Civil Service Resourcing,CAPITA RESOURCING LTD,5100096208,"42,240.00",Talent Q (work-based personality tool) psychometric testing feedback on Graduate Fast Streamers,RG21 7JB,,,,
HMRC,HMRC,24/03/2015,Marketing Promotion,Corporate Communications,CARAT,5100096260,"67,508.83",0% Tax on Saving campaign Press media,NW1 3BF,,,,
HMRC,HMRC,24/03/2015,Marketing Promotion,Corporate Communications,CARAT,5100096262,"199,085.01",Tax Evasion 2014 Digital media,NW1 3BF,,,,
HMRC,HMRC,24/03/2015,Marketing Promotion,Corporate Communications,CARAT,5100096263,"39,816.88",Tax Evasion 2014 Digital media,NW1 3BF,,,,
HMRC,HMRC,24/03/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100096292,"253,093.13",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,24/03/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100096293,"108,948.58",Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,24/03/2015,Marketing Promotion,Corporate Communications,CARAT,5100096392,"72,160.88",Marriage Allowance 2014 Digital Display media,NW1 3BF,,,,
