Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure type
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,"7,104.61",Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Software Licences,Information Management Services,ASPIRE,5100025882,"6,912.11",Aspire June '14 invoice charges for Support of ALSB lic for 22AU,TF3 3BD
HMRC,HMRC,16/07/2014,Software Licences,Information Management Services,ASPIRE,5100025882,"6,821.05",Aspire June '14 invoice charges for Oracle Expenses,TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,"6,400.69",Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"5,503.57",Aspire June 14 Invoice charges for  S05.60 Blackberry Provisioning,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"5,320.63",Aspire June 14 Invoice charges for  S05.66 HDE Service,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,"4,463.57",Aspire June 14 charges forS02.3 COP/CODA,TF3 3BD
HMRC,HMRC,16/07/2014,Software licences,Information Management Services,ASPIRE,5100025882,"4,433.69",Aspire June '14 invoice charges for Support of 10 DB2 Connect llic Ent Edi,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,"4,408.32",Aspire June 14 charges forS02.1 BROCS,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,"4,398.31",Aspire June 14 charges forS02.49 Other Systems (Passive Systems),TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"4,258.69",Aspire June 14 Invoice charges for  S05.56 CCN766,TF3 3BD
HMRC,HMRC,16/07/2014,Conference Calling,Information Management Services,ASPIRE,5100025882,"3,311.14",Aspire Jun-14 invoice for Call Services,TF3 3BD
HMRC,HMRC,16/07/2014,Bus. Form Printing,Information Management Services,ASPIRE,5100025882,"2,966.27","Aspire June14 Invoice charges for S07.2, Impact Printing",TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"2,953.13",Aspire June 14 Invoice charges for  S05.26 Category E uplift,TF3 3BD
HMRC,HMRC,16/07/2014,WAN maint or supp,Information Management Services,ASPIRE,5100025882,"2,680.42",Aspire Jun-14 invoice charges to provide wide area network and other circuits to HMRC data centres and office locations,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,"2,523.23",Aspire June 14 charges forS02.48 National Systems-Simple(Passive M,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,"2,510.21",Aspire June 14 charges forS02.27 National Systems-Normal(Passive S,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"2,474.82",Aspire June 14 Invoice charges for  S05.64 3G Support,TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,"2,162.16",Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"1,907.23",Aspire June 14 Invoice charges for  S05.67 Becrypt Disc Protect,TF3 3BD
HMRC,HMRC,16/07/2014,Conference Calling,Information Management Services,ASPIRE,5100025882,"1,705.22",Aspire Jun-14 invoice for Call Services,TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,"1,466.15",Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,"1,367.89",Aspire June 14 charges forS02.41 BROCS (Passive Modules),TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,"1,292.00",Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,"1,206.16",Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,"1,205.38",Aspire June 14 Invoice charges for  S05.84 Firewall Manager &Analyser Support ,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,"1,202.00",Aspire June 14 charges forS02.28 National Systems-Simple(Passive S,TF3 3BD
HMRC,HMRC,16/07/2014,Bus. Form Printing,Information Management Services,ASPIRE,5100025882,"1,089.19","Aspire June14 Invoice charges for S07.7, Giros",TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,"1,004.10",Aspire June 14 charges forS02.16 Vault,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,965.2,Aspire June 14 charges forS02.29 Other Systems (Passive Systems),TF3 3BD
HMRC,HMRC,16/07/2014,Bus. Form Printing,Information Management Services,ASPIRE,5100025882,907.61,"Aspire June14 Invoice charges for S0.4, Microfiche Production",TF3 3BD
HMRC,HMRC,16/07/2014,Conference Calling,Information Management Services,ASPIRE,5100025882,852.73,Aspire Jun-14 invoice for Call Services,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,842.83,Aspire June 14 charges forS02.43 COP/CODA (Passive Modules),TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,809.95,Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,787.8,Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Management Agreement,Information Management Services,ASPIRE,5100025882,715.4,Aspire Jun-14 invoice charges for Management fee for the contracted services,TF3 3BD
HMRC,HMRC,16/07/2014,WAN maint or supp,Information Management Services,ASPIRE,5100025882,688.66,Aspire Jun-14 invoice charges to provide wide area network and other circuits to HMRC data centres and office locations,TF3 3BD
HMRC,HMRC,16/07/2014,Conference Calling,Information Management Services,ASPIRE,5100025882,670.8,Aspire Jun-14 invoice for Call Services,TF3 3BD
HMRC,HMRC,16/07/2014,Conference Calling,Information Management Services,ASPIRE,5100025882,639.32,Aspire Jun-14 invoice for Call Services,TF3 3BD
HMRC,HMRC,16/07/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100025882,594.34,Aspire June 14 Invoice charges for  S05.104 M3035xs - MFD ,TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,424.31,Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,222.13,Aspire June 14 charges forS02.46 NTC (Passive Modules),TF3 3BD
HMRC,HMRC,16/07/2014,Conference Calling,Information Management Services,ASPIRE,5100025882,106.61,Aspire Jun-14 invoice for Call Services,TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,66.31,Aspire June 14 charges forS02.42 CESA (Passive Modules),TF3 3BD
HMRC,HMRC,16/07/2014,Sys Software Maint,Information Management Services,ASPIRE,5100025882,58.78,Aspire June 14 charges forS02.45 COTAX (Passive Modules),TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,15.16,Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Network Voice Serv,Information Management Services,ASPIRE,5100025882,0.55,Aspire Jun-14 invoice forCommunication Services,TF3 3BD
HMRC,HMRC,16/07/2014,Vehicle servicing ma,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100026469,"89,800.74",Fleet Management,P06 4RP
HMRC,HMRC,16/07/2014,Vehicle leasing,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100026469,"39,823.48",Fleet Management,P06 4RP
HMRC,HMRC,16/07/2014,Vehicle servicing ma,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100026469,"35,518.60",Fleet Management,P06 4RP
HMRC,HMRC,16/07/2014,Vehicle repairs,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100026469,"30,121.23",Fleet Management,P06 4RP
HMRC,HMRC,16/07/2014,Fleet mgmt services,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100026469,"11,296.57",Fleet Management,P06 4RP
HMRC,HMRC,16/07/2014,Vehicle leasing,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100026470,"67,563.12",Fleet Management,P06 4RP
HMRC,HMRC,16/07/2014,Vehicle servicing ma,PT Operations,INCHCAPE FLEET SOLUTIONS,5100026483,"13,377.97",Fleet Management,P06 4RP
HMRC,HMRC,16/07/2014,Vehicle leasing,PT Operations,INCHCAPE FLEET SOLUTIONS,5100026483,"11,533.27",Fleet Management,P06 4RP
HMRC,HMRC,16/07/2014,Vehicle repairs,PT Operations,INCHCAPE FLEET SOLUTIONS,5100026483,"3,706.86",Fleet Management,P06 4RP
HMRC,HMRC,16/07/2014,Fleet mgmt services,PT Operations,INCHCAPE FLEET SOLUTIONS,5100026483,769.28,Fleet Management,P06 4RP
HMRC,HMRC,16/07/2014,Vehicle servicing ma,PT Operations,INCHCAPE FLEET SOLUTIONS,5100026483,507.13,Fleet Management,P06 4RP
HMRC,HMRC,16/07/2014,Employee education,Large Business Service,CAPITA BUSINESS SERVICES LTD,5100026535,"38,630.92","Delivery of seven two day training events at external venues in Newcastle, Manchester, London, Portsmouth & Cardiff on 24th & 25th June as part of the Large Business Compliance - 48  skills programme",DL1 9HN
HMRC,HMRC,16/07/2014,Court Fees,Debt Management & Banking,THE INSOLVENCY SERVICE,5100026540,"223,230.00",Court Fees,B4 6FD
HMRC,HMRC,16/07/2014,Data output prod,Information Management Services,ASPIRE,5100026545,"17,257,683.18",Aspire Jun-14 invoice charges for non P2P charges - mainly Project Development charges,TF3 3BD
HMRC,HMRC,16/07/2014,Recruitment services,Civil Service Resourcing,SPECIALIST COMPUTER CTR,5100026844,"66,258.00",Specialist Computer Centre support/maintenance charge.,B11 2LE
HMRC,HMRC,17/07/2014,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100026024,"40,730.04","Essential works carried out to enable to the vacation of Lysnoweth, Truro.",WD17 1HN
HMRC,HMRC,17/07/2014,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100026100,"40,314.84",Essential plumbing works carried out at Shipley Accounts Office,WD17 1HN
HMRC,HMRC,17/07/2014,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100026102,"40,370.40",Engery Survey works at Euston Tower,WD17 1HN
HMRC,HMRC,17/07/2014,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100026105,"107,844.60","Essential works carried out at 100 Russell Street, Middlesborough",WD17 1HN
HMRC,HMRC,17/07/2014,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100026147,"34,174.14",Essential works carried out at Felixstowe on behalf of the Home Office Property Group,WD17 1HN
HMRC,HMRC,17/07/2014,OGD costs,Estates & Support Services,THE SCOTTISH GOVERNMENT,5100026859,"199,145.76","Q1 and Q2 Moto charges for Scottish Crime Campus, Gartcosh.",EH6 6QQ
HMRC,HMRC,17/07/2014,OHS,HR,ATOS IT SERVICES UK LTD,5100026872,"83,726.36",Outsourced contract to deliver OH services,WV10 6UH
HMRC,HMRC,17/07/2014,OHS,HR,ATOS IT SERVICES UK LTD,5100026872,219.71,Outsourced contract to deliver OH services,WV10 6UH
HMRC,HMRC,17/07/2014,Nat Pst Del Ser NVAT,Commercial Directorate,ROYAL MAIL WHOLESALE,5100026893,"104,427.68",Payment for mail sorting and delivery services,EC4Y 0HQ
HMRC,HMRC,17/07/2014,Nat Pst Del Ser NVAT,Commercial Directorate,TNT POST UK LTD,5100026899,"145,333.15",Payment for mail collection and sorting service before final delivery to customers,SL7 1HY
HMRC,HMRC,17/07/2014,Nat Pst Del Ser NVAT,Commercial Directorate,TNT POST UK LTD,5100026900,"102,496.15",Payment for mail collection and sorting service before final delivery to customers,SL7 1HY
HMRC,HMRC,17/07/2014,Prof bodies subs,Customs Directorate,COMMONWEALTH ASSOCIATION OF TAX,5100026915,"42,015.00",Annual Subscription to Commonwealth Assoc of Tax Associates,SW1Y 5HX
HMRC,HMRC,17/07/2014,Recruitment services,Civil Service Resourcing,SPECIALIST COMPUTER CTR,5100026924,"32,821.66",Specialist Computer Centre IT reimbursements.,B11 2LE
HMRC,HMRC,17/07/2014,Nat Pst Del Ser NVAT,Commercial Directorate,ROYAL MAIL WHOLESALE,5100026953,"4,209,308.28",Payment for mail sorting and delivery services,EC4Y 0HQ
HMRC,HMRC,18/07/2014,Electricity,Estates & Support Services,EDF ENERGY,5100026860,"357,335.51",Utility payment,EX1 3UT
HMRC,HMRC,18/07/2014,Grant in Aid Funding,PT Customer Product & Process,CITIZENS ADVICE BUREAU,5100027043,"41,250.00",Grant in Aid,N1 9LZ
HMRC,HMRC,18/07/2014,Software coding,Information Management Services,LIFECYCLE SOURCING LTD,5100027071,"54,000.00",Specialist Commercial skills and knowledge consultancy for Aspire Replacement Programme,CF23 8AA
HMRC,HMRC,18/07/2014,Software coding,Information Management Services,LIFECYCLE SOURCING LTD,5100027071,"2,173.31",Specialist Commercial skills and knowledge consultancy for Aspire Replacement Programme,CF23 8AA
HMRC,HMRC,18/07/2014,OHS,HR,RIGHT CORECARE,5100027077,"30,289.36",Outsourced contract for Welfare and help-line services,PO15 7AL
HMRC,HMRC,18/07/2014,OHS,HR,RIGHT CORECARE,5100027078,"27,410.22",Outsourced contract for Welfare and help-line services,PO15 7AL
HMRC,HMRC,18/07/2014,Disposal Seized Gds,Specialist Investigations (SI),ENVA NORTHERN IRELAND LTD,5100027095,"37,194.00","Haulage, storage & disposal of Oils products",BT24 8LS
HMRC,HMRC,18/07/2014,Legal Service Sol's,Solicitors Office,KENNEDYS LAW LLP,5100027121,"69,795.59",Costs incurred by Solicitors working on behalf of HMRC,EC3M 5AD
HMRC,HMRC,18/07/2014,OHS,HR,ATOS IT SERVICES UK LTD,5100027157,"76,287.18",Outsourced contract to deliver OH services,WV10 6UH
HMRC,HMRC,18/07/2014,OHS,HR,ATOS IT SERVICES UK LTD,5100027157,311.62,Outsourced contract to deliver OH services,WV10 6UH
HMRC,HMRC,21/07/2014,Hardware maintenance,Information Management Services,SKYSCAPE CLOUD,5100027839,"79,369.85",Skyscape June 14 invoice charges for Data Storage,SN12 0RP
HMRC,HMRC,21/07/2014,Non-IMS IT for CSR,Civil Service Resourcing,SPECIALIST COMPUTER CTR,5100027854,"145,206.00",Specialist Computer Centre IT  payment.,B11 2LE
HMRC,HMRC,21/07/2014,Credt Crd Comm Chrge,Finance & Internal Audit,SANTANDER,5100027986,"162,919.40",Government Banking Service: Credit Card Commission Charges,G1R 0AA
HMRC,HMRC,21/07/2014,Gov Bank Serv Charge,Finance & Internal Audit,SANTANDER,5100027986,"17,318.75",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,G1R 0AA
HMRC,HMRC,21/07/2014,OGD costs,Estates & Support Services,HM LAND REGISTRY,5100028052,"203,923.54","MOTO charges for Parkside Court, Telford",CR0 2AQ
HMRC,HMRC,21/07/2014,Software coding,Information Management Services,CAPITA BUSINESS SERVICES LTD,5100028110,"29,444.18",Project Manager costs for HMRC Intranet Replacement Programme,DL1 9HN
HMRC,HMRC,22/07/2014,Orthopaedic Chair,Estates & Support Services,SENATOR INTERNATIONAL LTD,5100026880,"46,800.00",Purchase of 750 Chairs,BB5 5YE
HMRC,HMRC,22/07/2014,Diesel fuel,Criminal Investigations,ALLSTAR BUSINESS SOLUTIONS LTD,5100028058,"58,108.66",Fleet Management,SN5 6PS
HMRC,HMRC,22/07/2014,OHS,HR,RIGHT CORECARE,5100028130,"27,410.22",Outsourced contract for Welfare and help-line services,PO15 7AL
HMRC,HMRC,22/07/2014,OHS,HR,RIGHT CORECARE,5100028140,"30,289.36",Outsourced contract for Welfare and help-line services,PO15 7AL
HMRC,HMRC,22/07/2014,GovDept Serv(VAT Ex),Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100028166,"30,158.89",Costs for officers stationed abroad,MK10 1PX
HMRC,HMRC,22/07/2014,Debt coll serv (DEL),Debt Management & Banking,COMMERCIAL COLLECTION SERVICES,5100028199,"52,577.72",Debt Collection Services,CR7 6YY
HMRC,HMRC,22/07/2014,Nat Pst Del Ser(VAT),Commercial Directorate,ROYAL MAIL,5100028229,"576,791.36",Payment for mail sorting and delivery services,PE4 5BR
HMRC,HMRC,22/07/2014,Mail/pickup del(VAT),Commercial Directorate,G3 WORLDWIDE (UK) LTD,5100028232,"68,181.53",Payment for International Mail Services,UB2 5LF
HMRC,HMRC,22/07/2014,Mail/pickup/del serv,Commercial Directorate,G3 WORLDWIDE (UK) LTD,5100028232,"32,959.95",Payment for International Mail Services,UB2 5LF
HMRC,HMRC,22/07/2014,Debt coll serv (DEL),Debt Management & Banking,FREDRICKSON INTERNATIONAL LTD,5100028245,"43,100.64",Debt Collection Services,KT13 0NT
HMRC,HMRC,22/07/2014,Debt coll serv (DEL),Debt Management & Banking,HILLESDEN SECURITIES LTD,5100028246,"49,231.12",Debt Collection Services,NN13 7DN
HMRC,HMRC,22/07/2014,Non-IMS IT for CSR,Civil Service Resourcing,WORLD CAREERS NETWORK PLC,5100028267,"32,640.00",Data Retention for Civil Service Jobs Portal.,SW19 8DR
HMRC,HMRC,22/07/2014,Non-IMS IT for CSR,Civil Service Resourcing,WORLD CAREERS NETWORK PLC,5100028268,"32,640.00",Data Retention for Civil Service Jobs Portal.,SW19 8DR
HMRC,HMRC,22/07/2014,Business Consultancy,Finance & Internal Audit,PRICEWATERHOUSECOOPERS LLP,5100028296,"100,540.96",Security analysis provided for the banking migration project,WC2N 6RH
HMRC,HMRC,22/07/2014,Disposal Seized Gds,Specialist Investigations (SI),ENVA NORTHERN IRELAND LTD,5100028306,"144,000.00","Haulage, storage & disposal of Oils products",BT24 8LS
HMRC,HMRC,23/07/2014,Electricity,Estates & Support Services,OGC BUYING SOLUTIONS,5100028448,"95,487.52",Utility payment,L3 1PE
HMRC,HMRC,23/07/2014,Debt coll serv (DEL),Debt Management & Banking,EQUITA LTD,5100028506,"40,590.57",Debt Collection Services,NN1 4BZ
HMRC,HMRC,23/07/2014,Legal Service Sol's,Solicitors Office,TSOL,5100028620,"194,378.12",Costs incurred by Treasury Solicitor's for HMRC Employment legal cases.,WC2B 4TS
HMRC,HMRC,23/07/2014,Dept forms Stock,Information Management Services,WILLIAMS LEA LTD,5100028640,"34,121.52",Generic Stock,WF6 1TN
HMRC,HMRC,23/07/2014,Dept forms Stock,Information Management Services,WILLIAMS LEA LTD,5100028642,"53,108.10",Generic Stock,WF6 1TN
HMRC,HMRC,23/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100028881,"11,273,134.65",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract,WD17 1HN
HMRC,HMRC,23/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100028881,"2,818,283.67",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract,WD17 1HN
HMRC,HMRC,23/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100028888,"83,319.26",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract,WD17 1HN
HMRC,HMRC,23/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100028888,"20,829.82",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract,WD17 1HN
HMRC,HMRC,23/07/2014,Debt coll serv (DEL),Debt Management & Banking,CREDIT SOLUTIONS,5100028898,"48,943.13",Debt Collection Services,CR8 2PG
HMRC,HMRC,24/07/2014,Non PFI serv VAT,Estates & Support Services,MacLELLAN INTERNATIONAL LTD,5100029469,"415,423.39",Monthly charge for provision of services on the Newcastle estate,B70 1EN
HMRC,HMRC,24/07/2014,Govt auditing serv,Finance & Internal Audit,KPMG LLP FEES ACCOUNT,5100029471,"34,116.00",Mandatory annual Government audit,WD17 1DE
HMRC,HMRC,24/07/2014,Debt coll serv (DEL),Debt Management & Banking,AKINIKA HOLDINGS (UK) LIMITED,5100029509,"55,282.82",Debt Collection Services,PR1 3EL
HMRC,HMRC,24/07/2014,Orthopaedic Chair,Estates & Support Services,SENATOR INTERNATIONAL LTD,5100029554,"31,200.00",Purchase of 450 chairs for Customs Directorate.,BB5 5YE
HMRC,HMRC,24/07/2014,Proprietry sys maint,Information Management Services,DWP,5100029591,"73,778.30",Activation PINS & user ID card production recharges (May 14),CF14 3UW
HMRC,HMRC,24/07/2014,Crown Sol's Off NI,Debt Management & Banking,CROWN SOLICITORS OFFICE,5100029619,"72,184.00",High Court costs,BT1 3JY
HMRC,HMRC,24/07/2014,Crown Sol's Off NI,Debt Management & Banking,CROWN SOLICITORS OFFICE,5100029647,"50,784.60",High Court costs,BT1 3JY
HMRC,HMRC,24/07/2014,Grant in Aid Funding,PT Customer Product & Process,ONE PARENT FAMILIES,5100029648,"34,091.00",Grant in Aid,NW5 1TL
HMRC,HMRC,24/07/2014,Grant in Aid Funding,PT Customer Product & Process,ONE PARENT FAMILIES,5100029652,"47,801.00",Grant in Aid,NW5 1TL
HMRC,HMRC,24/07/2014,Grant in Aid Funding,PT Customer Product & Process,ONE PARENT FAMILIES,5100029653,"30,415.00",Grant in Aid,NW5 1TL
HMRC,HMRC,25/07/2014,STEPS FUP VAT recvbl,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008082,"-1,472.14",Credits are received as part of the normal monthly charging process for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract. A block of credits were received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP VAT recvbl,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008082,"-86,194.70",Credits are received as part of the normal monthly charging process for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract. A block of credits were received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,-6.18,Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,-11.69,Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,-17.54,Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,-41.83,Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,-60.72,Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,-97.38,Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,-99.72,Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,-114.68,Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,-133.73,Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,-162.91,Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,-188.36,Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,-208.03,Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,-275.08,Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,-294.47,Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,-376.36,Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,-398.48,Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,-410.77,Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,-508.04,Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,-563.12,Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,-577.93,Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
