Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
HMRC,HMRC,15/05/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100010130,64800,Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,15/05/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100010131,64800,Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,15/05/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100010136,64800,Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,15/05/2015,Legal Service Sol's,Solicitors Office,THE SCOTLAND OFFICE,5100010167,74823,Costs incurred by OSAG (Office for the Solicitor to the Advocate General) for HMRC cases.,EH3 7HW,,,,
HMRC,HMRC,15/05/2015,Faciltiy Mngmt Cost,Estates & Support Services,G4S INTEGRATED SERVICES (UK) LTD,5100010205,79017.1,This invoice is a monthly charge for facilities management at Trinity Bridge under the G4S Facilities Management Contract.,S81 7QF,,,,
HMRC,HMRC,15/05/2015,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100009220,79931.88,Works carried out at the Cargo Centre Birmingham on behalf of the UKBA,WD17 1HN,,,,
HMRC,HMRC,15/05/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100010183,92392.5,Digital development contractor costs ,WC1H 9BB,,,,
HMRC,HMRC,15/05/2015,Software coding,Digital,EQUAL EXPERTS UK LTD,5100010183,98160,Transaction Monitoring - March invoice,WC1H 9BB,,,,
HMRC,HMRC,15/05/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100010183,104647.5,Digital development contractor costs ,WC1H 9BB,,,,
HMRC,HMRC,15/05/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100010183,109380,Digital development contractor costs ,WC1H 9BB,,,,
HMRC,HMRC,15/05/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100010130,116636.7,Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,15/05/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100010131,116636.7,Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,15/05/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100010136,116636.7,Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,15/05/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100010183,150270,Digital development contractor costs ,WC1H 9BB,,,,
HMRC,HMRC,15/05/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100010183,156907.5,Digital development contractor costs ,WC1H 9BB,,,,
HMRC,HMRC,15/05/2015,OGD costs,Estates & Support Services,HM LAND REGISTRY,5100010070,190208.3,Charges for occupation under MOTO arrangement. ,CR0 2AQ,,,,
HMRC,HMRC,15/05/2015,Proprietry sys maint,Information Management Services,DWP,5100010838,218223.2,Charges for Live running testing support maintenance or changes to the child benefit computer system. ,CF14 3UW,,,,
HMRC,HMRC,15/05/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100010138,340569.6,Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,15/05/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100010169,347972.4,Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,15/05/2015,Software coding,Information Management Services,EQUAL EXPERTS UK LTD,5100010183,386347.5,Digital development contractor costs ,WC1H 9BB,,,,
HMRC,HMRC,15/05/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100010169,431346.6,Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,15/05/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100010137,467156.4,Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,15/05/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100010169,806592,Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,15/05/2015,Telephone Support,Information Management Services,KCOM GROUP PLC,5100010173,1033660.2,Set up charges for replacement Contact Centre Service,HU1 3RE,,,,
HMRC,HMRC,18/05/2015,Software coding,Information Management Services,ZUHLKE ENGINEERING LTD,5100010306,10837.5,Digital development contractor costs ,EC2R 6AY,,,,
HMRC,HMRC,18/05/2015,Vehicle repairs,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100010903,10913.78,Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,18/05/2015,Fleet mgmt services,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100010903,11785.63,Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,18/05/2015,Vehicle leasing,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100010903,14621.48,Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,18/05/2015,Vehicle repairs,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100010903,18449.89,Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,18/05/2015,Software coding,Information Management Services,ZUHLKE ENGINEERING LTD,5100010306,20952,Digital development contractor costs ,EC2R 6AY,,,,
HMRC,HMRC,18/05/2015,Software coding,Information Management Services,ZUHLKE ENGINEERING LTD,5100010306,22376.26,Digital development contractor costs ,EC2R 6AY,,,,
HMRC,HMRC,18/05/2015,Non-IMS IT for CSR,Civil Service Resourcing,WORLD CAREERS NETWORK PLC,5100010232,26074.8,Ongoing costs for the delivery of continuous improvements and modernisation to the IT systems supporting Civil Service Jobs.,SW19 8DR,,,,
HMRC,HMRC,18/05/2015,Software coding,Information Management Services,ZUHLKE ENGINEERING LTD,5100010306,26541.6,Digital development contractor costs ,EC2R 6AY,,,,
HMRC,HMRC,18/05/2015,Software coding,Information Management Services,ZUHLKE ENGINEERING LTD,5100010306,26696.26,Digital development contractor costs ,EC2R 6AY,,,,
HMRC,HMRC,18/05/2015,OHS,HR,RIGHT CORECARE,5100010296,27410.22,Outsourced contract for Welfare and help-line services,PO15 7AL,,,,
HMRC,HMRC,18/05/2015,Vehicle servicing ma,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100010903,28827.39,Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,18/05/2015,OHS,HR,RIGHT CORECARE,5100010300,30289.36,Outsourced contract for Welfare and help-line services,PO15 7AL,,,,
HMRC,HMRC,18/05/2015,Forensic Services,Criminal Investigations,CCL FORENSICS LTD,5100010839,31482.52,Forensic Services,CV37 6NW,,,,
HMRC,HMRC,18/05/2015,Crown Sol's Off NI,Debt Management & Banking,CROWN SOLICITORS OFFICE,5100010895,31954,High Court costs,BT1 3JY,,,,
HMRC,HMRC,18/05/2015,Marketing Promotion,Corporate Communications,WCRS,5100010233,42069.48,Self Assessment 2014 Creative Agency Fee,W1W 7RT,,,,
HMRC,HMRC,18/05/2015,Legal Service Sol's,Solicitors Office,HOWES PERCIVAL SOLICITORS,5100010927,45425.32,Costs incurred by Solicitors working on behalf of HMRC,NR3 1DD,,,,
HMRC,HMRC,18/05/2015,Gov Bank Serv Charge,Finance & Internal Audit,HSBC BANK PLC,5100010930,46068,Cash management solution provided by HSBC,E14 5HQ,,,,
HMRC,HMRC,18/05/2015,Vehicle leasing,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100010904,70857.13,Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,18/05/2015,Training Costs,HMRC,CAPITA BUSINESS SERVICES LTD,1900054228,111431.53,Employee Training,DL1 9HN,,,,
HMRC,HMRC,18/05/2015,Vehicle servicing ma,Criminal Investigations,INCHCAPE FLEET SOLUTIONS,5100010903,118504.99,Vehicle Fleet Services,P06 4RP,,,,
HMRC,HMRC,18/05/2015,Management Agreement,Information Management Services,ACCENTURE (UK) LTD,5100010160,187275.38,Accenture April Charges for S02.10  NIRS ,EC3M 3BD,,,,
HMRC,HMRC,18/05/2015,Sys Software Maint,Information Management Services,ACCENTURE (UK) LTD,5100010160,609411.1,CapGemini April 15 invoice Charge for Management of Agreement,EC3M 3BD,,,,
HMRC,HMRC,18/05/2015,Data output prod,Information Management Services,ACCENTURE (UK) LTD,5100011068,1557350.66,Accenture April 2015 invoice charges for non P2P items mainly project development,EC3M 3BD,,,,
HMRC,HMRC,18/05/2015,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100011049,4515619.21,Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract,WD17 1HN,,,,
HMRC,HMRC,18/05/2015,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100011049,9595690.83,Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract,WD17 1HN,,,,
HMRC,HMRC,19/05/2015,Data output prod,Information Management Services,FUJITSU SERVICES LTD,5100011122,-145435.64,Fujitsu April 2015 credit note for project development linked to invoice 313861,W1U 3BW,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,38.48,Capgemini April 15 Invoice charges for Collaboration Service,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,58.64,Capgemini May-15 invoice charges for S12 analysis and research service charge,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,66.17,CapGemini Apr 15 Invoice charges for S010 EDI,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Conference Calling,Information Management Services,CAPGEMINI,5100010161,106.61,CapGemini April-15 invoice for Wide Area Network,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,221.75,CapGemini April-15 invoice for Call Services,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,522.25,CapGemini April-15 invoice for Call Services,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,598.39,CapGemini April-15 invoice for Call Services,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Conference Calling,Information Management Services,CAPGEMINI,5100010161,639.32,CapGemini April-15 invoice for Call Services,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Software licences,Information Management Services,CAPGEMINI,5100010161,647.28,CapGemini April-15 invoice for Call Services,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Conference Calling,Information Management Services,CAPGEMINI,5100010161,665.47,CapGemini April-15 invoice for video conference Services,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,689.59,CapGemini April-15 invoice for video conference Services,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Conference Calling,Information Management Services,CAPGEMINI,5100010161,826.08,CapGemini April-15 invoice for video conference Services,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,840.52,CapGemini April-15 invoice for Call Services,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,962.76,CapGemini April-15 invoice charge to provide video conferencing services,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,980.74,CapGemini April-15 invoice charge to provide audio conferencing services,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Maintenance fees,Information Management Services,FUJITSU SERVICES LTD,5100010159,1170.42,May-15 Fujitsu invoice for FAST-DA data storage,W1U 3BW,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,1198.72,Capgemini Apr 15 Invoice Charges for S06 Small MAC - Move Add and Change of IT kit around the estate,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,1237.92,Capgemini Apr 15 Invoice charges for  S05.62 sRAS Provisioning,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,1364.12,Capgemini Apr 15 Invoice charges for  S05.72 Becrypt Disc Protect,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Conference Calling,Information Management Services,CAPGEMINI,5100010161,1705.22,Capgemini Apr 15 Invoice charges for  S05.104 M3035xs - MFD (MPS),TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Conference Calling,Information Management Services,CAPGEMINI,5100010161,1729.7,Capgemini Apr 15 Invoice charges for  S05.63 sRAS Support,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Software licences,Information Management Services,CAPGEMINI,5100010161,1777.7,Capgemini Apr 15 Invoice charges for  S05.84 Firewall Manager & Analyser ,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,1840.13,Capgemini Apr 15 Invoice charges for  S05.67 Becrypt Disc Protect,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Conference Calling,Information Management Services,CAPGEMINI,5100010161,1902.67,Capgemini Apr 15 Invoice charges for  S05.66 HDE Service,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,2404.76,Capgemini Apr 15 Invoice charges for  S05.26 Category E uplift,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Software Licences,Information Management Services,CAPGEMINI,5100010161,2440.8,Capgemini Apr 15 Invoice charges for  S05.64 3G Support,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Conference Calling,Information Management Services,CAPGEMINI,5100010161,2452.09,Capgemini Apr 15 Invoice charges for  S05.56 CCN766,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Conference Calling,Information Management Services,CAPGEMINI,5100010161,2498.35,Capgemini Apr 15 Invoice charges for  S05.71 HDE Associations,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,2503.36,Capgemini Apr 15 Invoice charges for S05.328 Reduce FAP support cost whilst final migration takes place,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,2516.34,Capgemini Apr 15 Invoice charges for  S05.50 Whitemail SSI Support,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,2944.6,Capgemini Apr 15 Invoice charges for  S05.83 Firewalls & Managers Datacentre Hosting ,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,3204.61,Capgemini Apr 15 Invoice charges for  S05.60 Blackberry Provisioning,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,3227.9,Capgemini Apr 15 Invoice charges for  S05.65 3G Provisioning,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,3853.45,Capgemini Apr 15 Invoice charges for  S05.103 CP3525x - A4 colour (MPS),TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,3962.02,Capgemini Apr 15 Invoice charges for  S05.322 LIS Device Maintenance,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,4016.1,Capgemini Apr 15 Invoice charges for S05.320 Central Storage Service Wrapper,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,4373.68,Capgemini Apr 15 Invoice charges for  S05.102 CP2025dn - A4 colour (payslip) (MPS),TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,5139.24,Capgemini Apr 15 Invoice charges for  S05.107 M4345x - A4 mono MFD (MPS),TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,7683.89,Capgemini Apr 15 Invoice charges for  S05.57 FAP Backup,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,7950,Capgemini Apr 15 Invoice charges for  S05.59 Enhanced support of Government Banking Service,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,8120.78,Capgemini Apr 15 Invoice charges for  S05.11 Confidential Workstation Uplift,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,8981.06,Capgemini Apr 15 Invoice charges for S05.401 (Input/Output/BC ICLipse & NPS); Capgemini costs following novation to Fujitsu ,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,9662.4,Capgemini Apr 15 Invoice charges for  S05.81 Ongoing consumables,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,9678.5,Capgemini Apr 15 Invoice charges for  S05.68 UKBA Support Service,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,9969.8,Capgemini Apr 15 Invoice charges for  S05.80 Ongoing run service charge,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,10465.52,Capgemini Apr 15 Invoice charges for  S05.321 WAN Device Maintenance,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,11015.17,Capgemini Apr 15 Invoice charges for  S05.105 M5035xs - A3 mono MFD  (MPS),TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,11950.32,Capgemini Apr 15 Invoice charges for S05.54 DMB Remote and Mobile Bundle,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Maintenance fees,Information Management Services,FUJITSU SERVICES LTD,5100010159,14161.64,May-15 Fujitsu invoice for FAST-GC VMs,W1U 3BW,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,14255.8,Capgemini Apr 15 Invoice charges for  S05.82 Enhanced Networks Service,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,15493.56,Capgemini Apr 15 Invoice charges for  S05.61 Blackberry Support,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,19102.91,Capgemini Apr 15 Invoice charges for S05.07 File and Print Servers,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,19111.72,Capgemini Apr 15 Invoice charges for  S05.106 P4015x - A4 mono (MPS),TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Software Licences,Information Management Services,CAPGEMINI,5100010161,20052.98,Capgemini Apr 15 Invoice charges for  S05.101 CM6040f - A3 colour MFD (MPS),TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Software Licences,Information Management Services,CAPGEMINI,5100010161,22609.51,Capgemini Apr 15 Invoice charges for S05.58 Cable Talk,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,22845.61,Capgemini Apr 15 Invoice charges for S05.200 MOIS Lifecycle Management MOIS Software Asset Management and MOIS Particular Needs,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Software licences,Information Management Services,CAPGEMINI,5100010161,24128.72,Capgemini Apr 15 Invoice charges for  S05.27 Building Support Uplift (extra IT Support for some buildings outside of the standard 08:00 til 18:00),TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Data input or prep,Information Management Services,FUJITSU SERVICES LTD,5100010159,25384.9,May-15 Fujitsu invoice for FAST-P VMs,W1U 3BW,,,,
HMRC,HMRC,19/05/2015,Dept forms Stock,Information Management Services,WILLIAMS LEA LTD,5100090341,26885.02,Generic Stock Forms,WF6 1TN,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,28259.7,Capgemini Apr 15 Invoice charges for  S05.100 Service Wrap and Project for MPS,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,28362.43,Capgemini Apr 15 Invoice charges for  S05.199 Ongoing consumables (toner and maintenance kit) charge for MPS (Managed Print Service),TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Research (VAT rec),PT Customer Product & Process,AEGIS MEDIA (CARAT),5100011070,28672.8,Research on behalf of customer for On Line Inheritance Tax (IHR) service,NW1 3EF,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,35044.07,Capgemini Apr 15 Invoice charges for S05.02 Mobile Workstation Seat (Laptop),TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Data input or prep,Information Management Services,FUJITSU SERVICES LTD,5100010159,40273.82,Fujitsu April-15 invoice charges for Contact Centre Service,W1U 3BW,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,43803.54,Capgemini Apr 15 Invoice charges for S05.70 Managed Desktop Service,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,49872.46,Capgemini Apr 15 Invoice charges for  S05.999 Passthrough,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Non PFI serv VAT,Estates & Support Services,MacLELLAN INTERNATIONAL LTD,5100011144,51984.95,Monthly charge for provision of services on the Newcastle estate,B70 1DA,,,,
HMRC,HMRC,19/05/2015,Legal Service Sol's,Solicitors Office,HOWES PERCIVAL SOLICITORS,5100011181,52334.98,Costs incurred by Solicitors working on behalf of HMRC,NR3 1DD,,,,
HMRC,HMRC,19/05/2015,Data input or prep,Information Management Services,FUJITSU SERVICES LTD,5100010159,54565.76,Fujitsu April Charges for S02.11 ICLipse Application,W1U 3BW,,,,
HMRC,HMRC,19/05/2015,Elect Data Transf,Information Management Services,CAPGEMINI,5100010161,56743.06,Capgemini Apr 15 Invoice charges for S05.202 MOIS Project Services,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,59773.96,Capgemini Apr 15 Invoice charges for  S05.301 Managed Desktop Tranche 2 PCs,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Software Licences,Information Management Services,CAPGEMINI,5100010161,59984.84,Capgemini Apr 15 Invoice charges for  S05.888 MOIS Pass Through Charges,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Cloud & Collab,Information Management Services,CAPGEMINI,5100010161,61099.98,Capgemini Apr 15 Invoice charges for S05.201 MOIS Legacy Contracts and MOIS New Contracts,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,62109.6,Capgemini Apr 15 Invoice charges for S05.01 Standard Workstation Seat (Desktop),TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,67569.13,Capgemini April charges for S02.45 COTAX (Passive Modules),TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,67987.73,Capgemini April charges for S02.42 CESA (Passive Modules),TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,68833.31,Capgemini April charges for S02.46 NTC (Passive Modules),TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Data input or prep,Information Management Services,FUJITSU SERVICES LTD,5100010159,70700,CapGemini April 15 invoice Charge for Management of Agreement,W1U 3BW,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,75568.28,Capgemini April charge for Kana licence renewal,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,76869.23,Capgemini April charges for S02.43 COP/CODA (Passive Modules),TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Conference Calling,Information Management Services,CAPGEMINI,5100010161,78312.34,Capgemini April charges for S02.29 Other Systems(Passive Systems),TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Conference Calling,Information Management Services,CAPGEMINI,5100010161,84105.92,Capgemini April charges for S02.16 Vault,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Software licences,Information Management Services,CAPGEMINI,5100010161,92521.26,Capgemini April charges for S02.28 National Systems-Simple(Passive S,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,95173.51,Capgemini April charges for S02.41 BROCS (Passive Modules),TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Install Services,Information Management Services,CAPGEMINI,5100010161,95401.44,Capgemini April charge for 04AH IBM renewal ,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,95956.54,Capgemini April charge for Guardium Software renewal,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,98658.13,Capgemini April charges for S02.27 National Systems-Normal(Passive S,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,104636.96,Capgemini April charges for S02.48 National Systems-Simple(Passive S,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Data input or prep,Information Management Services,FUJITSU SERVICES LTD,5100010159,109217.39,May-15 Fujitsu invoice for Data Centre Operation charges,W1U 3BW,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,119729.7,Capgemini April charges for S02.50 Digitilisation of White Mail,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,124081.61,Capgemini April charges for S02.49 Other Systems (Passive Systems),TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,125135.71,Capgemini April charges for S02.3 COP/CODA,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,126637.33,Capgemini April charges for S02.1 BROCS,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Software licences,Information Management Services,CAPGEMINI,5100010161,127464.66,Capgemini April charges for S02.88 National Systems - Simple (Non-Standard Support),TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Data input or prep,Information Management Services,FUJITSU SERVICES LTD,5100010159,131459.82,Fujitsu Feb 15 Invoice charges for S03.999 BancTec Input Services - variable charges,W1U 3BW,,,,
HMRC,HMRC,19/05/2015,Management Agreement,Information Management Services,CAPGEMINI,5100010161,134759.57,Capgemini April charges for S02.18 Engage One,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,135797.14,Capgemini April charges for S02.87 National Systems - Normal (Non-Standard Support),TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Telephone Support,Information Management Services,FUJITSU SERVICES LTD,5100010159,148633.86,Fujitsu Feb 15 Invoice charges for S03.11 Caseflow,W1U 3BW,,,,
