DEPARTMENT|ENTITY|PAYMENTDATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|AMOUNT
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|Uni of Northumbria|GPROSTD328386|47,920.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|Uni of Northumbria|GPROSTD348379|503,179.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|Uni of Nottingham|GPROSTD328387|1,189,426.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|Uni of Nottingham|GPROSTD348381|720,271.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|Uni of Plymouth|GPROSTD328393|145,965.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|Uni of Plymouth|GPROSTD348387|721,102.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|Uni of Portsmouth|GPROSTD328394|72,857.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|Uni of Portsmouth|GPROSTD348389|554,045.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|Uni of Reading|GPROSTD328396|415,299.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|Uni of Reading|GPROSTD348426|174,568.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|Uni of Reading|GPROSTD354460|116,379.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|Uni of Reading|GPROSTD354463|166,120.00
BIS|HEFCE|19/02/2015|Museums, Gal & Coll|RIS policy team|Uni of Reading|GPROSTD363918|25,000.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|Uni of Salford|GPROSTD328404|132,874.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|Uni of Salford|GPROSTD348401|425,276.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|Uni of Sheffield|GPROSTD328405|1,190,578.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|Uni of Sheffield|GPROSTD348402|612,346.00
BIS|HEFCE|19/02/2015|Catalyst Fund  (R)|RIS policy team|Uni of Sheffield|GPROSTD354531|65,000.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|Uni of Southampton|GPROSTD328407|1,094,951.00
BIS|HEFCE|19/02/2015|SIVS|E&P policy team|Uni of Southampton|GPROSTD341535|258,386.00
BIS|HEFCE|19/02/2015|SDF Recurrent|RIS policy team|Uni of Southampton|GPROSTD342822|30,214.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|Uni of Southampton|GPROSTD348404|538,252.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|Uni of Sunderland|GPROSTD328409|34,785.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|Uni of Sunderland|GPROSTD348406|336,465.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|Uni of Warwick|GPROSTD328414|842,953.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|Uni of Warwick|GPROSTD348411|432,573.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|Uni of West London|GPROSTD348429|184,317.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|Uni of Westminster|GPROSTD328417|74,332.00
BIS|HEFCE|19/02/2015|Inherited Staff|Finance|Uni of Westminster|GPROSTD347942|99,543.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|Uni of Westminster|GPROSTD348413|456,656.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|Uni of Winchester|GPROSTD348414|137,358.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|Uni of Wolverhampton|GPROSTD328419|37,768.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|Uni of Wolverhampton|GPROSTD348415|440,299.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|Uni of Worcester|GPROSTD348416|218,282.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|Uni StMark & StJohn|GPROSTD348388|64,934.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|University of Bath|GPROSTD328320|412,853.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|University of Bath|GPROSTD348306|342,066.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|University of Bolton|GPROSTD348314|173,400.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|University of Derby|GPROSTD348333|347,377.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|University of Durham|GPROSTD328346|595,356.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|University of Durham|GPROSTD348334|391,112.00
BIS|HEFCE|19/02/2015|PSS|E&P policy team|University of Durham|GPROSTD367044|315,000.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|University of Essex|GPROSTD328351|225,883.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|University of Essex|GPROSTD348339|270,881.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|University of Exeter|GPROSTD328352|392,128.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|University of Exeter|GPROSTD348340|414,940.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|University of Hull|GPROSTD328360|126,619.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|University of Hull|GPROSTD348350|389,956.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|University of Keele|GPROSTD328362|127,496.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|University of Keele|GPROSTD348352|237,433.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|University of Kent|GPROSTD328363|214,192.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|University of Kent|GPROSTD348353|452,932.00
BIS|HEFCE|19/02/2015|HEAT|E&P policy team|University of Kent|GPROSTD363295|265,215.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|University of Leeds|GPROSTD328367|1,260,738.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|University of Leeds|GPROSTD348357|812,022.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|University of Oxford|GPROSTD328391|3,243,954.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|University of Oxford|GPROSTD348385|472,509.00
BIS|HEFCE|19/02/2015|Museums, Gal & Coll|RIS policy team|University of Oxford|GPROSTD363917|279,583.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|University of Surrey|GPROSTD328410|345,957.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|University of Surrey|GPROSTD348407|246,984.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|University of Sussex|GPROSTD328411|398,381.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|University of Sussex|GPROSTD348408|283,570.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|University of York|GPROSTD328421|617,163.00
BIS|HEFCE|19/02/2015|Catalyst Fund  (R)|RIS policy team|University of York|GPROSTD347180|360,392.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|University of York|GPROSTD348417|346,381.00
BIS|HEFCE|19/02/2015|Catalyst Fund C (R)|RIS policy team|University of York|GPROSTD367026|80,000.00
BIS|HEFCE|19/02/2015|Catalyst Fund C (T)|RIS policy team|University of York|GPROSTD367028|120,000.00
BIS|HEFCE|19/02/2015|RCIF Round 2|Finance|Uni West of England|GPROSTD328415|115,183.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|Uni West of England|GPROSTD348412|591,094.00
BIS|HEFCE|19/02/2015|Inherited Staff|Finance|Wakefield LEA|GPROSTD347912|45,174.00
BIS|HEFCE|19/02/2015|Inherited Staff|Finance|Walsall LEA|GPROSTD347913|93,853.00
BIS|HEFCE|19/02/2015|Capital for FECs|E&P policy team|Warwickshire College|GPROSTD355080|27,383.00
BIS|HEFCE|19/02/2015|Inherited Staff|Finance|Windsor LEA|GPROSTD347919|28,712.00
BIS|HEFCE|19/02/2015|Inherited Staff|Finance|Wolv'ton LEA|GPROSTD347920|254,154.00
BIS|HEFCE|19/02/2015|Inherited Staff|Finance|Worcester CC|GPROSTD347921|68,531.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|Writtle College|GPROSTD348430|42,708.00
BIS|HEFCE|19/02/2015|TCIF Round 2|Finance|York St John Uni|GPROSTD348418|119,190.00
BIS|HEFCE|20/02/2015|New site alterations|ROBO|Bray & Slaughter Ltd|PIS4542|153,218.28
BIS|HEFCE|20/02/2015|PD - research|R,,E & KE|Macmillan Publishers|PIC716|198,870.00
BIS|HEFCE|27/02/2015|Buildings maint|Facilities Managemen|Fromevale Ltd|PIS4549|37,906.84
BIS|HEFCE|27/02/2015|Professional serv|ROBO|Lockheed Martin|PIS4573|41,422.09
BIS|HEFCE|27/02/2015|REF|REF|University of Leeds|PIG14519|43,499.99
