DEPARTMENT|ENTITY|PAYMENTDATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|AMOUNT
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Plumpton College|GPROSTD381023|39,220.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Plumpton College|GPROSTD381024|39,220.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Plymouth Coll of Art|GPROSTD381051|107,879.00
BIS|HEFCE|17/09/2015|Quality Assurance|E&P policy team|QAA|GPROSTD382183|250,000.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Queen Mary, UoL|GPROSTD376707|4,821,384.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Queen Mary, UoL|GPROSTD377695|320,625.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Queen Mary, UoL|GPROSTD378595|106,874.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Queen Mary, UoL|GPROSTD381078|4,215,955.00
BIS|HEFCE|17/09/2015|Transitional Res|Finance|Queen Mary, UoL|GPROSTD382985|74,044.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Ravensbourne|GPROSTD381087|409,761.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|RCSSD|GPROSTD376104|100,911.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|RCSSD|GPROSTD379458|436,384.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Reaseheath College|GPROSTD381105|48,897.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Roehampton Uni|GPROSTD376725|522,729.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Roehampton Uni|GPROSTD377713|32,654.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Roehampton Uni|GPROSTD381150|773,258.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Rose Bruford College|GPROSTD381159|235,563.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Rotherham Coll A&T|GPROSTD381168|55,421.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Royal Academy Music|GPROSTD376752|46,201.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Royal Academy Music|GPROSTD381186|450,335.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Royal Agricultural|GPROSTD381177|385,259.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Royal College Music|GPROSTD376770|69,270.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Royal College Music|GPROSTD377722|34,074.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Royal College Music|GPROSTD381204|467,102.00
BIS|HEFCE|17/09/2015|Catalyst Fund|RIS policy team|Royal College Music|GPROSTD382961|109,227.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Royal College of Art|GPROSTD376761|351,236.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Royal College of Art|GPROSTD381195|1,545,286.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Royal Holloway|GPROSTD376779|1,838,890.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Royal Holloway|GPROSTD377731|81,840.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Royal Holloway|GPROSTD378631|27,280.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Royal Holloway|GPROSTD381213|707,626.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Royal North Coll Mus|GPROSTD376788|43,451.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Royal North Coll Mus|GPROSTD381222|621,642.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Royal Veterinary|GPROSTD376797|691,586.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Royal Veterinary|GPROSTD377740|104,161.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Royal Veterinary|GPROSTD378640|34,720.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Royal Veterinary|GPROSTD381231|2,067,835.00
BIS|HEFCE|17/09/2015|Transitional Res|Finance|Royal Veterinary|GPROSTD382987|63,025.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Runshaw College|GPROSTD381240|27,412.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Sheffield College|GPROSTD381303|80,505.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Sheffield Hallam Uni|GPROSTD376815|674,518.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Sheffield Hallam Uni|GPROSTD377758|131,566.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Sheffield Hallam Uni|GPROSTD378658|43,855.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Sheffield Hallam Uni|GPROSTD381312|1,813,037.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|SOAS|GPROSTD376662|866,788.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|SOAS|GPROSTD377650|34,733.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|SOAS|GPROSTD380961|402,563.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Solihull College|GPROSTD381339|67,352.00
BIS|HEFCE|17/09/2015|Catalyst Fund  (R)|RIS policy team|Somerset College|GPROSTD346722|169,240.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Somerset College|GPROSTD381348|49,850.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Southampton Solent U|GPROSTD376833|25,713.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Southampton Solent U|GPROSTD377776|135,959.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Southampton Solent U|GPROSTD378676|45,318.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Southampton Solent U|GPROSTD381393|1,090,130.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|South Cheshire Coll|GPROSTD382669|32,417.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|South Devon College|GPROSTD381447|26,334.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|South Downs College|GPROSTD381366|28,014.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|South Essex College|GPROSTD381474|49,579.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|South Tyneside Coll|GPROSTD381429|105,849.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Sparsholt College|GPROSTD381483|88,934.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Staffordshire Uni|GPROSTD376851|108,611.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Staffordshire Uni|GPROSTD377794|117,176.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Staffordshire Uni|GPROSTD378694|39,059.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Staffordshire Uni|GPROSTD381492|1,588,866.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|St George's Uni Lon|GPROSTD376860|435,870.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|St George's Uni Lon|GPROSTD377803|52,584.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|St George's Uni Lon|GPROSTD381519|1,977,048.00
BIS|HEFCE|17/09/2015|Transitional Res|Finance|St George's Uni Lon|GPROSTD382990|47,738.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Sth & City Coll Birm|GPROSTD381357|91,316.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|St Helens Coll|GPROSTD381528|147,108.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|St Mary's University|GPROSTD376869|69,081.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|St Mary's University|GPROSTD377812|28,125.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|St Mary's University|GPROSTD381537|416,465.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Stockport College|GPROSTD381564|50,787.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Sunderland College|GPROSTD379548|39,478.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Sussex Coast College|GPROSTD380061|75,155.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Swindon College|GPROSTD381627|28,416.00
BIS|HEFCE|17/09/2015|Revolving Green Fund|RIS policy team|Teesside University|GPROSTD375379|72,000.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Teesside University|GPROSTD376905|206,503.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Teesside University|GPROSTD377848|101,125.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Teesside University|GPROSTD378748|33,708.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Teesside University|GPROSTD381645|1,600,357.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|The City University|GPROSTD376131|1,594,529.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|The City University|GPROSTD377182|204,004.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|The City University|GPROSTD378082|68,000.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|The City University|GPROSTD379566|1,130,929.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Trafford College|GPROSTD381420|40,373.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Trinity Laban Cons|GPROSTD376932|38,905.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Trinity Laban Cons|GPROSTD377866|48,339.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Trinity Laban Cons|GPROSTD381699|876,007.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Tyne Met College|GPROSTD380835|76,605.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni Coll Birmingham|GPROSTD379107|500,300.00
BIS|HEFCE|17/09/2015|SDF Recurrent|RIS policy team|Uni College London|GPROSTD292633|31,045.00
BIS|HEFCE|17/09/2015|SDF Recurrent|RIS policy team|Uni College London|GPROSTD304057|31,045.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni College London|GPROSTD376536|19,741,562.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni College London|GPROSTD377533|320,625.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni College London|GPROSTD378433|106,874.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni College London|GPROSTD380538|5,964,286.00
BIS|HEFCE|17/09/2015|Transitional Res|Finance|Uni College London|GPROSTD382979|766,074.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni for Creative Art|GPROSTD376167|56,620.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni for Creative Art|GPROSTD379674|443,202.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Arts London|GPROSTD376473|527,998.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Arts London|GPROSTD377479|320,625.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Arts London|GPROSTD378379|106,874.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Arts London|GPROSTD380475|2,327,212.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Bedfordshire|GPROSTD376554|391,561.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Bedfordshire|GPROSTD377551|38,805.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Bedfordshire|GPROSTD380565|928,722.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Birmingham|GPROSTD375978|5,877,977.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Birmingham|GPROSTD377065|320,625.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Birmingham|GPROSTD377965|106,874.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Birmingham|GPROSTD379116|4,450,991.00
BIS|HEFCE|17/09/2015|Transitional Res|Finance|Uni of Birmingham|GPROSTD382965|212,717.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Bradford|GPROSTD376014|592,501.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Bradford|GPROSTD377083|105,336.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Bradford|GPROSTD377983|35,112.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Bradford|GPROSTD379242|1,323,835.00
BIS|HEFCE|17/09/2015|Transitional Res|Finance|Uni of Bradford|GPROSTD382966|30,188.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Brighton|GPROSTD376023|778,990.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Brighton|GPROSTD377092|118,602.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Brighton|GPROSTD377992|39,533.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Brighton|GPROSTD379260|1,692,474.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Bristol|GPROSTD376032|6,983,408.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Bristol|GPROSTD377101|320,625.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Bristol|GPROSTD378001|106,874.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Bristol|GPROSTD379269|4,487,181.00
BIS|HEFCE|17/09/2015|Transitional Res|Finance|Uni of Bristol|GPROSTD382967|25,290.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Cambridge|GPROSTD376059|18,014,481.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Cambridge|GPROSTD377128|320,625.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Cambridge|GPROSTD378028|106,874.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Cambridge|GPROSTD379368|3,200,422.00
BIS|HEFCE|17/09/2015|Museums, Gal & Coll|RIS policy team|Uni of Cambridge|GPROSTD382370|166,167.00
BIS|HEFCE|17/09/2015|Transitional Res|Finance|Uni of Cambridge|GPROSTD382968|798,354.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Central Lancs|GPROSTD376095|582,095.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Central Lancs|GPROSTD377164|224,675.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Central Lancs|GPROSTD378064|74,891.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Central Lancs|GPROSTD379449|2,454,870.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Chester|GPROSTD376113|187,541.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Chester|GPROSTD377173|61,384.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Chester|GPROSTD379476|905,508.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Chichester|GPROSTD376122|105,024.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Chichester|GPROSTD379503|352,374.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Cumbria|GPROSTD376176|39,154.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Cumbria|GPROSTD377218|28,169.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Cumbria|GPROSTD379692|437,285.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of East Anglia|GPROSTD376212|2,312,075.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of East Anglia|GPROSTD377254|298,107.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of East Anglia|GPROSTD378154|99,369.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of East Anglia|GPROSTD378879|385,127.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of East Anglia|GPROSTD379773|1,636,730.00
BIS|HEFCE|17/09/2015|Museums, Gal & Coll|RIS policy team|Uni of East Anglia|GPROSTD382374|25,486.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of East London|GPROSTD376221|408,721.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of East London|GPROSTD377263|43,732.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of East London|GPROSTD379782|1,765,689.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Gloucester|GPROSTD376266|111,421.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Gloucester|GPROSTD379917|519,006.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Greenwich|GPROSTD376284|446,213.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Greenwich|GPROSTD377308|192,770.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Greenwich|GPROSTD378208|64,255.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Greenwich|GPROSTD379953|1,921,653.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Hertfordshire|GPROSTD376311|586,515.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Hertfordshire|GPROSTD377326|320,625.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Hertfordshire|GPROSTD378226|106,874.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Hertfordshire|GPROSTD380106|1,553,132.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Huddersfield|GPROSTD376329|725,546.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Huddersfield|GPROSTD377335|111,866.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Huddersfield|GPROSTD378235|37,288.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Huddersfield|GPROSTD380160|1,612,503.00
BIS|HEFCE|17/09/2015|SDF Recurrent|RIS policy team|Uni of Lancaster|GPROSTD375454|42,651.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Lancaster|GPROSTD376392|2,840,108.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Lancaster|GPROSTD377398|320,625.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Lancaster|GPROSTD378298|106,874.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Lancaster|GPROSTD380331|789,245.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Leicester|GPROSTD376419|2,847,308.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Leicester|GPROSTD377425|320,625.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Leicester|GPROSTD378325|106,874.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Leicester|GPROSTD380403|2,231,572.00
BIS|HEFCE|17/09/2015|Catalyst Fund C (R)|RIS policy team|Uni of Lincoln|GPROSTD364183|80,400.00
BIS|HEFCE|17/09/2015|Catalyst Fund C (T)|RIS policy team|Uni of Lincoln|GPROSTD364190|120,600.00
BIS|HEFCE|17/09/2015|Revolving Green Fund|RIS policy team|Uni of Lincoln|GPROSTD375431|198,388.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Lincoln|GPROSTD376428|469,894.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Lincoln|GPROSTD377434|78,724.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Lincoln|GPROSTD378334|26,241.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Lincoln|GPROSTD380421|877,199.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Liverpool|GPROSTD376455|4,235,534.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Liverpool|GPROSTD377461|320,625.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Liverpool|GPROSTD378361|106,874.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Liverpool|GPROSTD380457|4,947,591.00
BIS|HEFCE|17/09/2015|Transitional Res|Finance|Uni of Liverpool|GPROSTD382977|68,551.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of London|GPROSTD380484|1,380,615.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Manchester|GPROSTD376572|10,320,039.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Manchester|GPROSTD377569|320,625.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Manchester|GPROSTD378469|106,874.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Manchester|GPROSTD380592|5,435,379.00
BIS|HEFCE|17/09/2015|Museums, Gal & Coll|RIS policy team|Uni of Manchester|GPROSTD382378|175,852.00
BIS|HEFCE|17/09/2015|Transitional Res|Finance|Uni of Manchester|GPROSTD383051|854,865.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Newcastle|GPROSTD376599|5,067,869.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Newcastle|GPROSTD377587|320,625.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Newcastle|GPROSTD378487|106,874.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Newcastle|GPROSTD380709|3,776,868.00
BIS|HEFCE|17/09/2015|Transitional Res|Finance|Uni of Newcastle|GPROSTD382983|537,538.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Northampton|GPROSTD376608|101,477.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Northampton|GPROSTD377605|86,922.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Northampton|GPROSTD378505|28,973.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Northampton|GPROSTD380817|843,672.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Northumbria|GPROSTD376626|968,837.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Northumbria|GPROSTD377614|70,365.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Northumbria|GPROSTD380853|1,563,844.00
BIS|HEFCE|17/09/2015|SDF Recurrent|RIS policy team|Uni of Nottingham|GPROSTD309249|31,045.00
BIS|HEFCE|17/09/2015|SDF Recurrent|RIS policy team|Uni of Nottingham|GPROSTD309259|31,045.00
BIS|HEFCE|17/09/2015|Catalyst Fund  (R)|RIS policy team|Uni of Nottingham|GPROSTD346613|62,502.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Nottingham|GPROSTD376644|7,336,264.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Nottingham|GPROSTD377632|320,625.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Nottingham|GPROSTD378532|106,874.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Nottingham|GPROSTD380925|4,500,375.00
BIS|HEFCE|17/09/2015|Revolving Green Fund|RIS policy team|Uni of Nottingham|GPROSTD382042|400,000.00
BIS|HEFCE|17/09/2015|Revolving Green Fund|RIS policy team|Uni of Nottingham|GPROSTD382046|140,000.00
BIS|HEFCE|17/09/2015|Policy Ongoing Serv|Central|Uni of Nottingham|GPROSTD382667|61,317.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Plymouth|GPROSTD376689|1,199,423.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Plymouth|GPROSTD377677|213,471.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Plymouth|GPROSTD378577|71,157.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Plymouth|GPROSTD381042|3,133,236.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Portsmouth|GPROSTD376698|833,999.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Portsmouth|GPROSTD377686|130,464.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Portsmouth|GPROSTD378586|43,488.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Portsmouth|GPROSTD381060|1,929,059.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Reading|GPROSTD376716|2,616,764.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Reading|GPROSTD377704|223,850.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Reading|GPROSTD378604|74,615.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Reading|GPROSTD381096|862,823.00
BIS|HEFCE|17/09/2015|Revolving Green Fund|RIS policy team|Uni of Reading|GPROSTD382323|200,000.00
BIS|HEFCE|17/09/2015|Museums, Gal & Coll|RIS policy team|Uni of Reading|GPROSTD382382|25,486.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Salford|GPROSTD376806|618,255.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Salford|GPROSTD377749|165,777.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Salford|GPROSTD378649|55,257.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Salford|GPROSTD381267|1,848,867.00
BIS|HEFCE|17/09/2015|SDF Recurrent|RIS policy team|Uni of Sheffield|GPROSTD328950|25,000.00
BIS|HEFCE|17/09/2015|Catalyst Fund  (R)|RIS policy team|Uni of Sheffield|GPROSTD346637|624,395.00
