DEPARTMENT|ENTITY|PAYMENTDATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|AMOUNT
BIS|HEFCE|17/08/2012|HEIF 2011-15|RIS policy team|Keele University|GPROSTD323191|62,256.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Keele University|GPROSTD324184|252,000.00
BIS|HEFCE|17/08/2012|Access Funds|E&P policy team|Keele University|GPROSTD325731|83,307.00
BIS|HEFCE|17/08/2012|SDF Recurrent|RIS policy team|King's College|GPROSTD235001|28,618.00
BIS|HEFCE|17/08/2012|SDF Recurrent|RIS policy team|King's College|GPROSTD309263|28,618.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|King's College|GPROSTD317403|263,005.00
BIS|HEFCE|17/08/2012|RCIF Round 2|Finance|King's College|GPROSTD317794|2,891,248.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|King's College|GPROSTD320027|9,441,344.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|King's College|GPROSTD322061|9,316,834.00
BIS|HEFCE|17/08/2012|HEIF 2011-15|RIS policy team|King's College|GPROSTD323215|237,405.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|King's College|GPROSTD324186|348,000.00
BIS|HEFCE|17/08/2012|Access Funds|E&P policy team|King's College|GPROSTD325746|136,428.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Kingston College|GPROSTD320018|66,339.00
BIS|HEFCE|17/08/2012|Revolving Green Fund|RIS policy team|Kingston University|GPROSTD313232|82,500.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|Kingston University|GPROSTD317404|255,833.00
BIS|HEFCE|17/08/2012|RCIF Round 2|Finance|Kingston University|GPROSTD317795|98,148.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Kingston University|GPROSTD320036|7,255,876.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|Kingston University|GPROSTD322070|495,493.00
BIS|HEFCE|17/08/2012|HEIF 2011-15|RIS policy team|Kingston University|GPROSTD323227|75,891.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Kingston University|GPROSTD324187|798,000.00
BIS|HEFCE|17/08/2012|Access Funds|E&P policy team|Kingston University|GPROSTD325749|257,910.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Kirklees College|GPROSTD320054|97,914.00
BIS|HEFCE|17/08/2012|Inherited Staff|Finance|Kirklees LEA|GPROSTD314061|32,380.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Lakes College|GPROSTD320072|140,498.00
BIS|HEFCE|17/08/2012|Inherited Staff|Finance|Lancashire LEA|GPROSTD314062|55,075.00
BIS|HEFCE|17/08/2012|Revolving Green Fund|RIS policy team|Lancaster University|GPROSTD313233|430,191.00
BIS|HEFCE|17/08/2012|SDF Recurrent|RIS policy team|Lancaster University|GPROSTD314795|32,956.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|Lancaster University|GPROSTD317405|111,785.00
BIS|HEFCE|17/08/2012|RCIF Round 2|Finance|Lancaster University|GPROSTD317796|800,186.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Lancaster University|GPROSTD320081|2,834,171.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|Lancaster University|GPROSTD322079|2,868,109.00
BIS|HEFCE|17/08/2012|HEIF 2011-15|RIS policy team|Lancaster University|GPROSTD323239|184,311.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Lancaster University|GPROSTD324189|336,000.00
BIS|HEFCE|17/08/2012|Revolving Green Fund|RIS policy team|Lancaster University|GPROSTD324782|200,000.00
BIS|HEFCE|17/08/2012|Access Funds|E&P policy team|Lancaster University|GPROSTD325764|60,940.00
BIS|HEFCE|17/08/2012|Capital for FECs|E&P policy team|Leeds City College|GPROSTD318148|53,104.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Leeds City College|GPROSTD320126|652,220.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Leeds City College|GPROSTD324193|45,000.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Leeds City College|GPROSTD324292|27,000.00
BIS|HEFCE|17/08/2012|Emp Engagement - Rec|E&P policy team|Leeds City College|GPROSTD326348|25,000.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|Leeds College of Art|GPROSTD317408|26,679.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Leeds College of Art|GPROSTD320099|459,054.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Leeds College of Art|GPROSTD324190|60,000.00
BIS|HEFCE|17/08/2012|Inherited Staff|Finance|Leeds LEA|GPROSTD314063|69,807.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|Leeds Met University|GPROSTD317407|233,924.00
BIS|HEFCE|17/08/2012|RCIF Round 2|Finance|Leeds Met University|GPROSTD317798|50,968.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Leeds Met University|GPROSTD320117|6,304,865.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|Leeds Met University|GPROSTD322097|281,834.00
BIS|HEFCE|17/08/2012|HEIF 2011-15|RIS policy team|Leeds Met University|GPROSTD323263|125,050.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Leeds Met University|GPROSTD324192|783,000.00
BIS|HEFCE|17/08/2012|Access Funds|E&P policy team|Leeds Met University|GPROSTD325776|259,795.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|Leeds Trinity Uni Co|GPROSTD317409|33,570.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Leeds Trinity Uni Co|GPROSTD321332|564,267.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Leeds Trinity Uni Co|GPROSTD324275|93,000.00
BIS|HEFCE|17/08/2012|Access Funds|E&P policy team|Leeds Trinity Uni Co|GPROSTD326184|41,487.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Leicester College|GPROSTD320135|119,254.00
BIS|HEFCE|17/08/2012|Inherited Staff|Finance|Leics LEA|GPROSTD314064|73,861.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Lincoln College|GPROSTD320171|88,290.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Liverpool Com Colleg|GPROSTD319388|167,668.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Liverpool Com Colleg|GPROSTD324144|30,000.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|Liverpool Hope Uni|GPROSTD317413|78,807.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Liverpool Hope Uni|GPROSTD320189|1,750,109.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|Liverpool Hope Uni|GPROSTD322133|47,662.00
BIS|HEFCE|17/08/2012|HEIF 2011-15|RIS policy team|Liverpool Hope Uni|GPROSTD323311|57,051.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Liverpool Hope Uni|GPROSTD324198|195,000.00
BIS|HEFCE|17/08/2012|Access Funds|E&P policy team|Liverpool Hope Uni|GPROSTD325800|128,718.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Liverpool Inst PA|GPROSTD320207|374,176.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|Liverpool John Moore|GPROSTD317414|247,324.00
BIS|HEFCE|17/08/2012|RCIF Round 2|Finance|Liverpool John Moore|GPROSTD317801|245,600.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Liverpool John Moore|GPROSTD320180|6,670,343.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|Liverpool John Moore|GPROSTD322124|580,402.00
BIS|HEFCE|17/08/2012|HEIF 2011-15|RIS policy team|Liverpool John Moore|GPROSTD323299|161,722.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Liverpool John Moore|GPROSTD324197|663,000.00
BIS|HEFCE|17/08/2012|Access Funds|E&P policy team|Liverpool John Moore|GPROSTD325797|286,967.00
BIS|HEFCE|17/08/2012|Inherited Staff|Finance|Liverpool LEA|GPROSTD314066|87,576.00
BIS|HEFCE|17/08/2012|RCIF Round 2|Finance|London Bus School|GPROSTD317804|92,464.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|London Bus School|GPROSTD322169|579,369.00
BIS|HEFCE|17/08/2012|HEIF 2011-15|RIS policy team|London Bus School|GPROSTD323347|237,405.00
BIS|HEFCE|17/08/2012|Inherited Staff|Finance|London Met Uni|GPROSTD314107|83,350.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|London Met Uni|GPROSTD317418|173,796.00
BIS|HEFCE|17/08/2012|RCIF Round 2|Finance|London Met Uni|GPROSTD317806|110,581.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|London Met Uni|GPROSTD320261|5,373,854.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|London Met Uni|GPROSTD322196|451,523.00
BIS|HEFCE|17/08/2012|HEIF 2011-15|RIS policy team|London Met Uni|GPROSTD323371|128,888.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|London Met Uni|GPROSTD324203|564,000.00
BIS|HEFCE|17/08/2012|Access Funds|E&P policy team|London Met Uni|GPROSTD325824|350,835.00
BIS|HEFCE|17/08/2012|Inherited Staff|Finance|London PFA|GPROSTD314067|47,504.00
BIS|HEFCE|17/08/2012|SDF Recurrent|RIS policy team|London Sch Economics|GPROSTD309197|126,920.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|London Sch Economics|GPROSTD317417|48,486.00
BIS|HEFCE|17/08/2012|RCIF Round 2|Finance|London Sch Economics|GPROSTD317805|547,799.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|London Sch Economics|GPROSTD320243|950,505.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|London Sch Economics|GPROSTD322178|2,704,721.00
BIS|HEFCE|17/08/2012|HEIF 2011-15|RIS policy team|London Sch Economics|GPROSTD323359|140,569.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|London Sch Economics|GPROSTD324202|111,000.00
BIS|HEFCE|17/08/2012|RCIF Round 2|Finance|London Sch Hygiene|GPROSTD317853|812,968.00
BIS|HEFCE|17/08/2012|RCIF Round 2|Finance|London Sch Hygiene|GPROSTD318731|325,187.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|London Sch Hygiene|GPROSTD320252|566,704.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|London Sch Hygiene|GPROSTD322187|2,927,527.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|London South Bank|GPROSTD317419|168,790.00
BIS|HEFCE|17/08/2012|RCIF Round 2|Finance|London South Bank|GPROSTD317807|102,880.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|London South Bank|GPROSTD320270|4,485,090.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|London South Bank|GPROSTD322205|318,395.00
BIS|HEFCE|17/08/2012|HEIF 2011-15|RIS policy team|London South Bank|GPROSTD323383|67,266.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|London South Bank|GPROSTD324204|450,000.00
BIS|HEFCE|17/08/2012|Access Funds|E&P policy team|London South Bank|GPROSTD325827|318,110.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Loughborough College|GPROSTD320288|295,399.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Loughborough College|GPROSTD324206|48,000.00
BIS|HEFCE|17/08/2012|Revolving Green Fund|RIS policy team|Loughborough Uni|GPROSTD313236|100,000.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|Loughborough Uni|GPROSTD317420|183,970.00
BIS|HEFCE|17/08/2012|RCIF Round 2|Finance|Loughborough Uni|GPROSTD317808|971,214.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Loughborough Uni|GPROSTD320297|4,649,885.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|Loughborough Uni|GPROSTD322223|3,423,450.00
BIS|HEFCE|17/08/2012|HEIF 2011-15|RIS policy team|Loughborough Uni|GPROSTD323407|136,260.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Loughborough Uni|GPROSTD324207|402,000.00
BIS|HEFCE|17/08/2012|Access Funds|E&P policy team|Loughborough Uni|GPROSTD325836|76,745.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Macclesfield College|GPROSTD320315|258,492.00
BIS|HEFCE|17/08/2012|Capital for FECs|E&P policy team|Manchester College|GPROSTD318154|42,590.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Manchester College|GPROSTD320342|470,686.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Manchester College|GPROSTD324211|111,000.00
BIS|HEFCE|17/08/2012|Access Funds|E&P policy team|Manchester College|GPROSTD325851|37,024.00
BIS|HEFCE|17/08/2012|Inherited Staff|Finance|Manchester LEA|GPROSTD314068|115,039.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|Manchester Met|GPROSTD317422|338,490.00
BIS|HEFCE|17/08/2012|RCIF Round 2|Finance|Manchester Met|GPROSTD317810|170,986.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Manchester Met|GPROSTD320324|8,294,221.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|Manchester Met|GPROSTD322241|849,050.00
BIS|HEFCE|17/08/2012|HEIF 2011-15|RIS policy team|Manchester Met|GPROSTD323431|115,158.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Manchester Met|GPROSTD324209|1,038,000.00
BIS|HEFCE|17/08/2012|Access Funds|E&P policy team|Manchester Met|GPROSTD325845|398,870.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|Middlesex University|GPROSTD317423|180,003.00
BIS|HEFCE|17/08/2012|RCIF Round 2|Finance|Middlesex University|GPROSTD317811|101,030.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Middlesex University|GPROSTD320351|5,510,087.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|Middlesex University|GPROSTD322259|431,802.00
BIS|HEFCE|17/08/2012|HEIF 2011-15|RIS policy team|Middlesex University|GPROSTD323455|46,856.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Middlesex University|GPROSTD324212|630,000.00
BIS|HEFCE|17/08/2012|Access Funds|E&P policy team|Middlesex University|GPROSTD325854|280,718.00
BIS|HEFCE|17/08/2012|Emp Engagement - Rec|E&P policy team|Middlesex University|GPROSTD326304|125,000.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Moulton College|GPROSTD320378|130,693.00
BIS|HEFCE|17/08/2012|Capital for FECs|E&P policy team|Newcastle College|GPROSTD318158|85,649.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Newcastle College|GPROSTD320414|1,287,266.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Newcastle College|GPROSTD324216|177,000.00
BIS|HEFCE|17/08/2012|Access Funds|E&P policy team|Newcastle College|GPROSTD325875|64,907.00
BIS|HEFCE|17/08/2012|Emp Engagement - Rec|E&P policy team|Newcastle College|GPROSTD326320|125,000.00
BIS|HEFCE|17/08/2012|Inherited Staff|Finance|Newcastle LEA|GPROSTD314070|37,449.00
BIS|HEFCE|17/08/2012|Capital for FECs|E&P policy team|New College Durham|GPROSTD318157|32,956.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|New College Durham|GPROSTD320405|419,157.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|New College Durham|GPROSTD324215|63,000.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|New College Notts|GPROSTD320423|209,963.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|New College Notts|GPROSTD324217|48,000.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|New College Stamford|GPROSTD321134|47,388.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Newham College|GPROSTD320432|42,858.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|Newman Uni College|GPROSTD317425|35,724.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Newman Uni College|GPROSTD320441|618,887.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Newman Uni College|GPROSTD324218|84,000.00
BIS|HEFCE|17/08/2012|Access Funds|E&P policy team|Newman Uni College|GPROSTD325884|60,113.00
BIS|HEFCE|17/08/2012|Capital for FECs|E&P policy team|Northbrook College|GPROSTD318162|29,812.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Northbrook College|GPROSTD320477|334,582.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Northbrook College|GPROSTD324220|63,000.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|North East Surrey|GPROSTD320504|175,414.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|North East Worcs Col|GPROSTD320495|105,058.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|North Lindsey Coll|GPROSTD320486|290,629.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|North Lindsey Coll|GPROSTD324221|42,000.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Northumberland Coll|GPROSTD320540|67,338.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|North West London|GPROSTD320576|70,120.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Norwich Uni Col Arts|GPROSTD320522|707,080.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Norwich Uni Col Arts|GPROSTD324225|75,000.00
BIS|HEFCE|17/08/2012|Access Funds|E&P policy team|Norwich Uni Col Arts|GPROSTD325911|32,032.00
BIS|HEFCE|17/08/2012|Revolving Green Fund|RIS policy team|Nottingham Trent Uni|GPROSTD313238|210,000.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|Nottingham Trent Uni|GPROSTD317430|261,127.00
BIS|HEFCE|17/08/2012|RCIF Round 2|Finance|Nottingham Trent Uni|GPROSTD317816|141,535.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Nottingham Trent Uni|GPROSTD320603|6,634,672.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|Nottingham Trent Uni|GPROSTD322313|633,881.00
BIS|HEFCE|17/08/2012|HEIF 2011-15|RIS policy team|Nottingham Trent Uni|GPROSTD323503|70,525.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Nottingham Trent Uni|GPROSTD324230|852,000.00
BIS|HEFCE|17/08/2012|Access Funds|E&P policy team|Nottingham Trent Uni|GPROSTD325938|243,939.00
BIS|HEFCE|17/08/2012|Inherited Staff|Finance|Notts LEA|GPROSTD314075|58,965.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|N Warwick & Hinckley|GPROSTD320558|99,068.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|Open University|GPROSTD317431|627,942.00
BIS|HEFCE|17/08/2012|RCIF Round 2|Finance|Open University|GPROSTD317817|458,290.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Open University|GPROSTD320630|20,776,543.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|Open University|GPROSTD322331|1,599,162.00
BIS|HEFCE|17/08/2012|HEIF 2011-15|RIS policy team|Open University|GPROSTD323527|79,135.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Open University|GPROSTD324232|2,136,000.00
BIS|HEFCE|17/08/2012|Access Funds|E&P policy team|Open University|GPROSTD325947|3,252,535.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|Oxford Brookes Univ|GPROSTD317434|148,632.00
BIS|HEFCE|17/08/2012|RCIF Round 2|Finance|Oxford Brookes Univ|GPROSTD317820|153,347.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Oxford Brookes Univ|GPROSTD320657|3,811,495.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|Oxford Brookes Univ|GPROSTD322358|565,362.00
BIS|HEFCE|17/08/2012|HEIF 2011-15|RIS policy team|Oxford Brookes Univ|GPROSTD323563|136,418.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Oxford Brookes Univ|GPROSTD324235|399,000.00
BIS|HEFCE|17/08/2012|Access Funds|E&P policy team|Oxford Brookes Univ|GPROSTD325956|147,458.00
BIS|HEFCE|17/08/2012|Emp Engagement - Rec|E&P policy team|Oxford Brookes Univ|GPROSTD326328|125,000.00
BIS|HEFCE|17/08/2012|Inherited Staff|Finance|Oxfordshire LEA|GPROSTD314077|36,598.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Plumpton Coll|GPROSTD320702|28,087.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Plymouth Coll of Art|GPROSTD320729|271,817.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Plymouth Coll of Art|GPROSTD324237|42,000.00
BIS|HEFCE|17/08/2012|Quality Assurance|E&P policy team|QAA|GPROSTD326378|220,000.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|Queen Mary, UoL|GPROSTD317438|211,949.00
BIS|HEFCE|17/08/2012|RCIF Round 2|Finance|Queen Mary, UoL|GPROSTD317823|1,544,887.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Queen Mary, UoL|GPROSTD320756|6,972,337.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|Queen Mary, UoL|GPROSTD322385|5,117,991.00
BIS|HEFCE|17/08/2012|HEIF 2011-15|RIS policy team|Queen Mary, UoL|GPROSTD323599|237,405.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Queen Mary, UoL|GPROSTD324239|402,000.00
BIS|HEFCE|17/08/2012|Access Funds|E&P policy team|Queen Mary, UoL|GPROSTD325989|102,602.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|Ravensbourne College|GPROSTD317439|26,821.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Ravensbourne College|GPROSTD320765|894,312.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Ravensbourne College|GPROSTD324240|72,000.00
BIS|HEFCE|17/08/2012|JISC|JISC NAH|Research Libraries U|PIG6532|36,000.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Riverside Col Halton|GPROSTD319811|174,157.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|Roehampton Uni|GPROSTD317440|96,185.00
BIS|HEFCE|17/08/2012|RCIF Round 2|Finance|Roehampton Uni|GPROSTD317824|63,120.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Roehampton Uni|GPROSTD320801|2,287,847.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|Roehampton Uni|GPROSTD322403|373,899.00
BIS|HEFCE|17/08/2012|HEIF 2011-15|RIS policy team|Roehampton Uni|GPROSTD323623|38,418.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Roehampton Uni|GPROSTD324242|222,000.00
BIS|HEFCE|17/08/2012|Access Funds|E&P policy team|Roehampton Uni|GPROSTD326007|105,753.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Rose Bruford College|GPROSTD320810|460,481.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Rose Bruford College|GPROSTD324243|30,000.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Rotherham Coll A&T|GPROSTD320819|80,673.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Royal Academy Music|GPROSTD320837|553,697.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|Royal Academy Music|GPROSTD322430|70,935.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Royal Agricultural|GPROSTD320828|605,513.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Royal Agricultural|GPROSTD324244|39,000.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Royal College Music|GPROSTD320855|571,067.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|Royal College Music|GPROSTD322448|68,689.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|Royal College of Art|GPROSTD317443|31,012.00
BIS|HEFCE|17/08/2012|RCIF Round 2|Finance|Royal College of Art|GPROSTD317826|70,568.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Royal College of Art|GPROSTD320846|1,235,075.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|Royal College of Art|GPROSTD322439|386,458.00
BIS|HEFCE|17/08/2012|HEIF 2011-15|RIS policy team|Royal College of Art|GPROSTD323635|25,058.00
BIS|HEFCE|17/08/2012|London Insts|Inst teams Lond East|Royal College of Art|GPROSTD324709|255,106.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|Royal Holloway|GPROSTD317445|91,648.00
BIS|HEFCE|17/08/2012|RCIF Round 2|Finance|Royal Holloway|GPROSTD317828|469,972.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Royal Holloway|GPROSTD320864|2,610,632.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|Royal Holloway|GPROSTD322457|2,159,385.00
BIS|HEFCE|17/08/2012|HEIF 2011-15|RIS policy team|Royal Holloway|GPROSTD323647|40,399.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Royal Holloway|GPROSTD324247|258,000.00
BIS|HEFCE|17/08/2012|Access Funds|E&P policy team|Royal Holloway|GPROSTD326028|54,716.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Royal North Coll Mus|GPROSTD320873|786,094.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|Royal North Coll Mus|GPROSTD322466|25,918.00
BIS|HEFCE|17/08/2012|Revolving Green Fund|RIS policy team|Royal Veterinary|GPROSTD313240|138,150.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|Royal Veterinary|GPROSTD317446|59,539.00
BIS|HEFCE|17/08/2012|RCIF Round 2|Finance|Royal Veterinary|GPROSTD317829|234,357.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Royal Veterinary|GPROSTD320882|2,798,545.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|Royal Veterinary|GPROSTD322475|849,743.00
BIS|HEFCE|17/08/2012|HEIF 2011-15|RIS policy team|Royal Veterinary|GPROSTD323671|99,425.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Royal Veterinary|GPROSTD324249|45,000.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Ruskin College|GPROSTD320900|125,546.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Sheffield College|GPROSTD320945|143,250.00
BIS|HEFCE|17/08/2012|NSP|E&P policy team|Sheffield College|GPROSTD324251|33,000.00
BIS|HEFCE|17/08/2012|TCIF Round 2|Finance|Sheffield Hallam Uni|GPROSTD317451|276,621.00
BIS|HEFCE|17/08/2012|RCIF Round 2|Finance|Sheffield Hallam Uni|GPROSTD317833|250,124.00
BIS|HEFCE|17/08/2012|Teaching 12-13|E&P policy team|Sheffield Hallam Uni|GPROSTD320954|6,650,952.00
BIS|HEFCE|17/08/2012|Research 12-13|RIS policy team|Sheffield Hallam Uni|GPROSTD322493|663,154.00
BIS|HEFCE|17/08/2012|HEIF 2011-15|RIS policy team|Sheffield Hallam Uni|GPROSTD323695|100,821.00
