DEPARTMENT|ENTITY|PAYMENTDATE|SUPPLIER|TRANSACTIONNO|AMOUNT|EXPENSETYPE|EXPENSEAREA
BIS|HEFCE|16/08/2013|Royal North Coll Mus|GPROSTD334584|28,652.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Royal North Coll Mus|GPROSTD336978|704,439.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Royal North Coll Mus|GPROSTD340497|39,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Royal Veterinary|GPROSTD327877|83,828.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Royal Veterinary|GPROSTD332534|35,257.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Royal Veterinary|GPROSTD334593|134,538.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Royal Veterinary|GPROSTD336987|2,545,791.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Royal Veterinary|GPROSTD338616|785,172.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Royal Veterinary|GPROSTD339561|44,499.00|HEIF 2011-15|RIS policy team
BIS|HEFCE|16/08/2013|Royal Veterinary|GPROSTD340498|105,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Runshaw College|GPROSTD336996|27,598.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Ruskin College|GPROSTD337005|39,833.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Ruskin College|GPROSTD340499|27,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Sheffield College|GPROSTD337059|33,804.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Sheffield College|GPROSTD340502|51,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Sheffield Hallam Uni|GPROSTD327881|89,467.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Sheffield Hallam Uni|GPROSTD332539|173,257.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Sheffield Hallam Uni|GPROSTD334611|136,428.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Sheffield Hallam Uni|GPROSTD337068|4,450,509.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Sheffield Hallam Uni|GPROSTD338634|586,758.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Sheffield Hallam Uni|GPROSTD339579|45,124.00|HEIF 2011-15|RIS policy team
BIS|HEFCE|16/08/2013|Sheffield Hallam Uni|GPROSTD340503|1,746,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Sheffield LEA|GPROSTD328691|186,747.00|Inherited Staff|Finance
BIS|HEFCE|16/08/2013|SOAS|GPROSTD327865|49,136.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|SOAS|GPROSTD334494|53,566.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|SOAS|GPROSTD336735|662,546.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|SOAS|GPROSTD338481|923,728.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|SOAS|GPROSTD340474|204,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Solihull College|GPROSTD337086|90,502.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Somerset Coll of Art|GPROSTD337095|64,890.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Somerset Coll of Art|GPROSTD340505|60,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Southampton Solent U|GPROSTD332541|88,351.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Southampton Solent U|GPROSTD334629|98,823.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Southampton Solent U|GPROSTD337140|2,639,600.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Southampton Solent U|GPROSTD338652|29,580.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Southampton Solent U|GPROSTD339597|32,687.00|HEIF 2011-15|RIS policy team
BIS|HEFCE|16/08/2013|Southampton Solent U|GPROSTD340510|1,122,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|South Downs College|GPROSTD337113|27,747.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|South Essex College|GPROSTD340516|42,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|South Tyneside Coll|GPROSTD337176|145,715.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|South Tyneside Coll|GPROSTD340513|63,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Sparsholt College|GPROSTD337230|186,079.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Sparsholt College|GPROSTD340517|45,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Staffordshire Uni|GPROSTD332561|109,994.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Staffordshire Uni|GPROSTD334647|135,509.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Staffordshire Uni|GPROSTD337239|3,353,728.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Staffordshire Uni|GPROSTD338670|82,295.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Staffordshire Uni|GPROSTD339615|44,820.00|HEIF 2011-15|RIS policy team
BIS|HEFCE|16/08/2013|Staffordshire Uni|GPROSTD340518|1,407,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Staffs LEA|GPROSTD328695|139,221.00|Inherited Staff|Finance
BIS|HEFCE|16/08/2013|Stephenson College|GPROSTD337257|31,102.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|St George's Med Sch|GPROSTD309932|29,405.00|SDF Recurrent|RIS policy team
BIS|HEFCE|16/08/2013|St George's Med Sch|GPROSTD327878|112,364.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|St George's Med Sch|GPROSTD332535|40,696.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|St George's Med Sch|GPROSTD334656|105,368.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|St George's Med Sch|GPROSTD337266|2,528,911.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|St George's Med Sch|GPROSTD338679|669,608.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|St George's Med Sch|GPROSTD339624|34,851.00|HEIF 2011-15|RIS policy team
BIS|HEFCE|16/08/2013|St George's Med Sch|GPROSTD340520|129,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Sth & City Coll Birm|GPROSTD337104|31,075.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Sth & City Coll Birm|GPROSTD340506|45,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|St Helens Coll|GPROSTD337275|188,477.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|St Mary's Uni Colleg|GPROSTD332536|32,521.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|St Mary's Uni Colleg|GPROSTD337284|683,797.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|St Mary's Uni Colleg|GPROSTD338688|38,799.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|St Mary's Uni Colleg|GPROSTD340521|312,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Stockport College|GPROSTD337311|186,331.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Stockport College|GPROSTD340523|81,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Sunderland  Council|GPROSTD328698|94,110.00|Inherited Staff|Finance
BIS|HEFCE|16/08/2013|Sussex Downs College|GPROSTD340528|30,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Tameside College|GPROSTD337392|31,780.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Teesside University|GPROSTD327887|25,906.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Teesside University|GPROSTD332545|111,632.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Teesside University|GPROSTD334692|143,565.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Teesside University|GPROSTD337401|2,791,261.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Teesside University|GPROSTD338733|159,758.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Teesside University|GPROSTD339660|47,484.00|HEIF 2011-15|RIS policy team
BIS|HEFCE|16/08/2013|Teesside University|GPROSTD339755|167,420.00|Revolving Green Fund|RIS policy team
BIS|HEFCE|16/08/2013|Teesside University|GPROSTD340530|849,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Trafford College|GPROSTD337167|41,018.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Trinity Laban Cons M|GPROSTD334710|43,907.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Trinity Laban Cons M|GPROSTD337455|999,867.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Trinity Laban Cons M|GPROSTD340533|57,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Tyne Met College|GPROSTD336618|32,169.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni Coll Birmingham|GPROSTD332452|28,924.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni Coll Birmingham|GPROSTD334971|814,533.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni Coll Birmingham|GPROSTD340336|339,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Uni College London|GPROSTD259845|29,405.00|SDF Recurrent|RIS policy team
BIS|HEFCE|16/08/2013|Uni College London|GPROSTD259855|29,405.00|SDF Recurrent|RIS policy team
BIS|HEFCE|16/08/2013|Uni College London|GPROSTD292619|29,405.00|SDF Recurrent|RIS policy team
BIS|HEFCE|16/08/2013|Uni College London|GPROSTD327888|2,147,622.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni College London|GPROSTD332546|169,291.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni College London|GPROSTD332904|74,943.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni College London|GPROSTD334386|321,247.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni College London|GPROSTD336366|7,697,937.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni College London|GPROSTD338355|17,381,117.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Uni College London|GPROSTD339354|106,254.00|HEIF 2011-15|RIS policy team
BIS|HEFCE|16/08/2013|Uni College London|GPROSTD340443|819,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Uni College London|GPROSTD342849|500,000.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni for Creative Art|GPROSTD332562|45,460.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni for Creative Art|GPROSTD335511|1,331,176.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni for Creative Art|GPROSTD337986|57,337.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Uni for Creative Art|GPROSTD340376|462,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Arts London|GPROSTD327848|42,314.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Arts London|GPROSTD332504|98,466.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Arts London|GPROSTD334341|284,008.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Arts London|GPROSTD336303|3,631,559.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Arts London|GPROSTD338292|939,230.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Arts London|GPROSTD339309|93,937.00|HEIF 2011-15|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Arts London|GPROSTD340439|1,209,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Bedfordshire|GPROSTD332448|88,137.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Bedfordshire|GPROSTD334404|54,562.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Bedfordshire|GPROSTD336393|2,088,187.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Bedfordshire|GPROSTD338373|153,001.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Bedfordshire|GPROSTD340446|864,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Birmingham|GPROSTD327799|867,902.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Birmingham|GPROSTD332450|187,243.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Birmingham|GPROSTD332823|30,286.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Birmingham|GPROSTD333909|321,247.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Birmingham|GPROSTD334980|6,804,801.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Birmingham|GPROSTD337797|6,279,757.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Birmingham|GPROSTD338877|106,254.00|HEIF 2011-15|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Birmingham|GPROSTD340337|1,404,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Birmingham|GPROSTD342856|439,820.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Bradford|GPROSTD327803|90,143.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Bradford|GPROSTD332557|84,324.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Bradford|GPROSTD333936|122,153.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Bradford|GPROSTD335106|2,381,022.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Bradford|GPROSTD337833|899,573.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Bradford|GPROSTD338904|40,402.00|HEIF 2011-15|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Bradford|GPROSTD340347|642,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Brighton|GPROSTD327804|64,165.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Brighton|GPROSTD332457|128,712.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Brighton|GPROSTD333945|116,482.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Brighton|GPROSTD335124|3,487,532.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Brighton|GPROSTD337842|863,103.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Brighton|GPROSTD338913|38,528.00|HEIF 2011-15|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Brighton|GPROSTD340348|1,179,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Bristol|GPROSTD286733|29,405.00|SDF Recurrent|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Bristol|GPROSTD327805|921,713.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Bristol|GPROSTD332458|156,521.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Bristol|GPROSTD332828|32,164.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Bristol|GPROSTD333954|321,247.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Bristol|GPROSTD335133|6,336,486.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Bristol|GPROSTD337851|7,303,136.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Bristol|GPROSTD338922|106,254.00|HEIF 2011-15|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Bristol|GPROSTD340349|1,104,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Bristol|GPROSTD342859|384,501.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Cambridge|GPROSTD327808|2,373,069.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Cambridge|GPROSTD332461|134,701.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Cambridge|GPROSTD332831|82,810.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Cambridge|GPROSTD333981|321,247.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Cambridge|GPROSTD335223|5,384,680.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Cambridge|GPROSTD337878|18,376,511.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Cambridge|GPROSTD338949|106,254.00|HEIF 2011-15|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Cambridge|GPROSTD340100|163,000.00|Museums, Gal & Coll|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Cambridge|GPROSTD340357|885,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Cambridge|GPROSTD342850|500,000.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Central Lancs|GPROSTD327811|48,428.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Central Lancs|GPROSTD332463|170,532.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Central Lancs|GPROSTD334017|254,937.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Central Lancs|GPROSTD335295|4,732,294.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Central Lancs|GPROSTD337914|491,474.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Central Lancs|GPROSTD338985|84,321.00|HEIF 2011-15|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Central Lancs|GPROSTD340361|1,275,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Chester|GPROSTD332465|65,712.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Chester|GPROSTD334026|49,290.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Chester|GPROSTD335322|1,807,687.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Chester|GPROSTD337932|95,199.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Chester|GPROSTD340363|816,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Chichester|GPROSTD332558|35,816.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Chichester|GPROSTD334035|32,116.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Chichester|GPROSTD335349|783,854.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Chichester|GPROSTD337941|38,062.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Chichester|GPROSTD340364|393,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Cumbria|GPROSTD332469|62,858.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Cumbria|GPROSTD335529|1,033,010.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Cumbria|GPROSTD339788|205,318.00|Revolving Green Fund|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Cumbria|GPROSTD340377|393,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Uni of East Anglia|GPROSTD285881|29,405.00|SDF Recurrent|RIS policy team
BIS|HEFCE|16/08/2013|Uni of East Anglia|GPROSTD327822|314,804.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of East Anglia|GPROSTD332473|124,747.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of East Anglia|GPROSTD334107|199,123.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of East Anglia|GPROSTD335610|2,755,627.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni of East Anglia|GPROSTD338031|2,416,414.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Uni of East Anglia|GPROSTD339075|65,860.00|HEIF 2011-15|RIS policy team
BIS|HEFCE|16/08/2013|Uni of East Anglia|GPROSTD339731|857,753.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni of East Anglia|GPROSTD340104|25,000.00|Museums, Gal & Coll|RIS policy team
BIS|HEFCE|16/08/2013|Uni of East Anglia|GPROSTD340383|708,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Uni of East Anglia|GPROSTD340384|345,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Uni of East London|GPROSTD332474|97,142.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of East London|GPROSTD334116|68,577.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of East London|GPROSTD335619|3,298,285.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni of East London|GPROSTD338040|291,397.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Uni of East London|GPROSTD340385|1,125,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Gloucester|GPROSTD332480|51,728.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Gloucester|GPROSTD334161|37,788.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Gloucester|GPROSTD335763|1,487,068.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Gloucester|GPROSTD338094|101,691.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Gloucester|GPROSTD340395|588,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Greenwich|GPROSTD327831|42,183.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Greenwich|GPROSTD328718|88,113.00|Inherited Staff|Finance
BIS|HEFCE|16/08/2013|Uni of Greenwich|GPROSTD332482|148,976.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Greenwich|GPROSTD334179|194,992.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Greenwich|GPROSTD335799|3,586,323.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Greenwich|GPROSTD338112|391,806.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Greenwich|GPROSTD339147|64,494.00|HEIF 2011-15|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Greenwich|GPROSTD339886|165,000.00|Revolving Green Fund|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Greenwich|GPROSTD340398|1,086,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Hertfordshire|GPROSTD327833|73,025.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Hertfordshire|GPROSTD332485|127,994.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Hertfordshire|GPROSTD334197|321,247.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Hertfordshire|GPROSTD335952|3,358,175.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Hertfordshire|GPROSTD338139|619,057.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Hertfordshire|GPROSTD339165|106,254.00|HEIF 2011-15|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Hertfordshire|GPROSTD340409|1,197,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Hertfordshire|GPROSTD342857|426,174.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Huddersfield|GPROSTD327834|27,563.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Huddersfield|GPROSTD332486|124,535.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Huddersfield|GPROSTD334206|105,117.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Huddersfield|GPROSTD336006|3,147,629.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Huddersfield|GPROSTD338157|285,430.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Huddersfield|GPROSTD339174|34,768.00|HEIF 2011-15|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Huddersfield|GPROSTD340413|1,011,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Leicester|GPROSTD327844|418,879.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Leicester|GPROSTD332498|100,669.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Leicester|GPROSTD334296|216,303.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Leicester|GPROSTD336231|3,615,403.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Leicester|GPROSTD338247|2,922,339.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Leicester|GPROSTD339264|71,543.00|HEIF 2011-15|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Leicester|GPROSTD340432|738,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Leicester|GPROSTD342866|246,644.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Lincoln|GPROSTD332499|82,947.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Lincoln|GPROSTD334305|57,433.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Lincoln|GPROSTD336249|2,301,076.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Lincoln|GPROSTD338256|246,699.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Lincoln|GPROSTD340433|819,000.00|NSP|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Liverpool|GPROSTD327846|732,371.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Liverpool|GPROSTD332500|161,501.00|TCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Liverpool|GPROSTD332867|25,557.00|RCIF Round 2|Finance
BIS|HEFCE|16/08/2013|Uni of Liverpool|GPROSTD334332|321,247.00|HEIF 2011-15 (BIS)|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Liverpool|GPROSTD336285|6,944,530.00|Teaching 13-14|E&P policy team
BIS|HEFCE|16/08/2013|Uni of Liverpool|GPROSTD338283|5,462,147.00|Research 13-14|RIS policy team
BIS|HEFCE|16/08/2013|Uni of Liverpool|GPROSTD339300|106,254.00|HEIF 2011-15|RIS policy team
