DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|London Met Uni|GPROSTD332631|126,535.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|London Met Uni|GPROSTD334370|116,271.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|London Met Uni|GPROSTD336350|2,290,969.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|London Met Uni|GPROSTD338339|265,074.00
BIS|HEFCE|14/11/2013|HEIF 2011-15|RIS policy team|London Met Uni|GPROSTD339338|38,457.00
BIS|HEFCE|14/11/2013|Inherited Staff|Finance|London PFA|GPROSTD328773|139,350.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|London Sch Economics|GPROSTD327956|195,943.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|London Sch Economics|GPROSTD332630|27,197.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|London Sch Economics|GPROSTD334361|126,808.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|London Sch Economics|GPROSTD336332|389,366.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|London Sch Economics|GPROSTD338321|1,680,894.00
BIS|HEFCE|14/11/2013|HEIF 2011-15|RIS policy team|London Sch Economics|GPROSTD339329|41,942.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|London Sch Hygiene|GPROSTD327957|290,792.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|London Sch Hygiene|GPROSTD336341|336,937.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|London Sch Hygiene|GPROSTD338330|1,819,936.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|London South Bank|GPROSTD327959|36,799.00
BIS|HEFCE|14/11/2013|Inherited Staff|Finance|London South Bank|GPROSTD328814|53,967.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|London South Bank|GPROSTD332632|99,534.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|London South Bank|GPROSTD334379|60,681.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|London South Bank|GPROSTD336359|2,048,308.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|London South Bank|GPROSTD338348|196,807.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Loughborough College|GPROSTD336377|143,918.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Loughborough Uni|GPROSTD327960|347,395.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Loughborough Uni|GPROSTD332633|109,297.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Loughborough Uni|GPROSTD334397|122,921.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Loughborough Uni|GPROSTD336386|2,110,780.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Loughborough Uni|GPROSTD338366|2,127,783.00
BIS|HEFCE|14/11/2013|HEIF 2011-15|RIS policy team|Loughborough Uni|GPROSTD339365|40,656.00
BIS|HEFCE|14/11/2013|Catalyst Fund  (R)|RIS policy team|Loughborough Uni|GPROSTD343121|71,900.00
BIS|HEFCE|14/11/2013|SIVS|E&P policy team|Loughborough Uni|GPROSTD343280|78,419.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|LSTM|GPROSTD342776|570,757.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Macclesfield College|GPROSTD336404|71,671.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Manchester College|GPROSTD336431|244,827.00
BIS|HEFCE|14/11/2013|Inherited Staff|Finance|Manchester Cty Couni|GPROSTD328774|336,588.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Manchester Met|GPROSTD327962|61,160.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Manchester Met|GPROSTD332635|211,401.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Manchester Met|GPROSTD334415|103,884.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Manchester Met|GPROSTD336413|3,606,277.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Manchester Met|GPROSTD338384|530,134.00
BIS|HEFCE|14/11/2013|HEIF 2011-15|RIS policy team|Manchester Met|GPROSTD339383|34,360.00
BIS|HEFCE|14/11/2013|Inherited Staff|Finance|Mid'brough Council|GPROSTD328775|48,093.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Middlesex University|GPROSTD327963|36,138.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Middlesex University|GPROSTD332636|114,215.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Middlesex University|GPROSTD334433|42,269.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Middlesex University|GPROSTD336440|2,457,513.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Middlesex University|GPROSTD338402|259,293.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Mid Kent College|GPROSTD336449|45,480.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Moulton College|GPROSTD336467|52,588.00
BIS|HEFCE|14/11/2013|Capital for FECs|E&P policy team|Newcastle College|GPROSTD333410|44,693.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Newcastle College|GPROSTD336503|306,524.00
BIS|HEFCE|14/11/2013|Inherited Staff|Finance|Newcastle LEA|GPROSTD328776|111,918.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|New College Durham|GPROSTD336494|115,781.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|New College Notts|GPROSTD336512|87,029.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|New College Stamford|GPROSTD337250|39,567.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Newham College|GPROSTD336521|40,808.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Newman Uni|GPROSTD336530|245,466.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Northbrook College|GPROSTD336566|156,806.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|North East Surrey|GPROSTD336593|70,044.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|North East Worcs Col|GPROSTD336584|34,097.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|North Lindsey Coll|GPROSTD336575|125,664.00
BIS|HEFCE|14/11/2013|Inherited Staff|Finance|Northum'lnd LEA|GPROSTD328779|47,676.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Norwich City College|GPROSTD336683|30,578.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Norwich Uni Arts|GPROSTD336611|308,581.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Nottingham Trent Uni|GPROSTD327968|50,626.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Nottingham Trent Uni|GPROSTD332643|166,269.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Nottingham Trent Uni|GPROSTD334469|63,620.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Nottingham Trent Uni|GPROSTD336692|2,920,480.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Nottingham Trent Uni|GPROSTD338456|380,228.00
BIS|HEFCE|14/11/2013|Inherited Staff|Finance|Notts LEA|GPROSTD328781|174,729.00
BIS|HEFCE|14/11/2013|Catalyst Fund|RIS policy team|NUS|GPROSTD333761|211,250.00
BIS|HEFCE|14/11/2013|Policy Ongoing Serv|Central|NUS|GPROSTD342841|51,000.00
BIS|HEFCE|14/11/2013|Promoting Efficiency|LGM|NUS|GPROSTD342986|42,000.00
BIS|HEFCE|14/11/2013|Quality Assurance|E&P policy team|NUS|PIG7095|50,000.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|N Warwick & Hinckley|GPROSTD336647|33,960.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Oldham College|GPROSTD336719|63,540.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Open University|GPROSTD327969|163,927.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Open University|GPROSTD332644|419,885.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Open University|GPROSTD334487|71,388.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Open University|GPROSTD336728|8,649,236.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Open University|GPROSTD338474|971,776.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Oxford Brookes Univ|GPROSTD327972|54,851.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Oxford Brookes Univ|GPROSTD332647|89,628.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Oxford Brookes Univ|GPROSTD334514|123,063.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Oxford Brookes Univ|GPROSTD336755|1,507,470.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Oxford Brookes Univ|GPROSTD338501|343,930.00
BIS|HEFCE|14/11/2013|HEIF 2011-15|RIS policy team|Oxford Brookes Univ|GPROSTD339482|40,703.00
BIS|HEFCE|14/11/2013|Inherited Staff|Finance|Oxfordshire LEA|GPROSTD328783|111,447.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Plumpton College|GPROSTD336800|29,581.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Plymouth Coll of Art|GPROSTD336827|167,467.00
BIS|HEFCE|14/11/2013|Quality Assurance|E&P policy team|QAA|GPROSTD343190|294,572.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Queen Mary, UoL|GPROSTD327975|552,593.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Queen Mary, UoL|GPROSTD332651|128,268.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Queen Mary, UoL|GPROSTD334541|214,165.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Queen Mary, UoL|GPROSTD336854|3,251,834.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Queen Mary, UoL|GPROSTD338528|3,244,879.00
BIS|HEFCE|14/11/2013|HEIF 2011-15|RIS policy team|Queen Mary, UoL|GPROSTD339509|70,835.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Ravensbourne|GPROSTD336863|400,238.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|RCSSD|GPROSTD335306|350,152.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|RCSSD|GPROSTD337925|33,289.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Reaseheath College|GPROSTD336881|36,700.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Riverside Col Halton|GPROSTD335864|62,612.00
BIS|HEFCE|14/11/2013|Inherited Staff|Finance|Roehampton Uni|GPROSTD328817|30,942.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Roehampton Uni|GPROSTD332653|62,268.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Roehampton Uni|GPROSTD334559|34,657.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Roehampton Uni|GPROSTD336908|919,781.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Roehampton Uni|GPROSTD338546|236,463.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Rose Bruford College|GPROSTD336917|205,705.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Rotherham Coll A&T|GPROSTD336926|37,023.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Royal Academy Music|GPROSTD336944|356,982.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Royal Academy Music|GPROSTD338573|42,525.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Royal Agricultural|GPROSTD336935|319,858.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Royal College Music|GPROSTD336962|350,457.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Royal College Music|GPROSTD338591|42,203.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Royal College of Art|GPROSTD327979|25,242.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Royal College of Art|GPROSTD336953|1,072,741.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Royal College of Art|GPROSTD338582|246,324.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Royal Holloway|GPROSTD327981|168,105.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Royal Holloway|GPROSTD332658|56,944.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Royal Holloway|GPROSTD334577|36,444.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Royal Holloway|GPROSTD336971|1,051,630.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Royal Holloway|GPROSTD338600|1,351,387.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Royal North Coll Mus|GPROSTD336980|469,626.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Royal Veterinary|GPROSTD327982|83,828.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Royal Veterinary|GPROSTD332659|35,257.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Royal Veterinary|GPROSTD334595|89,692.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Royal Veterinary|GPROSTD336989|1,697,194.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Royal Veterinary|GPROSTD338618|523,448.00
BIS|HEFCE|14/11/2013|HEIF 2011-15|RIS policy team|Royal Veterinary|GPROSTD339563|29,666.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Ruskin College|GPROSTD337007|26,554.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Sheffield Hallam Uni|GPROSTD327986|89,467.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Sheffield Hallam Uni|GPROSTD332664|173,257.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Sheffield Hallam Uni|GPROSTD334613|90,951.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Sheffield Hallam Uni|GPROSTD337070|2,967,005.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Sheffield Hallam Uni|GPROSTD338636|391,172.00
BIS|HEFCE|14/11/2013|HEIF 2011-15|RIS policy team|Sheffield Hallam Uni|GPROSTD339581|30,082.00
BIS|HEFCE|14/11/2013|Inherited Staff|Finance|Sheffield LEA|GPROSTD328785|186,747.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|SOAS|GPROSTD327970|49,136.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|SOAS|GPROSTD334496|35,711.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|SOAS|GPROSTD336737|441,698.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|SOAS|GPROSTD338483|615,819.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Solihull College|GPROSTD337088|60,335.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Somerset College Art|GPROSTD337097|43,260.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Southampton Solent U|GPROSTD332666|88,351.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Southampton Solent U|GPROSTD334631|65,882.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Southampton Solent U|GPROSTD337142|1,759,734.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|South Tyneside Coll|GPROSTD337178|97,144.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Sparsholt College|GPROSTD337232|124,052.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Staffordshire Uni|GPROSTD332684|109,994.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Staffordshire Uni|GPROSTD334649|90,339.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Staffordshire Uni|GPROSTD337241|2,235,819.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Staffordshire Uni|GPROSTD338672|54,862.00
BIS|HEFCE|14/11/2013|HEIF 2011-15|RIS policy team|Staffordshire Uni|GPROSTD339617|29,880.00
BIS|HEFCE|14/11/2013|Inherited Staff|Finance|Staffs LEA|GPROSTD328789|139,221.00
BIS|HEFCE|14/11/2013|SDF Recurrent|RIS policy team|St George's Med Sch|GPROSTD284222|29,405.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|St George's Med Sch|GPROSTD327983|112,364.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|St George's Med Sch|GPROSTD332660|40,696.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|St George's Med Sch|GPROSTD334658|70,246.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|St George's Med Sch|GPROSTD337268|1,685,941.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|St George's Med Sch|GPROSTD338681|446,406.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|St Helens Coll|GPROSTD337277|125,651.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|St Mary's Uni Colleg|GPROSTD332661|32,521.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|St Mary's Uni Colleg|GPROSTD337286|455,865.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|St Mary's Uni Colleg|GPROSTD338690|25,866.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Stockport College|GPROSTD337313|124,221.00
BIS|HEFCE|14/11/2013|Inherited Staff|Finance|Sunderland  Council|GPROSTD328792|94,110.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Teesside University|GPROSTD327992|25,906.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Teesside University|GPROSTD332670|111,632.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Teesside University|GPROSTD334694|95,709.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Teesside University|GPROSTD337403|1,860,841.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Teesside University|GPROSTD338735|106,506.00
BIS|HEFCE|14/11/2013|HEIF 2011-15|RIS policy team|Teesside University|GPROSTD339662|31,656.00
BIS|HEFCE|14/11/2013|Revolving Green Fund|RIS policy team|Teesside University|GPROSTD339756|62,000.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Trafford College|GPROSTD337169|27,346.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Trinity Laban Cons M|GPROSTD334712|29,272.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Trinity Laban Cons M|GPROSTD337457|666,578.00
BIS|HEFCE|14/11/2013|SPA|E&P policy team|UCAS|GPROSTD343087|43,542.50
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Uni Coll Birmingham|GPROSTD332577|28,924.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Uni Coll Birmingham|GPROSTD334973|543,021.00
BIS|HEFCE|14/11/2013|SDF Recurrent|RIS policy team|Uni College London|GPROSTD234668|30,217.00
BIS|HEFCE|14/11/2013|SDF Recurrent|RIS policy team|Uni College London|GPROSTD259866|30,217.00
BIS|HEFCE|14/11/2013|SDF Recurrent|RIS policy team|Uni College London|GPROSTD285871|29,405.00
BIS|HEFCE|14/11/2013|SDF Recurrent|RIS policy team|Uni College London|GPROSTD292640|30,214.00
BIS|HEFCE|14/11/2013|SDF Recurrent|RIS policy team|Uni College London|GPROSTD309973|29,405.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Uni College London|GPROSTD327993|2,147,622.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Uni College London|GPROSTD332671|169,291.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Uni College London|GPROSTD333008|74,943.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Uni College London|GPROSTD334388|214,165.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Uni College London|GPROSTD336368|5,131,958.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Uni College London|GPROSTD338357|11,587,412.00
BIS|HEFCE|14/11/2013|HEIF 2011-15|RIS policy team|Uni College London|GPROSTD339356|70,835.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Uni for Creative Art|GPROSTD332685|45,460.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Uni for Creative Art|GPROSTD335513|887,450.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Uni for Creative Art|GPROSTD337988|38,224.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Uni of Arts London|GPROSTD327953|42,314.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Uni of Arts London|GPROSTD332629|98,466.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Uni of Arts London|GPROSTD334343|189,339.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Uni of Arts London|GPROSTD336305|2,421,038.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Uni of Arts London|GPROSTD338294|626,154.00
BIS|HEFCE|14/11/2013|HEIF 2011-15|RIS policy team|Uni of Arts London|GPROSTD339311|62,624.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Uni of Bedfordshire|GPROSTD332573|88,137.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Uni of Bedfordshire|GPROSTD334406|36,375.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Uni of Bedfordshire|GPROSTD336395|1,392,125.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Uni of Bedfordshire|GPROSTD338375|102,001.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Uni of Birmingham|GPROSTD327904|867,902.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Uni of Birmingham|GPROSTD332575|187,243.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Uni of Birmingham|GPROSTD332927|30,286.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Uni of Birmingham|GPROSTD333911|214,165.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Uni of Birmingham|GPROSTD334982|4,536,535.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Uni of Birmingham|GPROSTD337799|4,186,505.00
BIS|HEFCE|14/11/2013|HEIF 2011-15|RIS policy team|Uni of Birmingham|GPROSTD338879|70,835.00
BIS|HEFCE|14/11/2013|Revolving Green Fund|RIS policy team|Uni of Birmingham|GPROSTD343319|250,000.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Uni of Bradford|GPROSTD327908|90,143.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Uni of Bradford|GPROSTD332680|84,324.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Uni of Bradford|GPROSTD333938|81,435.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Uni of Bradford|GPROSTD335108|1,587,347.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Uni of Bradford|GPROSTD337835|599,716.00
BIS|HEFCE|14/11/2013|HEIF 2011-15|RIS policy team|Uni of Bradford|GPROSTD338906|26,935.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Uni of Brighton|GPROSTD327909|64,165.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Uni of Brighton|GPROSTD332582|128,712.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Uni of Brighton|GPROSTD333947|77,655.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Uni of Brighton|GPROSTD335126|2,325,021.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Uni of Brighton|GPROSTD337844|575,402.00
BIS|HEFCE|14/11/2013|HEIF 2011-15|RIS policy team|Uni of Brighton|GPROSTD338915|25,684.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Uni of Bristol|GPROSTD327910|921,713.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Uni of Bristol|GPROSTD332583|156,521.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Uni of Bristol|GPROSTD332932|32,164.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Uni of Bristol|GPROSTD333956|214,165.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Uni of Bristol|GPROSTD335135|4,224,324.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Uni of Bristol|GPROSTD337853|4,868,756.00
BIS|HEFCE|14/11/2013|HEIF 2011-15|RIS policy team|Uni of Bristol|GPROSTD338924|70,835.00
BIS|HEFCE|14/11/2013|SDF Recurrent|RIS policy team|Uni of Cambridge|GPROSTD310306|29,405.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Uni of Cambridge|GPROSTD327913|2,373,069.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Uni of Cambridge|GPROSTD332586|134,701.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Uni of Cambridge|GPROSTD332935|82,810.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Uni of Cambridge|GPROSTD333983|214,165.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Uni of Cambridge|GPROSTD335225|3,589,787.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Uni of Cambridge|GPROSTD337880|12,251,007.00
BIS|HEFCE|14/11/2013|HEIF 2011-15|RIS policy team|Uni of Cambridge|GPROSTD338951|70,835.00
BIS|HEFCE|14/11/2013|Museums, Gal & Coll|RIS policy team|Uni of Cambridge|GPROSTD340154|163,000.00
BIS|HEFCE|14/11/2013|RCIF Round 2|Finance|Uni of Central Lancs|GPROSTD327916|48,428.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Uni of Central Lancs|GPROSTD332588|170,532.00
BIS|HEFCE|14/11/2013|HEIF 2011-15 (BIS)|RIS policy team|Uni of Central Lancs|GPROSTD334019|169,958.00
BIS|HEFCE|14/11/2013|Teaching 13-14|E&P policy team|Uni of Central Lancs|GPROSTD335297|3,154,862.00
BIS|HEFCE|14/11/2013|Research 13-14|RIS policy team|Uni of Central Lancs|GPROSTD337916|327,650.00
BIS|HEFCE|14/11/2013|HEIF 2011-15|RIS policy team|Uni of Central Lancs|GPROSTD338987|56,214.00
BIS|HEFCE|14/11/2013|TCIF Round 2|Finance|Uni of Chester|GPROSTD332590|65,712.00
