DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
BIS|HEFCE|18/06/2015|Research 14-15|RIS policy team|Inst Cancer Research|GPROSTD358453|1,492,172.00
BIS|HEFCE|18/06/2015|HEIF 2011-15 (BIS)|RIS policy team|Inst Cancer Research|GPROSTD361603|52,734.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Inst of Education|GPROSTD356176|212,477.00
BIS|HEFCE|18/06/2015|Research 14-15|RIS policy team|Inst of Education|GPROSTD358615|704,764.00
BIS|HEFCE|18/06/2015|HEIF 2011-15 (BIS)|RIS policy team|Inst of Education|GPROSTD361729|76,576.00
BIS|HEFCE|18/06/2015|HEIF 2011-15|RIS policy team|Inst of Education|GPROSTD362620|25,525.00
BIS|HEFCE|18/06/2015|JISC|JISC NAH|JISC|GPROSTD363335|2,558,333.00
BIS|HEFCE|18/06/2015|SDF Recurrent|RIS policy team|King's College|GPROSTD294817|27,940.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|King's College|GPROSTD356608|4,375,621.00
BIS|HEFCE|18/06/2015|Research 14-15|RIS policy team|King's College|GPROSTD358759|5,232,700.00
BIS|HEFCE|18/06/2015|HEIF 2011-15 (BIS)|RIS policy team|King's College|GPROSTD361855|213,750.00
BIS|HEFCE|18/06/2015|HEIF 2011-15|RIS policy team|King's College|GPROSTD362746|71,250.00
BIS|HEFCE|18/06/2015|Basic Grant|RIS policy team|King's College|GPROSTD372770|41,312.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Kingston College|GPROSTD356599|38,415.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Kingston University|GPROSTD356617|1,917,527.00
BIS|HEFCE|18/06/2015|Research 14-15|RIS policy team|Kingston University|GPROSTD358768|270,606.00
BIS|HEFCE|18/06/2015|HEIF 2011-15 (BIS)|RIS policy team|Kingston University|GPROSTD361864|68,329.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Kingston University|GPROSTD371972|226,101.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Kirklees College|GPROSTD356653|36,070.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Lakes College|GPROSTD356671|42,472.00
BIS|HEFCE|18/06/2015|Inherited Staff|Finance|Lancashire LEA|GPROSTD377023|56,458.66
BIS|HEFCE|18/06/2015|Promoting Efficiency|LGM|Leader Foundation HE|GPROSTD363793|50,000.00
BIS|HEFCE|18/06/2015|Leaders Foundation|LGM|Leader Foundation HE|GPROSTD364107|75,000.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Leeds Bec University|GPROSTD356725|1,207,355.00
BIS|HEFCE|18/06/2015|Research 14-15|RIS policy team|Leeds Bec University|GPROSTD358795|152,405.00
BIS|HEFCE|18/06/2015|HEIF 2011-15 (BIS)|RIS policy team|Leeds Bec University|GPROSTD361891|112,590.00
BIS|HEFCE|18/06/2015|HEIF 2011-15|RIS policy team|Leeds Bec University|GPROSTD362782|37,530.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Leeds Bec University|GPROSTD372020|316,486.00
BIS|HEFCE|18/06/2015|Basic Grant|RIS policy team|Leeds Bec University|GPROSTD372784|51,300.00
BIS|HEFCE|18/06/2015|Basic Grant|RIS policy team|Leeds Bec University|GPROSTD372792|40,850.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Leeds City College|GPROSTD356734|131,327.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Leeds College of Art|GPROSTD356707|66,063.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Leeds Trinity Uni|GPROSTD358012|113,800.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Leicester College|GPROSTD356743|47,646.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Lincoln College|GPROSTD356779|46,379.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Liverpool Hope Uni|GPROSTD356797|274,319.00
BIS|HEFCE|18/06/2015|Research 14-15|RIS policy team|Liverpool Hope Uni|GPROSTD358831|28,122.00
BIS|HEFCE|18/06/2015|HEIF 2011-15 (BIS)|RIS policy team|Liverpool Hope Uni|GPROSTD361927|51,366.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Liverpool Inst PA|GPROSTD356815|117,623.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Liverpool John Moore|GPROSTD356788|1,486,214.00
BIS|HEFCE|18/06/2015|Research 14-15|RIS policy team|Liverpool John Moore|GPROSTD358822|312,336.00
BIS|HEFCE|18/06/2015|HEIF 2011-15 (BIS)|RIS policy team|Liverpool John Moore|GPROSTD361918|145,607.00
BIS|HEFCE|18/06/2015|HEIF 2011-15|RIS policy team|Liverpool John Moore|GPROSTD362809|48,535.00
BIS|HEFCE|18/06/2015|Research 14-15|RIS policy team|London Bus School|GPROSTD358867|325,683.00
BIS|HEFCE|18/06/2015|HEIF 2011-15 (BIS)|RIS policy team|London Bus School|GPROSTD361954|213,750.00
BIS|HEFCE|18/06/2015|HEIF 2011-15|RIS policy team|London Bus School|GPROSTD362845|71,250.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|London Met Uni|GPROSTD356869|1,494,247.00
BIS|HEFCE|18/06/2015|Research 14-15|RIS policy team|London Met Uni|GPROSTD358894|219,745.00
BIS|HEFCE|18/06/2015|HEIF 2011-15 (BIS)|RIS policy team|London Met Uni|GPROSTD361972|116,045.00
BIS|HEFCE|18/06/2015|HEIF 2011-15|RIS policy team|London Met Uni|GPROSTD362863|38,681.00
BIS|HEFCE|18/06/2015|Teaching 13-14|E&P policy team|London Met Uni|GPROSTD374708|119,452.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|London Sch Economics|GPROSTD356851|186,053.00
BIS|HEFCE|18/06/2015|Research 14-15|RIS policy team|London Sch Economics|GPROSTD358876|1,492,237.00
BIS|HEFCE|18/06/2015|HEIF 2011-15 (BIS)|RIS policy team|London Sch Economics|GPROSTD361963|126,562.00
BIS|HEFCE|18/06/2015|HEIF 2011-15|RIS policy team|London Sch Economics|GPROSTD362854|42,187.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|London Sch Economics|GPROSTD372076|56,858.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|London Sch Hygiene|GPROSTD356860|328,522.00
BIS|HEFCE|18/06/2015|Research 14-15|RIS policy team|London Sch Hygiene|GPROSTD358885|1,612,924.00
BIS|HEFCE|18/06/2015|Catalyst Fund C (R)|RIS policy team|London Sch Hygiene|GPROSTD378871|150,000.00
BIS|HEFCE|18/06/2015|Catalyst Fund C (T)|RIS policy team|London Sch Hygiene|GPROSTD378872|225,000.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|London South Bank|GPROSTD356878|1,393,498.00
BIS|HEFCE|18/06/2015|Research 14-15|RIS policy team|London South Bank|GPROSTD358903|176,005.00
BIS|HEFCE|18/06/2015|HEIF 2011-15 (BIS)|RIS policy team|London South Bank|GPROSTD361981|60,563.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Loughborough College|GPROSTD356896|62,022.00
BIS|HEFCE|18/06/2015|Catalyst Fund  (R)|RIS policy team|Loughborough Uni|GPROSTD343140|104,250.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Loughborough Uni|GPROSTD356905|1,391,620.00
BIS|HEFCE|18/06/2015|Research 14-15|RIS policy team|Loughborough Uni|GPROSTD358921|1,878,682.00
BIS|HEFCE|18/06/2015|HEIF 2011-15 (BIS)|RIS policy team|Loughborough Uni|GPROSTD361999|122,683.00
BIS|HEFCE|18/06/2015|HEIF 2011-15|RIS policy team|Loughborough Uni|GPROSTD362890|40,894.00
BIS|HEFCE|18/06/2015|Teaching 13-14|E&P policy team|Loughborough Uni|GPROSTD374724|35,949.00
BIS|HEFCE|18/06/2015|Research 14-15|RIS policy team|LSTM|GPROSTD358849|510,144.00
BIS|HEFCE|18/06/2015|HEIF 2011-15|RIS policy team|LSTM|GPROSTD367671|207,037.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Macclesfield College|GPROSTD356923|91,154.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Manchester College|GPROSTD356950|129,894.00
BIS|HEFCE|18/06/2015|Teaching 13-14|E&P policy team|Manchester College|GPROSTD375908|128,029.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Manchester Met|GPROSTD356932|1,799,404.00
BIS|HEFCE|18/06/2015|Research 14-15|RIS policy team|Manchester Met|GPROSTD358939|466,781.00
BIS|HEFCE|18/06/2015|HEIF 2011-15 (BIS)|RIS policy team|Manchester Met|GPROSTD362017|103,683.00
BIS|HEFCE|18/06/2015|HEIF 2011-15|RIS policy team|Manchester Met|GPROSTD362908|34,561.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Manchester Met|GPROSTD372112|368,814.00
BIS|HEFCE|18/06/2015|Teaching 13-14|E&P policy team|Manchester Met|GPROSTD374736|71,338.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Middlesex University|GPROSTD356959|1,150,939.00
BIS|HEFCE|18/06/2015|Research 14-15|RIS policy team|Middlesex University|GPROSTD358957|236,050.00
BIS|HEFCE|18/06/2015|HEIF 2011-15 (BIS)|RIS policy team|Middlesex University|GPROSTD362035|42,187.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Middlesex University|GPROSTD372124|206,093.00
BIS|HEFCE|18/06/2015|Teaching 13-14|E&P policy team|Middlesex University|GPROSTD374748|99,288.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Mid-Kent College|GPROSTD356968|54,260.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Moulton College|GPROSTD356986|60,536.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|National Film & TV|GPROSTD357085|36,370.00
BIS|HEFCE|18/06/2015|HEIF 2011-15|RIS policy team|National Film & TV|GPROSTD367676|32,902.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|NCG|GPROSTD357022|291,917.00
BIS|HEFCE|18/06/2015|Policy Ongoing Serv|Central|NCUB|GPROSTD333845|50,000.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|New College Durham|GPROSTD357013|81,584.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|New College Notts|GPROSTD357031|69,571.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Newham College|GPROSTD357040|42,323.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Newman Uni|GPROSTD357049|113,980.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Newman Uni|GPROSTD372164|25,378.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Northbrook College|GPROSTD357103|99,116.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|North East Surrey|GPROSTD357130|54,196.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|North Lindsey Coll|GPROSTD357112|100,757.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Nottingham Trent Uni|GPROSTD357238|1,507,041.00
BIS|HEFCE|18/06/2015|Research 14-15|RIS policy team|Nottingham Trent Uni|GPROSTD359011|306,353.00
BIS|HEFCE|18/06/2015|HEIF 2011-15 (BIS)|RIS policy team|Nottingham Trent Uni|GPROSTD362071|63,497.00
BIS|HEFCE|18/06/2015|Research 14-15|RIS policy team|Nottingham Trent Uni|GPROSTD366722|43,861.00
BIS|HEFCE|18/06/2015|Teaching 13-14|E&P policy team|Nottingham Trent Uni|GPROSTD374856|40,278.00
BIS|HEFCE|18/06/2015|Catalyst Fund|RIS policy team|NUS|GPROSTD333780|211,250.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|N Warwick & Hinckley|GPROSTD357193|36,839.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Open University|GPROSTD357274|7,417,841.00
BIS|HEFCE|18/06/2015|Research 14-15|RIS policy team|Open University|GPROSTD359029|873,046.00
BIS|HEFCE|18/06/2015|HEIF 2011-15 (BIS)|RIS policy team|Open University|GPROSTD362089|71,250.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Open University|GPROSTD366072|30,801.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Open University|GPROSTD372264|987,944.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Oxford Brookes Univ|GPROSTD357301|886,035.00
BIS|HEFCE|18/06/2015|Research 14-15|RIS policy team|Oxford Brookes Univ|GPROSTD359056|309,279.00
BIS|HEFCE|18/06/2015|HEIF 2011-15 (BIS)|RIS policy team|Oxford Brookes Univ|GPROSTD362116|122,824.00
BIS|HEFCE|18/06/2015|HEIF 2011-15|RIS policy team|Oxford Brookes Univ|GPROSTD363007|40,941.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Oxford Brookes Univ|GPROSTD372276|172,664.00
BIS|HEFCE|18/06/2015|Teaching 13-14|E&P policy team|Oxford Brookes Univ|GPROSTD374880|32,202.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Plymouth Coll of Art|GPROSTD357373|73,417.00
BIS|HEFCE|18/06/2015|Quality Assurance|E&P policy team|QAA|GPROSTD364118|494,626.00
BIS|HEFCE|18/06/2015|Teaching 14-15|E&P policy team|Queen Mary, UoL|GPROSTD357400|2,941,309.00
BIS|HEFCE|18/06/2015|Research 14-15|RIS policy team|Queen Mary, UoL|GPROSTD359083|2,909,690.00
BIS|HEFCE|18/06/2015|HEIF 2011-15 (BIS)|RIS policy team|Queen Mary, UoL|GPROSTD362143|213,750.00
