DEPARTMENT|ENTITY|PAYMENTDATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|AMOUNT
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|University of Oxford|GPROSTD320651|4,661,652.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|University of Oxford|GPROSTD322352|14,143,637.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|University of Oxford|GPROSTD323555|237,405.00
BIS|HEFCE|20/12/2012|Museums, Gal & Coll|RIS policy team|University of Oxford|GPROSTD324071|279,472.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|University of Surrey|GPROSTD321254|1,825,417.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|University of Surrey|GPROSTD322577|1,677,371.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|University of Surrey|GPROSTD323783|237,405.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|University of Sussex|GPROSTD321263|2,412,443.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|University of Sussex|GPROSTD322586|1,669,735.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|University of Sussex|GPROSTD323795|154,908.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|University of York|GPROSTD321578|2,514,314.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|University of York|GPROSTD322685|2,730,498.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|University of York|GPROSTD323891|237,405.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Uni West of England|GPROSTD321407|4,173,364.00
BIS|HEFCE|20/12/2012|Research 12-13|RIS policy team|Uni West of England|GPROSTD322640|508,511.00
BIS|HEFCE|20/12/2012|HEIF 2011-15|RIS policy team|Uni West of England|GPROSTD323855|98,433.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Wakefield College|GPROSTD321371|102,128.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Walsall College|GPROSTD321380|64,437.00
BIS|HEFCE|20/12/2012|Inherited Staff|Finance|Walsall LEA|GPROSTD314470|32,282.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Warwickshire College|GPROSTD321398|240,592.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|West Notts College|GPROSTD321443|162,576.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|West Thames Col|GPROSTD321452|48,666.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Wigan & Leigh Coll|GPROSTD321479|169,531.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Wiltshire College|GPROSTD321488|85,582.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Wirral Met College|GPROSTD321506|83,996.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Wminster Kingsw|GPROSTD321425|60,105.00
BIS|HEFCE|20/12/2012|Inherited Staff|Finance|Wolv'ton LEA|GPROSTD314477|81,821.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Worcester Coll Tech|GPROSTD321533|295,299.00
BIS|HEFCE|20/12/2012|Premises costs|Facilities Managemen|Workman Clt Almacant|PIS2414|61,677.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|Writtle College|GPROSTD321560|347,625.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|York College|GPROSTD321596|115,495.00
BIS|HEFCE|20/12/2012|Teaching 12-13|E&P policy team|York St John Uni|GPROSTD321587|670,465.00
BIS|HEFCE|21/12/2012|JISC|JISC NAH|JISC|GPROSTD327537|3,596,383.00
BIS|HEFCE|21/12/2012|JISC Capital|JISC NAH|JISC|GPROSTD327538|130,000.00
