DEPARTMENT|ENTITY|PAYMENTDATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|AMOUNT
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Oxford Brookes Univ|GPROSTD322365|311,167.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Oxford Brookes Univ|GPROSTD323571|136,581.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Plymouth Coll of Art|GPROSTD320736|149,604.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Plymouth Coll of Art|GPROSTD332342|143,395.00
BIS|HEFCE|18/07/2013|Quality Assurance|E&P policy team|QAA|GPROSTD326555|336,715.00
BIS|HEFCE|18/07/2013|SDF Recurrent|RIS policy team|Queen Mary, UoL|GPROSTD273170|29,405.00
BIS|HEFCE|18/07/2013|SDF Recurrent|RIS policy team|Queen Mary, UoL|GPROSTD273180|29,405.00
BIS|HEFCE|18/07/2013|SDF Recurrent|RIS policy team|Queen Mary, UoL|GPROSTD308905|29,405.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Queen Mary, UoL|GPROSTD320763|3,837,488.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Queen Mary, UoL|GPROSTD322392|2,816,879.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Queen Mary, UoL|GPROSTD323607|237,690.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Queen Mary, UoL|GPROSTD332200|594,283.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Ravensbourne College|GPROSTD320772|492,218.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|RCSSD|GPROSTD319278|343,485.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|RCSSD|GPROSTD321789|28,645.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Riverside Col Halton|GPROSTD319818|95,853.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Roehampton Uni|GPROSTD320808|1,259,202.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Roehampton Uni|GPROSTD322410|205,790.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Roehampton Uni|GPROSTD323631|38,464.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Rose Bruford College|GPROSTD320817|253,443.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Rotherham Coll A&T|GPROSTD320826|44,400.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Royal Academy Music|GPROSTD320844|304,748.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Royal Academy Music|GPROSTD322437|39,042.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Royal Agricultural|GPROSTD320835|333,266.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Royal College Music|GPROSTD320862|314,307.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Royal College Music|GPROSTD322455|37,805.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Royal College of Art|GPROSTD320853|679,769.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Royal College of Art|GPROSTD322446|212,701.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Royal College of Art|GPROSTD323643|25,087.00
BIS|HEFCE|18/07/2013|London Insts|Inst teams Lond East|Royal College of Art|GPROSTD324720|255,107.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Royal Holloway|GPROSTD320871|1,436,859.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Royal Holloway|GPROSTD322464|1,188,498.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Royal Holloway|GPROSTD323655|40,446.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Royal North Coll Mus|GPROSTD320880|432,656.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Royal Veterinary|GPROSTD320889|1,540,284.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Royal Veterinary|GPROSTD322482|467,687.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Royal Veterinary|GPROSTD323679|99,543.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Royal Veterinary|GPROSTD332212|76,210.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Ruskin College|GPROSTD320907|69,098.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Sheffield College|GPROSTD320952|78,842.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Sheffield Hallam Uni|GPROSTD320961|3,660,600.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Sheffield Hallam Uni|GPROSTD322500|364,991.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Sheffield Hallam Uni|GPROSTD323703|100,941.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Sheffield Hallam Uni|GPROSTD332217|523,882.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|SOAS|GPROSTD320646|440,785.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|SOAS|GPROSTD322347|543,816.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|SOAS|GPROSTD323547|39,633.00
BIS|HEFCE|18/07/2013|London Insts|Inst teams Lond East|SOAS|GPROSTD324708|42,755.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|SOAS|GPROSTD332194|110,803.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Solihull College|GPROSTD320979|92,043.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Somerset Coll of Art|GPROSTD320988|39,365.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Southampton Solent U|GPROSTD321033|2,002,042.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Southampton Solent U|GPROSTD323727|73,118.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Southampton Solent U|GPROSTD332219|343,591.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|South Downs College|GPROSTD321006|29,636.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|South Glos & Stroud|GPROSTD321105|25,357.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|South Tyneside Coll|GPROSTD321069|134,893.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Sparsholt College|GPROSTD321123|135,675.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Sparsholt College|GPROSTD332365|38,588.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Staffordshire Uni|GPROSTD321132|3,035,326.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Staffordshire Uni|GPROSTD322536|49,844.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Staffordshire Uni|GPROSTD323751|100,263.00
BIS|HEFCE|18/07/2013|Basic Grant|RIS policy team|Staffordshire Uni|GPROSTD327317|27,951.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Stephenson College|GPROSTD321159|66,246.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|St George's Med Sch|GPROSTD321168|1,725,114.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|St George's Med Sch|GPROSTD322545|467,395.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|St George's Med Sch|GPROSTD323763|77,962.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|St Helens Coll|GPROSTD321177|182,702.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|St Mary's Uni Colleg|GPROSTD321186|521,657.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|St Mary's Uni Colleg|GPROSTD332214|53,302.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Stockport College|GPROSTD321213|202,052.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Stockport College|GPROSTD332370|42,737.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Swindon College|GPROSTD321285|29,569.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Tameside College|GPROSTD321294|25,356.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Teesside University|GPROSTD321303|2,847,771.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Teesside University|GPROSTD322599|103,007.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Teesside University|GPROSTD323811|106,223.00
BIS|HEFCE|18/07/2013|Basic Grant|RIS policy team|Teesside University|GPROSTD327344|51,980.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Teesside University|GPROSTD332225|476,719.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Trafford College|GPROSTD321060|49,336.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Trinity Laban Cons M|GPROSTD321348|622,148.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Trinity Laban Cons M|GPROSTD323835|32,487.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Tyne Met College|GPROSTD320538|30,682.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni Coll Birmingham|GPROSTD318972|712,425.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni Coll Birmingham|GPROSTD332116|67,987.00
BIS|HEFCE|18/07/2013|SDF Recurrent|RIS policy team|Uni College London|GPROSTD259835|29,405.00
BIS|HEFCE|18/07/2013|SDF Recurrent|RIS policy team|Uni College London|GPROSTD284240|29,405.00
BIS|HEFCE|18/07/2013|SDF Recurrent|RIS policy team|Uni College London|GPROSTD284249|29,405.00
BIS|HEFCE|18/07/2013|SDF Recurrent|RIS policy team|Uni College London|GPROSTD285803|29,405.00
BIS|HEFCE|18/07/2013|SDF Recurrent|RIS policy team|Uni College London|GPROSTD309125|29,405.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni College London|GPROSTD320286|5,047,759.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni College London|GPROSTD322221|10,166,130.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni College London|GPROSTD323403|237,690.00
BIS|HEFCE|18/07/2013|London Insts|Inst teams Lond East|Uni College London|GPROSTD324696|184,914.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni College London|GPROSTD325245|36,573.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni for Creative Art|GPROSTD319494|1,336,907.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni for Creative Art|GPROSTD321852|34,014.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Arts London|GPROSTD320223|2,771,314.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Arts London|GPROSTD322158|555,882.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Arts London|GPROSTD323343|210,137.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Arts London|GPROSTD325092|51,203.00
BIS|HEFCE|18/07/2013|Basic - T|E&P policy team|Uni of Arts London|GPROSTD339850|95,478.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Bedfordshire|GPROSTD320313|2,071,741.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Bedfordshire|GPROSTD322239|93,323.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Bedfordshire|GPROSTD323427|40,370.00
BIS|HEFCE|18/07/2013|SDF Recurrent|RIS policy team|Uni of Birmingham|GPROSTD266152|138,723.00
BIS|HEFCE|18/07/2013|SDF Recurrent|RIS policy team|Uni of Birmingham|GPROSTD286588|29,405.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Birmingham|GPROSTD318981|5,184,004.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Birmingham|GPROSTD321663|3,763,190.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Birmingham|GPROSTD322767|237,690.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Birmingham|GPROSTD332114|184,277.00
BIS|HEFCE|18/07/2013|SDF Recurrent|RIS policy team|Uni of Bradford|GPROSTD287031|109,282.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Bradford|GPROSTD319089|1,975,208.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Bradford|GPROSTD321699|536,402.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Bradford|GPROSTD322803|90,380.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Bradford|GPROSTD332121|123,744.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Brighton|GPROSTD319107|2,864,911.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Brighton|GPROSTD321708|522,252.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Brighton|GPROSTD322815|86,185.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Brighton|GPROSTD332122|303,895.00
BIS|HEFCE|18/07/2013|SDF Recurrent|RIS policy team|Uni of Bristol|GPROSTD259783|29,405.00
BIS|HEFCE|18/07/2013|SDF Recurrent|RIS policy team|Uni of Bristol|GPROSTD312180|105,758.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Bristol|GPROSTD319116|4,593,055.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Bristol|GPROSTD321717|4,318,531.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Bristol|GPROSTD322827|237,690.00
BIS|HEFCE|18/07/2013|SDF Recurrent|RIS policy team|Uni of Cambridge|GPROSTD259763|29,405.00
BIS|HEFCE|18/07/2013|SDF Recurrent|RIS policy team|Uni of Cambridge|GPROSTD285380|29,405.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Cambridge|GPROSTD319197|4,064,763.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Cambridge|GPROSTD321744|10,697,932.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Cambridge|GPROSTD322863|237,690.00
BIS|HEFCE|18/07/2013|Museums, Gal & Coll|RIS policy team|Uni of Cambridge|GPROSTD323943|163,130.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Central Lancs|GPROSTD319269|4,205,250.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Central Lancs|GPROSTD321780|284,733.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Central Lancs|GPROSTD322911|188,627.00
BIS|HEFCE|18/07/2013|Basic Grant|RIS policy team|Uni of Central Lancs|GPROSTD326966|26,607.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Chester|GPROSTD319296|1,673,795.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Chester|GPROSTD321798|51,025.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Chester|GPROSTD322923|36,469.00
BIS|HEFCE|18/07/2013|Basic Grant|RIS policy team|Uni of Chester|GPROSTD326975|59,495.00
BIS|HEFCE|18/07/2013|SDF Recurrent|RIS policy team|Uni of Chichester|GPROSTD234051|58,625.00
BIS|HEFCE|18/07/2013|SDF Recurrent|RIS policy team|Uni of Chichester|GPROSTD304905|33,843.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Chichester|GPROSTD319323|711,500.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Cumbria|GPROSTD319512|964,090.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Cumbria|GPROSTD332137|200,466.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of East Anglia|GPROSTD319593|2,419,689.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of East Anglia|GPROSTD321897|1,386,235.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of East Anglia|GPROSTD322707|867,350.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of East Anglia|GPROSTD323031|147,330.00
BIS|HEFCE|18/07/2013|Museums, Gal & Coll|RIS policy team|Uni of East Anglia|GPROSTD323991|25,020.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of East London|GPROSTD319602|2,828,179.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of East London|GPROSTD321906|184,016.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of East London|GPROSTD323043|50,739.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Gloucester|GPROSTD319728|1,199,455.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Gloucester|GPROSTD321960|60,615.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Gloucester|GPROSTD323103|27,959.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Gloucester|GPROSTD332149|127,990.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Greenwich|GPROSTD319755|3,627,454.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Greenwich|GPROSTD321978|234,199.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Greenwich|GPROSTD323127|144,273.00
BIS|HEFCE|18/07/2013|Revolving Green Fund|RIS policy team|Uni of Greenwich|GPROSTD339885|186,000.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Hertfordshire|GPROSTD319899|3,005,528.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Hertfordshire|GPROSTD322005|383,372.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Hertfordshire|GPROSTD323151|237,690.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Huddersfield|GPROSTD319944|3,292,439.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Huddersfield|GPROSTD322023|180,260.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Huddersfield|GPROSTD323163|77,774.00
BIS|HEFCE|18/07/2013|SDF Recurrent|RIS policy team|Uni of Leicester|GPROSTD263927|29,405.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Leicester|GPROSTD320151|2,663,362.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Leicester|GPROSTD322113|1,736,083.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Leicester|GPROSTD323283|160,042.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Lincoln|GPROSTD320169|2,064,777.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Lincoln|GPROSTD322122|145,879.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Lincoln|GPROSTD323295|42,493.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Lincoln|GPROSTD332169|153,862.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Liverpool|GPROSTD320205|4,966,073.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Liverpool|GPROSTD322149|3,250,372.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Liverpool|GPROSTD323331|237,690.00
BIS|HEFCE|18/07/2013|London Insts|Inst teams Lond East|Uni of London|GPROSTD324684|813,761.00
BIS|HEFCE|18/07/2013|London Insts|Inst teams Lond East|Uni of London|GPROSTD326529|32,250.00
BIS|HEFCE|18/07/2013|HERA|E&P policy team|Uni of London|GPROSTD339898|37,500.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Manchester|GPROSTD320340|6,503,293.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Manchester|GPROSTD322257|7,473,194.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Manchester|GPROSTD323451|237,690.00
BIS|HEFCE|18/07/2013|Museums, Gal & Coll|RIS policy team|Uni of Manchester|GPROSTD324039|172,638.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Manchester|GPROSTD332183|245,715.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Newcastle|GPROSTD320457|4,306,674.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Newcastle|GPROSTD322284|3,089,976.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Newcastle|GPROSTD323475|237,690.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Newcastle|GPROSTD332186|661,507.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Northampton|GPROSTD320520|1,447,786.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Northampton|GPROSTD322293|53,564.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Northampton|GPROSTD323487|99,430.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Northampton|GPROSTD332188|51,995.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Northumbria|GPROSTD320556|3,574,354.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Northumbria|GPROSTD322311|252,575.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Northumbria|GPROSTD323499|104,326.00
BIS|HEFCE|18/07/2013|Basic Grant|RIS policy team|Uni of Northumbria|GPROSTD327236|44,127.00
BIS|HEFCE|18/07/2013|SDF Recurrent|RIS policy team|Uni of Nottingham|GPROSTD309285|25,000.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Nottingham|GPROSTD320619|4,768,086.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Nottingham|GPROSTD322329|4,410,306.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Nottingham|GPROSTD323523|237,690.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Nottingham|GPROSTD332191|1,312,189.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Plymouth|GPROSTD320727|4,930,266.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Plymouth|GPROSTD322374|600,840.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Plymouth|GPROSTD323583|125,487.00
BIS|HEFCE|18/07/2013|Revolving Green Fund|RIS policy team|Uni of Plymouth|GPROSTD333131|50,000.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Portsmouth|GPROSTD320745|3,398,393.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Portsmouth|GPROSTD322383|427,268.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Portsmouth|GPROSTD323595|64,477.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Portsmouth|GPROSTD332199|229,583.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Reading|GPROSTD320781|1,832,686.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Reading|GPROSTD322401|1,507,326.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Reading|GPROSTD323619|181,074.00
BIS|HEFCE|18/07/2013|Museums, Gal & Coll|RIS policy team|Uni of Reading|GPROSTD324087|25,020.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Salford|GPROSTD320925|2,844,917.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Salford|GPROSTD322491|616,040.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Salford|GPROSTD323691|149,068.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Sheffield|GPROSTD320970|4,331,969.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Sheffield|GPROSTD322509|3,937,976.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Sheffield|GPROSTD323715|237,690.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Sheffield|GPROSTD332216|439,310.00
BIS|HEFCE|18/07/2013|SDF Recurrent|RIS policy team|Uni of Southampton|GPROSTD259754|30,217.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Southampton|GPROSTD321042|3,786,398.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Southampton|GPROSTD322527|3,973,647.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Southampton|GPROSTD323739|237,690.00
BIS|HEFCE|18/07/2013|SDF Recurrent|RIS policy team|Uni of Southampton|GPROSTD340559|45,312.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Sunderland|GPROSTD321249|2,041,873.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Sunderland|GPROSTD322572|175,830.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Sunderland|GPROSTD323775|86,226.00
BIS|HEFCE|18/07/2013|SDF Recurrent|RIS policy team|Uni of Warwick|GPROSTD232268|101,114.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Warwick|GPROSTD321393|2,746,252.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Warwick|GPROSTD322635|3,001,415.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Warwick|GPROSTD323847|237,690.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Warwick|GPROSTD332227|124,504.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Westminster|GPROSTD321438|3,076,258.00
BIS|HEFCE|18/07/2013|Research 12-13|RIS policy team|Uni of Westminster|GPROSTD322653|358,280.00
BIS|HEFCE|18/07/2013|HEIF 2011-15 (R)|RIS policy team|Uni of Westminster|GPROSTD323871|104,276.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Westminster|GPROSTD332230|296,232.00
BIS|HEFCE|18/07/2013|Teaching 12-13|E&P policy team|Uni of Winchester|GPROSTD321501|638,533.00
