DEPARTMENT|ENTITY|PAYMENTDATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|AMOUNT
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|St George's Uni Lon|GPROSTD387702|62,687.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|St George's Uni Lon|GPROSTD388489|189,348.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|St George's Uni Lon|GPROSTD389491|1,198,560.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|St Mary's University|GPROSTD388490|174,129.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|St Mary's University|GPROSTD389492|253,298.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Teesside University|GPROSTD388495|476,641.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Teesside University|GPROSTD389497|982,015.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|The City University|GPROSTD387629|107,438.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|The City University|GPROSTD388407|342,714.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|The City University|GPROSTD389403|686,187.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Trinity Laban Cons|GPROSTD388498|70,769.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Trinity Laban Cons|GPROSTD389500|531,088.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni Coll Birmingham|GPROSTD388389|164,497.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni Coll Birmingham|GPROSTD389385|305,388.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni College London|GPROSTD387672|2,704,097.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni College London|GPROSTD388453|955,425.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni College London|GPROSTD389452|3,615,887.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni for Creative Art|GPROSTD388411|172,972.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni for Creative Art|GPROSTD389408|269,539.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Arts London|GPROSTD388446|531,708.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Arts London|GPROSTD389445|1,410,629.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Bedfordshire|GPROSTD388455|310,228.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Bedfordshire|GPROSTD389454|565,142.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Birmingham|GPROSTD387470|26,999.00
BIS|HEFCE|31/03/2016|Research 15-16|RIS policy team|Uni of Birmingham|GPROSTD387583|200,688.00
BIS|HEFCE|31/03/2016|Research 14-15|RIS policy team|Uni of Birmingham|GPROSTD387588|114,132.00
BIS|HEFCE|31/03/2016|Teaching 14-15|E&P policy team|Uni of Birmingham|GPROSTD387589|136,928.00
BIS|HEFCE|31/03/2016|Teaching 13-14|E&P policy team|Uni of Birmingham|GPROSTD387590|320,399.00
BIS|HEFCE|31/03/2016|Teaching 12-13|E&P policy team|Uni of Birmingham|GPROSTD387591|497,215.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Birmingham|GPROSTD387613|786,092.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Birmingham|GPROSTD388390|1,049,517.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Birmingham|GPROSTD389386|2,699,084.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Bradford|GPROSTD387616|53,012.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Bradford|GPROSTD388394|351,965.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Bradford|GPROSTD389390|804,169.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Brighton|GPROSTD387617|64,466.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Brighton|GPROSTD388395|607,437.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Brighton|GPROSTD389391|1,028,147.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Bristol|GPROSTD387618|993,874.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Bristol|GPROSTD388396|910,924.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Bristol|GPROSTD389392|2,720,590.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Cambridge|GPROSTD387621|2,459,978.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Cambridge|GPROSTD388399|657,968.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Cambridge|GPROSTD389395|1,940,557.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Central Lancs|GPROSTD387625|47,613.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Central Lancs|GPROSTD388403|675,868.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Central Lancs|GPROSTD389399|1,462,083.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Chester|GPROSTD388405|384,968.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Chester|GPROSTD389401|550,806.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Chichester|GPROSTD388406|185,245.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Chichester|GPROSTD389402|214,587.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Cumbria|GPROSTD388412|225,070.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Cumbria|GPROSTD389409|266,382.00
BIS|HEFCE|31/03/2016|Museums, Gal & Coll|RIS policy team|Uni of East Anglia|GPROSTD382482|25,486.00
BIS|HEFCE|31/03/2016|Revolving Green Fund|RIS policy team|Uni of East Anglia|GPROSTD386780|260,000.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of East Anglia|GPROSTD387638|257,752.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of East Anglia|GPROSTD388416|448,571.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of East Anglia|GPROSTD388417|131,015.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of East Anglia|GPROSTD389413|992,561.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of East Anglia|GPROSTD389414|234,350.00
BIS|HEFCE|31/03/2016|STEM Capital|R,,E & KE|Uni of East London|GPROSTD386606|137,000.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of East London|GPROSTD388418|437,039.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of East London|GPROSTD389415|1,081,300.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Gloucester|GPROSTD388423|258,496.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Gloucester|GPROSTD389420|315,892.00
BIS|HEFCE|31/03/2016|Teaching 14-15|E&P policy team|Uni of Greenwich|GPROSTD387549|122,407.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Greenwich|GPROSTD387646|44,637.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Greenwich|GPROSTD388425|559,057.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Greenwich|GPROSTD389422|1,168,246.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Hertfordshire|GPROSTD387648|59,486.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Hertfordshire|GPROSTD388427|603,904.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Hertfordshire|GPROSTD389425|946,399.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Huddersfield|GPROSTD387649|53,825.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Huddersfield|GPROSTD388428|537,074.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Huddersfield|GPROSTD389427|999,801.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Lancaster|GPROSTD387656|271,121.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Lancaster|GPROSTD388435|387,137.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Lancaster|GPROSTD389434|478,918.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Leicester|GPROSTD387659|368,320.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Leicester|GPROSTD388439|541,323.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Leicester|GPROSTD389438|1,353,847.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Lincoln|GPROSTD387660|39,401.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Lincoln|GPROSTD388440|399,676.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Lincoln|GPROSTD389439|533,637.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Liverpool|GPROSTD387663|649,478.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Liverpool|GPROSTD388443|802,693.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Liverpool|GPROSTD389442|2,916,336.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of London|GPROSTD388447|63,846.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of London|GPROSTD389446|837,052.00
BIS|HEFCE|31/03/2016|Museums, Gal & Coll|RIS policy team|Uni of Manchester|GPROSTD382486|175,852.00
BIS|HEFCE|31/03/2016|Transitional Res|Finance|Uni of Manchester|GPROSTD383053|854,865.00
BIS|HEFCE|31/03/2016|Revolving Green Fund|RIS policy team|Uni of Manchester|GPROSTD386538|192,283.00
BIS|HEFCE|31/03/2016|STEM Capital|R,,E & KE|Uni of Manchester|GPROSTD386614|2,499,500.00
BIS|HEFCE|31/03/2016|UKRPIF|Finance|Uni of Manchester|GPROSTD386871|3,750,000.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Manchester|GPROSTD387676|1,592,874.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Manchester|GPROSTD388457|1,208,876.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Manchester|GPROSTD389456|3,295,909.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Newcastle|GPROSTD387678|686,734.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Newcastle|GPROSTD388460|840,611.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Newcastle|GPROSTD389459|2,290,254.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Northampton|GPROSTD388462|336,679.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Northampton|GPROSTD389461|512,551.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Northumbria|GPROSTD387680|51,651.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Northumbria|GPROSTD388464|710,240.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Northumbria|GPROSTD389463|950,575.00
BIS|HEFCE|31/03/2016|SDF Recurrent|RIS policy team|Uni of Nottingham|GPROSTD309250|31,045.00
BIS|HEFCE|31/03/2016|SDF Recurrent|RIS policy team|Uni of Nottingham|GPROSTD309260|31,045.00
BIS|HEFCE|31/03/2016|Catalyst Fund  (R)|RIS policy team|Uni of Nottingham|GPROSTD346615|62,502.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Nottingham|GPROSTD387682|844,220.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Nottingham|GPROSTD388466|1,048,237.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Nottingham|GPROSTD389465|2,731,975.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Plymouth|GPROSTD387686|107,379.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Plymouth|GPROSTD388470|774,342.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Plymouth|GPROSTD389470|1,855,545.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Portsmouth|GPROSTD387687|59,273.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Portsmouth|GPROSTD388471|740,981.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Portsmouth|GPROSTD389472|1,186,570.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Reading|GPROSTD387689|284,519.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Reading|GPROSTD388473|438,722.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Reading|GPROSTD389475|523,314.00
BIS|HEFCE|31/03/2016|STEM Capital|R,,E & KE|Uni of Salford|GPROSTD386680|176,000.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Salford|GPROSTD387697|50,714.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Salford|GPROSTD388483|546,997.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Salford|GPROSTD389485|1,123,631.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Sheffield|GPROSTD387699|934,884.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Sheffield|GPROSTD388485|898,586.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Sheffield|GPROSTD389487|2,255,617.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Southampton|GPROSTD387700|866,350.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Southampton|GPROSTD388487|751,976.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Southampton|GPROSTD389489|1,640,957.00
BIS|HEFCE|31/03/2016|Revolving Green Fund|RIS policy team|Uni of Sunderland|GPROSTD386893|37,146.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Sunderland|GPROSTD388492|376,950.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Sunderland|GPROSTD389494|599,368.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Warwick|GPROSTD387709|689,101.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Warwick|GPROSTD388499|618,782.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Warwick|GPROSTD389501|1,140,408.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of West London|GPROSTD388496|241,849.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of West London|GPROSTD389498|457,018.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni of Westminster|GPROSTD387711|39,156.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Westminster|GPROSTD388501|588,167.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Westminster|GPROSTD389503|1,271,707.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Winchester|GPROSTD388502|233,409.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Winchester|GPROSTD389504|172,506.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Wolverhampton|GPROSTD388503|536,786.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Wolverhampton|GPROSTD389505|978,596.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Worcester|GPROSTD370320|64,206.00
BIS|HEFCE|31/03/2016|Teaching 12-13|E&P policy team|Uni of Worcester|GPROSTD387540|39,628.00
BIS|HEFCE|31/03/2016|Teaching 13-14|E&P policy team|Uni of Worcester|GPROSTD387546|175,369.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni of Worcester|GPROSTD388504|297,166.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni of Worcester|GPROSTD389506|337,580.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni StMark & StJohn|GPROSTD388491|75,769.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni StMark & StJohn|GPROSTD389493|73,079.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|University of Bath|GPROSTD387611|281,667.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|University of Bath|GPROSTD388387|527,393.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|University of Bath|GPROSTD389383|828,128.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|University of Bolton|GPROSTD388392|182,937.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|University of Bolton|GPROSTD389388|365,312.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|University of Derby|GPROSTD388414|490,377.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|University of Derby|GPROSTD389411|901,156.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|University of Durham|GPROSTD387637|436,052.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|University of Durham|GPROSTD388415|567,373.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|University of Durham|GPROSTD389412|652,489.00
BIS|HEFCE|31/03/2016|Catalyst Fund|RIS policy team|University of Essex|GPROSTD386708|174,280.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|University of Essex|GPROSTD387641|216,068.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|University of Essex|GPROSTD388420|384,990.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|University of Essex|GPROSTD389417|591,053.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|University of Exeter|GPROSTD387642|454,032.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|University of Exeter|GPROSTD388421|727,708.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|University of Exeter|GPROSTD389418|1,013,219.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|University of Hull|GPROSTD387650|79,930.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|University of Hull|GPROSTD388429|498,490.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|University of Hull|GPROSTD389428|1,028,299.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|University of Keele|GPROSTD387652|98,674.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|University of Keele|GPROSTD388431|308,419.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|University of Keele|GPROSTD389430|808,127.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|University of Kent|GPROSTD387653|134,342.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|University of Kent|GPROSTD388432|659,454.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|University of Kent|GPROSTD389431|954,866.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|University of Leeds|GPROSTD387657|896,009.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|University of Leeds|GPROSTD388437|1,054,909.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|University of Leeds|GPROSTD389436|2,630,393.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|University of Oxford|GPROSTD387684|2,946,481.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|University of Oxford|GPROSTD388468|632,934.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|University of Oxford|GPROSTD389468|1,761,398.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|University of Surrey|GPROSTD387603|83,503.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|University of Surrey|GPROSTD387705|266,673.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|University of Surrey|GPROSTD388493|380,172.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|University of Surrey|GPROSTD389495|721,725.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|University of Sussex|GPROSTD387706|248,465.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|University of Sussex|GPROSTD388494|446,300.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|University of Sussex|GPROSTD389496|660,743.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|University of York|GPROSTD387715|406,599.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|University of York|GPROSTD388506|531,983.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|University of York|GPROSTD389508|837,381.00
BIS|HEFCE|31/03/2016|RCIF Round 2|Finance|Uni West of England|GPROSTD387710|83,636.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Uni West of England|GPROSTD388500|640,614.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Uni West of England|GPROSTD389502|847,844.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|Writtle College|GPROSTD388505|41,395.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|Writtle College|GPROSTD389507|100,083.00
BIS|HEFCE|31/03/2016|TCIF Round 2|Finance|York St John Uni|GPROSTD388507|173,442.00
BIS|HEFCE|31/03/2016|Teaching 15-16|E&P policy team|York St John Uni|GPROSTD389509|162,198.00
