DEPARTMENT|ENTITY|PAYMENTDATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|AMOUNT
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|York St John Uni|GPROSTD301543|109,648.00
BIS|HEFCE|19/06/2012|Software maintenance|ITS|Hewlett Packard Ltd|PIM142|28,679.04
BIS|HEFCE|19/06/2012|Premises costs|Facilities Managemen|Workman Clt Almacant|PIN17530|61,677.00
BIS|HEFCE|26/06/2012|PD - research|R&E programme|IFF Research|PIC443|52,410.00
BIS|HEFCE|26/06/2012|PD - research|R&E programme|I Graduate|PIC442|39,000.00
BIS|HEFCE|26/06/2012|Offsite premises|JISC KCL|King's College|PIS1966|77,337.00
BIS|HEFCE|26/06/2012|Software maintenance|ITS|Unit 4 Business Soft|PIM146|37,596.20
BIS|HEFCE|26/06/2012|Premises costs|Facilities Managemen|Uni West of England|PIS1947|221,772.44
BIS|HEFCE|30/06/2012|Inherited Staff|Finance|Birmingham LEA|GPROSTD324722|47,470.36
BIS|HEFCE|30/06/2012|NSP|E&P policy team|Centr for Enterprise|PIG6426|25,707.00
BIS|HEFCE|30/06/2012|SS UMF|Finance|Liverpool John Moore|PIG6425|30,000.00
BIS|HEFCE|30/06/2012|Voluntary Giving|Finance|More Partnership Ltd|PIG6427|27,360.00
BIS|HEFCE|30/06/2012|Basic Grant|RIS policy team|Uni of Birmingham|GPROSTD324740|374,408.00
BIS|HEFCE|30/06/2012|Basic Grant|RIS policy team|Uni of Northumbria|GPROSTD324732|2,545,148.00
BIS|HEFCE|30/06/2012|Basic Grant|RIS policy team|Uni of Plymouth|GPROSTD324736|38,000.00
