Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2016,Supporting UK Business,Innovation Directorate,Lean IP,INV2051,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Supporting UK Business,Innovation Directorate,Lean IP,INV2052,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/02/2016,Supporting UK Business,Innovation Directorate,Lean IP,INV2054,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/02/2016,Supporting UK Business,Innovation Directorate,Lean IP,INV2055,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/02/2016,Supporting UK Business,Innovation Directorate,Thorntons,890096,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/02/2016,Supporting UK Business,Innovation Directorate,Murgitroyd & Company Ltd,38942E/15,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/02/2016,Supporting UK Business,Innovation Directorate,Cloch Solicitors,15-0222,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Supporting UK Business,Innovation Directorate,HARPER MACLEOD LLP,D829927,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/02/2016,Supporting UK Business,Innovation Directorate,Scintilla,INV-00575,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Supporting UK Business,Innovation Directorate,Scintilla,INV-00589,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Supporting UK Business,Innovation Directorate,Scintilla,INV-00590,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Supporting UK Business,Innovation Directorate,MBM Commercial LLP,10-10702,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Supporting UK Business,Innovation Directorate,MBM Commercial LLP,10-10707,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Supporting UK Business,Innovation Directorate,Abel & Imray,446489,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Supporting UK Business,Innovation Directorate,Abel & Imray,447040,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2016,Supporting UK Business,Innovation Directorate,TENNANT IP,1369,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2016,Supporting UK Business,Innovation Directorate,Ellis IP Limited,2546,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/02/2016,Supporting UK Business,Innovation Directorate,Ellis IP Limited,2551,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Supporting UK Business,Innovation Directorate,Ipentus Limited,IPO004,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/02/2016,Supporting UK Business,Innovation Directorate,Valuation Consulting LLP,15100-2,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Supporting UK Business,Innovation Directorate,Capella IP Ltd,16007,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Supporting UK Business,Innovation Directorate,Ouzman IP Limited,140-16,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Supporting UK Business,Innovation Directorate,Video Wales,VW262,14400.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/02/2016,Supporting UK Business,Innovation Directorate,FOREIGN & COMMONWEALTH OFFICE,1085162,-1033.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/02/2016,Supporting UK Business,Innovation Directorate,FOREIGN & COMMONWEALTH OFFICE,1084826,950.39,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/02/2016,Supporting UK Business,Innovation Directorate,FOREIGN & COMMONWEALTH OFFICE,1085099,6328.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/02/2016,Supporting UK Business,Innovation Directorate,FOREIGN & COMMONWEALTH OFFICE,1084553,37582.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Supporting UK Business,Innovation Directorate,FOREIGN & COMMONWEALTH OFFICE,1085340,50308.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,International Payments,International Policy Directorate,WIPO,CNTRW00002559,668628.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/02/2016,Staff Costs,International Policy Directorate,Whitehall & Industry Group,100942,-540.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2016,Staff Costs,International Policy Directorate,Whitehall & Industry Group,2150738,540.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Staff Costs,International Policy Directorate,Language Services Direct Ltd,16455,791.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Travel & Subsistence,International Policy Directorate,Veezu Ltd T/A Dragon Taxis (Newport),5128,74.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Travel & Subsistence,International Policy Directorate,Veezu Ltd T/A Dragon Taxis (Newport),5223,77.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Travel & Subsistence,International Policy Directorate,Personal expenses,ER135156,895.55,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Travel & Subsistence,International Policy Directorate,Personal expenses,ER135308,1530.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/02/2016,Information Technology,IT Directorate,SANDHILL CONSULTANTS LTD,IN4058520,1320.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10087365,2110.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,3727.34,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA365379,5269.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Staff Costs,IT Directorate,University of South Wales (Pontypridd),SQICR2015213,-1226.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Staff Costs,IT Directorate,University of South Wales (Pontypridd),SQINV201514818,2810.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2016,Information Technology,IT Directorate,BRIDGEWAY SECURITY SOLUTIONS LIMITED,INV-05142,596.81,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/02/2016,Information Technology,IT Directorate,SOFTWARE BOX LTD,INV80642,4008.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/02/2016,Information Technology,IT Directorate,SOFTWARE BOX LTD,INV81051,5572.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/02/2016,Information Technology,IT Directorate,SANDHILL CONSULTANTS LTD,IN4058520,7800.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/02/2016,Information Technology,IT Directorate,IPL Information Processing Ltd,38103,8038.49,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Information Technology,IT Directorate,Bell Integrated Communications Ltd,SINV-2077,8352.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2016,Information Technology,IT Directorate,EMC Computer Systems Limited,5100083216,11710.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/02/2016,Postage & Delivery Costs,IT Directorate,Pluralsight,INV00025568,2073.91,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Travel & Subsistence,IT Directorate,Veezu Ltd T/A Dragon Taxis (Newport),5223,7.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/02/2016,Information Technology,IT Directorate,Atos IT Services UK Limited,5584206201,504.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Information Technology,IT Directorate,Dell Software International Limited,4700129721,698.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10087365,1400.36,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,1517.44,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Information Technology,IT Directorate,Bytes Software Services Ltd,436227,1714.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA365376,2194.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA363897,2202.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/02/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA367237,2214.26,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA366224,2215.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,2223.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,2302.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,2367.79,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10090287,2433.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10090287,2467.31,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,2517.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,2570.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10094154,2607.17,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10090287,2677.63,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,2681.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,2688.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,2889.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10094154,2905.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,2944.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,2975.92,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10087365,3085.27,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10090287,3124.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA363899,3146.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/02/2016,Information Technology,IT Directorate,Verisign,520003113,3698.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/02/2016,Information Technology,IT Directorate,Computacenter (UK) ltd,3880746571,4044.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10094154,4216.39,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Information Technology,IT Directorate,Techland,SIN019405,4808.81,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA366226,6293.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/02/2016,Information Technology,IT Directorate,Open Connections Solutions Ltd,280024,7874.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/02/2016,Information Technology,IT Directorate,NDL Software Ltd,12365,17124.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Information Technology,IT Directorate,PerkinElmer Informatics Inc,INV80081877,19830.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Experian Ltd,HEX67000561843,22695.71,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/02/2016,Information Technology,IT Directorate,Trustmarque Solutions Ltd,2240708,46314.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Staff Costs,IT Directorate,Open Connections Solutions Ltd,280034,2073.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Staff Costs,IT Directorate,Stratum Worldwide,INV12767,2382.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Telecoms,IT Directorate,Virgin Media,409092201-04FEB,502.46,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Telecoms,IT Directorate,Talk Talk Business,14706876,541.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Telecoms,IT Directorate,Virgin Media,917218-069,587.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2016,Telecoms,IT Directorate,THREE,AAK67156203,863.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/02/2016,Telecoms,IT Directorate,VODAFONE LIMITED,UK10-022016-2678,3322.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/02/2016,Telecoms,IT Directorate,VODAFONE LIMITED,UK10/012016/8840,3322.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2016,Telecoms,IT Directorate,British  Telecom,BMSID5718-03FEB,3462.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/02/2016,Telecoms,IT Directorate,British  Telecom,Q016N&,4204.36,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/02/2016,Telecoms,IT Directorate,Vodafone Corporate Ltd,79267358,5240.31,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2016,Telecoms,IT Directorate,ZEN INTERNET LIMITED,19967474,5286.05,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/02/2016,Telecoms,IT Directorate,EE Ltd,1226932390,6723.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Telecoms,IT Directorate,Vodafone Corporate Ltd,78905774,6924.79,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/02/2016,Telecoms,IT Directorate,British  Telecom,VP02239170M17001,8647.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2016,Travel & Subsistence,IT Directorate,Personal expenses,ER135235,660.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2016,Travel & Subsistence,IT Directorate,Personal expenses,ER135233,660.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Travel & Subsistence,IT Directorate,Personal expenses,ER135309,725.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2016,Travel & Subsistence,IT Directorate,Personal expenses,ER135210,844.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10087365,1344.89,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA366225,1852.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA365377,2015.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA365380,2674.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,2858.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10087365,2970.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,2970.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,2970.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10087365,2980.19,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,3201.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,3331.49,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,3374.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,3420.13,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,3420.13,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,3452.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10094154,3722.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,3792.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,3792.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA363898,6488.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10087365,6662.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,6671.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,6865.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,7058.74,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10095288,7472.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10087365,7888.03,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10094154,9539.21,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10090287,16546.42,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10090287,17454.33,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10091712,18127.74,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10094154,21357.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Miscellaneous Expenses General,People Places & Serv Direct,Open Connections Solutions Ltd,280015,1036.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Accommodation,People Places & Serv Direct,EDF Energy 1 Ltd,1320336,1371.61,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2016,Accommodation,People Places & Serv Direct,Corona Energy,10734629,3286.43,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2016,Accommodation,People Places & Serv Direct,Corona Energy,10815471,3692.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2016,Accommodation,People Places & Serv Direct,Pro Investments Limited,85114,10079.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/02/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,61511006730,14956.45,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2016,Accommodation,People Places & Serv Direct,Pro Investments Limited,84857,18686.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/02/2016,Marketing & Publicity,Innovation Directorate,Yorkshire Business Market,BM16-009,529.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Marketing & Publicity,Innovation Directorate,Glisser Ltd,GLSR10058,576.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Marketing & Publicity,Innovation Directorate,Solicitors Group,65365,625.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/02/2016,Marketing & Publicity,Innovation Directorate,Solicitors Group,65598,625.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Marketing & Publicity,Innovation Directorate,Upper Street Events,56663,655.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Marketing & Publicity,Innovation Directorate,Little Fish Event Management Ltd,306,720.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/02/2016,Marketing & Publicity,Innovation Directorate,DAN ANTHONY PRESENTATIONS LTD,138,800.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Marketing & Publicity,Innovation Directorate,British Promotional Merchandise Associat,32163,840.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Marketing & Publicity,Innovation Directorate,Introbiz UK Ltd,6712,900.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Marketing & Publicity,Innovation Directorate,Memo Events Ltd,186066,900.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/02/2016,Marketing & Publicity,Innovation Directorate,Mooncas Ltd,INV-0215,1020.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Marketing & Publicity,Innovation Directorate,MFV NSE Limited,TFS17167,2400.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Marketing & Publicity,Innovation Directorate,Red Beetle Films Ltd,37,8000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Travel & Subsistence,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),5128,14.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Travel & Subsistence,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),5223,31.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2016,Travel & Subsistence,Innovation Directorate,Personal expenses,ER135215,523.44,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/02/2016,Travel & Subsistence,Innovation Directorate,Personal expenses,ER135396,881.41,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/02/2016,Miscellaneous Expenses General,Patent Directorate,National Autistic Society,ASW2220310,540.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/02/2016,Miscellaneous Expenses General,Patent Directorate,National Autistic Society,PRP2209031,597.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Staff Costs,Patent Directorate,National Autistic Society,PRP1221110,1176.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/02/2016,Staff Costs,Patent Directorate,Cardiff University,1133012,2825.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/02/2016,Information Technology,Patent Directorate,STN,9340291490,11327.45,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/02/2016,Legal & Hearings,Patent Directorate,Marten Walsh Cherer Ltd,90609,1227.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/02/2016,Legal & Hearings,Patent Directorate,Government Legal Department,425686,3004.92,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/02/2016,Legal & Hearings,Patent Directorate,Government Legal Department,425586,3339.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/02/2016,Legal & Hearings,Patent Directorate,Government Legal Department,425842,7266.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/02/2016,Miscellaneous Expenses General,Patent Directorate,Ministry of Justice (MoJ),10/RL110/303,42857.13,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Office Machinery,Patent Directorate,Xerox Finance,96999007,3543.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2016,Office Supplies,Patent Directorate,British Library,139765367,3848.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/02/2016,Printing and Binding,Patent Directorate,European Patent Office,40253402,27714.46,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Staff Costs,Patent Directorate,University of Southampton,44178083,654.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Staff Costs,Patent Directorate,University of Birmingham,200-0122753,660.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Staff Costs,Patent Directorate,WISE Campaign,652,780.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Staff Costs,Patent Directorate,University of Bristol,SUPP1050786,876.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/02/2016,Staff Costs,Patent Directorate,Monster Worldwide Ltd,100230145,1188.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Staff Costs,Patent Directorate,WikiJob Ltd,INV-1567,1545.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Staff Costs,Patent Directorate,Totaljobs Group Ltd,80652392,1914.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1893,585.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1931,604.43,Not Applicable,
