Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2015,Telecoms,IT Directorate,Virgin Media,442140501001-18M,59.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2015,Telecoms,IT Directorate,Virgin Media,442217501001-12M,68.26,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Telecoms,IT Directorate,Virgin Media,442295501001-12M,67.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2015,Telecoms,IT Directorate,Virgin Media,688514801001-13M,73.51,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Telecoms,IT Directorate,VIRGIN MEDIA,740075701001-19M,36.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Telecoms,IT Directorate,VIRGIN MEDIA,745653601001-11M,69.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2015,Accommodation,"People, Places and Services Directorate",EDF ENERGY,7843210000-09MAY,30952.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Accommodation,People Places & Serv Direct,EDF ENERGY,8494210000-01MAR,9.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2015,Accommodation,People Places & Serv Direct,EDF ENERGY,8494210000-09MAY,1488.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2015,Telecoms,IT Directorate,Virgin Media,874902401001-18M,77.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Telecoms,IT Directorate,Virgin Media,917218-01MAY15,544.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Staff Costs,International Policy Directorate,Capita Business Services  Ltd,A64509,351.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Telecoms,IT Directorate,THREE,ADJ95161708,992.92,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Telecoms,IT Directorate,THREE,AEJ96499629,191.87,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Miscellaneous Expenses General,Finance Directorate,Advanced Business Solutions,ARBK-99033801,25650.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/05/2015,Miscellaneous Expenses General,Finance Directorate,Advanced Business Solutions,ARBK-99034187,1140.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2015,Miscellaneous Expenses General,Finance Directorate,Advanced Business Solutions,ARBK-99034188,11400.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2015,Miscellaneous Expenses General,Finance Directorate,Advanced Business Solutions,ARIN/99020388,3575.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2015,Miscellaneous Expenses General,Finance Directorate,Advanced Business Solutions,ARIN-99020046,2451.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2015,Miscellaneous Expenses General,People Places & Serv Direct,Personal expenses name witheld,BCS,136.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Miscellaneous Expenses General,People Places & Serv Direct,Santia Consulting Ltd,C0005230-FIN,480.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Miscellaneous Expenses General,People Places & Serv Direct,Santia Consulting Ltd,C0005311-FIN,150.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2015,Miscellaneous Expenses General,People Places & Serv Direct,Santia Consulting Ltd,C0005377-FIN,540.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Office Supplies,Finance Directorate,Stamps Direct,CA331575,96.95,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/05/2015,Staff Costs,"People, Places and Services Directorate",Alliance IP Training,CBEBB-IPO-IP,199.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Staff Costs,Patents Directorate,Alliance IP Training,CCSY-IPO-IP,477.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Miscellaneous Expenses General,Innovation Directorate,Personal expenses name witheld,CT-RES-028-LUKE-,4800.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2015,Staff Costs,People Places & Serv Direct,Personal expenses name witheld,DETACHED DUTY,591.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,E131512,281.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2015,Postage & Delivery Costs,People Places & Serv Direct,Personal expenses name witheld,E2004725698,45.29,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER113082,9.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER129984,3036.57,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2015,Travel & Subsistence,"People, Places and Services Directorate",Personal expenses name witheld,ER130615,124.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER130616,78.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER130690,125.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Travel & Subsistence,Finance Directorate,Personal expenses name witheld,ER130729,56.85,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,People Places & Serv Direct,Personal expenses name witheld,ER130812,147.83,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,"People, Places and Services Directorate",Personal expenses name witheld,ER130863,29.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,"People, Places and Services Directorate",Personal expenses name witheld,ER130864,200.36,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER130880,27.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER130881,286.37,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER130884,178.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER130886,9.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,People Places & Serv Direct,Personal expenses name witheld,ER130902,9.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER130903,214.79,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER130922,5.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER130943,173.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER130946,13.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER130947,21.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER130949,9.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,People Places & Serv Direct,Personal expenses name witheld,ER130950,165.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Finance Directorate,Personal expenses name witheld,ER130951,18.27,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER130954,493.58,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,People Places & Serv Direct,Personal expenses name witheld,ER130955,9.45,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER130958,424.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Trade Marks Directorate,Personal expenses name witheld,ER130959,301.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER130960,56.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER130961,219.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER130962,93.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER130963,89.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER130964,152.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER130965,9.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER130966,14.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER130978,17.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER130979,12.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER130980,186.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,People Places & Serv Direct,Personal expenses name witheld,ER130981,129.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,People Places & Serv Direct,Personal expenses name witheld,ER130982,23.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER130984,342.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER130985,317.55,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER130986,10.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER130987,20.65,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER131003,210.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131004,12.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER131005,115.57,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER131006,220.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,"People, Places and Services Directorate",Personal expenses name witheld,ER131008,525.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER131009,221.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER131011,68.63,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,"People, Places and Services Directorate",Personal expenses name witheld,ER131012,17.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER131024,133.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,Trade Marks Directorate,Personal expenses name witheld,ER131025,105.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,"People, Places and Services Directorate",Personal expenses name witheld,ER131026,13.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131043,25.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER131084,18.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131085,264.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER131104,258.29,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER131106,432.85,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER131123,32.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER131144,118.19,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER131163,134.29,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131164,6.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131165,12.05,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER131166,9.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER131168,11.55,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER131169,75.42,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131170,100.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER131171,222.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131172,70.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER131173,71.63,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER131175,179.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER131176,369.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER131177,160.74,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER131178,9.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131179,191.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131180,308.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER131181,6.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131183,12.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131184,186.85,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER131185,11.95,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131186,212.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131187,222.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER131188,93.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER131199,262.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131219,25.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER131220,240.85,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER131221,14.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER131240,462.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER131259,18.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER131260,14.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER131262,18.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER131263,310.45,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131265,14.65,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER131285,765.85,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER131286,210.05,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER131287,14.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2015,Travel & Subsistence,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER131325,5.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2015,Travel & Subsistence,Trade Marks Directorate,Personal expenses name witheld,ER131345,193.65,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2015,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER131346,51.99,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Travel & Subsistence,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER131365,573.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER131385,572.59,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER131386,170.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER131387,288.53,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER131388,191.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131405,12.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131406,11.95,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER131407,397.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Travel & Subsistence,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER131410,10.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Travel & Subsistence,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER131413,10.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER131414,327.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Travel & Subsistence,"People, Places and Services Directorate",Personal expenses name witheld,ER131416,20.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Travel & Subsistence,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER131417,18.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Travel & Subsistence,Trade Marks Directorate,Personal expenses name witheld,ER131418,183.65,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER131425,165.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2015,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER131426,17.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER131427,374.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2015,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER131428,17.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2015,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER131429,21.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2015,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER131430,18.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER131431,39.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2015,Travel & Subsistence,"People, Places and Services Directorate",Personal expenses name witheld,ER131447,24.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131466,14.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER131468,120.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER131469,265.39,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER131470,34.51,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER131486,10.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131489,9.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Travel & Subsistence,"People, Places and Services Directorate",Personal expenses name witheld,ER131497,31.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Travel & Subsistence,People Places & Serv Direct,Personal expenses name witheld,ER131500,62.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER131501,864.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER131502,124.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131507,236.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER131509,521.01,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Travel & Subsistence,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER131510,13.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Travel & Subsistence,People Places & Serv Direct,Personal expenses name witheld,ER131511,7.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131527,50.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131529,12.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131530,622.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Travel & Subsistence,"People, Places and Services Directorate",Personal expenses name witheld,ER131531,122.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER131532,287.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER131537,162.27,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Information Technology,IT Directorate,Gresham Computer Services Ltd,GCS50905,1819.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Telecoms,IT Directorate,British  Telecom,GP00002104M021&Q,3462.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Miscellaneous Expenses General,Innovation Directorate,Goldborough Studio Ltd,GS0131,174.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Miscellaneous Expenses General,Copyright and IP Enforcement Directorate,Experian Ltd,IEX3001574753,159.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Information Technology,IT Directorate,SANDHILL CONSULTANTS LTD,IN4058249,50652.00,Not Applicable,
