Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2015,Staff Costs,Innovation Directorate,University of Wales Newport,OP/I032274,658.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2015,Supporting UK Business,Innovation Directorate,BRIFFA,15.25245,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2015,Supporting UK Business,Innovation Directorate,DAN ANTHONY PRESENTATIONS LTD,122,550.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Supporting UK Business,Innovation Directorate,Metis Partners Ltd,794,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Supporting UK Business,Innovation Directorate,IP ASSET  LLP,3502,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Miscellaneous Expenses General,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),4479,7.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2015,Supporting UK Business,Innovation Directorate,Lincoln IP,5221,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2015,Supporting UK Business,Innovation Directorate,Lincoln IP,5222,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Supporting UK Business,Innovation Directorate,STEPHENS SCOWN LLP,46372,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Supporting UK Business,Innovation Directorate,STEPHENS SCOWN LLP,46403,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Supporting UK Business,Innovation Directorate,STEPHENS SCOWN LLP,47695,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2015,Supporting UK Business,Innovation Directorate,STEPHENS SCOWN LLP,47921,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Supporting UK Business,Innovation Directorate,STEPHENS SCOWN LLP,48037,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2015,Miscellaneous Expenses General,Innovation Directorate,University of Glasgow,57825,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2015,Supporting UK Business,Innovation Directorate,LAYTONS,65320,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2015,Supporting UK Business,Innovation Directorate,K. W. Peter & Co,101360,2182.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,106613,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,106631,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2015,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,106804,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2015,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,106820,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2015,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,106823,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,106842,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,106895,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2015,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,106929,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2015,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,106936,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2015,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,106939,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2015,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,106943,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2015,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,106945,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Supporting UK Business,Innovation Directorate,Alistair Hindle Associates,150506,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Supporting UK Business,Innovation Directorate,Alistair Hindle Associates,150902,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Supporting UK Business,Innovation Directorate,SHULMANS LLP,285237,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Supporting UK Business,Innovation Directorate,SHULMANS LLP,285239,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Supporting UK Business,Innovation Directorate,Harrison Goddard Foote,360692,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2015,Supporting UK Business,Innovation Directorate,Harrison Goddard Foote,372561,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2015,Supporting UK Business,Innovation Directorate,Harrison Goddard Foote,372624,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2015,Supporting UK Business,Innovation Directorate,HARPER MACLEOD LLP,420197,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2015,Supporting UK Business,Innovation Directorate,Urquhart Dykes & Lord LLP,421415,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Supporting UK Business,Innovation Directorate,Thorntons,883559,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Supporting UK Business,Innovation Directorate,Marks & Clerk LLP,5096592,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Supporting UK Business,Innovation Directorate,Marks & Clerk LLP,7064381,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Supporting UK Business,Innovation Directorate,Marks & Clerk LLP,7064481,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Supporting UK Business,Innovation Directorate,CAMERON INTELLECTUAL PROPERTY LTD,1491/15,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Supporting UK Business,Innovation Directorate,Cloch Solicitors,15-0133,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Supporting UK Business,Innovation Directorate,Black & Associates Ltd,1508004B,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2015,Supporting UK Business,Innovation Directorate,CAMERON INTELLECTUAL PROPERTY LTD,1548-15,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Supporting UK Business,Innovation Directorate,Murgitroyd & Company Ltd,19317/15,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2015,Supporting UK Business,Innovation Directorate,Withers &  Rogers LLP,758336RH,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2015,Supporting UK Business,Innovation Directorate,Williams Lea Ltd,CHP-BIS-IPO15090,720.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2015,Supporting UK Business,Innovation Directorate,HARPER MACLEOD LLP,D808984,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2015,Supporting UK Business,Innovation Directorate,Harrison Goddard Foote,G138682,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Supporting UK Business,Innovation Directorate,MacRoberts LLP,I/15/5848,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Supporting UK Business,Innovation Directorate,MacRoberts LLP,I/15/5873,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2015,Supporting UK Business,Innovation Directorate,Meltwater UK LTD,IN-S104-407644,7881.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Supporting UK Business,Innovation Directorate,Scintilla,INV-00450,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Supporting UK Business,Innovation Directorate,Scintilla,INV-00486,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2015,Supporting UK Business,Innovation Directorate,Lean IP,INV2035,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2015,Supporting UK Business,Innovation Directorate,INNGOT LTD,L1510/1,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2015,Supporting UK Business,Innovation Directorate,INNGOT LTD,L1510/5,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2015,Supporting UK Business,Innovation Directorate,Stannard & Stannard,S&S00410,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Supporting UK Business,Innovation Directorate,Haseltine Lake,SI307986,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2015,Supporting UK Business,Innovation Directorate,Sycamore Innovation Management Ltd,SIM13-235,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2015,Pay Costs,Innovation Directorate,HM REVENUE AND CUSTOMS,XK0000100181056,1450.95,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Supporting UK Business,International Policy Directorate,FOREIGN & COMMONWEALTH OFFICE,1078777,16435.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Supporting UK Business,International Policy Directorate,FOREIGN & COMMONWEALTH OFFICE,1080801,30380.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Supporting UK Business,International Policy Directorate,FOREIGN & COMMONWEALTH OFFICE,1080983,8102.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2015,Supporting UK Business,International Policy Directorate,FOREIGN & COMMONWEALTH OFFICE,1081772,8425.95,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2015,Supporting UK Business,International Policy Directorate,FOREIGN & COMMONWEALTH OFFICE,1081874,1252.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Supporting UK Business,International Policy Directorate,FOREIGN & COMMONWEALTH OFFICE,1082042,14606.55,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2015,Supporting UK Business,International Policy Directorate,Central Hall Westminster LTD,23599,7643.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2015,Miscellaneous Expenses General,International Policy Directorate,CDL Hotels (UK) Limited,115661464,3483.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2015,Supporting UK Business,International Policy Directorate,Four Communications Group Ltd,FC013282,5214.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2015,Supporting UK Business,International Policy Directorate,Four Communications Group Ltd,FC013295,21320.99,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2015,Pay Costs,International Policy Directorate,HM REVENUE AND CUSTOMS,XK0000100181056,423.91,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Travel & Subsistence,International Policy Directorate,Veezu Ltd T/A Dragon Taxis (Newport),4479,213.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2015,Travel & Subsistence,International Policy Directorate,HRG UK,795268562,2865.77,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2015,Travel & Subsistence,International Policy Directorate,HRG UK,795331628,1697.51,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Travel & Subsistence,International Policy Directorate,HRG UK,795653209,1749.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Travel & Subsistence,International Policy Directorate,HRG UK,795712984,3400.93,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Travel & Subsistence,International Policy Directorate,HRG UK,795731493,1764.41,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Travel & Subsistence,International Policy Directorate,HRG UK,795731617,2708.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Travel & Subsistence,International Policy Directorate,HRG UK,795741727,4031.29,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Travel & Subsistence,International Policy Directorate,HRG UK,795758060,3971.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Travel & Subsistence,International Policy Directorate,HRG UK,795759705,3971.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Travel & Subsistence,International Policy Directorate,HRG UK,795829120,1562.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Travel & Subsistence,International Policy Directorate,HRG UK,795829176,1562.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Travel & Subsistence,International Policy Directorate,HRG UK,795829192,2313.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Travel & Subsistence,International Policy Directorate,HRG UK,795829217,2313.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Miscellaneous Expenses General,International Policy Directorate,Lan-bridge Communications Ltd,1015 IPOL,800.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name withheld,ER133920,503.65,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name withheld,ER134087,1600.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name withheld,ER134174,3247.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name withheld,ER134175,965.94,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name withheld,ER134179,2174.41,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name withheld,ER134204,997.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2015,Information Technology,IT Directorate,Benchmark Consulting Canada,1,5000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2015,Travel & Subsistence,IT Directorate,HRG UK,795391616,2129.58,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Travel & Subsistence,IT Directorate,Personal expenses name withheld,ER134257,535.95,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2015,Information Technology,IT Directorate,SANDHILL CONSULTANTS LTD,IN4058390,16110.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA348883,2740.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA350060,2599.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA351440,2388.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10067820,3123.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10067820,2616.65,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10067820,3165.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10070300,3123.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2015,Staff Costs,IT Directorate,Focus on Training,1897,1074.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Travel & Subsistence,IT Directorate,Veezu Ltd T/A Dragon Taxis (Newport),4479,51.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2015,Miscellaneous Expenses General,IT Directorate,Open Connections Solutions Ltd,270253,7624.73,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Miscellaneous Expenses General,IT Directorate,Open Connections Solutions Ltd,270263,3489.91,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Staff Costs,IT Directorate,JB International Training Ltd,15160197,1794.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA347756,2622.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA348878,8337.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA349571,2491.58,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA350623,2445.04,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA350624,2702.44,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA350625,2826.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA351435,2276.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA351436,2460.77,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA351439,2496.61,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA351441,2560.27,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA352799,2479.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10067820,2902.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10067820,3203.04,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10067820,3060.91,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10067820,8395.53,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10067820,6860.36,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10067820,9630.58,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10069011,10741.81,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10069011,16184.04,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10069011,8763.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10069011,3603.31,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10069011,2129.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10070300,3879.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10070300,16574.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10070300,16097.36,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10070300,3085.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10072185,15115.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10072185,12876.81,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2015,Information Technology,IT Directorate,Bell Integrated Communications Ltd,2045,23289.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Information Technology,IT Directorate,IPL Information Processing Ltd,37389,24553.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2015,Information Technology,IT Directorate,IPL Information Processing Ltd,37576,46272.91,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2015,Information Technology,IT Directorate,IPL Information Processing Ltd,37819,30524.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Information Technology,IT Directorate,IPL Information Processing Ltd,37932,38584.26,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Information Technology,IT Directorate,Open Connections Solutions Ltd,270246,3225.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2015,Information Technology,IT Directorate,Open Connections Solutions Ltd,270278,633.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Information Technology,IT Directorate,Insight Direct (UK) Ltd,2573708,12455.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Information Technology,IT Directorate,CSA WAVERLEY,IN661947,1670.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2015,Information Technology,IT Directorate,Pluralsight,INV00016372,1697.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Information Technology,IT Directorate,Softcat Ltd,INV01218992,288783.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2015,Information Technology,IT Directorate,Evolve Secure Solutions Ltd,SI000245,7560.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2015,Pay Costs,IT Directorate,HM REVENUE AND CUSTOMS,XK0000100181056,2316.93,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2015,Travel & Subsistence,IT Directorate,Personal expenses name withheld,ER134168,844.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2015,Travel & Subsistence,IT Directorate,Personal expenses name withheld,ER134169,684.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Travel & Subsistence,IT Directorate,Personal expenses name withheld,ER134182,1116.17,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2015,Information Technology,IT Directorate,CSA WAVERLEY,IN662070,2489.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2015,Information Technology,IT Directorate,Dunstan Thomas,506,2841.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Information Technology,IT Directorate,Capax Discovery,2411,5520.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Travel & Subsistence,IT Directorate,Veezu Ltd T/A Dragon Taxis (Newport),4479,15.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2015,Information Technology,IT Directorate,Fujitsu Services Ltd,214946,156495.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2015,Miscellaneous Expenses General,IT Directorate,Open Connections Solutions Ltd,270274,2200.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2015,Miscellaneous Expenses General,IT Directorate,Trustmarque Solutions Ltd,2232586,3420.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Information Technology,IT Directorate,Insight Direct (UK) Ltd,2442382,-1266.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Information Technology,IT Directorate,MISCO,10718535,4929.71,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2015,Telecoms,IT Directorate,Talk Talk Business,14029833,628.36,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Telecoms,IT Directorate,ZEN INTERNET LIMITED,19324435,4888.63,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2015,Telecoms,IT Directorate,British  Telecom,25923981,6648.01,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Telecoms,IT Directorate,Vodafone Corporate Ltd,77562602,4395.39,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2015,Telecoms,IT Directorate,Vodafone Corporate Ltd,77880889,4716.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Travel & Subsistence,IT Directorate,HRG UK,795571762,621.13,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2015,Telecoms,IT Directorate,EE Ltd,1212337940,5197.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Information Technology,IT Directorate,Computacenter (UK) ltd,3880633084,3944.04,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2015,Telecoms,IT Directorate,British  Telecom,2.5924E+11,-9848.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Information Technology,IT Directorate,Snowbound Software Corporation,2014-317,1003.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2015,Telecoms,IT Directorate,British  Telecom,25858251Q013,8448.46,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2015,Telecoms,IT Directorate,British  Telecom,25900554Q014,8448.46,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2015,Telecoms,IT Directorate,British  Telecom,25917969Q014,12406.69,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2015,Telecoms,IT Directorate,THREE,AIJ35726572,863.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Information Technology,IT Directorate,Automated Intelligence Ltd,AIL16031,48600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Information Technology,IT Directorate,JFrog Ltd,EISAS150006,6381.53,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Telecoms,IT Directorate,British  Telecom,GP00002104M025F7,3462.60,Not Applicable,
