Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2015,Staff Costs,People Places & Serv Direct,P&MM Ltd,1021256,18804.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2015,Staff Costs,People Places & Serv Direct,Whitehall & Industry Group,2150126,3120.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2015,Staff Costs,People Places & Serv Direct,The Economist Newspaper Ltd,ON13729,900.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2015,Staff Costs,People Places & Serv Direct,Business in the Community,SIN048903,4920.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2015,Staff Costs,Trade Mark Directorate,Wales Quality Centre Ltd,INT001,1885.92,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/06/2015,Staff Costs,Projects,British Standards Institution,94285960/1000,2970.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/06/2015,Supporting UK Business,Copyright and Enforcement Directorate,City of London Police,4144904,1423234.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2015,Supporting UK Business,Innovation Directorate,Metis Partners Ltd,734,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/06/2015,Supporting UK Business,Innovation Directorate,Metis Partners Ltd,738,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/06/2015,Supporting UK Business,Innovation Directorate,VIRTUOSO LEGAL IP,1739,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/06/2015,Supporting UK Business,Innovation Directorate,VIRTUOSO LEGAL IP,1744,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2015,Supporting UK Business,Innovation Directorate,3volution LLP,2455,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/06/2015,Supporting UK Business,Innovation Directorate,STEPHENS SCOWN LLP,42018,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2015,Supporting UK Business,Innovation Directorate,STEPHENS SCOWN LLP,42331,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/06/2015,Supporting UK Business,Innovation Directorate,STEPHENS SCOWN LLP,42714,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/06/2015,Supporting UK Business,Innovation Directorate,STEPHENS SCOWN LLP,42728,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2015,Supporting UK Business,Innovation Directorate,Alistair Hindle Associates,150602,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/06/2015,Supporting UK Business,Innovation Directorate,Harrison Clark Rickerbys Ltd,338838,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2015,Supporting UK Business,Innovation Directorate,Thorntons,874326,2745.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/06/2015,Supporting UK Business,Innovation Directorate,Withers &  Rogers LLP,757972RH,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Supporting UK Business,Innovation Directorate,Dehns Mohun,DM100345,2301.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/06/2015,Supporting UK Business,Innovation Directorate,MacRoberts LLP,I/15/3700,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/06/2015,Supporting UK Business,Innovation Directorate,MacRoberts LLP,I/15/3744,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2015,Supporting UK Business,Innovation Directorate,Lean IP,INV2023,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2015,Supporting UK Business,Innovation Directorate,Creation IP Ltd,IV641,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/06/2015,Supporting UK Business,Innovation Directorate,Creation IP Ltd,IV647,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/06/2015,Supporting UK Business,Innovation Directorate,Creation IP Ltd,IV672,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2015,Supporting UK Business,Innovation Directorate,Azrights  Solicitors,OS/194,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/06/2015,Supporting UK Business,Innovation Directorate,Atkinson & Company,Y159,2940.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2015,Supporting UK Business,International Policy Directorate,FOREIGN & COMMONWEALTH OFFICE,1078166,32174.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2015,Telecoms,IT Directorate,Talk Talk Business,13484335,689.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2015,Telecoms,IT Directorate,ZEN INTERNET LIMITED,18679256,4438.49,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2015,Telecoms,IT Directorate,Vodafone Corporate Ltd,76540281,4642.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/06/2015,Telecoms,IT Directorate,EE Ltd,1187746584,4282.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/06/2015,Telecoms,IT Directorate,British  Telecom,25857095Q013,9698.22,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2015,Telecoms,IT Directorate,THREE,AEJ03321131,1002.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2015,Telecoms,IT Directorate,British  Telecom,GP00002104M0223C,3462.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2015,Telecoms,IT Directorate,VODAFONE LIMITED,UK10/052015/3083,3322.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2015,Telecoms,IT Directorate,VODAFONE LIMITED,UK10/062015/8686,3322.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,People Places & Serv Direct,Veezu Ltd T/A Dragon Taxis (Newport),3804,15.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2015,Travel & Subsistence,People Places & Serv Direct,Personal expenses name witheld,ER131446,641.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,People Places & Serv Direct,Veezu Ltd T/A Dragon Taxis (Newport),3804,40.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,Copyright and Enforcement Directorate,Veezu Ltd T/A Dragon Taxis (Newport),3804,90.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634479140,1984.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,Copyright and Enforcement Directorate,Veezu Ltd T/A Dragon Taxis (Newport),3804,7.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,People Places & Serv Direct,Veezu Ltd T/A Dragon Taxis (Newport),3804,6.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),3804,54.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER132012,559.51,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,International Policy Directorate,Veezu Ltd T/A Dragon Taxis (Newport),3804,117.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634105067,2458.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634240636,2674.61,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634306275,2674.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634341980,510.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER131538,1260.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER131799,612.69,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/06/2015,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER132187,557.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,IT Directorate,Veezu Ltd T/A Dragon Taxis (Newport),3804,23.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2015,Travel & Subsistence,IT Directorate,Leasedrive Velo Rental Management Ltd,RHI01378869,945.17,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,People Places & Serv Direct,Veezu Ltd T/A Dragon Taxis (Newport),3804,7.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER131789,939.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/06/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER131937,1194.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/06/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER132185,577.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/06/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER132186,581.89,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,Patents Directorate,Veezu Ltd T/A Dragon Taxis (Newport),3804,7.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2015,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER131877,1011.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,Patents Directorate,HRG UK,494918868,4527.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2015,Travel & Subsistence,Patents Directorate,Kemp Construction Ltd,494918868,0.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,Patents Directorate,HRG UK,494922339,2713.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2015,Travel & Subsistence,Patents Directorate,Kemp Construction Ltd,494922339,0.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,Patents Directorate,HRG UK,494922419,2757.91,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2015,Travel & Subsistence,Patents Directorate,Kemp Construction Ltd,494922419,0.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,Patents Directorate,HRG UK,494967582,4527.05,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2015,Travel & Subsistence,Patents Directorate,Kemp Construction Ltd,494967582,0.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2015,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER131725,1154.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,Patents Directorate,Veezu Ltd T/A Dragon Taxis (Newport),3804,25.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER131583,536.65,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,Finance Directorate,Veezu Ltd T/A Dragon Taxis (Newport),3804,15.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,Trade Mark Directorate,Veezu Ltd T/A Dragon Taxis (Newport),3804,12.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2015,Travel & Subsistence,Trade Mark Directorate,Personal expenses name witheld,ER131974,561.37,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,Trade Mark Directorate,Veezu Ltd T/A Dragon Taxis (Newport),3804,7.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/06/2015,Travel & Subsistence,Trade Mark Directorate,Personal expenses name witheld,ER131955,673.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2015,Travel & Subsistence,Trade Mark Directorate,Personal expenses name witheld,ER132086,696.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,Trade Mark Directorate,Veezu Ltd T/A Dragon Taxis (Newport),3804,25.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2015,Travel & Subsistence,Trade Mark Directorate,Personal expenses name witheld,ER131411,1551.59,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2015,Travel & Subsistence,Trade Mark Directorate,Personal expenses name witheld,ER131557,1079.93,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2015,Travel & Subsistence,Trade Mark Directorate,Personal expenses name witheld,ER131577,1339.87,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,Trade Mark Directorate,HRG UK,494989281,569.89,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2015,Travel & Subsistence,Trade Mark Directorate,Kemp Construction Ltd,494989281,0.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2015,Travel & Subsistence,Projects,Veezu Ltd T/A Dragon Taxis (Newport),3804,69.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2015,Travel & Subsistence,Projects,Personal expenses name witheld,ER131305,1088.46,Not Applicable,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
