Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,13/05/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30735306,255.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30745116,213.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Pay Costs,Patent Directorate,DHL International (UK) Ltd,30715199,5806.61,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2016,Pay Costs,Patent Directorate,Healthy Workstations Ltd,30725511,978.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Pay Costs,Patent Directorate,Royal Mail,30755774,1218.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Pay Costs,Patent Directorate,Mitie Facilities Services Ltd,30755774,5745.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Pay Costs,Patent Directorate,Miggle Ltd,30745116,4504.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/05/2016,Pay Costs,Patent Directorate,Whitehall & Industry Group,30735306,1800.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30725511,635.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/05/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30735306,485.95,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Pay Costs,Patent Directorate,Richard Windsor,30745116,2800.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Pay Costs,Patent Directorate,QA Ltd,30755774,11400.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Pay Costs,Patent Directorate,Evolve Secure Solutions Ltd,30745116,10800.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Pay Costs,Patent Directorate,Capax Discovery,30755774,10886.23,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Pay Costs,Patent Directorate,SOFTWARE BOX LTD,30715199,1152.39,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Pay Costs,Patent Directorate,Oracle Corporation UK Limited,30745116,56008.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Pay Costs,Patent Directorate,Oracle Corporation UK Limited,30755774,9882.77,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Pay Costs,Patent Directorate,INNGOT LTD,30715199,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2016,Pay Costs,Patent Directorate,Capita Business Services  Ltd,30725511,3629.26,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2016,Staff Costs,People Places & Serv Direct,Kaplan,AP201601PO,2514.42,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Staff Costs,People Places & Serv Direct,Capita Business Services  Ltd,X103606,3335.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2016,Postage & Delivery Costs,People Places & Serv Direct,Capita Business Services  Ltd,1719606,2999.81,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Staff Costs,People Places & Serv Direct,DBL Europe Ltd,58,9480.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Staff Costs,People Places & Serv Direct,Experian Ltd,60,73644.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Staff Costs,People Places & Serv Direct,Personal expenses,59,2123.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Staff Costs,People Places & Serv Direct,Tameside Borough Council,57,1000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/05/2016,Miscellaneous Expenses General,People Places & Serv Direct,Acorn Recruitment Ltd,6.1511E+11,1861.94,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/05/2016,Postage & Delivery Costs,People Places & Serv Direct,Alistair Hindle Associates,81028431,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/05/2016,Miscellaneous Expenses General,People Places & Serv Direct,CAMERON INTELLECTUAL PROPERTY LTD,CRCS7829827,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Staff Costs,People Places & Serv Direct,LA International Computer Consultants Lt,101896,2283.46,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2016,Accommodation,People Places & Serv Direct,Trustmarque Solutions Ltd,28490,4740.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/05/2016,Staff Costs,People Places & Serv Direct,Antalis,53360,4009.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/05/2016,Staff Costs,People Places & Serv Direct,Minesoft Ltd,SO1099594,18426.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Miscellaneous Expenses General,People Places & Serv Direct,Capita Business Services  Ltd,100-91200466,2669.71,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Miscellaneous Expenses General,People Places & Serv Direct,First News (UK) Ltd,6749,8460.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2016,Miscellaneous Expenses General,People Places & Serv Direct,LA International Computer Consultants Lt,6752,3934.55,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/05/2016,Accommodation,People Places & Serv Direct,UK Shared Business Services Ltd,1087613,42515.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/05/2016,Postage & Delivery Costs,People Places & Serv Direct,CitySprint (UK) Ltd,705614-11MAY16CN,3099.53,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2016,Postage & Delivery Costs,People Places & Serv Direct,Computacenter (UK) ltd,705614-11MAY16,32023.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/05/2016,Postage & Delivery Costs,People Places & Serv Direct,Government Legal Department,705614-11MAYCHAP,5616.94,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Staff Costs,People Places & Serv Direct,Government Legal Department,18813,814.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Miscellaneous Expenses General,People Places & Serv Direct,Newey & Eyre,33404,3526.13,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/05/2016,Miscellaneous Expenses General,People Places & Serv Direct,Brook Street (UK) Ltd,33439,417.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2016,Miscellaneous Expenses General,People Places & Serv Direct,Brook Street (UK) Ltd,33398,413.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Staff Costs,People Places & Serv Direct,BluePhoenix Solutions UK Ltd T/A MODERN,503117,258300.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Staff Costs,People Places & Serv Direct,BluePhoenix Solutions UK Ltd T/A MODERN,1026908,34716.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/05/2016,Postage & Delivery Costs,People Places & Serv Direct,BluePhoenix Solutions UK Ltd T/A MODERN,9052088258,7488.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2016,Staff Costs,People Places & Serv Direct,Trustmarque Solutions Ltd,79,14204.45,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2016,Staff Costs,People Places & Serv Direct,Xerox (UK) Ltd,79,2880.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2016,Postage & Delivery Costs,People Places & Serv Direct,EE Ltd,9052191822,3948.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2016,Staff Costs,People Places & Serv Direct,Brook Street (UK) Ltd,100333,470.26,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2016,Staff Costs,People Places & Serv Direct,Brook Street (UK) Ltd,100334,419.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2016,Staff Costs,People Places & Serv Direct,Brook Street (UK) Ltd,100335,426.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2016,Staff Costs,People Places & Serv Direct,Brook Street (UK) Ltd,100336,1007.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/05/2016,Staff Costs,People Places & Serv Direct,Brook Street (UK) Ltd,CDSC-2466,874.74,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Miscellaneous Expenses General,Finance Directorate,Capita Business Services  Ltd,100-91200466,2668.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Travel & Subsistence,Finance Directorate,Open Connections Solutions Ltd,376,644.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/05/2016,Pay Costs,Patent Directorate,IP Aspire Ltd,30735306,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Pay Costs,Patent Directorate,IP Aspire Ltd,30715199,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2016,Pay Costs,Patent Directorate,Bridle Intellectual Property Limited,30725511,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/05/2016,Pay Costs,Patent Directorate,Shoosmiths LLP,30735306,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Pay Costs,Patent Directorate,LA International Computer Consultants Lt,30745116,2237.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Pay Costs,Patent Directorate,Morris's Grounds Maintenance,30755774,3084.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30755774,481.99,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30725511,430.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/05/2016,Pay Costs,Patent Directorate,Capita Business Services  Ltd,30735306,2102.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Pay Costs,Patent Directorate,Open Connections Solutions Ltd,30715199,525.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2016,Pay Costs,Patent Directorate,University of West of England,30725511,11977.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2016,Pay Costs,Patent Directorate,D&M Mechanical Engineers Ltd,30725511,204000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Pay Costs,Patent Directorate,Accountancy Recruitment Wales,30745116,556.45,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Pay Costs,Patent Directorate,Personal expenses,30745116,3211.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Pay Costs,Patent Directorate,iKnow Solutions,30755774,910.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2016,Pay Costs,Patent Directorate,Banner  Business Supplies Ltd,30725511,1501.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Pay Costs,Patent Directorate,Antalis,30755774,3956.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/05/2016,Pay Costs,Patent Directorate,Micro Focus Ltd,30735306,53321.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Pay Costs,Patent Directorate,Personal expenses,30715199,579.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Pay Costs,Patent Directorate,Capita Business Services  Ltd,30745116,2351.05,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2016,Legal & Hearings,Trade Mark Directorate,Whitehall & Industry Group,426821,5700.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2016,Legal & Hearings,Trade Mark Directorate,TNS UK LTD,135034,71580.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2016,Legal & Hearings,Trade Mark Directorate,LAWRIE INTELLECTUAL PROPERTY,427778,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Travel & Subsistence,Trade Mark Directorate,Acorn Recruitment Ltd,ER135879,1861.94,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Travel & Subsistence,Trade Mark Directorate,Kemp Construction Ltd,ER136072,10071.49,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Travel & Subsistence,Trade Mark Directorate,Department For Business Innovation & Ski,376,3100.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/05/2016,Staff Costs,Trade Mark Directorate,Metadata Ltd,10581,2148.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Miscellaneous Expenses General,Trade Mark Directorate,Capita Business Services  Ltd,100-91200466,3299.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Travel & Subsistence,Trade Mark Directorate,Antalis,376,624.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/05/2016,Pay Costs,Trade Mark Directorate,Xerox (UK) Ltd,30735306,1014.29,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2016,Pay Costs,Trade Mark Directorate,Trustmarque Solutions Ltd,30715199,11738.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2016,Pay Costs,Trade Mark Directorate,Sedao Ltd,30745116,910.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/05/2016,Pay Costs,Trade Mark Directorate,British Library,30755774,3206.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2016,Pay Costs,Trade Mark Directorate,Evac+Chair International Ltd,30725511,7958.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Travel & Subsistence,Trade Mark Directorate,Brook Street (UK) Ltd,376,443.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2016,Legal & Hearings,Trade Mark Directorate,Capita Business Services  Ltd,91817,2096.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2016,Legal & Hearings,Trade Mark Directorate,CSA WAVERLEY,91818,32835.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2016,Information Technology,International Policy Directorate,Capita Business Services  Ltd,MIG-IPO-001-011,3299.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/05/2016,Miscellaneous Expenses General,International Policy Directorate,HORNBILL SERVICE MANAGEMENT LIMITED,42507,14603.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/05/2016,Travel & Subsistence,International Policy Directorate,Advanced Business Solutions,376,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2016,Miscellaneous Expenses General,Projects,Capita Business Services  Ltd,267476,3380.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
Department for Business Innovation and Skills,Intellectual Property Office,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
