Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,13/04/2016,Information Technology,Patent Directorate,Minesoft Ltd,17556,18426.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/04/2016,Misc Expenses Finance,People Places & Serv Direct,MARSH Ltd,8215462,1979.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Miscellaneous Expenses General,People Places & Serv Direct,Liftshare.com  Ltd,1112,1286.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Miscellaneous Expenses General,Innovation Directorate,Lloyd's Register Quality Assurance Ltd,15009945,2186.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,2035,628.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Office Machinery,People Places & Serv Direct,Xerox (UK) Ltd,1605477612,8714.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Office Machinery,People Places & Serv Direct,Xerox (UK) Ltd,1605477613,5858.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Office Machinery,People Places & Serv Direct,Xerox (UK) Ltd,1605477614,3535.74,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10108164,2340.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10108164,2739.92,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10108164,2690.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10108164,2418.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Miscellaneous Expenses General,Innovation Directorate,Pukka Films Ltd,PF5839,8298.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Miscellaneous Expenses General,Innovation Directorate,SAC Commercial,20853797,6660.36,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10108164,3639.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10108164,2893.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10108164,2968.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10108164,2297.27,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10108164,2216.05,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10108164,2681.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10108164,1960.01,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10108164,1933.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10108164,1078.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10108164,2096.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,CSA WAVERLEY,S-INV-100414,32835.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Oracle Corporation UK Limited,1531529,47694.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10108164,3335.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10108164,4136.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10108164,3374.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10108164,2950.73,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10108164,3299.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10108164,2639.81,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10108164,2668.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10108164,1220.44,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10108164,6273.04,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10108164,2669.71,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10108164,3299.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10108164,3299.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10108164,3299.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,2036,537.26,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2016,Accommodation,People Places & Serv Direct,Senator International Ltd,S01303409,24275.22,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/04/2016,Accommodation,People Places & Serv Direct,EDF ENERGY,1551769,34017.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/04/2016,Information Technology,People Places & Serv Direct,Insight Direct (UK) Ltd,2829053,1060.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/04/2016,Marketing & Publicity,Innovation Directorate,First News (UK) Ltd,FNAD1808,8460.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/04/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA375613,3934.55,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/04/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA375614,1830.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/04/2016,Miscellaneous Expenses General,People Places & Serv Direct,UK Shared Business Services Ltd,SBS-13010,42515.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/04/2016,Postage & Delivery Costs,People Places & Serv Direct,CitySprint (UK) Ltd,1671667,3099.53,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2016,Information Technology,IT Directorate,Computacenter (UK) ltd,3880806528,32023.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2016,Legal & Hearings,Patent Directorate,Government Legal Department,427978,5616.94,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Postage & Delivery Costs,People Places & Serv Direct,DHL International (UK) Ltd,BRS9285013,5919.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Legal & Hearings,Copyright and Enforcement Directorate,Government Legal Department,427681,814.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Accommodation,People Places & Serv Direct,Kemp Construction Ltd,6172,10071.49,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Accommodation,People Places & Serv Direct,Newey & Eyre,430044874,3526.13,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30684397,417.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30684397,413.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30694694,521.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Information Technology,Projects,BluePhoenix Solutions UK Ltd T/A MODERN,104160015,47520.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Information Technology,Projects,BluePhoenix Solutions UK Ltd T/A MODERN,104160017,258300.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Information Technology,Projects,BluePhoenix Solutions UK Ltd T/A MODERN,104160019,34716.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Information Technology,Projects,BluePhoenix Solutions UK Ltd T/A MODERN,104160020,7488.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Information Technology,Projects,BluePhoenix Solutions UK Ltd T/A MODERN,104160021,6048.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Information Technology,Projects,BluePhoenix Solutions UK Ltd T/A MODERN,104160022,7488.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Information Technology,Projects,BluePhoenix Solutions UK Ltd T/A MODERN,104160023,7835.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Information Technology,Projects,BluePhoenix Solutions UK Ltd T/A MODERN,104160024,1123.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Information Technology,Projects,BluePhoenix Solutions UK Ltd T/A MODERN,104160025,907.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Information Technology,Projects,BluePhoenix Solutions UK Ltd T/A MODERN,104160026,1123.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Staff Costs,IT Directorate,Pluralsight,INV00032455,23669.33,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Information Technology,IT Directorate,Trustmarque Solutions Ltd,SO644785,14204.45,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Information Technology,IT Directorate,Specialist Computer Centres Plc,OP-M133072,290817.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Miscellaneous Expenses General,IT Directorate,Xerox (UK) Ltd,1605476346,2880.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Information Technology,IT Directorate,HORNBILL SERVICE MANAGEMENT LIMITED,INV12272,14603.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Information Technology,IT Directorate,ePrint direct,3417,2280.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Telecoms,IT Directorate,EE Ltd,125817439,3948.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Information Technology,IT Directorate,Verisign,520003394,3807.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Staff Costs,IT Directorate,Spec Solutions Kft,V2016-000007,4400.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Legal & Hearings,Patent Directorate,Government Legal Department,427681,2950.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30684397,410.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30694694,514.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30684397,470.26,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30684397,419.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30684397,426.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30694694,1007.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30694694,480.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Information Technology,People Places & Serv Direct,ENGIE Services Limited,1800005859,6720.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30684397,464.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30684397,874.74,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30684397,468.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30694694,587.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30694694,354.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30694694,1060.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Legal & Hearings,Trade Mark Directorate,Government Legal Department,427681,916.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30684397,443.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2016,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30694694,516.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/04/2016,Accommodation,People Places & Serv Direct,EDF Energy 1 Ltd,1417651,31518.61,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/04/2016,Information Technology,Patent Directorate,Open Connections Solutions Ltd,280010,644.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/04/2016,Office Supplies,Finance Directorate,Antalis,5737296,624.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/04/2016,Information Technology,Finance Directorate,Advanced Business Solutions,ARBK-99037564,3600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/04/2016,Miscellaneous Expenses General,Finance Directorate,Advanced Business Solutions,ARBK-99038298,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/04/2016,Information Technology,Finance Directorate,Advanced Business Solutions,ARBK-99038588,615.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/04/2016,Miscellaneous Expenses General,Innovation Directorate,University of Hertfordshire,98537,30403.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/04/2016,Information Technology,Innovation Directorate,Digital Accessibility Centre,INV841,6480.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/04/2016,Staff Costs,IT Directorate,Randstad Technologies Ltd,P-NSM-52305,8550.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/04/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA367238,3146.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/04/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA367971,6293.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/04/2016,Telecoms,IT Directorate,Talk Talk Business,14978458,515.53,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/04/2016,Marketing & Publicity,Innovation Directorate,Innovation North East Ltd,INV-0012,1140.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/04/2016,Miscellaneous Expenses General,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,3100.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/04/2016,Miscellaneous Expenses General,People Places & Serv Direct,Advanced Business Solutions,15843,-7085.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/04/2016,Accommodation,People Places & Serv Direct,HMS Mobility Solutions Ltd,2507,10430.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/04/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,2046,657.19,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/04/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,1889.42,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/04/2016,Accommodation,People Places & Serv Direct,Mitie Facilities Services Ltd,100-91180702,4928.26,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/04/2016,Staff Costs,Patent Directorate,Metadata Ltd,24416,2148.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/04/2016,Information Technology,People Places & Serv Direct,Insight Direct (UK) Ltd,2849882,11747.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/04/2016,Supporting UK Business,Innovation Directorate,MacRoberts LLP,I/16/2456,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/04/2016,Supporting UK Business,Innovation Directorate,Harrison Clark Rickerbys Ltd,359321,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/04/2016,Marketing & Publicity,Innovation Directorate,Video Booth Systems Ltd,9742,14352.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/04/2016,Supporting UK Business,Innovation Directorate,JTTM Consultancy Ltd,1604002,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/04/2016,Information Technology,IT Directorate,Trustmarque Solutions Ltd,2244019,11339.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/04/2016,Telecoms,IT Directorate,British  Telecom,M17201,8314.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/04/2016,Information Technology,IT Directorate,Specialist Computer Centres Plc,OP-M147685,511.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/04/2016,Telecoms,IT Directorate,ZEN INTERNET LIMITED,20127648,5222.58,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/04/2016,Legal & Hearings,Patent Directorate,Marten Walsh Cherer Ltd,91616,723.71,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/04/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,2047,513.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/04/2016,Travel & Subsistence,Finance Directorate,Companies House,S0001656855,227.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/04/2016,Supporting UK Business,Innovation Directorate,Dyne Solicitors,15509,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/04/2016,Supporting UK Business,Innovation Directorate,Acuity Legal Limited Office Account,15773,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/04/2016,Supporting UK Business,International Policy Directorate,FOREIGN & COMMONWEALTH OFFICE,1086748,17728.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/04/2016,Supporting UK Business,International Policy Directorate,FOREIGN & COMMONWEALTH OFFICE,1086941,10880.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/04/2016,Supporting UK Business,International Policy Directorate,FOREIGN & COMMONWEALTH OFFICE,1086993,-545.55,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/04/2016,Travel & Subsistence,Finance Directorate,Personal expenses,ER135942,1427.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10110281,2517.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10110281,2690.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10110281,2450.45,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10110281,2850.37,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10110281,2914.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10110281,2517.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,Finance Directorate,Advanced Business Solutions,22APR16-IPO,7085.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Supporting UK Business,Innovation Directorate,Murgitroyd & Company Ltd,03018A-16,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Supporting UK Business,Innovation Directorate,Energy Development Group (EDG) Ltd,13,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Supporting UK Business,International Policy Directorate,HRG UK,689162358D,-2422.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Travel & Subsistence,International Policy Directorate,Personal expenses,ER135996,550.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10110281,1824.43,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10110281,2060.53,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10110281,2531.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10110281,2452.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10110281,2642.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA376153,2237.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Telecoms,IT Directorate,Vodafone Corporate Ltd,79941055,5393.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Telecoms,IT Directorate,EE Ltd,1232792030,6463.29,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10110281,4136.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10110281,6723.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10110281,3680.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10110281,2648.41,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10110281,6794.23,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10110281,2970.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10110281,3461.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10110281,3010.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10110281,3749.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10110281,9421.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA376154,2417.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Marketing & Publicity,Innovation Directorate,Holiday Inn Swindon,07JUL16IPO,685.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Marketing & Publicity,Innovation Directorate,Pennine Events Ltd,PE-2058,528.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Postage & Delivery Costs,People Places & Serv Direct,Royal Mail,9052008885,1320.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Staff Costs,People Places & Serv Direct,P&MM Ltd,1026304,9015.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Staff Costs,People Places & Serv Direct,P&MM Ltd,503078,8053.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,International Policy Directorate,Omnis Systems Ltd,2016-110,720.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,International Policy Directorate,Omnis Systems Ltd,2016-111,1440.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2016,Information Technology,International Policy Directorate,Omnis Systems Ltd,2016-112,7200.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/04/2016,Travel & Subsistence,Innovation Directorate,Bastiaan Grasmaijer,53347,510.23,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/04/2016,Information Technology,Patent Directorate,STN,9340294101,11545.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/04/2016,Information Technology,Patent Directorate,Springer Customer Service Centre GmbH,2932726781,15681.49,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/04/2016,Supporting UK Business,Trade Mark Directorate,Mishline Leader,53349,800.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/04/2016,Travel & Subsistence,International Policy Directorate,Personal expenses,ER135853,674.47,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/04/2016,Information Technology,International Policy Directorate,Net Service S.p.A,21-16,77814.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/04/2016,Office Machinery,People Places & Serv Direct,MORGANA SYSTEMS LTD,CN349799,-3866.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/04/2016,Office Machinery,People Places & Serv Direct,MORGANA SYSTEMS LTD,MS.349799,3866.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/04/2016,Supporting UK Business,Innovation Directorate,Capital Law LLP,20034307,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/04/2016,Supporting UK Business,Innovation Directorate,Lincoln IP,5740,3000.00,Not Applicable,
