Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,02/09/2015,Miscellaneous Expenses General,People Places & Services Directorate,Santia Consulting Ltd,C0013694-INV,414.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/09/2015,Miscellaneous Expenses General,People Places & Services Directorate,Santia Consulting Ltd,C0014035-INV,156.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2015,Miscellaneous Expenses General,People Places & Services Directorate,Santia Consulting Ltd,C0014186-INV,414.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2015,Miscellaneous Expenses General,People Places & Services Directorate,British Red Cross,C458484,-318.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2015,Miscellaneous Expenses General,People Places & Services Directorate,DECC CRC,CRCFP2723000,29864.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2015,Miscellaneous Expenses General,Copyright and Enforcement Directorate,Yassine Lefouili,CT-RES-16YASSIN2,10200.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/09/2015,Miscellaneous Expenses General,Innovation Directorate,Goldborough Studio Ltd,GSO145,145.83,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2015,Miscellaneous Expenses General,Copyright and Enforcement Directorate,Experian Ltd,IEX3001625580,15.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Miscellaneous Expenses General,People Places & Services Directorate,British Red Cross,N984091,636.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Miscellaneous Expenses General,People Places & Services Directorate,Celtic Manor Resort,PATENT OFFICE,572.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Miscellaneous Expenses General,People Places & Services Directorate,UK Shared Business Services Ltd,SBS-12444,42515.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/09/2015,Office Machinery,People Places & Services Directorate,Xerox (UK) Ltd,1604658538,180.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/09/2015,Office Machinery,People Places & Services Directorate,Xerox (UK) Ltd,1604658539,259.22,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/09/2015,Office Machinery,People Places & Services Directorate,Xerox (UK) Ltd,1604658540,180.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/09/2015,Office Machinery,People Places & Services Directorate,Xerox (UK) Ltd,1604658541,294.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Office Machinery,People Places & Services Directorate,Xerox (UK) Ltd,1604776642,332.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Office Machinery,People Places & Services Directorate,Xerox (UK) Ltd,1604776643,299.99,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Office Machinery,People Places & Services Directorate,Xerox (UK) Ltd,1604776644,1027.19,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Office Machinery,People Places & Services Directorate,Xerox (UK) Ltd,1604776645,1027.19,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2015,Office Supplies,Patents Directorate,Progressive Media Group,30020,511.79,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2015,Office Supplies,Finance Directorate,Total Print Finishing Services Ltd,37630,68.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/09/2015,Office Supplies,Finance Directorate,Total Print Finishing Services Ltd,37667,264.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/09/2015,Office Supplies,International Policy Directorate,Melda Kazim,53025,15.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/09/2015,Office Supplies,Finance Directorate,Print On Solutions Ltd (North West),135827,427.92,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2015,Office Supplies,People Places & Services Directorate,Menzies Distribution Ltd t/a Jones Yarre,213178,262.33,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Office Supplies,Finance Directorate,Antalis,884813,-12.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Office Supplies,Finance Directorate,RR Donnelley,4501284,804.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/09/2015,Office Supplies,Finance Directorate,Antalis,5071750,624.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/09/2015,Office Supplies,Finance Directorate,Antalis,5098552,624.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2015,Office Supplies,Finance Directorate,Antalis,5127332,624.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Office Supplies,Finance Directorate,Antalis,5166038,91.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Office Supplies,Finance Directorate,Antalis,5170546,839.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Office Supplies,Finance Directorate,Antalis,5182188,37.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2015,Office Supplies,Patents Directorate,Stationery Office,23666579,30.63,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2015,Office Supplies,Finance Directorate,Banner  Business Supplies Ltd,30434028,1424.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/09/2015,Office Supplies,Finance Directorate,Antalis,50272739,734.45,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2015,Office Supplies,Patents Directorate,British Library,139758787,4084.51,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Office Supplies,Finance Directorate,Xerox (UK) Ltd,1604682120,153.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/09/2015,Office Supplies,Finance Directorate,Xerox (UK) Ltd,1604721166,153.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Office Supplies,Finance Directorate,Xerox (UK) Ltd,1604771706,314.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/09/2015,Office Supplies,People Places & Services Directorate,Mitie Facilities Services Ltd,100-91041572,46.79,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/09/2015,Office Supplies,Patents Directorate,Mitie Facilities Services Ltd,100-91041572,42.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Office Supplies,People Places & Services Directorate,Mitie Facilities Services Ltd,100-91062082,33.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Office Supplies,Patents Directorate,Mitie Facilities Services Ltd,100-91062082,24.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/09/2015,Office Supplies,Finance Directorate,Williams Lea Ltd,BIS-IPO15060001,263.34,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2015,Office Supplies,Finance Directorate,Stamps Direct,CA332654,27.37,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2015,Office Supplies,Finance Directorate,Stamps Direct,CA334092,22.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2015,Office Supplies,People Places & Services Directorate,Evac+Chair International Ltd,INV82504,4786.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2015,Office Supplies,Patents Directorate,British Library,IS15W143149P,17.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2015,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1795,729.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1803,570.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1804,527.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2015,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1808,570.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2015,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1809,623.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Pay Costs,People Places & Services Directorate,Brook Street (UK) Ltd,30351336,207.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Pay Costs,Patents Directorate,Brook Street (UK) Ltd,30351336,287.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30351336,545.23,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30351336,1069.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Pay Costs,Trade Marks Directorate,Brook Street (UK) Ltd,30351336,427.85,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Pay Costs,Patents Directorate,Brook Street (UK) Ltd,30361473,376.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30361473,401.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30361473,766.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Pay Costs,Trade Marks Directorate,Brook Street (UK) Ltd,30361473,424.34,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/09/2015,Pay Costs,Patents Directorate,Brook Street (UK) Ltd,30371961,376.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/09/2015,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30371961,966.92,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/09/2015,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30371961,540.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/09/2015,Pay Costs,Trade Marks Directorate,Brook Street (UK) Ltd,30371961,424.34,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Pay Costs,People Places & Services Directorate,Brook Street (UK) Ltd,30382701,507.34,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Pay Costs,Patents Directorate,Brook Street (UK) Ltd,30382701,472.42,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30382701,983.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30382701,857.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Pay Costs,Trade Marks Directorate,Brook Street (UK) Ltd,30382701,406.81,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/09/2015,Postage & Delivery Costs,International Policy Directorate,Personal expenses name witheld,53028,6.33,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2015,Postage & Delivery Costs,International Policy Directorate,Melda Kazim,53042,6.33,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/09/2015,Postage & Delivery Costs,People Places & Services Directorate,Melda Kazim,53046,7.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/09/2015,Postage & Delivery Costs,People Places & Services Directorate,Melda Kazim,53047,6.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2015,Postage & Delivery Costs,People Places & Services Directorate,RICO LOGISTICS LTD,765838,16.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Postage & Delivery Costs,People Places & Services Directorate,CitySprint (UK) Ltd,1437632,3099.53,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Postage & Delivery Costs,People Places & Services Directorate,Parcelforce Worldwide,9050486794,766.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2015,Postage & Delivery Costs,People Places & Services Directorate,Royal Mail,9050598981,12.61,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/09/2015,Postage & Delivery Costs,People Places & Services Directorate,Parcelforce Worldwide,9050663891,1051.45,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/09/2015,Postage & Delivery Costs,People Places & Services Directorate,Royal Mail,9050671313,1331.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/09/2015,Postage & Delivery Costs,IT Directorate,"Idera, Inc.",0142447-R,3079.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2015,Postage & Delivery Costs,People Places & Services Directorate,Neopost Ltd,705614-NE9000335,10000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/09/2015,Postage & Delivery Costs,IT Directorate,Upland Software III Inc,CI-02056,4946.23,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Postage & Delivery Costs,People Places & Services Directorate,Personal expenses name witheld,E2005263764,47.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2015,Postage & Delivery Costs,People Places & Services Directorate,Personal expenses name witheld,E2005340595,61.99,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Postage & Delivery Costs,People Places & Services Directorate,DHL International (UK) Ltd,NPR8917400,6400.94,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Staff Costs,People Places & Services Directorate,OE Cam LLP,254,4466.53,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2015,Staff Costs,Patents Directorate,Bespoke Speechwriting Services Ltd,621,900.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Staff Costs,Patents Directorate,Personal expenses name witheld,1438,7.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Staff Costs,People Places & Services Directorate,Personal expenses name witheld,1438,90.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/09/2015,Staff Costs,People Places & Services Directorate,OE Cam LLP,1704,1028.47,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/09/2015,Staff Costs,People Places & Services Directorate,Psysoft Ltd,2962,264.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Staff Costs,People Places & Services Directorate,MyCSP Ltd,5282,3540.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/09/2015,Staff Costs,IT Directorate,Webcredible Ltd,6568,3720.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2015,Staff Costs,Copyright and Enforcement Directorate,VERDANT MEDIA,8143,540.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/09/2015,Staff Costs,People Places & Services Directorate,CERTITEC,11751,1076.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/09/2015,Staff Costs,IT Directorate,CPS Group (UK) Ltd,21008,7080.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Staff Costs,People Places & Services Directorate,Personal expenses name witheld,53031,36.37,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Staff Costs,People Places & Services Directorate,Personal expenses name witheld,53034,595.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2015,Staff Costs,People Places & Services Directorate,Personal expenses name witheld,53036,187.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/09/2015,Staff Costs,Finance Directorate,Personal expenses name witheld,53039,86.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Staff Costs,People Places & Services Directorate,Personal expenses name witheld,53050,166.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2015,Staff Costs,People Places & Services Directorate,Chartered Institute of Payroll Professio,57590,1930.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/09/2015,Staff Costs,People Places & Services Directorate,British Computer Society,1382662,164.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Staff Costs,International Policy Directorate,Whitehall & Industry Group,2150215,540.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Staff Costs,People Places & Services Directorate,Whitehall & Industry Group,2150380,780.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2015,Staff Costs,Patents Directorate,European Patent Office,40247752,490.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2015,Staff Costs,Patents Directorate,European Patent Office,40247760,490.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/09/2015,Staff Costs,International Policy Directorate,European Institute of Public Admin,45150944,847.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2015,Staff Costs,Innovation Directorate,Market Research Society,100030309,546.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/09/2015,Staff Costs,People Places & Services Directorate,Welsh Assembly Government,1800059207,480.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2015,Staff Costs,People Places & Services Directorate,Teamworks,2488/15/IPO/SUP/,135.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Staff Costs,People Places & Services Directorate,Acorns Nurseries Ltd,AP201502PO,4153.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2015,Staff Costs,People Places & Services Directorate,Acorn Recruitment Ltd,APS0764,3001.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Staff Costs,Finance Directorate,Advanced Business Solutions,ARIN-99021244,135.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2015,Staff Costs,People Places & Services Directorate,Capita Business Services  Ltd,C11907,-1078.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/09/2015,Staff Costs,People Places & Services Directorate,British Red Cross,C454106,-318.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/09/2015,Staff Costs,People Places & Services Directorate,British Red Cross,C457106,-318.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/09/2015,Staff Costs,People Places & Services Directorate,"lynda.com, Inc.",INV02751430,2840.34,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/09/2015,Staff Costs,Finance Directorate,Companies House,IP0000188-REFUND,1711.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2015,Staff Costs,IT Directorate,QA Ltd,ISL129728,11400.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2015,Staff Costs,IT Directorate,LA International Computer Consultants Lt,LA344948,2599.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2015,Staff Costs,People Places & Services Directorate,British Red Cross,N956438,318.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2015,Staff Costs,People Places & Services Directorate,British Red Cross,N972032,318.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/09/2015,Staff Costs,People Places & Services Directorate,British Red Cross,N979641,318.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Staff Costs,People Places & Services Directorate,British Red Cross,N981016,318.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/09/2015,Staff Costs,People Places & Services Directorate,British Red Cross,N981534,318.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2015,Staff Costs,People Places & Services Directorate,Knowledge Academy,SO1086646,3453.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2015,Staff Costs,People Places & Services Directorate,Capita Business Services  Ltd,X73417,66.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2015,Staff Costs,People Places & Services Directorate,Capita Business Services  Ltd,X74641,53.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2015,Staff Costs,People Places & Services Directorate,Capita Business Services  Ltd,X75290,2414.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2015,Staff Costs,Finance Directorate,Capita Business Services  Ltd,X75723,14191.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2015,Staff Costs,People Places & Services Directorate,Capita Business Services  Ltd,X75724,1552.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2015,Staff Costs,People Places & Services Directorate,Capita Business Services  Ltd,X77257,6631.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2015,Staff Costs,International Policy Directorate,Capita Business Services  Ltd,X78255,794.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/09/2015,Staff Costs,International Policy Directorate,Capita Business Services  Ltd,X78256,379.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2015,Staff Costs,People Places & Services Directorate,Capita Business Services  Ltd,X79658,7662.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/09/2015,Staff Costs,People Places & Services Directorate,Capita Business Services  Ltd,X80390,212.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/09/2015,Staff Costs,People Places & Services Directorate,Capita Business Services  Ltd,X80649,1207.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2015,Supporting UK Business,Innovation Directorate,INNGOT LTD,3,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2015,Supporting UK Business,Innovation Directorate,Red Beetle Films Ltd,25,2562.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2015,Supporting UK Business,Innovation Directorate,Stannard & Stannard,394,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2015,Supporting UK Business,Innovation Directorate,Coller IP Management Ltd,7478,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/09/2015,Supporting UK Business,Innovation Directorate,FOREIGN & COMMONWEALTH OFFICE,1077901,3386.92,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2015,Supporting UK Business,Innovation Directorate,FOREIGN & COMMONWEALTH OFFICE,1081176,1458.37,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2015,Supporting UK Business,Innovation Directorate,FOREIGN & COMMONWEALTH OFFICE,1081299,11074.51,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2015,Supporting UK Business,Copyright and Enforcement Directorate,City of London Police,4153966,675921.04,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/09/2015,Supporting UK Business,Innovation Directorate,Wilson Gunn,47174M,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2015,Supporting UK Business,Innovation Directorate,Lean IP,INV2032,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/09/2015,Supporting UK Business,Innovation Directorate,ICIPIA Ltd,IPO009,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2015,Supporting UK Business,Innovation Directorate,INNGOT LTD,L1509/3,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2015,Supporting UK Business,Innovation Directorate,Perfectmotion Ltd,PMM21072015,4315.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Telecoms,IT Directorate,ZEN INTERNET LIMITED,19081241,167.93,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Telecoms,IT Directorate,ZEN INTERNET LIMITED,19090557,30.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2015,Telecoms,IT Directorate,ZEN INTERNET LIMITED,19096095,156.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2015,Telecoms,IT Directorate,ZEN INTERNET LIMITED,19116954,212.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2015,Telecoms,IT Directorate,ZEN INTERNET LIMITED,19137972,39.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2015,Telecoms,IT Directorate,ZEN INTERNET LIMITED,19145793,15.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2015,Telecoms,IT Directorate,ZEN INTERNET LIMITED,19148766,9.13,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2015,Telecoms,IT Directorate,ZEN INTERNET LIMITED,19163524,4802.92,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2015,Telecoms,IT Directorate,ZEN INTERNET LIMITED,19174332,30.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2015,Telecoms,IT Directorate,ZEN INTERNET LIMITED,19175334,-7.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2015,Telecoms,IT Directorate,ZEN INTERNET LIMITED,19175335,-9.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2015,Telecoms,IT Directorate,ZEN INTERNET LIMITED,19191716,-3.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2015,Telecoms,IT Directorate,ZEN INTERNET LIMITED,19211765,-4.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2015,Telecoms,IT Directorate,ZEN INTERNET LIMITED,19236705,342.01,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2015,Telecoms,IT Directorate,ZEN INTERNET LIMITED,19237472,-3.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2015,Telecoms,IT Directorate,ZEN INTERNET LIMITED,19237473,-4.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/09/2015,Telecoms,IT Directorate,EE Ltd,1208036060,4890.33,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/09/2015,Telecoms,IT Directorate,VIRGIN MEDIA,210939001-18SEP,52.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2015,Telecoms,IT Directorate,VIRGIN MEDIA,291879201-14SEP,72.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Telecoms,IT Directorate,Virgin Media,409092201-04SEP1,482.57,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Telecoms,IT Directorate,Virgin Media,414650701-09SEP,109.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Telecoms,IT Directorate,Virgin Media,414673601-04SEP1,251.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Telecoms,IT Directorate,Virgin Media,414781801-04SEP,2.93,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2015,Telecoms,IT Directorate,Virgin Media,416860501-24AUG,53.23,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/09/2015,Telecoms,IT Directorate,Virgin Media,435496901-15SEP,46.93,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Telecoms,IT Directorate,Virgin Media,439936401-02SEP,81.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2015,Telecoms,IT Directorate,Virgin Media,440030601-02SEP,47.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2015,Telecoms,IT Directorate,Virgin Media,441057501-09SEP,46.81,Not Applicable,
