Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,Trade Marks Directorate,HRG UK,795178660,226.89,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,People Places & Services Directorate,HRG UK,795179435,3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,Innovation Directorate,HRG UK,795179691,4.93,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,People Places & Services Directorate,HRG UK,795179751,3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,795180083,9.85,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,International Policy Directorate,HRG UK,795180159,3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,Innovation Directorate,HRG UK,795180169,3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,International Policy Directorate,HRG UK,795180681,3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,Innovation Directorate,HRG UK,795181493,9.73,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,Patents Directorate,HRG UK,795181574,9.73,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,Patents Directorate,HRG UK,795181644,102.61,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,Patents Directorate,HRG UK,795182493,102.61,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,International Policy Directorate,HRG UK,795183085,102.39,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,Finance Directorate,HRG UK,795187593,42.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,Finance Directorate,HRG UK,795187595,58.42,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,795187596,31.5,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,795187597,57.21,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,795187598,35.5,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,795187599,64.2,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,795187601,84.33,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,795187602,32.1,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,People Places & Services Directorate,HRG UK,795187604,216.92,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,Projects,HRG UK,795192285,57.42,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,Projects,HRG UK,795192286,53.83,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,People Places & Services Directorate,HRG UK,795197530,3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,International Policy Directorate,HRG UK,795197874,3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,Patents Directorate,HRG UK,795199119,61.41,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,Patents Directorate,HRG UK,795199120,111.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,International Policy Directorate,HRG UK,795199144,110.26,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,International Policy Directorate,HRG UK,795199145,106.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,Patents Directorate,HRG UK,795199197,110.26,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,Patents Directorate,HRG UK,795199198,53.83,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,795199453,89.31,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,IT Directorate,HRG UK,795201252,118.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,IT Directorate,HRG UK,795201254,115.13,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,IT Directorate,HRG UK,795201319,115.22,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,IT Directorate,HRG UK,795201320,111.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,People Places & Services Directorate,HRG UK,795202525,110.26,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,People Places & Services Directorate,HRG UK,795202526,106.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,International Policy Directorate,HRG UK,795204400,95.29,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,International Policy Directorate,HRG UK,795205746,45.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Travel & Subsistence,International Policy Directorate,HRG UK,795205747,53.83,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42236,Travel & Subsistence,Patents Directorate,HRG UK,842640290,0.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42236,Travel & Subsistence,Patents Directorate,HRG UK,842640290,9.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42236,Travel & Subsistence,Patents Directorate,HRG UK,842640290,100,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42235,Travel & Subsistence,Trade Marks Directorate,HRG UK,842640290,-1.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42235,Travel & Subsistence,Trade Marks Directorate,HRG UK,842640290,-187.46,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Telecoms,IT Directorate,EE Ltd,1203444744,5406.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42227,Information Technology,IT Directorate,Avepoint UK Ltd,1508052468,5334.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42234,Office Supplies,Finance Directorate,Xerox (UK) Ltd,1604642570,153.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Office Machinery,Patents Directorate,Xerox (UK) Ltd,1604658542,180,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Office Machinery,Patents Directorate,Xerox (UK) Ltd,1604658543,376.4,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Office Machinery,Patents Directorate,Xerox (UK) Ltd,1604658544,180,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Office Machinery,Patents Directorate,Xerox (UK) Ltd,1604658545,787.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42226,Marketing & Publicity,Innovation Directorate,Holiday Inn Express,2015014820,2520,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42227,Accommodation,People Places & Services Directorate,Neopost Finance Ltd,2015054103,465.1,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Information Technology,IT Directorate,Atos IT Services UK Limited,5584193164,558.95,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42219,Telecoms,People Places & Services Directorate,Royal Mail,9050310908,1531.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Postage & Delivery Costs,People Places & Services Directorate,Royal Mail,9050362723,17.3,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42244,Information Technology,Patents Directorate,STN,9340282935,9786.57,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42244,Information Technology,Patents Directorate,STN,9340283764,17.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42222,Information Technology,International Policy Directorate,T-SYSTEMS LIMITED,9430391011,1318.99,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42219,Accommodation,People Places & Services Directorate,Department For Business Innovation & Ski,6.1511E+11,37073.58,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42219,Accommodation,People Places & Services Directorate,Department For Business Innovation & Ski,6.1511E+11,-35098.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42219,Accommodation,People Places & Services Directorate,Department For Business Innovation & Ski,6.1511E+11,11618.9,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42219,Accommodation,People Places & Services Directorate,Department For Business Innovation & Ski,6.1511E+11,9782.6,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42219,Telecoms,IT Directorate,Virgin Media,088813901-29JUL,47.2,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42221,Accommodation,People Places & Services Directorate,Mitie Facilities Services Ltd,100/91027809,2298.91,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Accommodation,People Places & Services Directorate,Mitie Facilities Services Ltd,100/91041945,285.6,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Accommodation,People Places & Services Directorate,Mitie Facilities Services Ltd,100/91041949,142.85,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Miscellaneous Expenses General,Finance Directorate,Mitie Facilities Services Ltd,100-91022568,162.9,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Miscellaneous Expenses General,People Places & Services Directorate,Mitie Facilities Services Ltd,100-91022568,281.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Miscellaneous Expenses General,Patents Directorate,Mitie Facilities Services Ltd,100-91022568,181.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Miscellaneous Expenses General,Patents Directorate,Mitie Facilities Services Ltd,100-91022568,572.4,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Miscellaneous Expenses General,Finance Directorate,Mitie Facilities Services Ltd,100-91022568,48.3,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Office Supplies,People Places & Services Directorate,Mitie Facilities Services Ltd,100-91022568,32.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Office Supplies,People Places & Services Directorate,Mitie Facilities Services Ltd,100-91022568,33.6,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Office Supplies,People Places & Services Directorate,Mitie Facilities Services Ltd,100-91022568,465.6,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Office Supplies,Patents Directorate,Mitie Facilities Services Ltd,100-91022568,43.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Office Supplies,Patents Directorate,Mitie Facilities Services Ltd,100-91022568,248.4,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42235,Office Supplies,Finance Directorate,RR Donnelley,15007544/RD/0010,660,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42226,Marketing & Publicity,Innovation Directorate,Revolution Events Ltd,16086KSU,600,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Telecoms,IT Directorate,VIRGIN MEDIA,210939001-19AUG,56.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42220,Telecoms,IT Directorate,VIRGIN MEDIA,210939001-21MAY,54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42227,Supporting UK Business,Innovation Directorate,Kemp Little LLP,2150313094KLA,3000,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42235,Accommodation,People Places & Services Directorate,Gwalia Surveyors,2260/LML,6300,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42227,Office Supplies,Patents Directorate,Stationery Office,2354189X,70.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42244,Office Machinery,People Places & Services Directorate,Siemens Financial Services Ltd,244/15/0270492,2088,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Office Supplies,IT Directorate,VIRGIN MEDIA,291879201-13AUG,70.63,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42222,Marketing & Publicity,Innovation Directorate,Local World Ltd,3999685889A,180,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Telecoms,IT Directorate,Virgin Media,409092201-05AUG,513.19,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42230,Telecoms,IT Directorate,Virgin Media,414650701-10AUG,109.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Telecoms,IT Directorate,Virgin Media,414673601-05AUG,251.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Telecoms,IT Directorate,Virgin Media,414781801-05AUG,112.31,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42234,Legal & Hearings,Trade Marks Directorate,Government Legal Department,419460A,11749.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Telecoms,IT Directorate,Virgin Media,435496901-14AUG,46.8,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42221,Telecoms,IT Directorate,Virgin Media,439936401-03AUG,45.47,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42221,Telecoms,IT Directorate,Virgin Media,440030601-03AUG,49.45,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42221,Telecoms,IT Directorate,Virgin Media,440030801-22MAY,47.92,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42230,Telecoms,IT Directorate,Virgin Media,441057501-10AUG,46.8,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42233,Telecoms,IT Directorate,Virgin Media,441066601-12AUG,47.63,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42230,Telecoms,IT Directorate,Virgin Media,441626301-10AUG,47.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42233,Telecoms,IT Directorate,Virgin Media,441885101-12AUG,60.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42221,Telecoms,IT Directorate,Virgin Media,441885101-14MAY,60.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42233,Telecoms,IT Directorate,Virgin Media,441885201-12AUG,62.8,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42221,Telecoms,IT Directorate,Virgin Media,441885201-14MAY,61.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42221,Telecoms,IT Directorate,Virgin Media,441893301-03AUG,60.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42230,Telecoms,IT Directorate,Virgin Media,441932801-10AUG,64.7,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Telecoms,IT Directorate,Virgin Media,441976801-14AUG,60.34,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42219,Telecoms,IT Directorate,Virgin Media,442013201001-27A,53.53,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42221,Telecoms,IT Directorate,Virgin Media,442061801-03AUG,57.42,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Telecoms,IT Directorate,Virgin Media,442140501-14AUG,58.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42221,Telecoms,IT Directorate,Virgin Media,442217001-03AUG,66.29,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42230,Telecoms,IT Directorate,Virgin Media,442217501-10AUG,67.37,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42230,Telecoms,IT Directorate,Virgin Media,442295501-10AUG,68.1,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42221,Telecoms,IT Directorate,Virgin Media,442386001-03AUG,72.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42219,Telecoms,IT Directorate,Virgin Media,442386001-05MAY,71.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Telecoms,IT Directorate,Virgin Media,442415401-12AUG,72.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Telecoms,IT Directorate,Virgin Media,442469201-14AUG,66.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42219,Telecoms,IT Directorate,Virgin Media,442469201-18MAY,190.8,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42219,Telecoms,IT Directorate,Virgin Media,442481401-04JUN,280.36,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Telecoms,IT Directorate,Virgin Media,442481401-05AUG,74.4,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42219,Telecoms,IT Directorate,Virgin Media,442485301-04JUN,274.8,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Telecoms,IT Directorate,Virgin Media,442485301-05AUG,72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42219,Telecoms,IT Directorate,Virgin Media,442486301-09JUN,191.22,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42230,Telecoms,IT Directorate,Virgin Media,442486301-10AUG,69.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42244,Information Technology,IT Directorate,Verisign,5200021784-2338,13671.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42235,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,634850170C,-3.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42230,Telecoms,IT Directorate,Virgin Media,688514801-11AUG,75.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42221,Telecoms,IT Directorate,VIRGIN MEDIA,740075701-16JUN,36.04,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Telecoms,IT Directorate,VIRGIN MEDIA,740075701-17AUG,36.83,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42230,Telecoms,IT Directorate,VIRGIN MEDIA,745653601-07AUG,66.17,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Telecoms,IT Directorate,Virgin Media,874902401-14AUG,75.65,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42234,Telecoms,IT Directorate,Virgin Media,908251-075A,89787.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42221,Telecoms,IT Directorate,Virgin Media,917218-063,572.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42227,Miscellaneous Expenses General,Projects,Advanced Business Solutions,ABRK99035308,3000,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42220,Telecoms,IT Directorate,THREE,AGJ19609518,958.87,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42227,Telecoms,IT Directorate,THREE,AHJ20791838,191.87,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42243,Staff Costs,People Places & Services Directorate,Acorn Recruitment Ltd,APS02686,3001.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42228,Staff Costs,People Places & Services Directorate,Acorn Recruitment Ltd,APS02754,3001.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42228,Miscellaneous Expenses General,Projects,Advanced Business Solutions,ARBK/99034988,9120,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42229,Staff Costs,Finance Directorate,Advanced Business Solutions,ARBK/99035307,4560,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42233,Miscellaneous Expenses General,Projects,Advanced Business Solutions,ARBK99035308,3000,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Miscellaneous Expenses General,People Places & Services Directorate,Austin-Smith:Lord LLP,C15/046.05,2400,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42219,Staff Costs,People Places & Services Directorate,British Red Cross,C454996,-318,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42219,Staff Costs,People Places & Services Directorate,British Red Cross,C455999,-318,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42219,Staff Costs,People Places & Services Directorate,British Red Cross,C456859,-318,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Office Supplies,Finance Directorate,Stamps Direct,CA333204,69.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42234,Staff Costs,People Places & Services Directorate,The Clive Davis Partnership Ltd.,CDSC/2325,1271.4,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42234,Miscellaneous Expenses General,Innovation Directorate,Yassine Lefouili,CT-RES-016,10200,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42234,Miscellaneous Expenses General,Copyright and Enforcement Directorate,Yassine Lefouili,CT-RES-16 YASSIN,10200,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42234,Supporting UK Business,Innovation Directorate,HARPER MACLEOD LLP,D801482,3000,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42226,Postage & Delivery Costs,People Places & Services Directorate,Allstar Business Solutions Ltd,E2005158666,60.3,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42233,Postage & Delivery Costs,People Places & Services Directorate,Allstar Business Solutions Ltd,E2005193577,52.85,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42235,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER130352,10.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42227,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER132290,98.2,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42240,Travel & Subsistence,People Places & Services Directorate,Personal expenses name witheld,ER132599,137.7,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42220,Travel & Subsistence,Finance Directorate,Personal expenses name witheld,ER132680,380.49,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42220,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER132685,714.9,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42227,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER132966,15.3,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42228,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER133045,533.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Travel & Subsistence,Copyright and Enforcement Directorate,Personal expenses name witheld,ER133064,72.3,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133067,18.6,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133071,18.6,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER133083,137.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133184,218.05,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Travel & Subsistence,Projects,Personal expenses name witheld,ER133225,28.6,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER133226,7.7,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42228,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER133264,161.3,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER133266,18.6,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42228,Travel & Subsistence,Copyright and Enforcement Directorate,Personal expenses name witheld,ER133267,104.2,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42235,Travel & Subsistence,People Places & Services Directorate,Personal expenses name witheld,ER133268,436.22,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER133270,29.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133271,187.9,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133273,461.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42242,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER133284,4.4,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42235,Travel & Subsistence,People Places & Services Directorate,Personal expenses name witheld,ER133305,27.9,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER133306,314.1,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER133307,12.95,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER133324,259.5,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133325,177.2,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42227,Travel & Subsistence,Trade Marks Directorate,Personal expenses name witheld,ER133344,38.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Travel & Subsistence,People Places & Services Directorate,Personal expenses name witheld,ER133347,8.1,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42228,Travel & Subsistence,Trade Marks Directorate,Personal expenses name witheld,ER133365,9.3,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Travel & Subsistence,Copyright and Enforcement Directorate,Personal expenses name witheld,ER133366,141,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER133367,17.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42227,Travel & Subsistence,Patents Directorate,Personal expenses name witheld,ER133370,15.51,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Travel & Subsistence,IT Directorate,Personal expenses name witheld,ER133371,9.3,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42228,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133374,136,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42223,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER133391,185.1,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42227,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER133427,352.36,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42227,Travel & Subsistence,Innovation Directorate,Personal expenses name witheld,ER133428,23,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42235,Travel & Subsistence,People Places & Services Directorate,Personal expenses name witheld,ER133446,84.8,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42230,Travel & Subsistence,International Policy Directorate,Personal expenses name witheld,ER133447,580.19,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,42227,Travel & Subsistence,People Places & Services Directorate,Personal expenses name witheld,ER133448,969.79,Not Applicable,
